feature_space,classifier,seed,strategy,label_budget,n_labeled,scenario,target_fpr,threshold,calibration_empirical_fpr,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
BASE,XGBOOST,272,UNCERTAINTY,0.1,400,IID_ORIGINAL,0.02,0.9464458823204042,0.01990632318501171,0.8241903895189095,0.8909524545739956,0.9001956947162426,0.43478260869565216,0.5863607393244105,0.025589563472152535,460,51,1942,598,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.1,400,IID_BALANCED,0.02,0.9464458823204042,0.01990632318501171,0.8833455470892888,0.888039100775083,0.9387755102040817,0.43478260869565216,0.5943152454780362,0.02835538752362949,460,30,1028,598,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.1,400,TEMPORAL,0.02,0.9464458823204042,0.01990632318501171,0.8975523709464663,0.89096275,0.9558823529411765,0.4225,0.5859916782246879,0.0195,1690,78,3922,2310,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.1,400,DOMAIN_OOD,0.02,0.9464458823204042,0.01990632318501171,0.8550162547179287,0.8494604063755276,0.9294294294294294,0.32089165370658373,0.4770712909441233,0.02436495593571799,619,47,1882,1310,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.1,400,TEMPLATE_OOD,0.02,0.9464458823204042,0.01990632318501171,0.8894097003481185,0.8808457170828556,0.9551325628823929,0.4112997658079625,0.5749948843871496,0.019320843091334895,1405,66,3350,2011,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.1,400,DOMAIN_TEMPLATE_OOD,0.02,0.9464458823204042,0.01990632318501171,0.8421893456448186,0.8347131890114263,0.9257425742574258,0.30258899676375406,0.4560975609756098,0.024271844660194174,561,45,1809,1293,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,IID_ORIGINAL,0.005,0.9740569591522218,0.00468384074941452,0.8615224161566022,0.9065092663642217,0.9720101781170484,0.3610586011342155,0.5265334252239835,0.0055193176116407425,382,11,1982,676,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,IID_BALANCED,0.005,0.9740569591522218,0.00468384074941452,0.9129412713819696,0.9078146161570321,0.9794871794871794,0.3610586011342155,0.5276243093922652,0.007561436672967864,382,8,1050,676,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,TEMPORAL,0.005,0.9740569591522218,0.00468384074941452,0.9186230052955842,0.9126789375,0.9863532979529946,0.32525,0.48918969731152473,0.0045,1301,18,3982,2699,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,DOMAIN_OOD,0.005,0.9740569591522218,0.00468384074941452,0.8911648899106892,0.886699179073813,0.9722222222222222,0.23587350959046138,0.37964121818940344,0.00673924313115604,455,13,1916,1474,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,TEMPLATE_OOD,0.005,0.9740569591522218,0.00468384074941452,0.911020349526761,0.9046760080678333,0.9848214285714286,0.32289227166276346,0.486331569664903,0.004976580796252928,1103,17,3399,2313,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,DOMAIN_TEMPLATE_OOD,0.005,0.9740569591522218,0.00468384074941452,0.8817696951863627,0.8771460057789274,0.9724770642201835,0.22869471413160733,0.3703056768558952,0.006472491909385114,424,12,1842,1430,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,IID_ORIGINAL,0.01,0.9594523310661317,0.00936768149882904,0.8615224161566022,0.9065092663642217,0.9600886917960089,0.40926275992438566,0.5738899933730948,0.009031610637230306,433,18,1975,625,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,IID_BALANCED,0.01,0.9594523310661317,0.00936768149882904,0.9129412713819696,0.9078146161570321,0.9752252252252253,0.40926275992438566,0.5765645805592543,0.010396975425330813,433,11,1047,625,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,TEMPORAL,0.01,0.9594523310661317,0.00936768149882904,0.9186230052955842,0.9126789375,0.9812782440284055,0.38,0.5478464588214093,0.00725,1520,29,3971,2480,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,DOMAIN_OOD,0.01,0.9594523310661317,0.00936768149882904,0.8911648899106892,0.886699179073813,0.9641025641025641,0.29237947122861585,0.4486873508353222,0.01088646967340591,564,21,1908,1365,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,TEMPLATE_OOD,0.01,0.9594523310661317,0.00936768149882904,0.911020349526761,0.9046760080678333,0.97847809377402,0.37265807962529274,0.5397498410006359,0.00819672131147541,1273,28,3388,2143,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,DOMAIN_TEMPLATE_OOD,0.01,0.9594523310661317,0.00936768149882904,0.8817696951863627,0.8771460057789274,0.9622641509433962,0.2750809061488673,0.4278523489932886,0.010787486515641856,510,20,1834,1344,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,IID_ORIGINAL,0.02,0.8576065301895143,0.01990632318501171,0.8615224161566022,0.9065092663642217,0.9042207792207793,0.5264650283553876,0.6654719235364397,0.02960361264425489,557,59,1934,501,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,IID_BALANCED,0.02,0.8576065301895143,0.01990632318501171,0.9129412713819696,0.9078146161570321,0.9456706281833617,0.5264650283553876,0.676381299332119,0.030245746691871456,557,32,1026,501,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,TEMPORAL,0.02,0.8576065301895143,0.01990632318501171,0.9186230052955842,0.9126789375,0.9683238011438627,0.55025,0.7017376056113502,0.018,2201,72,3928,1799,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,DOMAIN_OOD,0.02,0.8576065301895143,0.01990632318501171,0.8911648899106892,0.886699179073813,0.9539877300613497,0.48367029548989116,0.6418988648090815,0.02332814930015552,933,45,1884,996,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,TEMPLATE_OOD,0.02,0.8576065301895143,0.01990632318501171,0.911020349526761,0.9046760080678333,0.9643044619422572,0.5377634660421545,0.6904717158428867,0.01990632318501171,1837,68,3348,1579,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.15,600,DOMAIN_TEMPLATE_OOD,0.02,0.8576065301895143,0.01990632318501171,0.8817696951863627,0.8771460057789274,0.9516310461192351,0.4563106796116505,0.6168428727670434,0.02319309600862999,846,43,1811,1008,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,IID_ORIGINAL,0.005,0.9639117717742921,0.00468384074941452,0.8801133381824588,0.9149305176814502,0.9728506787330317,0.4064272211720227,0.5733333333333334,0.006021073758153537,430,12,1981,628,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,IID_BALANCED,0.005,0.9639117717742921,0.00468384074941452,0.9234146889747459,0.9152366879763865,0.9772727272727273,0.4064272211720227,0.5740987983978638,0.00945179584120983,430,10,1048,628,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,TEMPORAL,0.005,0.9639117717742921,0.00468384074941452,0.9193146882752419,0.90948190625,0.9855072463768116,0.323,0.4865373752588966,0.00475,1292,19,3981,2708,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,DOMAIN_OOD,0.005,0.9639117717742921,0.00468384074941452,0.8871143516032298,0.8790437944650433,0.9738095238095238,0.21202695697252463,0.3482332907620264,0.005702436495593572,409,11,1918,1520,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,TEMPLATE_OOD,0.005,0.9639117717742921,0.00468384074941452,0.9127733900145372,0.9026870296963182,0.9843317972350231,0.3126463700234192,0.4745612086203066,0.004976580796252928,1068,17,3399,2348,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,DOMAIN_TEMPLATE_OOD,0.005,0.9639117717742921,0.00468384074941452,0.8749532403042309,0.864248151755614,0.9722222222222222,0.18878101402373246,0.31616982836495033,0.005393743257820928,350,10,1844,1504,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,IID_ORIGINAL,0.01,0.9251574277877809,0.00936768149882904,0.8801133381824588,0.9149305176814502,0.956766917293233,0.4810964083175803,0.640251572327044,0.01154039136979428,509,23,1970,549,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,IID_BALANCED,0.01,0.9251574277877809,0.00936768149882904,0.9234146889747459,0.9152366879763865,0.9713740458015268,0.4810964083175803,0.6434892541087232,0.014177693761814745,509,15,1043,549,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,TEMPORAL,0.01,0.9251574277877809,0.00936768149882904,0.9193146882752419,0.90948190625,0.9812646370023419,0.419,0.5872459705676244,0.008,1676,32,3968,2324,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,DOMAIN_OOD,0.01,0.9251574277877809,0.00936768149882904,0.8871143516032298,0.8790437944650433,0.9703588143525741,0.3224468636599274,0.4840466926070039,0.009849663037843442,622,19,1910,1307,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,TEMPLATE_OOD,0.01,0.9251574277877809,0.00936768149882904,0.9127733900145372,0.9026870296963182,0.9793594306049822,0.4028103044496487,0.5708359261563991,0.008489461358313818,1376,29,3387,2040,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,DOMAIN_TEMPLATE_OOD,0.01,0.9251574277877809,0.00936768149882904,0.8749532403042309,0.864248151755614,0.9676258992805755,0.2901833872707659,0.4464730290456432,0.009708737864077669,538,18,1836,1316,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,IID_ORIGINAL,0.02,0.8600873351097108,0.01990632318501171,0.8801133381824588,0.9149305176814502,0.929159802306425,0.5330812854442344,0.6774774774774774,0.021575514300050176,564,43,1950,494,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,IID_BALANCED,0.02,0.8600873351097108,0.01990632318501171,0.9234146889747459,0.9152366879763865,0.9527027027027027,0.5330812854442344,0.6836363636363636,0.026465028355387523,564,28,1030,494,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,TEMPORAL,0.02,0.8600873351097108,0.01990632318501171,0.9193146882752419,0.90948190625,0.9705598455598455,0.50275,0.6623847167325428,0.01525,2011,61,3939,1989,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,DOMAIN_OOD,0.02,0.8600873351097108,0.01990632318501171,0.8871143516032298,0.8790437944650433,0.9531615925058547,0.42198030067392434,0.5849802371541502,0.020736132711249352,814,40,1889,1115,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,TEMPLATE_OOD,0.02,0.8600873351097108,0.01990632318501171,0.9127733900145372,0.9026870296963182,0.9674607786170831,0.4874121779859485,0.6482382713646097,0.01639344262295082,1665,56,3360,1751,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.2,800,DOMAIN_TEMPLATE_OOD,0.02,0.8600873351097108,0.01990632318501171,0.8749532403042309,0.864248151755614,0.9484126984126984,0.38673139158576053,0.5494252873563218,0.021035598705501618,717,39,1815,1137,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,IID_ORIGINAL,0.005,0.9837456941604615,0.00468384074941452,0.8896678932923399,0.9230221654808843,0.9891304347826086,0.3440453686200378,0.5105189340813464,0.002007024586051179,364,4,1989,694,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,IID_BALANCED,0.005,0.9837456941604615,0.00468384074941452,0.9318062105509294,0.9240792092652614,0.994535519125683,0.3440453686200378,0.5112359550561798,0.001890359168241966,364,2,1056,694,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,TEMPORAL,0.005,0.9837456941604615,0.00468384074941452,0.936020474314072,0.9290129375,0.9921942758022549,0.286,0.44401319619639046,0.00225,1144,9,3991,2856,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,DOMAIN_OOD,0.005,0.9837456941604615,0.00468384074941452,0.9069032448332419,0.9000704372781703,0.986737400530504,0.19284603421461896,0.3226366001734605,0.002592016588906169,372,5,1924,1557,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,TEMPLATE_OOD,0.005,0.9837456941604615,0.00468384074941452,0.9297384147689997,0.9222924287962968,0.9915878023133544,0.27605386416861827,0.43187542935653767,0.00234192037470726,943,8,3408,2473,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,DOMAIN_TEMPLATE_OOD,0.005,0.9837456941604615,0.00468384074941452,0.8963316993469981,0.8873711349203854,0.9879154078549849,0.17637540453074432,0.2993135011441648,0.002157497303128371,327,4,1850,1527,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,IID_ORIGINAL,0.01,0.8879876732826234,0.00936768149882904,0.8896678932923399,0.9230221654808843,0.9551495016611296,0.5434782608695652,0.6927710843373494,0.013547415955845458,575,27,1966,483,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,IID_BALANCED,0.01,0.8879876732826234,0.00936768149882904,0.9318062105509294,0.9240792092652614,0.9762308998302207,0.5434782608695652,0.6982392228293868,0.013232514177693762,575,14,1044,483,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,TEMPORAL,0.01,0.8879876732826234,0.00936768149882904,0.936020474314072,0.9290129375,0.9775641025641025,0.53375,0.6904915912031048,0.01225,2135,49,3951,1865,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,DOMAIN_OOD,0.01,0.8879876732826234,0.00936768149882904,0.9069032448332419,0.9000704372781703,0.966304347826087,0.46086054950751687,0.6240786240786241,0.01607050285121825,889,31,1898,1040,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,TEMPLATE_OOD,0.01,0.8879876732826234,0.00936768149882904,0.9297384147689997,0.9222924287962968,0.974004424778761,0.5155152224824356,0.6741960183767228,0.013758782201405152,1761,47,3369,1655,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,DOMAIN_TEMPLATE_OOD,0.01,0.8879876732826234,0.00936768149882904,0.8963316993469981,0.8873711349203854,0.963855421686747,0.43149946062567424,0.5961251862891207,0.016181229773462782,800,30,1824,1054,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,IID_ORIGINAL,0.02,0.7562459111213685,0.01990632318501171,0.8896678932923399,0.9230221654808843,0.9134199134199135,0.5982986767485823,0.7230154197601371,0.030105368790767688,633,60,1933,425,0.3467715503113733
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,IID_BALANCED,0.02,0.7562459111213685,0.01990632318501171,0.9318062105509294,0.9240792092652614,0.9504504504504504,0.5982986767485823,0.734338747099768,0.031190926275992438,633,33,1025,425,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,TEMPORAL,0.02,0.7562459111213685,0.01990632318501171,0.936020474314072,0.9290129375,0.9622569576820434,0.631,0.762192359957723,0.02475,2524,99,3901,1476,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,DOMAIN_OOD,0.02,0.7562459111213685,0.01990632318501171,0.9069032448332419,0.9000704372781703,0.9413265306122449,0.5738724727838258,0.7130434782608696,0.03576982892690513,1107,69,1860,822,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,TEMPLATE_OOD,0.02,0.7562459111213685,0.01990632318501171,0.9297384147689997,0.9222924287962968,0.9586966498393759,0.6115339578454333,0.7467381590705987,0.026346604215456676,2089,90,3326,1327,0.5
BASE,XGBOOST,272,UNCERTAINTY,0.25,1000,DOMAIN_TEMPLATE_OOD,0.02,0.7562459111213685,0.01990632318501171,0.8963316993469981,0.8873711349203854,0.939906103286385,0.5399137001078749,0.6858513189448441,0.034519956850053934,1001,64,1790,853,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,IID_ORIGINAL,0.005,0.9920525550842286,0.00468384074941452,0.8241903895189095,0.8909524545739956,0.9705882352941176,0.15595463137996218,0.2687296416938111,0.002508780732563974,165,5,1988,893,0.3467715503113733
BASE,XGBOOST,272,RANDOM,0.1,400,IID_BALANCED,0.005,0.9920525550842286,0.00468384074941452,0.8833455470892888,0.888039100775083,0.9705882352941176,0.15595463137996218,0.2687296416938111,0.004725897920604915,165,5,1053,893,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,TEMPORAL,0.005,0.9920525550842286,0.00468384074941452,0.8975523709464663,0.89096275,0.9895209580838323,0.16525,0.28320479862896314,0.00175,661,7,3993,3339,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,DOMAIN_OOD,0.005,0.9920525550842286,0.00468384074941452,0.8550162547179287,0.8494604063755276,0.9827586206896551,0.08864696734059098,0.16262482168330955,0.0015552099533437014,171,3,1926,1758,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,TEMPLATE_OOD,0.005,0.9920525550842286,0.00468384074941452,0.8894097003481185,0.8808457170828556,0.9894736842105263,0.16510538641686182,0.28299046663321625,0.001756440281030445,564,6,3410,2852,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,DOMAIN_TEMPLATE_OOD,0.005,0.9920525550842286,0.00468384074941452,0.8421893456448186,0.8347131890114263,0.9811320754716981,0.08414239482200647,0.15499254843517138,0.0016181229773462784,156,3,1851,1698,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,IID_ORIGINAL,0.01,0.9851669669151307,0.00936768149882904,0.8241903895189095,0.8909524545739956,0.9548611111111112,0.2599243856332703,0.4086181277860327,0.006522829904666332,275,13,1980,783,0.3467715503113733
BASE,XGBOOST,272,RANDOM,0.1,400,IID_BALANCED,0.01,0.9851669669151307,0.00936768149882904,0.8833455470892888,0.888039100775083,0.9683098591549296,0.2599243856332703,0.4098360655737705,0.008506616257088847,275,9,1049,783,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,TEMPORAL,0.01,0.9851669669151307,0.00936768149882904,0.8975523709464663,0.89096275,0.9750499001996008,0.24425,0.3906437425029988,0.00625,977,25,3975,3023,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,DOMAIN_OOD,0.01,0.9851669669151307,0.00936768149882904,0.8550162547179287,0.8494604063755276,0.959866220735786,0.1487817522032141,0.25763016157989227,0.006220839813374806,287,12,1917,1642,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,TEMPLATE_OOD,0.01,0.9851669669151307,0.00936768149882904,0.8894097003481185,0.8808457170828556,0.978391356542617,0.2385831381733021,0.3836196752176983,0.005269320843091335,815,18,3398,2601,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,DOMAIN_TEMPLATE_OOD,0.01,0.9851669669151307,0.00936768149882904,0.8421893456448186,0.8347131890114263,0.959409594095941,0.14023732470334413,0.2447058823529412,0.005933117583603021,260,11,1843,1594,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,IID_ORIGINAL,0.02,0.9464458823204042,0.01990632318501171,0.8241903895189095,0.8909524545739956,0.9001956947162426,0.43478260869565216,0.5863607393244105,0.025589563472152535,460,51,1942,598,0.3467715503113733
BASE,XGBOOST,272,RANDOM,0.1,400,IID_BALANCED,0.02,0.9464458823204042,0.01990632318501171,0.8833455470892888,0.888039100775083,0.9387755102040817,0.43478260869565216,0.5943152454780362,0.02835538752362949,460,30,1028,598,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,TEMPORAL,0.02,0.9464458823204042,0.01990632318501171,0.8975523709464663,0.89096275,0.9558823529411765,0.4225,0.5859916782246879,0.0195,1690,78,3922,2310,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,DOMAIN_OOD,0.02,0.9464458823204042,0.01990632318501171,0.8550162547179287,0.8494604063755276,0.9294294294294294,0.32089165370658373,0.4770712909441233,0.02436495593571799,619,47,1882,1310,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,TEMPLATE_OOD,0.02,0.9464458823204042,0.01990632318501171,0.8894097003481185,0.8808457170828556,0.9551325628823929,0.4112997658079625,0.5749948843871496,0.019320843091334895,1405,66,3350,2011,0.5
BASE,XGBOOST,272,RANDOM,0.1,400,DOMAIN_TEMPLATE_OOD,0.02,0.9464458823204042,0.01990632318501171,0.8421893456448186,0.8347131890114263,0.9257425742574258,0.30258899676375406,0.4560975609756098,0.024271844660194174,561,45,1809,1293,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,IID_ORIGINAL,0.005,0.9914397001266481,0.00468384074941452,0.8301221619480237,0.8972206124080786,0.9489795918367347,0.17580340264650285,0.2966507177033493,0.005017561465127948,186,10,1983,872,0.3467715503113733
BASE,XGBOOST,272,RANDOM,0.15,600,IID_BALANCED,0.005,0.9914397001266481,0.00468384074941452,0.888451296599601,0.8948009762686668,0.9538461538461539,0.17580340264650285,0.2968874700718276,0.008506616257088847,186,9,1049,872,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,TEMPORAL,0.005,0.9914397001266481,0.00468384074941452,0.8999108051820767,0.89451309375,0.9926470588235294,0.2025,0.33637873754152825,0.0015,810,6,3994,3190,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,DOMAIN_OOD,0.005,0.9914397001266481,0.00468384074941452,0.8586684826032364,0.8556862179159004,0.9859154929577465,0.1088646967340591,0.19607843137254902,0.0015552099533437014,210,3,1926,1719,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,TEMPLATE_OOD,0.005,0.9914397001266481,0.00468384074941452,0.8924112356834788,0.8850365873640507,0.9926362297496318,0.19730679156908665,0.3291819291819292,0.0014637002341920376,674,5,3411,2742,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,DOMAIN_TEMPLATE_OOD,0.005,0.9914397001266481,0.00468384074941452,0.8449614910853622,0.84075525788144,0.9897435897435898,0.10409924487594391,0.18838457784285018,0.0010787486515641855,193,2,1852,1661,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,IID_ORIGINAL,0.01,0.9825779795646669,0.00936768149882904,0.8301221619480237,0.8972206124080786,0.9265734265734266,0.2504725897920605,0.3943452380952381,0.010536879076768691,265,21,1972,793,0.3467715503113733
BASE,XGBOOST,272,RANDOM,0.15,600,IID_BALANCED,0.01,0.9825779795646669,0.00936768149882904,0.888451296599601,0.8948009762686668,0.9464285714285714,0.2504725897920605,0.3961136023916293,0.014177693761814745,265,15,1043,793,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,TEMPORAL,0.01,0.9825779795646669,0.00936768149882904,0.8999108051820767,0.89451309375,0.9793906810035843,0.27325,0.4272869429241595,0.00575,1093,23,3977,2907,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,DOMAIN_OOD,0.01,0.9825779795646669,0.00936768149882904,0.8586684826032364,0.8556862179159004,0.9697885196374623,0.16640746500777606,0.28407079646017697,0.005184033177812338,321,10,1919,1608,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,TEMPLATE_OOD,0.01,0.9825779795646669,0.00936768149882904,0.8924112356834788,0.8850365873640507,0.9837310195227765,0.2655152224824356,0.4181650530198248,0.004391100702576112,907,15,3401,2509,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,DOMAIN_TEMPLATE_OOD,0.01,0.9825779795646669,0.00936768149882904,0.8449614910853622,0.84075525788144,0.9686411149825784,0.1499460625674218,0.25969173283512376,0.0048543689320388345,278,9,1845,1576,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,IID_ORIGINAL,0.02,0.9549818038940431,0.01990632318501171,0.8301221619480237,0.8972206124080786,0.9056603773584906,0.40831758034026466,0.5628664495114006,0.022579026593075764,432,45,1948,626,0.3467715503113733
BASE,XGBOOST,272,RANDOM,0.15,600,IID_BALANCED,0.02,0.9549818038940431,0.01990632318501171,0.888451296599601,0.8948009762686668,0.9391304347826087,0.40831758034026466,0.5691699604743083,0.026465028355387523,432,28,1030,626,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,TEMPORAL,0.02,0.9549818038940431,0.01990632318501171,0.8999108051820767,0.89451309375,0.9661016949152542,0.38475,0.5503307706061148,0.0135,1539,54,3946,2461,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,DOMAIN_OOD,0.02,0.9549818038940431,0.01990632318501171,0.8586684826032364,0.8556862179159004,0.942652329749104,0.272680145152929,0.42299959790912744,0.01658890616899948,526,32,1897,1403,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,TEMPLATE_OOD,0.02,0.9549818038940431,0.01990632318501171,0.8924112356834788,0.8850365873640507,0.9689629068887207,0.3747072599531616,0.5404264302301034,0.012002341920374707,1280,41,3375,2136,0.5
BASE,XGBOOST,272,RANDOM,0.15,600,DOMAIN_TEMPLATE_OOD,0.02,0.9549818038940431,0.01990632318501171,0.8449614910853622,0.84075525788144,0.93812375249501,0.2535059331175836,0.3991507430997877,0.016720604099244876,470,31,1823,1384,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,IID_ORIGINAL,0.005,0.9829747080802919,0.00468384074941452,0.85585875276052,0.9087192698072744,0.9644970414201184,0.30812854442344045,0.4670487106017192,0.006021073758153537,326,12,1981,732,0.3467715503113733
BASE,XGBOOST,272,RANDOM,0.2,800,IID_BALANCED,0.005,0.9829747080802919,0.00468384074941452,0.9040816415121241,0.9056124727970527,0.9702380952380952,0.30812854442344045,0.46771879483500717,0.00945179584120983,326,10,1048,732,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,TEMPORAL,0.005,0.9829747080802919,0.00468384074941452,0.9109039150113878,0.905731125,0.9876352395672334,0.3195,0.48281072912731393,0.004,1278,16,3984,2722,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,DOMAIN_OOD,0.005,0.9829747080802919,0.00468384074941452,0.8747345287025422,0.8702492125187548,0.9765807962529274,0.2161741835147745,0.3539898132427844,0.005184033177812338,417,10,1919,1512,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,TEMPLATE_OOD,0.005,0.9829747080802919,0.00468384074941452,0.9027068419429249,0.8961633228943283,0.9872262773722628,0.3167447306791569,0.4796099290780142,0.004098360655737705,1082,14,3402,2334,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,DOMAIN_TEMPLATE_OOD,0.005,0.9829747080802919,0.00468384074941452,0.8630632712721392,0.8576237971719796,0.9776674937965261,0.21251348435814454,0.3491360212671688,0.0048543689320388345,394,9,1845,1460,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,IID_ORIGINAL,0.01,0.971472203731537,0.00936768149882904,0.85585875276052,0.9087192698072744,0.9452954048140044,0.40831758034026466,0.5702970297029702,0.012543903662819869,432,25,1968,626,0.3467715503113733
BASE,XGBOOST,272,RANDOM,0.2,800,IID_BALANCED,0.01,0.971472203731537,0.00936768149882904,0.9040816415121241,0.9056124727970527,0.9578713968957872,0.40831758034026466,0.5725646123260437,0.017958412098298678,432,19,1039,626,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,TEMPORAL,0.01,0.971472203731537,0.00936768149882904,0.9109039150113878,0.905731125,0.9764930114358322,0.38425,0.5514890563329745,0.00925,1537,37,3963,2463,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,DOMAIN_OOD,0.01,0.971472203731537,0.00936768149882904,0.8747345287025422,0.8702492125187548,0.9551724137931035,0.2871954380508035,0.44161020326823436,0.01347848626231208,554,26,1903,1375,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,TEMPLATE_OOD,0.01,0.971472203731537,0.00936768149882904,0.9027068419429249,0.8961633228943283,0.9745318352059925,0.38085480093676816,0.5476741738581351,0.009953161592505855,1301,34,3382,2115,0.5
BASE,XGBOOST,272,RANDOM,0.2,800,DOMAIN_TEMPLATE_OOD,0.01,0.971472203731537,0.00936768149882904,0.8630632712721392,0.8576237971719796,0.9532710280373832,0.2750809061488673,0.4269568857262453,0.01348435814455232,510,25,1829,1344,0.5
