seed_analysis,contrast,candidate,reference,label_budget,scenario,target_fpr,metric,n_seeds,mean_difference,sd_difference,ci95_low,ci95_high,exact_signflip_p_two_sided,cohen_dz,wins,ties,losses
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPORAL,0.02,f1,5,-0.2098562593477426,0.0787794145566563,-0.30767382220231243,-0.11203869649317275,0.0625,-2.6638463934867014,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPORAL,0.02,precision,5,-0.0207740646955231,0.010987131376290173,-0.034416390168997606,-0.007131739222048591,0.0625,-1.8907632924416258,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPORAL,0.02,roc_auc,5,-0.06504164999999995,0.016428916783150227,-0.08544084449912323,-0.04464245550087668,0.0625,-3.958973732626594,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.005,recall,5,-0.12514256091238982,0.06783718934078863,-0.20937355665617935,-0.040911565168600283,0.0625,-1.844748612501035,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.005,empirical_fpr,5,0.001762571280456195,0.0017036471462058048,-0.00035278604663014127,0.003877928607542531,0.1875,1.0345870530653136,1,0,4
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.005,f1,5,-0.1825408148337157,0.09474962377709385,-0.3001880115210847,-0.0648936181463467,0.0625,-1.9265597852204428,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.005,precision,5,-0.05152566636060496,0.03206123555344458,-0.09133494828524771,-0.011716384435962214,0.0625,-1.607101706193265,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.005,roc_auc,5,-0.07750317720229358,0.0220453495427703,-0.10487609405736932,-0.050130260347217834,0.0625,-3.5156247829924063,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.01,recall,5,-0.15479523068947637,0.07785082018862977,-0.2514597913483329,-0.058130670030619835,0.0625,-1.988357095203532,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.01,empirical_fpr,5,0.0019699326075686887,0.0028723473669663184,-0.0015965577083287717,0.005536422923466149,0.25,0.6858267319002118,1,1,3
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.01,f1,5,-0.20772017687087546,0.10821592336983221,-0.34208799295157377,-0.07335236079017718,0.0625,-1.9194973383074458,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.01,precision,5,-0.043792293656123006,0.01910785806106819,-0.067517833093339,-0.020066754218907006,0.0625,-2.2918473392550873,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.01,roc_auc,5,-0.07750317720229358,0.0220453495427703,-0.10487609405736932,-0.050130260347217834,0.0625,-3.5156247829924063,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.02,recall,5,-0.20694660445826854,0.06239539029252943,-0.2844207142383751,-0.12947249467816196,0.0625,-3.3166970105970495,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.02,empirical_fpr,5,-0.0050803525142560915,0.00814239837959443,-0.015190475441231178,0.005029770412718996,0.3125,-0.6239380926126022,3,0,2
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.02,f1,5,-0.22423693845840997,0.07140450158780699,-0.3128973373896736,-0.13557653952714635,0.0625,-3.1403753751108123,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.02,precision,5,-0.02685203824810638,0.02044826264887507,-0.05224190980502934,-0.0014621666911834239,0.125,-1.3131696667434778,1,0,4
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_OOD,0.02,roc_auc,5,-0.07750317720229358,0.0220453495427703,-0.10487609405736932,-0.050130260347217834,0.0625,-3.5156247829924063,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.005,recall,5,-0.1335480093676815,0.07468383248770062,-0.2262802354155402,-0.04081578331982279,0.0625,-1.7881783100736692,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.005,empirical_fpr,5,0.00117096018735363,0.0018164042221883569,-0.0010844035415229678,0.0034263239162302278,0.25,0.6446583712203043,2,0,3
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.005,f1,5,-0.18266658274012204,0.10654369712114112,-0.31495805569096924,-0.05037510978927484,0.0625,-1.7144757285119225,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.005,precision,5,-0.028246827828364428,0.018066968182853464,-0.050679931777706494,-0.005813723879022358,0.0625,-1.5634514624967462,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.005,roc_auc,5,-0.0591993131235294,0.01689578496158485,-0.08017820103172191,-0.03822042521533688,0.0625,-3.50379181897308,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.01,recall,5,-0.15995316159250586,0.08404765063321237,-0.26431210351737366,-0.055594219667638056,0.0625,-1.9031247201727084,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.01,empirical_fpr,5,0.0010538641686182663,0.0026718042644273154,-0.002263618996768427,0.00437134733400496,0.5,0.3944391371215045,2,0,3
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.01,f1,5,-0.19862673974717304,0.11522106247718751,-0.34169258485988363,-0.05556089463446243,0.0625,-1.7238752661779952,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.01,precision,5,-0.023012254175176227,0.010311691347684107,-0.03581591008218486,-0.010208598268167593,0.0625,-2.231666309556921,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.01,roc_auc,5,-0.0591993131235294,0.01689578496158485,-0.08017820103172191,-0.03822042521533688,0.0625,-3.50379181897308,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.02,recall,5,-0.21153395784543325,0.07179971100959436,-0.3006850740874812,-0.12238284160338532,0.0625,-2.946167259881682,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.02,empirical_fpr,5,-0.0036299765807962536,0.00801327420925421,-0.01357977067416196,0.006319817512569454,0.375,-0.452995428086579,3,0,2
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.02,f1,5,-0.20947012623729,0.07810562886819947,-0.3064510736599981,-0.11248917881458192,0.0625,-2.681882589931688,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.02,precision,5,-0.016177827228662945,0.012635367792641855,-0.03186670852084973,-0.0004889459364761616,0.125,-1.2803606111160473,1,0,4
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,TEMPLATE_OOD,0.02,roc_auc,5,-0.0591993131235294,0.01689578496158485,-0.08017820103172191,-0.03822042521533688,0.0625,-3.50379181897308,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.005,recall,5,-0.11963322545846815,0.07621265700639529,-0.2142637378707612,-0.025002713046175087,0.0625,-1.5697290995697641,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.005,empirical_fpr,5,0.0012944983818770225,0.0014573091786522436,-0.0005149899595073694,0.0031039867232614143,0.25,0.888279852237126,1,1,3
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.005,f1,5,-0.17505433769110407,0.10499703764151089,-0.30542537924861385,-0.044683296133594286,0.0625,-1.6672312059773373,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.005,precision,5,-0.04742298275971901,0.030233543254192658,-0.08496288495658638,-0.009883080562851643,0.0625,-1.568555242136318,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.005,roc_auc,5,-0.07489468527188073,0.023516807975720297,-0.10409465908800382,-0.04569471145575764,0.0625,-3.1847300598450703,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.01,recall,5,-0.14746494066882415,0.07934909476998776,-0.24598985493477674,-0.04894002640287157,0.0625,-1.8584325517044193,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.01,empirical_fpr,5,0.0016181229773462786,0.0025009758617841704,-0.001487248710607765,0.004723494665300322,0.25,0.6469966392206306,2,0,3
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.01,f1,5,-0.19892030305932346,0.10925730642100767,-0.3345811669830059,-0.06325943913564103,0.0625,-1.8206590440076569,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.01,precision,5,-0.04016389669354459,0.018374385789665836,-0.06297871001767955,-0.017349083369409636,0.0625,-2.185863361818258,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.01,roc_auc,5,-0.07489468527188073,0.023516807975720297,-0.10409465908800382,-0.04569471145575764,0.0625,-3.1847300598450703,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.02,recall,5,-0.1963322545846818,0.06241612104595151,-0.2738321049949682,-0.11883240417439538,0.0625,-3.1455375837940904,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.02,empirical_fpr,5,-0.0058252427184466,0.008271969584759791,-0.016096249546079393,0.004445764109186193,0.25,-0.7042147167923561,3,0,2
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.02,f1,5,-0.21483826013942803,0.07136901747779065,-0.30345459972877603,-0.12622192055008002,0.0625,-3.0102454500832048,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.02,precision,5,-0.02345979084205192,0.021971010184329398,-0.05074040319210203,0.003820821507998194,0.125,-1.0677611382104033,1,0,4
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.1,DOMAIN_TEMPLATE_OOD,0.02,roc_auc,5,-0.07489468527188073,0.023516807975720297,-0.10409465908800382,-0.04569471145575764,0.0625,-3.1847300598450703,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.005,recall,5,-0.09168241965973535,0.02842618760268916,-0.12697819341218072,-0.056386645907289985,0.0625,-3.225280186748013,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.005,empirical_fpr,5,0.00291018564977421,0.001298763583095312,0.0012975576664666355,0.004522813633081785,0.0625,2.2407354869301424,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.005,f1,5,-0.1295417187541259,0.03545425929440587,-0.17356399610297096,-0.08551944140528085,0.0625,-3.653770275622866,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.005,precision,5,-0.0496129845628551,0.016019297342228688,-0.06950356934922175,-0.029722399776488457,0.0625,-3.0970762014679405,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.005,roc_auc,5,-0.051478378483482315,0.010044179304015957,-0.06394987431678228,-0.03900688265018234,0.0625,-5.125195093132174,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.01,recall,5,-0.1449905482041588,0.035727288181255056,-0.18935183569227412,-0.10062926071604347,0.0625,-4.058257863529385,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.01,empirical_fpr,5,0.0061214249874560955,0.004817904218427618,0.00013920677264046746,0.012103643202271724,0.0625,1.2705576345919758,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.01,f1,5,-0.17309030627101926,0.03097627849690342,-0.2115524360789577,-0.1346281764630808,0.0625,-5.587834132118951,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.01,precision,5,-0.06496825468294098,0.021973485476095296,-0.09225194051366187,-0.03768456885222011,0.0625,-2.9566658759539632,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.01,roc_auc,5,-0.051478378483482315,0.010044179304015957,-0.06394987431678228,-0.03900688265018234,0.0625,-5.125195093132174,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.02,recall,5,-0.1574669187145558,0.03531861798377272,-0.20132077513131846,-0.11361306229779311,0.0625,-4.458467734691787,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.02,empirical_fpr,5,0.010536879076768691,0.005055053105772675,0.004260201626322625,0.01681355652721476,0.0625,2.084425001338954,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.02,f1,5,-0.1557061066697187,0.03387015842147795,-0.19776146299512598,-0.11365075034431144,0.0625,-4.597147280273169,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.02,precision,5,-0.0687327335328708,0.02246818059823627,-0.09663066448684113,-0.04083480257890045,0.0625,-3.0591143431643166,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_ORIGINAL,0.02,roc_auc,5,-0.051478378483482315,0.010044179304015957,-0.06394987431678228,-0.03900688265018234,0.0625,-5.125195093132174,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.005,recall,5,-0.09168241965973535,0.02842618760268916,-0.12697819341218072,-0.056386645907289985,0.0625,-3.225280186748013,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.005,empirical_fpr,5,0.0034026465028355385,0.002639742919427021,0.00012497275526970018,0.006680320250401377,0.125,1.2890067732709791,1,0,4
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.005,f1,5,-0.12930510083747945,0.03570838755439942,-0.17364292009768464,-0.08496728157727426,0.0625,-3.6211408493450308,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.005,precision,5,-0.03157689678348714,0.020931730815096743,-0.05756707335668515,-0.00558672021028914,0.125,-1.508565969170247,1,0,4
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.005,roc_auc,5,-0.052722796159247534,0.010045833882054787,-0.06519634642253054,-0.04024924589596452,0.0625,-5.248224963527224,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.01,recall,5,-0.1449905482041588,0.035727288181255056,-0.18935183569227412,-0.10062926071604347,0.0625,-4.058257863529385,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.01,empirical_fpr,5,0.007183364839319471,0.004463409812142758,0.001641309566352371,0.01272542011228657,0.0625,1.6093894895729814,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.01,f1,5,-0.17234203323127986,0.03175424672754685,-0.21177013818295454,-0.1329139282796052,0.0625,-5.427369595946766,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.01,precision,5,-0.04288600783667322,0.015441104656912156,-0.062058671581657565,-0.023713344091688876,0.0625,-2.7773924722073207,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.01,roc_auc,5,-0.052722796159247534,0.010045833882054787,-0.06519634642253054,-0.04024924589596452,0.0625,-5.248224963527224,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.02,recall,5,-0.1574669187145558,0.03531861798377272,-0.20132077513131846,-0.11361306229779311,0.0625,-4.458467734691787,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.02,empirical_fpr,5,0.013043478260869563,0.006248201845383142,0.005285310975946978,0.020801645545792148,0.0625,2.0875571218153777,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.02,f1,5,-0.15426067494970036,0.03341868361693927,-0.1957554512642159,-0.11276589863518484,0.0625,-4.616000938813421,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.02,precision,5,-0.047097511046892436,0.017497225344902875,-0.06882318582611682,-0.025371836267668053,0.0625,-2.6917131212813943,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,IID_BALANCED,0.02,roc_auc,5,-0.052722796159247534,0.010045833882054787,-0.06519634642253054,-0.04024924589596452,0.0625,-5.248224963527224,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.005,recall,5,-0.11195,0.06352051833856522,-0.19082114076823853,-0.033078859231761445,0.0625,-1.7624226459126953,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.005,empirical_fpr,5,0.0019000000000000002,0.0015471748446765803,-2.1071303561413963e-05,0.0038210713035614144,0.125,1.2280447853307581,1,0,4
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.005,f1,5,-0.14950610611034004,0.08007023099626488,-0.24892642926626146,-0.05008578295441864,0.0625,-1.8671871462106087,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.005,precision,5,-0.021273536092473178,0.01847214001951205,-0.04420972732448031,0.0016626551395339563,0.125,-1.151655199127011,1,0,4
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.005,roc_auc,5,-0.06413409374999994,0.020585975436124837,-0.08969495831694323,-0.038573229183056654,0.0625,-3.1154265169021658,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.01,recall,5,-0.1662,0.05951769694805065,-0.24010098155639664,-0.09229901844360332,0.0625,-2.792446759911859,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.01,empirical_fpr,5,0.0017499999999999998,0.003996091840786446,-0.0032118033722203475,0.006711803372220347,0.375,0.437927872962898,2,0,3
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.01,f1,5,-0.18521962160437916,0.06172497196366011,-0.26186129708179273,-0.10857794612696556,0.0625,-3.0007242727210173,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.01,precision,5,-0.018802489818076973,0.014996224546153278,-0.03742276194601511,-0.0001822176901388299,0.0625,-1.253814902558261,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.01,roc_auc,5,-0.06413409374999994,0.020585975436124837,-0.08969495831694323,-0.038573229183056654,0.0625,-3.1154265169021658,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.02,recall,5,-0.18754999999999997,0.06872394961001586,-0.27288205404512644,-0.10221794595487349,0.0625,-2.7290340712994516,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.02,empirical_fpr,5,0.00435,0.002491234633670622,0.001256723644292839,0.00744327635570716,0.0625,1.746122160155844,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.02,f1,5,-0.1699264556449795,0.0643824689934417,-0.24986784950960633,-0.08998506178035265,0.0625,-2.63932803916372,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.02,precision,5,-0.02538672551775183,0.010384609715137313,-0.038280921536434906,-0.012492529499068757,0.0625,-2.44464897710565,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,TEMPORAL,0.02,roc_auc,5,-0.06413409374999994,0.020585975436124837,-0.08969495831694323,-0.038573229183056654,0.0625,-3.1154265169021658,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.005,recall,5,-0.10917573872472783,0.05564160728531747,-0.17826391929309893,-0.04008755815635673,0.0625,-1.9621241019314835,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.005,empirical_fpr,5,0.0019699326075686883,0.0026280542987323122,-0.00129322780049187,0.0052330930156292465,0.25,0.749578350994848,2,0,3
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.005,f1,5,-0.15692357619963096,0.07140452404210886,-0.24558400301159283,-0.0682631493876691,0.0625,-2.197669941852558,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.005,precision,5,-0.03544927339107111,0.031051048860187086,-0.0740042428672315,0.003105696085089288,0.0625,-1.1416449586192021,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.005,roc_auc,5,-0.07964088544039157,0.02909149923860095,-0.11576275269873465,-0.04351901818204848,0.0625,-2.7375999011669223,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.01,recall,5,-0.167651632970451,0.06691480466018307,-0.2507373368638379,-0.08456592907706406,0.0625,-2.505449038099192,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.01,empirical_fpr,5,0.0015552099533437014,0.003998768434562341,-0.0034099168490059908,0.006520336755693393,0.5,0.38892223413129867,1,1,3
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.01,f1,5,-0.20651728405771325,0.07628529128397248,-0.30123798383750944,-0.11179658427791704,0.0625,-2.707170420165945,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.01,precision,5,-0.031062068428687396,0.021118041748019668,-0.057283580579767554,-0.004840556277607239,0.0625,-1.4708782565788907,0,0,5
REPLICATION5,CONTR_minus_BASE_LR,CONTRASTIVE_LOGREG,BASE_LOGREG,0.25,DOMAIN_OOD,0.01,roc_auc,5,-0.07964088544039157,0.02909149923860095,-0.11576275269873465,-0.04351901818204848,0.0625,-2.7375999011669223,0,0,5
