Path;Bytes;SHA256
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/LOOP_SSL_refresh_ablation.csv;300320;772fa1d304b1a533f938bd97f07e7bf74baa71d2899cdc30ef5cfca6ed661075
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/LOOP_SSL_refresh_statistics.csv;14832;b536b185eb76822f8baea6cf4bbce8cf3b8a06d12e99a84d2570b55882bc047a
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/LOOP_T0_DAPT_same_AL_labels.csv;206386;acce0165dc1cb0b75b6de003264adcdea58521c60e8af09b11064020d01d0024
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/LOOP_T0_DAPT_same_AL_labels_statistics.csv;3944;123ff76146fa94fc2c833de1cbb380f92884627e82ba86d4c01ed4e343349285
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/LOOP_acquisition_audit.csv;6138;fa4c14246fa5cfa091ff4dd0c2324f743f8d10c4f5488eb578b9126a126edbb3
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/LOOP_annotation_efficiency.csv;1335;b387ffdad0562169f62c1c6057916e131ee23bcd56af1c63b817da802d9490bf
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/LOOP_results_long.csv;3081407;f1d0d9193b0dab2ccf7dbbe6f470fc82a965c56e3992bc34ffb02f3ef05dd5f9
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/LOOP_statistics_n10.csv;6797;af361e932af31faa6ee68e60d33915cbb1e5ab3e81450a841c74b0401fe5efd9
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/LOOP_summary.csv;164473;28f041fcd147303d84bdf7b61f90f905a01425d5458c4bafa3841a6d3971107d
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/PRODUCTIVE_FINISH_ONLY_COMPLETE.json;1096;d6dc6f2c9d14e125db57700aa2bce3dbc1379b9d6c0ce0b6c7cf29589b7fd0e6
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/audit/FINISH_PROGRESS.json;101;451c6303212c4886ff25ed337016301876604bc7a4e0a13fb668a7472f96161e
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/figures/FIG01_SSL_refresh_direct_recall.pdf;17263;8f9281ad915853cf4f707dfb8773e08b03212bb31a09124f69d6093d164c4474
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/figures/FIG01_SSL_refresh_direct_recall.png;122808;f768a059e2d3daf98ea248d538cfd4108b99cc9d738f1674d971913ff5cccbe8
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/figures/FIG02_SSL_refresh_assisted_recall.pdf;18962;e95458d9556e125806cbcaeb9d15ea0b8178ec31148f7c854fb59f5356e0d4b2
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/figures/FIG02_SSL_refresh_assisted_recall.png;123921;7de85f7840bc6f9bac7075f5fda7c86d3d68059fc710e33c4525badb9818259e
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/figures/FIG03_productive_feedback_loop.pdf;20030;bfd8cacfe44bd62a1310e68946af442e92fcd3c6e4d7e75c116a25020c1100f6
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/figures/FIG03_productive_feedback_loop.png;97248;75500b11cb0e2b985e582341f0ff656ab5c66e5e574df51d7e9d44ca2bde5fc6
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/figures/figure_manifest.csv;461;86d419ec07018aa8845c6ed861b083b78015035bfcf7c69a8925611a0ba8945d
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/tables/TABLE01_SSL_refresh_primary.csv;22127;05538ea5bf878ccfa392cb8b0de3f728ab0684c285689ca888b8ceab474dbad1
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/tables/TABLE02_SSL_refresh_statistics.csv;14832;b536b185eb76822f8baea6cf4bbce8cf3b8a06d12e99a84d2570b55882bc047a
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/tables/TABLE03_T0_DAPT_same_AL_labels.csv;202267;1b0c362f5c791a5e210c29a8e971a72ce6905fc79921273290ef1b7d30c420fc
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/tables/TABLE04_T0_DAPT_same_AL_labels_statistics.csv;3719;9df908ec269e1a08a37b26479e5c7b5c43735d0cfd5f4482054a7572755c3759
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/tables/TABLE05_productive_loop_summary.csv;159053;766163cee87c0c710bda482d076e06c45690dad850d45b114dc246e15d9cd9e0
04_RESULTS/E05_SSL_REFRESH_ABLATION/EXTRACTED/tables/TABLE06_SSL_refresh_summary.csv;1229;de73a3e3b4ebf951ead544943832b82fb3f245391a2a90e3ade8d4720972b690
04_RESULTS/E05_SSL_REFRESH_ABLATION/phreshphish_PRODUCTIVE_LOOP_FINISH_ONLY_ANALYSIS.zip;1050207;ddcf2f06fdc86aff3b021af62ad5b632bd969519050aa3ca7f0c530e44328928
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/AL_SSL_INTERACTION_COMPLETE.json;1916;1444a616128b4f5d03e68c53ad752a71517a3b8c4526afd0d21b460823167d9e
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/AL_SSL_INTERACTION_results_long.csv;173892;683368329ef158310bc72df181f1977485c6d7a2fb1d15cab180c6fcc72050cf
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/AL_SSL_INTERACTION_statistics_n10.csv;67306;18d3a2ae306c6d1664544533308455b42aa3eb82e353d97568db757a9b84bd1d
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/DAPT_T0_gaps_by_AL_strategy.csv;41129;b395100a62ee56678e0deaa28f30f7831a95033470897b82e60b10343f4c4010
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/README_INTERACTION.md;871;0aa330145f511c07e8df4ee1c0ede4aa8289bda928de3a026599e14434d3e745
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/T0_ACTIVE_LEARNING_results_n10.csv;87377;e6589e3bf927b65e02ff788683f1dbdfa8e3d5cc686291c6db284ae61a345363
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/audit/AL_SSL_INTERACTION_PROGRESS.json;229;fbac076864d6da5da970e4231d23a94ed6231ec80874ca64b02c5d9a73e8cb2f
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/audit/T0_acquisition_audit.csv;2943;562cd989eafe64d2335dd954f805a563c8bc3cf91864187158fe46d4c245926e
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/audit/T0_selection_history.json;218804;eaab9e40c9af09d427bd65a17b270f3a0300fb4b8b39d90ca450a0681ea0bfc2
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/figures/FIG01_core_four_conditions.pdf;15198;c8b6fd0dbe0d2c73f4daa540c8f3af527a260e843f620878688f5b38b7d0dd1e
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/figures/FIG01_core_four_conditions.png;88762;f0296505ddb1cbe272eb30a160ec35f07a4f75e347bf24a90c74b904a99fd56a
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/figures/FIG02_AL_gain_T0_vs_DAPT.pdf;16465;dd14b67d930b09928d8e64b40859292f5911b78f3471c05a9bcf0e8a627a3053
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/figures/FIG02_AL_gain_T0_vs_DAPT.png;105994;0c9b44be01f63f0ba84192332128c0f697f1f51a0215d8e9c3f2f4904ee31beb
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/figures/FIG03_AL_SSL_interaction.pdf;15804;d018baa80c705f8e25e179e8b72da8de05130645759352baeaca2d34aab3fff0
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/figures/FIG03_AL_SSL_interaction.png;100770;98afb2ac3d79bd491c41139a84857c8ea10d562b6b9e39221a92d6ef8c7bdec9
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/tables/TABLE01_primary_interaction_25pct_fpr005.csv;1028;f8a37b8b462e1707562334a49aa3d6e8726d0bd0b504f853c5b396630a2831e4
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/tables/TABLE02_stress_mean_25pct.csv;590;4fa5a6d193f662606bb6773dafbc2966637f65101c073d6e1740a7e5dacb15e9
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/tables/TABLE03_stress_mean_interaction_25pct.csv;571;7210af4bc2a60f93c08afdcbb641e735ca950ab8f2bab5d90ab94de567331566
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/tables/TABLE04_core_25pct_stress_mean.csv;443;da08be9747dcd0ceee60b83199f8e1643bc9c3397b90da560caccceb9c23c4c9
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/tables/TABLE05_DAPT_T0_gap_random_vs_uncertainty.csv;1648;b47c8d62def56403be28954eec068967ed9efcc75ee5e02511d13704d0cd2532
04_RESULTS/E06_AL_SSL_ORIGINAL10/EXTRACTED/tables/TABLE06_AL_gain_plot_data.csv;660;f237bcba9230ded6d08f816d5724ddcbae15fa314a0d616f128d5cc54be6868b
04_RESULTS/E06_AL_SSL_ORIGINAL10/phreshphish_AL_SSL_INTERACTION_N10_FAST_3H30_ANALYSIS.zip;399942;1586d513eb5f65cc3363352652c680ddbf6de5015852dc049cc0a17af231af56
04_RESULTS/E07_REPLICATION10_PENDING/README_PENDING.md;504;2bffc4268c981a208c5dda6eb76d7d6b6994b7f3387b888fa77c1650a05e8c33
05_REPRO_ASSETS_EXTERNAL/REQUIRED_REPRO_ASSETS.md;3666;3be0ab37c0cc355ca024337b4155d8ec3237df6cab12de3edc1e785091928255
06_LOGS_AUDITS/AL_SSL_INTERACTION_COMPLETE.json;1916;1444a616128b4f5d03e68c53ad752a71517a3b8c4526afd0d21b460823167d9e
06_LOGS_AUDITS/FINAL_FREEZE_COMPLETE.json;203;6bf0a86f5c92e43bacbf97187398d4af36bc6220f574aeac3c0a22288b479485
06_LOGS_AUDITS/FINAL_N10_COMPLETE.json;1426;522e928e383045decff4a2608aed9b7dfa1ca7d8acee5c9eeae51685c5d5bf9a
06_LOGS_AUDITS/HYBRID_FREEZE_EXTENSION_COMPLETE.json;991;bd2728885507710430bf86ecd2452d0d3992928b47d7ef83afa98b9f67293e98
06_LOGS_AUDITS/PRODUCTIVE_FINISH_ONLY_COMPLETE.json;1096;d6dc6f2c9d14e125db57700aa2bce3dbc1379b9d6c0ce0b6c7cf29589b7fd0e6
06_LOGS_AUDITS/artifact_audit.json;1134;2083055a319cd880e248c82da84a944505351d81415ad14aefd41ca486c13bd8
06_LOGS_AUDITS/markdown(9).md eingefügt;1704401;906dc1aa133dd2f43ed29da0722243c2f5ace696c0658c76a28498572df0638f
06_LOGS_AUDITS/phase5.log;61442;2bcd7473e202ea78d3364f543dda8bb1cf3d3b6f3a5294f4df40ed19eb8119b2
06_LOGS_AUDITS/scenario_regression_audit.json;957;5dd4d7041d28aab6953c7d483605b99df73d5dddfaea4947dfb268fb4307fc1e
99_LEGACY_PROVENANCE_ONLY/README_DO_NOT_USE_AS_FINAL_EVIDENCE.md;1049;3e37fa3a8ea24db3f34947b4b16202f013fbf03ac4fafe263e7317537a59ebd1
