model,seed,seed_group,scenario,target_fpr,review_fraction,stage1_recall,stage1_fpr,direct_recall,direct_fpr,direct_precision,direct_f1,direct_ap,direct_auc,review_n,review_fraction_all,review_precision,rescued_stage1_fn,capture_rate,assisted_recall
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPLATE_OOD,0.005,0.1,0.5327868852459017,0.0032201405152224825,0.6331967213114754,0.00234192037470726,0.9963150621833257,0.7742974762842313,0.9738212678173687,0.9610261961207487,501,0.07333138173302108,0.9920159680638723,497,0.31140350877192985,0.6782786885245902
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPLATE_OOD,0.005,0.2,0.5327868852459017,0.0032201405152224825,0.6331967213114754,0.00234192037470726,0.9963150621833257,0.7742974762842313,0.9738212678173687,0.9610261961207487,1001,0.14651639344262296,0.986013986013986,987,0.618421052631579,0.8217213114754098
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.43473570658036675,0.0037756202804746495,0.7524271844660194,0.004314994606256742,0.9942979330007128,0.8566165182683451,0.9716469563267709,0.9579221113217405,145,0.03910463861920173,1.0,145,0.1383587786259542,0.5129449838187702
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.43473570658036675,0.0037756202804746495,0.7524271844660194,0.004314994606256742,0.9942979330007128,0.8566165182683451,0.9716469563267709,0.9579221113217405,290,0.07820927723840346,0.996551724137931,289,0.27576335877862596,0.5906148867313916
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.43473570658036675,0.0037756202804746495,0.7524271844660194,0.004314994606256742,0.9942979330007128,0.8566165182683451,0.9716469563267709,0.9579221113217405,579,0.15614886731391586,0.9930915371329879,575,0.5486641221374046,0.7448759439050702
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.43473570658036675,0.0037756202804746495,0.5339805825242718,0.0016181229773462784,0.9969788519637462,0.6954689146469969,0.969968371522317,0.9578173784429479,145,0.03910463861920173,0.993103448275862,144,0.13740458015267176,0.5124056094929881
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.43473570658036675,0.0037756202804746495,0.5339805825242718,0.0016181229773462784,0.9969788519637462,0.6954689146469969,0.969968371522317,0.9578173784429479,290,0.07820927723840346,0.993103448275862,288,0.2748091603053435,0.5900755124056095
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.43473570658036675,0.0037756202804746495,0.5339805825242718,0.0016181229773462784,0.9969788519637462,0.6954689146469969,0.969968371522317,0.9578173784429479,579,0.15614886731391586,0.9896373056994818,573,0.5467557251908397,0.743797195253506
DAPT_STATIC,242,REPLICATION5,IID_ORIGINAL,0.01,0.05,0.5661625708884688,0.007526342197691922,0.7372400756143668,0.015554440541896638,0.9617755856966708,0.8346709470304976,0.887390609946303,0.8737111079705244,122,0.039986889544411666,0.9672131147540983,118,0.2570806100217865,0.6776937618147448
DAPT_STATIC,242,REPLICATION5,IID_ORIGINAL,0.01,0.1,0.5661625708884688,0.007526342197691922,0.7372400756143668,0.015554440541896638,0.9617755856966708,0.8346709470304976,0.887390609946303,0.8737111079705244,244,0.07997377908882333,0.889344262295082,217,0.47276688453159044,0.7712665406427222
DAPT_STATIC,242,REPLICATION5,IID_ORIGINAL,0.01,0.2,0.5661625708884688,0.007526342197691922,0.7372400756143668,0.015554440541896638,0.9617755856966708,0.8346709470304976,0.887390609946303,0.8737111079705244,488,0.15994755817764666,0.5717213114754098,279,0.6078431372549019,0.8298676748582231
DAPT_SSL_REFRESH,242,REPLICATION5,IID_ORIGINAL,0.01,0.05,0.5661625708884688,0.007526342197691922,0.6824196597353497,0.0055193176116407425,0.984993178717599,0.8062534896705751,0.8961018702426605,0.8908858224959381,122,0.039986889544411666,0.9672131147540983,118,0.2570806100217865,0.6776937618147448
DAPT_SSL_REFRESH,242,REPLICATION5,IID_ORIGINAL,0.01,0.1,0.5661625708884688,0.007526342197691922,0.6824196597353497,0.0055193176116407425,0.984993178717599,0.8062534896705751,0.8961018702426605,0.8908858224959381,244,0.07997377908882333,0.8975409836065574,219,0.477124183006536,0.7731568998109641
DAPT_SSL_REFRESH,242,REPLICATION5,IID_ORIGINAL,0.01,0.2,0.5661625708884688,0.007526342197691922,0.6824196597353497,0.0055193176116407425,0.984993178717599,0.8062534896705751,0.8961018702426605,0.8908858224959381,488,0.15994755817764666,0.5635245901639344,275,0.599128540305011,0.8260869565217391
DAPT_STATIC,242,REPLICATION5,IID_BALANCED,0.01,0.05,0.5661625708884688,0.005671077504725898,0.7372400756143668,0.014177693761814745,0.9811320754716981,0.8418780356179169,0.9224029218122497,0.8748829692575426,76,0.035916824196597356,0.9868421052631579,75,0.16339869281045752,0.6370510396975425
DAPT_STATIC,242,REPLICATION5,IID_BALANCED,0.01,0.1,0.5661625708884688,0.005671077504725898,0.7372400756143668,0.014177693761814745,0.9811320754716981,0.8418780356179169,0.9224029218122497,0.8748829692575426,152,0.07183364839319471,0.9868421052631579,150,0.32679738562091504,0.7079395085066162
DAPT_STATIC,242,REPLICATION5,IID_BALANCED,0.01,0.2,0.5661625708884688,0.005671077504725898,0.7372400756143668,0.014177693761814745,0.9811320754716981,0.8418780356179169,0.9224029218122497,0.8748829692575426,303,0.14319470699432893,0.8415841584158416,255,0.5555555555555556,0.8071833648393195
DAPT_SSL_REFRESH,242,REPLICATION5,IID_BALANCED,0.01,0.05,0.5661625708884688,0.005671077504725898,0.6824196597353497,0.003780718336483932,0.9944903581267218,0.8094170403587444,0.9278450911682725,0.8915290289843163,76,0.035916824196597356,0.9736842105263158,74,0.16122004357298475,0.6361058601134215
DAPT_SSL_REFRESH,242,REPLICATION5,IID_BALANCED,0.01,0.1,0.5661625708884688,0.005671077504725898,0.6824196597353497,0.003780718336483932,0.9944903581267218,0.8094170403587444,0.9278450911682725,0.8915290289843163,152,0.07183364839319471,0.9868421052631579,150,0.32679738562091504,0.7079395085066162
DAPT_SSL_REFRESH,242,REPLICATION5,IID_BALANCED,0.01,0.2,0.5661625708884688,0.005671077504725898,0.6824196597353497,0.003780718336483932,0.9944903581267218,0.8094170403587444,0.9278450911682725,0.8915290289843163,303,0.14319470699432893,0.8283828382838284,251,0.5468409586056645,0.8034026465028355
DAPT_STATIC,242,REPLICATION5,TEMPORAL,0.01,0.05,0.64525,0.00525,0.887,0.01525,0.9830978110279855,0.9325798396635563,0.9757331159827606,0.9629665,270,0.03375,0.9925925925925926,268,0.18886539816772374,0.71225
DAPT_STATIC,242,REPLICATION5,TEMPORAL,0.01,0.1,0.64525,0.00525,0.887,0.01525,0.9830978110279855,0.9325798396635563,0.9757331159827606,0.9629665,540,0.0675,0.987037037037037,533,0.37561663143058494,0.7785
DAPT_STATIC,242,REPLICATION5,TEMPORAL,0.01,0.2,0.64525,0.00525,0.887,0.01525,0.9830978110279855,0.9325798396635563,0.9757331159827606,0.9629665,1080,0.135,0.95,1026,0.7230443974630021,0.90175
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPORAL,0.01,0.05,0.64525,0.00525,0.7875,0.00525,0.9933774834437086,0.8785385580811602,0.9739175585548256,0.9615239375000001,270,0.03375,0.9888888888888889,267,0.18816067653276955,0.712
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPORAL,0.01,0.1,0.64525,0.00525,0.7875,0.00525,0.9933774834437086,0.8785385580811602,0.9739175585548256,0.9615239375000001,540,0.0675,0.9814814814814815,530,0.37350246652572233,0.77775
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPORAL,0.01,0.2,0.64525,0.00525,0.7875,0.00525,0.9933774834437086,0.8785385580811602,0.9739175585548256,0.9615239375000001,1080,0.135,0.9444444444444444,1020,0.718816067653277,0.90025
DAPT_STATIC,242,REPLICATION5,DOMAIN_OOD,0.01,0.05,0.5660964230171073,0.00673924313115604,0.8698807672369103,0.01762571280456195,0.9801401869158879,0.9217248008788794,0.9723970857065575,0.9595515072260692,138,0.03576982892690513,1.0,138,0.16487455197132617,0.6376360808709176
DAPT_STATIC,242,REPLICATION5,DOMAIN_OOD,0.01,0.1,0.5660964230171073,0.00673924313115604,0.8698807672369103,0.01762571280456195,0.9801401869158879,0.9217248008788794,0.9723970857065575,0.9595515072260692,276,0.07153965785381027,0.9927536231884058,274,0.32735961768219835,0.7081389320891653
DAPT_STATIC,242,REPLICATION5,DOMAIN_OOD,0.01,0.2,0.5660964230171073,0.00673924313115604,0.8698807672369103,0.01762571280456195,0.9801401869158879,0.9217248008788794,0.9723970857065575,0.9595515072260692,551,0.1428201140487299,0.9764065335753176,538,0.6427718040621266,0.844997407983411
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_OOD,0.01,0.05,0.5660964230171073,0.00673924313115604,0.742871954380508,0.0036288232244686366,0.9951388888888889,0.8506975363609379,0.9714044329703028,0.9607272534755731,138,0.03576982892690513,0.9927536231884058,137,0.16367980884109917,0.6371176775531363
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_OOD,0.01,0.1,0.5660964230171073,0.00673924313115604,0.742871954380508,0.0036288232244686366,0.9951388888888889,0.8506975363609379,0.9714044329703028,0.9607272534755731,276,0.07153965785381027,0.9891304347826086,273,0.32616487455197135,0.7076205287713841
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_OOD,0.01,0.2,0.5660964230171073,0.00673924313115604,0.742871954380508,0.0036288232244686366,0.9951388888888889,0.8506975363609379,0.9714044329703028,0.9607272534755731,551,0.1428201140487299,0.9782214156079855,539,0.6439665471923537,0.8455158113011924
DAPT_STATIC,242,REPLICATION5,TEMPLATE_OOD,0.01,0.05,0.627927400468384,0.00585480093676815,0.8864168618266979,0.014929742388758781,0.9834361805781098,0.932409545804465,0.9752517404740284,0.9617278381387492,234,0.03425058548009368,1.0,234,0.1841070023603462,0.6964285714285714
DAPT_STATIC,242,REPLICATION5,TEMPLATE_OOD,0.01,0.1,0.627927400468384,0.00585480093676815,0.8864168618266979,0.014929742388758781,0.9834361805781098,0.932409545804465,0.9752517404740284,0.9617278381387492,467,0.06835480093676816,0.9914346895074947,463,0.36428009441384734,0.7634660421545667
DAPT_STATIC,242,REPLICATION5,TEMPLATE_OOD,0.01,0.2,0.627927400468384,0.00585480093676815,0.8864168618266979,0.014929742388758781,0.9834361805781098,0.932409545804465,0.9752517404740284,0.9617278381387492,934,0.1367096018735363,0.9646680942184154,901,0.7088906372934697,0.8916861826697893
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPLATE_OOD,0.01,0.05,0.627927400468384,0.00585480093676815,0.7848360655737705,0.00468384074941452,0.9940674823878384,0.8771470636348765,0.9738212678173687,0.9610261961207487,234,0.03425058548009368,0.9957264957264957,233,0.18332022029897718,0.6961358313817331
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPLATE_OOD,0.01,0.1,0.627927400468384,0.00585480093676815,0.7848360655737705,0.00468384074941452,0.9940674823878384,0.8771470636348765,0.9738212678173687,0.9610261961207487,467,0.06835480093676816,0.9850107066381156,460,0.3619197482297404,0.7625878220140515
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPLATE_OOD,0.01,0.2,0.627927400468384,0.00585480093676815,0.7848360655737705,0.00468384074941452,0.9940674823878384,0.8771470636348765,0.9738212678173687,0.9610261961207487,934,0.1367096018735363,0.9603854389721628,897,0.7057435090479937,0.8905152224824356
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.5388349514563107,0.007011866235167206,0.8635382955771306,0.016181229773462782,0.9816063764561619,0.9187948350071736,0.9716469563267709,0.9579221113217405,135,0.03640776699029126,1.0,135,0.15789473684210525,0.6116504854368932
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.5388349514563107,0.007011866235167206,0.8635382955771306,0.016181229773462782,0.9816063764561619,0.9187948350071736,0.9716469563267709,0.9579221113217405,270,0.07281553398058252,1.0,270,0.3157894736842105,0.6844660194174758
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.5388349514563107,0.007011866235167206,0.8635382955771306,0.016181229773462782,0.9816063764561619,0.9187948350071736,0.9716469563267709,0.9579221113217405,540,0.14563106796116504,0.9851851851851852,532,0.6222222222222222,0.825782092772384
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.5388349514563107,0.007011866235167206,0.7281553398058253,0.003236245954692557,0.995575221238938,0.8411214953271028,0.969968371522317,0.9578173784429479,135,0.03640776699029126,1.0,135,0.15789473684210525,0.6116504854368932
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.5388349514563107,0.007011866235167206,0.7281553398058253,0.003236245954692557,0.995575221238938,0.8411214953271028,0.969968371522317,0.9578173784429479,270,0.07281553398058252,0.9925925925925926,268,0.3134502923976608,0.6833872707659115
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.5388349514563107,0.007011866235167206,0.7281553398058253,0.003236245954692557,0.995575221238938,0.8411214953271028,0.969968371522317,0.9578173784429479,540,0.14563106796116504,0.9851851851851852,532,0.6222222222222222,0.825782092772384
DAPT_STATIC,242,REPLICATION5,IID_ORIGINAL,0.02,0.05,0.6408317580340265,0.01806322127446061,0.7627599243856332,0.023582538886101356,0.9449648711943794,0.8441422594142259,0.887390609946303,0.8737111079705244,117,0.038348082595870206,0.9487179487179487,111,0.29210526315789476,0.7457466918714556
DAPT_STATIC,242,REPLICATION5,IID_ORIGINAL,0.02,0.1,0.6408317580340265,0.01806322127446061,0.7627599243856332,0.023582538886101356,0.9449648711943794,0.8441422594142259,0.887390609946303,0.8737111079705244,234,0.07669616519174041,0.7393162393162394,173,0.45526315789473687,0.8043478260869565
DAPT_STATIC,242,REPLICATION5,IID_ORIGINAL,0.02,0.2,0.6408317580340265,0.01806322127446061,0.7627599243856332,0.023582538886101356,0.9449648711943794,0.8441422594142259,0.887390609946303,0.8737111079705244,468,0.15339233038348082,0.4465811965811966,209,0.55,0.8383742911153119
DAPT_SSL_REFRESH,242,REPLICATION5,IID_ORIGINAL,0.02,0.05,0.6408317580340265,0.01806322127446061,0.7580340264650284,0.019066733567486203,0.9547619047619048,0.845100105374078,0.8961018702426605,0.8908858224959381,117,0.038348082595870206,0.9487179487179487,111,0.29210526315789476,0.7457466918714556
DAPT_SSL_REFRESH,242,REPLICATION5,IID_ORIGINAL,0.02,0.1,0.6408317580340265,0.01806322127446061,0.7580340264650284,0.019066733567486203,0.9547619047619048,0.845100105374078,0.8961018702426605,0.8908858224959381,234,0.07669616519174041,0.7222222222222222,169,0.44473684210526315,0.8005671077504726
DAPT_SSL_REFRESH,242,REPLICATION5,IID_ORIGINAL,0.02,0.2,0.6408317580340265,0.01806322127446061,0.7580340264650284,0.019066733567486203,0.9547619047619048,0.845100105374078,0.8961018702426605,0.8908858224959381,468,0.15339233038348082,0.452991452991453,212,0.5578947368421052,0.8412098298676749
DAPT_STATIC,242,REPLICATION5,IID_BALANCED,0.02,0.05,0.6408317580340265,0.017958412098298678,0.7627599243856332,0.01984877126654064,0.9746376811594203,0.855779427359491,0.9224029218122497,0.8748829692575426,71,0.0335538752362949,0.9859154929577465,70,0.18421052631578946,0.7069943289224953
DAPT_STATIC,242,REPLICATION5,IID_BALANCED,0.02,0.1,0.6408317580340265,0.017958412098298678,0.7627599243856332,0.01984877126654064,0.9746376811594203,0.855779427359491,0.9224029218122497,0.8748829692575426,142,0.0671077504725898,0.9436619718309859,134,0.3526315789473684,0.7674858223062382
DAPT_STATIC,242,REPLICATION5,IID_BALANCED,0.02,0.2,0.6408317580340265,0.017958412098298678,0.7627599243856332,0.01984877126654064,0.9746376811594203,0.855779427359491,0.9224029218122497,0.8748829692575426,284,0.1342155009451796,0.6936619718309859,197,0.5184210526315789,0.8270321361058601
DAPT_SSL_REFRESH,242,REPLICATION5,IID_BALANCED,0.02,0.05,0.6408317580340265,0.017958412098298678,0.7580340264650284,0.01606805293005671,0.9792429792429792,0.8545551411827385,0.9278450911682725,0.8915290289843163,71,0.0335538752362949,0.9859154929577465,70,0.18421052631578946,0.7069943289224953
DAPT_SSL_REFRESH,242,REPLICATION5,IID_BALANCED,0.02,0.1,0.6408317580340265,0.017958412098298678,0.7580340264650284,0.01606805293005671,0.9792429792429792,0.8545551411827385,0.9278450911682725,0.8915290289843163,142,0.0671077504725898,0.9577464788732394,136,0.35789473684210527,0.7693761814744802
DAPT_SSL_REFRESH,242,REPLICATION5,IID_BALANCED,0.02,0.2,0.6408317580340265,0.017958412098298678,0.7580340264650284,0.01606805293005671,0.9792429792429792,0.8545551411827385,0.9278450911682725,0.8915290289843163,284,0.1342155009451796,0.6725352112676056,191,0.5026315789473684,0.8213610586011342
DAPT_STATIC,242,REPLICATION5,TEMPORAL,0.02,0.05,0.7455,0.01275,0.90575,0.02275,0.9754981152396338,0.939331086336531,0.9757331159827606,0.9629665,249,0.031125,0.9839357429718876,245,0.2406679764243615,0.80675
DAPT_STATIC,242,REPLICATION5,TEMPORAL,0.02,0.1,0.7455,0.01275,0.90575,0.02275,0.9754981152396338,0.939331086336531,0.9757331159827606,0.9629665,497,0.062125,0.9818913480885312,488,0.4793713163064833,0.8675
DAPT_STATIC,242,REPLICATION5,TEMPORAL,0.02,0.2,0.7455,0.01275,0.90575,0.02275,0.9754981152396338,0.939331086336531,0.9757331159827606,0.9629665,994,0.12425,0.7816901408450704,777,0.7632612966601179,0.93975
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPORAL,0.02,0.05,0.7455,0.01275,0.892,0.01825,0.979950563032134,0.9339091741918597,0.9739175585548256,0.9615239375000001,249,0.031125,0.9799196787148594,244,0.23968565815324164,0.8065
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPORAL,0.02,0.1,0.7455,0.01275,0.892,0.01825,0.979950563032134,0.9339091741918597,0.9739175585548256,0.9615239375000001,497,0.062125,0.9738430583501007,484,0.47544204322200395,0.8665
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPORAL,0.02,0.2,0.7455,0.01275,0.892,0.01825,0.979950563032134,0.9339091741918597,0.9739175585548256,0.9615239375000001,994,0.12425,0.7776659959758552,773,0.7593320235756386,0.93875
DAPT_STATIC,242,REPLICATION5,DOMAIN_OOD,0.02,0.05,0.6905132192846034,0.01762571280456195,0.8916537065837221,0.029030585795749093,0.9684684684684685,0.9284750337381916,0.9723970857065575,0.9595515072260692,125,0.032400207361327114,1.0,125,0.20938023450586266,0.7553136340072576
DAPT_STATIC,242,REPLICATION5,DOMAIN_OOD,0.02,0.1,0.6905132192846034,0.01762571280456195,0.8916537065837221,0.029030585795749093,0.9684684684684685,0.9284750337381916,0.9723970857065575,0.9595515072260692,250,0.06480041472265423,0.996,249,0.41708542713567837,0.8195956454121306
DAPT_STATIC,242,REPLICATION5,DOMAIN_OOD,0.02,0.2,0.6905132192846034,0.01762571280456195,0.8916537065837221,0.029030585795749093,0.9684684684684685,0.9284750337381916,0.9723970857065575,0.9595515072260692,499,0.12934162778641783,0.87374749498998,436,0.7303182579564489,0.9165370658372214
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_OOD,0.02,0.05,0.6905132192846034,0.01762571280456195,0.871435977190254,0.02280974598237429,0.9744927536231884,0.9200875752599891,0.9714044329703028,0.9607272534755731,125,0.032400207361327114,1.0,125,0.20938023450586266,0.7553136340072576
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_OOD,0.02,0.1,0.6905132192846034,0.01762571280456195,0.871435977190254,0.02280974598237429,0.9744927536231884,0.9200875752599891,0.9714044329703028,0.9607272534755731,250,0.06480041472265423,0.992,248,0.4154103852596315,0.8190772420943494
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_OOD,0.02,0.2,0.6905132192846034,0.01762571280456195,0.871435977190254,0.02280974598237429,0.9744927536231884,0.9200875752599891,0.9714044329703028,0.9607272534755731,499,0.12934162778641783,0.8777555110220441,438,0.7336683417085427,0.9175738724727839
DAPT_STATIC,242,REPLICATION5,TEMPLATE_OOD,0.02,0.05,0.732728337236534,0.01288056206088993,0.9039812646370023,0.022540983606557378,0.9756714060031596,0.9384592007293724,0.9752517404740284,0.9617278381387492,215,0.031469555035128806,0.9953488372093023,214,0.2343921139101862,0.7953747072599532
DAPT_STATIC,242,REPLICATION5,TEMPLATE_OOD,0.02,0.1,0.732728337236534,0.01288056206088993,0.9039812646370023,0.022540983606557378,0.9756714060031596,0.9384592007293724,0.9752517404740284,0.9617278381387492,429,0.06279274004683841,0.9883449883449883,424,0.4644030668127054,0.8568501170960188
DAPT_STATIC,242,REPLICATION5,TEMPLATE_OOD,0.02,0.2,0.732728337236534,0.01288056206088993,0.9039812646370023,0.022540983606557378,0.9756714060031596,0.9384592007293724,0.9752517404740284,0.9617278381387492,857,0.1254391100702576,0.8039673278879813,689,0.7546549835706462,0.9344262295081968
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPLATE_OOD,0.02,0.05,0.732728337236534,0.01288056206088993,0.8887587822014051,0.017857142857142856,0.9803035195350339,0.932289267618609,0.9738212678173687,0.9610261961207487,215,0.031469555035128806,0.9906976744186047,213,0.23329682365826945,0.7950819672131147
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPLATE_OOD,0.02,0.1,0.732728337236534,0.01288056206088993,0.8887587822014051,0.017857142857142856,0.9803035195350339,0.932289267618609,0.9738212678173687,0.9610261961207487,429,0.06279274004683841,0.9790209790209791,420,0.4600219058050383,0.8556791569086651
DAPT_SSL_REFRESH,242,REPLICATION5,TEMPLATE_OOD,0.02,0.2,0.732728337236534,0.01288056206088993,0.8887587822014051,0.017857142857142856,0.9803035195350339,0.932289267618609,0.9738212678173687,0.9610261961207487,857,0.1254391100702576,0.8039673278879813,689,0.7546549835706462,0.9344262295081968
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.6725997842502697,0.016720604099244876,0.8845738942826321,0.026429341963322545,0.9709887507400828,0.925769122212814,0.9716469563267709,0.9579221113217405,122,0.03290183387270766,1.0,122,0.20098846787479407,0.738403451995685
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.6725997842502697,0.016720604099244876,0.8845738942826321,0.026429341963322545,0.9709887507400828,0.925769122212814,0.9716469563267709,0.9579221113217405,243,0.06553398058252427,0.9958847736625515,242,0.3986820428336079,0.8031283710895362
DAPT_STATIC,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.6725997842502697,0.016720604099244876,0.8845738942826321,0.026429341963322545,0.9709887507400828,0.925769122212814,0.9716469563267709,0.9579221113217405,486,0.13106796116504854,0.897119341563786,436,0.7182866556836903,0.9077669902912622
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.6725997842502697,0.016720604099244876,0.860302049622438,0.021035598705501618,0.9761321909424725,0.9145642201834863,0.969968371522317,0.9578173784429479,122,0.03290183387270766,1.0,122,0.20098846787479407,0.738403451995685
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.6725997842502697,0.016720604099244876,0.860302049622438,0.021035598705501618,0.9761321909424725,0.9145642201834863,0.969968371522317,0.9578173784429479,243,0.06553398058252427,0.9917695473251029,241,0.3970345963756178,0.8025889967637541
DAPT_SSL_REFRESH,242,REPLICATION5,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.6725997842502697,0.016720604099244876,0.860302049622438,0.021035598705501618,0.9761321909424725,0.9145642201834863,0.969968371522317,0.9578173784429479,486,0.13106796116504854,0.8888888888888888,432,0.7116968698517299,0.9056094929881338
DAPT_STATIC,252,REPLICATION5,IID_ORIGINAL,0.005,0.05,0.552930056710775,0.004014049172102358,0.6521739130434783,0.0030105368790767687,0.9913793103448276,0.7867730900798175,0.8861846542315226,0.8673936281711889,123,0.04031465093411996,0.991869918699187,122,0.25792811839323465,0.668241965973535
DAPT_STATIC,252,REPLICATION5,IID_ORIGINAL,0.005,0.1,0.552930056710775,0.004014049172102358,0.6521739130434783,0.0030105368790767687,0.9913793103448276,0.7867730900798175,0.8861846542315226,0.8673936281711889,246,0.08062930186823992,0.9308943089430894,229,0.48414376321353064,0.7693761814744802
DAPT_STATIC,252,REPLICATION5,IID_ORIGINAL,0.005,0.2,0.552930056710775,0.004014049172102358,0.6521739130434783,0.0030105368790767687,0.9913793103448276,0.7867730900798175,0.8861846542315226,0.8673936281711889,492,0.16125860373647985,0.5772357723577236,284,0.6004228329809725,0.8213610586011342
DAPT_SSL_REFRESH,252,REPLICATION5,IID_ORIGINAL,0.005,0.05,0.552930056710775,0.004014049172102358,0.6739130434782609,0.0055193176116407425,0.9848066298342542,0.8002244668911336,0.9077203262902012,0.8997630648669208,123,0.04031465093411996,0.983739837398374,121,0.2558139534883721,0.667296786389414
DAPT_SSL_REFRESH,252,REPLICATION5,IID_ORIGINAL,0.005,0.1,0.552930056710775,0.004014049172102358,0.6739130434782609,0.0055193176116407425,0.9848066298342542,0.8002244668911336,0.9077203262902012,0.8997630648669208,246,0.08062930186823992,0.9308943089430894,229,0.48414376321353064,0.7693761814744802
DAPT_SSL_REFRESH,252,REPLICATION5,IID_ORIGINAL,0.005,0.2,0.552930056710775,0.004014049172102358,0.6739130434782609,0.0055193176116407425,0.9848066298342542,0.8002244668911336,0.9077203262902012,0.8997630648669208,492,0.16125860373647985,0.6260162601626016,308,0.6511627906976745,0.8440453686200378
DAPT_STATIC,252,REPLICATION5,IID_BALANCED,0.005,0.05,0.552930056710775,0.004725897920604915,0.6521739130434783,0.001890359168241966,0.9971098265895953,0.7885714285714286,0.9183943993899091,0.8684717393091077,77,0.036389413988657845,1.0,77,0.16279069767441862,0.6257088846880907
DAPT_STATIC,252,REPLICATION5,IID_BALANCED,0.005,0.1,0.552930056710775,0.004725897920604915,0.6521739130434783,0.001890359168241966,0.9971098265895953,0.7885714285714286,0.9183943993899091,0.8684717393091077,153,0.0723062381852552,0.9934640522875817,152,0.321353065539112,0.6965973534971645
DAPT_STATIC,252,REPLICATION5,IID_BALANCED,0.005,0.2,0.552930056710775,0.004725897920604915,0.6521739130434783,0.001890359168241966,0.9971098265895953,0.7885714285714286,0.9183943993899091,0.8684717393091077,306,0.1446124763705104,0.869281045751634,266,0.5623678646934461,0.8043478260869565
DAPT_SSL_REFRESH,252,REPLICATION5,IID_BALANCED,0.005,0.05,0.552930056710775,0.004725897920604915,0.6739130434782609,0.005671077504725898,0.9916550764951322,0.8024760832864378,0.9362490810269418,0.9004662469044921,77,0.036389413988657845,1.0,77,0.16279069767441862,0.6257088846880907
DAPT_SSL_REFRESH,252,REPLICATION5,IID_BALANCED,0.005,0.1,0.552930056710775,0.004725897920604915,0.6739130434782609,0.005671077504725898,0.9916550764951322,0.8024760832864378,0.9362490810269418,0.9004662469044921,153,0.0723062381852552,1.0,153,0.32346723044397463,0.6975425330812854
DAPT_SSL_REFRESH,252,REPLICATION5,IID_BALANCED,0.005,0.2,0.552930056710775,0.004725897920604915,0.6739130434782609,0.005671077504725898,0.9916550764951322,0.8024760832864378,0.9362490810269418,0.9004662469044921,306,0.1446124763705104,0.9019607843137255,276,0.5835095137420718,0.8137996219281664
DAPT_STATIC,252,REPLICATION5,TEMPORAL,0.005,0.05,0.74475,0.0035,0.71925,0.00275,0.996191135734072,0.8353658536585366,0.974364412142577,0.9609775312500001,251,0.031375,0.9880478087649402,248,0.24289911851126347,0.80675
