feature_space,classifier,strategy,label_budget,scenario,target_fpr,recall_mean,recall_std,empirical_fpr_mean,average_precision_mean,f1_mean
DAPT,LOGREG,RANDOM,0.2,DOMAIN_OOD,0.005,0.25785381026438564,0.09319995248914482,0.0043027475375842,0.9063615995761396,0.4004628029521281
DAPT,LOGREG,RANDOM,0.2,DOMAIN_OOD,0.01,0.3867807153965785,0.06808558739491365,0.01052358735095899,0.9063615995761396,0.5503750616052875
DAPT,LOGREG,RANDOM,0.2,DOMAIN_OOD,0.02,0.5057024364955935,0.05487639146255344,0.02239502332814925,0.9063615995761396,0.6602783303117288
DAPT,LOGREG,RANDOM,0.2,DOMAIN_TEMPLATE_OOD,0.005,0.23991370010787483,0.09253717231411204,0.0043689320388349,0.8971341464090541,0.37729423569158227
DAPT,LOGREG,RANDOM,0.2,DOMAIN_TEMPLATE_OOD,0.01,0.3638619201725998,0.06832320819204306,0.01067961165048538,0.8971341464090541,0.5259765115824067
DAPT,LOGREG,RANDOM,0.2,DOMAIN_TEMPLATE_OOD,0.02,0.4795037756202804,0.058010538313550734,0.02233009708737859,0.8971341464090541,0.6366672138799148
DAPT,LOGREG,RANDOM,0.2,IID_BALANCED,0.005,0.28506616257088846,0.08176783732458646,0.004536862003780661,0.9102157400074106,0.43617948419919655
DAPT,LOGREG,RANDOM,0.2,IID_BALANCED,0.01,0.4280718336483932,0.0735223762706889,0.013610586011342098,0.9102157400074106,0.5903964607105545
DAPT,LOGREG,RANDOM,0.2,IID_BALANCED,0.02,0.5333648393194708,0.04761898168019763,0.026748582230623756,0.9102157400074106,0.6826106321734839
DAPT,LOGREG,RANDOM,0.2,IID_ORIGINAL,0.005,0.28506616257088846,0.08176783732458646,0.00411440040140486,0.8612703883395891,0.4349876375267768
DAPT,LOGREG,RANDOM,0.2,IID_ORIGINAL,0.01,0.4280718336483932,0.0735223762706889,0.011088810837932731,0.8612703883395891,0.587380488082168
DAPT,LOGREG,RANDOM,0.2,IID_ORIGINAL,0.02,0.5333648393194708,0.04761898168019763,0.02328148519819364,0.8612703883395891,0.6751928463396235
DAPT,LOGREG,RANDOM,0.2,TEMPLATE_OOD,0.005,0.3059133489461358,0.10157559372693883,0.0036299765807962098,0.9268394236996255,0.4585402281089638
DAPT,LOGREG,RANDOM,0.2,TEMPLATE_OOD,0.01,0.44742388758782203,0.06747489799625812,0.009104215456674421,0.9268394236996255,0.6115674297467502
DAPT,LOGREG,RANDOM,0.2,TEMPLATE_OOD,0.02,0.5645784543325527,0.051729226994164816,0.018179156908665058,0.9268394236996255,0.7121342718881823
DAPT,LOGREG,RANDOM,0.2,TEMPORAL,0.005,0.31635,0.10024443736298898,0.00335,0.9317263527933708,0.47114232432514863
DAPT,LOGREG,RANDOM,0.2,TEMPORAL,0.01,0.4601,0.0660517684177427,0.008549999999999999,0.9317263527933708,0.6239500568823702
DAPT,LOGREG,RANDOM,0.2,TEMPORAL,0.02,0.5784499999999999,0.05089187885442364,0.017775,0.9317263527933708,0.7235710065170038
DAPT,LOGREG,RANDOM,0.25,DOMAIN_OOD,0.005,0.2578019699326075,0.06102304136422293,0.0035251425609123402,0.910562897172742,0.405292311755485
DAPT,LOGREG,RANDOM,0.25,DOMAIN_OOD,0.01,0.38330741316744427,0.06401118367670688,0.007931570762052831,0.910562897172742,0.5481946633636514
DAPT,LOGREG,RANDOM,0.25,DOMAIN_OOD,0.02,0.5167444271643339,0.04533044349538629,0.02146189735614302,0.910562897172742,0.6708069675624158
DAPT,LOGREG,RANDOM,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.2383495145631068,0.059222902524625726,0.0035598705501617605,0.9021991781844412,0.3804262382519875
DAPT,LOGREG,RANDOM,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.3604638619201726,0.06421854840908026,0.00787486515641851,0.9021991781844412,0.5238480283841321
DAPT,LOGREG,RANDOM,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.49331175836030206,0.04670509667589892,0.021197411003236192,0.9021991781844412,0.650250257339392
DAPT,LOGREG,RANDOM,0.25,IID_BALANCED,0.005,0.2929111531190926,0.04404859121746668,0.00453686200378067,0.915436560647651,0.4498473481871027
DAPT,LOGREG,RANDOM,0.25,IID_BALANCED,0.01,0.4194706994328922,0.05955181459074346,0.01020793950850657,0.915436560647651,0.584525035175741
DAPT,LOGREG,RANDOM,0.25,IID_BALANCED,0.02,0.5505671077504726,0.03917969213035525,0.024952741020793902,0.915436560647651,0.6981413888783552
DAPT,LOGREG,RANDOM,0.25,IID_ORIGINAL,0.005,0.2929111531190926,0.04404859121746668,0.00331159056698438,0.8695326543971597,0.4492453656888311
DAPT,LOGREG,RANDOM,0.25,IID_ORIGINAL,0.01,0.4194706994328922,0.05955181459074346,0.008479678876066191,0.8695326543971597,0.5821632274917382
DAPT,LOGREG,RANDOM,0.25,IID_ORIGINAL,0.02,0.5505671077504726,0.03917969213035525,0.02127446061214244,0.8695326543971597,0.6914995023954833
DAPT,LOGREG,RANDOM,0.25,TEMPLATE_OOD,0.005,0.30687939110070256,0.06533359892737933,0.0028103044496486504,0.9308800763675606,0.46511076044828004
DAPT,LOGREG,RANDOM,0.25,TEMPLATE_OOD,0.01,0.44388173302107725,0.05991683919806176,0.006850117096018691,0.9308800763675606,0.6097923343065769
DAPT,LOGREG,RANDOM,0.25,TEMPLATE_OOD,0.02,0.5788348946135831,0.04199865863696055,0.017798594847775122,0.9308800763675606,0.724248894717421
DAPT,LOGREG,RANDOM,0.25,TEMPORAL,0.005,0.3188,0.06442844868534395,0.0025250000000000003,0.9353919878519568,0.47920598413425974
DAPT,LOGREG,RANDOM,0.25,TEMPORAL,0.01,0.4559,0.05946511582432174,0.0063750000000000005,0.9353919878519568,0.6214851738868326
DAPT,LOGREG,RANDOM,0.25,TEMPORAL,0.02,0.5928,0.041173717344927675,0.017499999999999998,0.9353919878519568,0.7354923531012472
DAPT,LOGREG,UNCERTAINTY,0.1,DOMAIN_OOD,0.005,0.22602384655261792,0.09217282909340163,0.00570243649559354,0.8954244852850186,0.3584397770136786
DAPT,LOGREG,UNCERTAINTY,0.1,DOMAIN_OOD,0.01,0.3245204769310523,0.07160557573302846,0.01057542768273713,0.8954244852850186,0.4818887255783083
DAPT,LOGREG,UNCERTAINTY,0.1,DOMAIN_OOD,0.02,0.44862623120787976,0.057370071264747226,0.02099533437013991,0.8954244852850186,0.6084887163209081
DAPT,LOGREG,UNCERTAINTY,0.1,DOMAIN_TEMPLATE_OOD,0.005,0.21558791801510244,0.09104339316917333,0.005933117583602951,0.8854804340075269,0.344462673205432
DAPT,LOGREG,UNCERTAINTY,0.1,DOMAIN_TEMPLATE_OOD,0.01,0.306957928802589,0.07425819692683075,0.01094929881337643,0.8854804340075269,0.4611402876636291
DAPT,LOGREG,UNCERTAINTY,0.1,DOMAIN_TEMPLATE_OOD,0.02,0.4266990291262136,0.06213528244406622,0.02125134843581441,0.8854804340075269,0.5868725391860294
DAPT,LOGREG,UNCERTAINTY,0.1,IID_BALANCED,0.005,0.2595463137996219,0.09185408026212659,0.006710775047258919,0.8997263579947301,0.4020124340096892
DAPT,LOGREG,UNCERTAINTY,0.1,IID_BALANCED,0.01,0.37589792060491495,0.06124013285079831,0.013894139886578411,0.8997263579947301,0.538060972093697
DAPT,LOGREG,UNCERTAINTY,0.1,IID_BALANCED,0.02,0.500945179584121,0.03670684010318898,0.02930056710775042,0.8997263579947301,0.6539652233650166
DAPT,LOGREG,UNCERTAINTY,0.1,IID_ORIGINAL,0.005,0.2595463137996219,0.09185408026212659,0.005418966382338139,0.8456355878885148,0.40082705933680673
DAPT,LOGREG,UNCERTAINTY,0.1,IID_ORIGINAL,0.01,0.37589792060491495,0.06124013285079831,0.01154039136979424,0.8456355878885148,0.535014949732317
DAPT,LOGREG,UNCERTAINTY,0.1,IID_ORIGINAL,0.02,0.500945179584121,0.03670684010318898,0.02498745609633714,0.8456355878885148,0.6464552433341159
DAPT,LOGREG,UNCERTAINTY,0.1,TEMPLATE_OOD,0.005,0.2800644028103044,0.10600747713824633,0.0047131147540983,0.9187629022949627,0.4259213303651891
DAPT,LOGREG,UNCERTAINTY,0.1,TEMPLATE_OOD,0.01,0.3926229508196721,0.08095717041802272,0.00881147540983602,0.9187629022949627,0.5555847895214231
DAPT,LOGREG,UNCERTAINTY,0.1,TEMPLATE_OOD,0.02,0.5175936768149882,0.05501842174755688,0.017593676814988253,0.9187629022949627,0.6726510410794387
DAPT,LOGREG,UNCERTAINTY,0.1,TEMPORAL,0.005,0.28645,0.10390586017053022,0.004325,0.9230776105561554,0.4342219265060828
DAPT,LOGREG,UNCERTAINTY,0.1,TEMPORAL,0.01,0.401625,0.07791495096150247,0.008425,0.9230776105561554,0.5653460176501006
DAPT,LOGREG,UNCERTAINTY,0.1,TEMPORAL,0.02,0.5301750000000001,0.05009533272782116,0.017425000000000003,0.9230776105561554,0.6838122104606248
DAPT,LOGREG,UNCERTAINTY,0.15,DOMAIN_OOD,0.005,0.2998444790046656,0.09256373147444509,0.004199066874027961,0.9198754191968689,0.4524181669516699
DAPT,LOGREG,UNCERTAINTY,0.15,DOMAIN_OOD,0.01,0.4359771902540176,0.07817068244182919,0.010471747019180879,0.9198754191968689,0.5989651637459673
DAPT,LOGREG,UNCERTAINTY,0.15,DOMAIN_OOD,0.02,0.5336443753240021,0.06341880631127636,0.021513737687921163,0.9198754191968689,0.6841624914676736
DAPT,LOGREG,UNCERTAINTY,0.15,DOMAIN_TEMPLATE_OOD,0.005,0.27583603020496217,0.08857249799390525,0.00415318230852207,0.91136887880157,0.42381599769793465
DAPT,LOGREG,UNCERTAINTY,0.15,DOMAIN_TEMPLATE_OOD,0.01,0.40674217907227617,0.07983203659464537,0.010355987055016131,0.91136887880157,0.5697600396502931
DAPT,LOGREG,UNCERTAINTY,0.15,DOMAIN_TEMPLATE_OOD,0.02,0.5039913700107875,0.06440961596552808,0.02146709816612723,0.91136887880157,0.6584474550279429
DAPT,LOGREG,UNCERTAINTY,0.15,IID_BALANCED,0.005,0.29413988657844986,0.09352004182844677,0.00538752362948954,0.9167725796026008,0.4450577007974495
DAPT,LOGREG,UNCERTAINTY,0.15,IID_BALANCED,0.01,0.4434782608695652,0.06935726385723695,0.01209829867674853,0.9167725796026008,0.606414228051757
DAPT,LOGREG,UNCERTAINTY,0.15,IID_BALANCED,0.02,0.5598298676748582,0.04466088833168034,0.023345935727788238,0.9167725796026008,0.7062340008100024
DAPT,LOGREG,UNCERTAINTY,0.15,IID_ORIGINAL,0.005,0.29413988657844986,0.09352004182844677,0.00396387355745102,0.8721763837508789,0.44431702586316996
DAPT,LOGREG,UNCERTAINTY,0.15,IID_ORIGINAL,0.01,0.4434782608695652,0.06935726385723695,0.01053687907676865,0.8721763837508789,0.6031907623743572
DAPT,LOGREG,UNCERTAINTY,0.15,IID_ORIGINAL,0.02,0.5598298676748582,0.04466088833168034,0.02102358253888604,0.8721763837508789,0.6990409307452317
DAPT,LOGREG,UNCERTAINTY,0.15,TEMPLATE_OOD,0.005,0.3329332552693208,0.09259331123627579,0.0036592505854800297,0.9364306168564864,0.49140568129697515
DAPT,LOGREG,UNCERTAINTY,0.15,TEMPLATE_OOD,0.01,0.4859777517564403,0.07223207989679173,0.00916276346604211,0.9364306168564864,0.6471983299546611
DAPT,LOGREG,UNCERTAINTY,0.15,TEMPLATE_OOD,0.02,0.5884660421545667,0.05503440214113259,0.01788641686182665,0.9364306168564864,0.7312536046071451
DAPT,LOGREG,UNCERTAINTY,0.15,TEMPORAL,0.005,0.348275,0.09127579163660478,0.0035749999999999996,0.94004747246452,0.5089126357960727
DAPT,LOGREG,UNCERTAINTY,0.15,TEMPORAL,0.01,0.5052749999999999,0.07150616232185864,0.009174999999999999,0.94004747246452,0.6645643905654122
DAPT,LOGREG,UNCERTAINTY,0.15,TEMPORAL,0.02,0.6073500000000001,0.05376972506283932,0.018125,0.94004747246452,0.7459820450437515
DAPT,LOGREG,UNCERTAINTY,0.2,DOMAIN_OOD,0.005,0.30196993260756866,0.0670438228275013,0.00393986521513734,0.9268669894783518,0.45863825187609003
DAPT,LOGREG,UNCERTAINTY,0.2,DOMAIN_OOD,0.01,0.46365992742353546,0.04582468996903619,0.01078278900984961,0.9268669894783518,0.6276841244243315
DAPT,LOGREG,UNCERTAINTY,0.2,DOMAIN_OOD,0.02,0.5649040953862104,0.04204222852678647,0.02270606531881798,0.9268669894783518,0.7107999792255757
DAPT,LOGREG,UNCERTAINTY,0.2,DOMAIN_TEMPLATE_OOD,0.005,0.27508090614886727,0.06424368625423171,0.00399137001078744,0.9192601628206158,0.426399328307001
DAPT,LOGREG,UNCERTAINTY,0.2,DOMAIN_TEMPLATE_OOD,0.01,0.4310140237324703,0.04668796386497105,0.01057173678532897,0.9192601628206158,0.5966014140759416
DAPT,LOGREG,UNCERTAINTY,0.2,DOMAIN_TEMPLATE_OOD,0.02,0.5334951456310679,0.04284128637680673,0.02227615965480037,0.9192601628206158,0.6849088915019538
DAPT,LOGREG,UNCERTAINTY,0.2,IID_BALANCED,0.005,0.3121928166351607,0.08470136956312575,0.004347826086956471,0.9268949066282033,0.4685263787934263
DAPT,LOGREG,UNCERTAINTY,0.2,IID_BALANCED,0.01,0.476937618147448,0.06098048524896051,0.011247637051039639,0.9268949066282033,0.6387403899974201
DAPT,LOGREG,UNCERTAINTY,0.2,IID_BALANCED,0.02,0.5907372400756143,0.044705206955713214,0.0248582230623818,0.9268949066282033,0.7303480284087052
DAPT,LOGREG,UNCERTAINTY,0.2,IID_ORIGINAL,0.005,0.3121928166351607,0.08470136956312575,0.00331159056698438,0.8874971603226266,0.46779048650616534
DAPT,LOGREG,UNCERTAINTY,0.2,IID_ORIGINAL,0.01,0.476937618147448,0.06098048524896051,0.00903161063723026,0.8874971603226266,0.6362452820058477
DAPT,LOGREG,UNCERTAINTY,0.2,IID_ORIGINAL,0.02,0.5907372400756143,0.044705206955713214,0.02252885097842445,0.8874971603226266,0.722470507770389
DAPT,LOGREG,UNCERTAINTY,0.2,TEMPLATE_OOD,0.005,0.34897540983606556,0.07605339717532125,0.0032786885245901,0.9434725480502524,0.5117306754452035
DAPT,LOGREG,UNCERTAINTY,0.2,TEMPLATE_OOD,0.01,0.5206674473067916,0.03453069845998274,0.00889929742388754,0.9434725480502524,0.6801644505156057
DAPT,LOGREG,UNCERTAINTY,0.2,TEMPLATE_OOD,0.02,0.6211651053864168,0.035447597746784305,0.01926229508196718,0.9434725480502524,0.7567761136889108
DAPT,LOGREG,UNCERTAINTY,0.2,TEMPORAL,0.005,0.364225,0.07763120166674108,0.003175,0.9468693898981615,0.5282710238913662
DAPT,LOGREG,UNCERTAINTY,0.2,TEMPORAL,0.01,0.539475,0.034654935915874006,0.008924999999999999,0.9468693898981615,0.6961914752422868
DAPT,LOGREG,UNCERTAINTY,0.2,TEMPORAL,0.02,0.64055,0.034977929549296564,0.019475,0.9468693898981615,0.7712201580621236
DAPT,LOGREG,UNCERTAINTY,0.25,DOMAIN_OOD,0.005,0.30285121824779676,0.06743397938554353,0.0036806635562467204,0.9299518830065694,0.4598220051489291
DAPT,LOGREG,UNCERTAINTY,0.25,DOMAIN_OOD,0.01,0.46671850699844475,0.046338445864272174,0.01099015033696211,0.9299518830065694,0.630418453727738
DAPT,LOGREG,UNCERTAINTY,0.25,DOMAIN_OOD,0.02,0.5791601866251944,0.04327265407479029,0.02327630896837734,0.9299518830065694,0.7219686173595323
DAPT,LOGREG,UNCERTAINTY,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.274487594390507,0.06883098800361731,0.0037216828478963903,0.9227601810547454,0.4253291939737157
DAPT,LOGREG,UNCERTAINTY,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.43300970873786404,0.04894146297320642,0.01078748651564181,0.9227601810547454,0.5983073353284836
DAPT,LOGREG,UNCERTAINTY,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.5477346278317152,0.04107299977046915,0.02276159654800426,0.9227601810547454,0.6966852469688842
DAPT,LOGREG,UNCERTAINTY,0.25,IID_BALANCED,0.005,0.32429111531190924,0.09080115939826519,0.00415879017013229,0.9309111709827228,0.4817705463494158
DAPT,LOGREG,UNCERTAINTY,0.25,IID_BALANCED,0.01,0.4919659735349716,0.06153797409932735,0.01049149338374287,0.9309111709827228,0.6527736999964575
DAPT,LOGREG,UNCERTAINTY,0.25,IID_BALANCED,0.02,0.6044423440453686,0.030223585926879917,0.02306238185255194,0.9309111709827228,0.7423785330644115
DAPT,LOGREG,UNCERTAINTY,0.25,IID_ORIGINAL,0.005,0.32429111531190924,0.09080115939826519,0.00280983442047158,0.8936294306253076,0.4813112059887737
DAPT,LOGREG,UNCERTAINTY,0.25,IID_ORIGINAL,0.01,0.4919659735349716,0.06153797409932735,0.00873055694932259,0.8936294306253076,0.6501685211426771
DAPT,LOGREG,UNCERTAINTY,0.25,IID_ORIGINAL,0.02,0.6044423440453686,0.030223585926879917,0.021123933768188618,0.8936294306253076,0.734823244094394
DAPT,LOGREG,UNCERTAINTY,0.25,TEMPLATE_OOD,0.005,0.3557669789227166,0.07500876848518451,0.00295667447306787,0.9464148457498686,0.5195562871033416
DAPT,LOGREG,UNCERTAINTY,0.25,TEMPLATE_OOD,0.01,0.5251463700234191,0.044711765837293325,0.00872365339578449,0.9464148457498686,0.6836844191569222
DAPT,LOGREG,UNCERTAINTY,0.25,TEMPLATE_OOD,0.02,0.6334309133489462,0.038972632437187855,0.019086651053864128,0.9464148457498686,0.7659800999631866
DAPT,LOGREG,UNCERTAINTY,0.25,TEMPORAL,0.005,0.3725,0.07280872963533364,0.00265,0.9498100811372627,0.5380034352598222
DAPT,LOGREG,UNCERTAINTY,0.25,TEMPORAL,0.01,0.544,0.04346102979809743,0.00835,0.9498100811372627,0.6999217377603338
DAPT,LOGREG,UNCERTAINTY,0.25,TEMPORAL,0.02,0.6517,0.03940174136027774,0.01845,0.9498100811372627,0.7797699477154565
DAPT,MLP,RANDOM,0.1,DOMAIN_OOD,0.005,0.16578538102643853,0.08787842673316708,0.00559875583203729,0.8651013770074455,0.2745030749226794
DAPT,MLP,RANDOM,0.1,DOMAIN_OOD,0.01,0.23924313115603937,0.08990815137949208,0.01078278900984963,0.8651013770074455,0.3752354978851947
DAPT,MLP,RANDOM,0.1,DOMAIN_OOD,0.02,0.3683255572835666,0.13466767246576614,0.02374287195438047,0.8651013770074455,0.515637770950971
DAPT,MLP,RANDOM,0.1,DOMAIN_TEMPLATE_OOD,0.005,0.14875943905070116,0.08145477021914586,0.00582524271844655,0.8531452396205491,0.25006063089653596
DAPT,MLP,RANDOM,0.1,DOMAIN_TEMPLATE_OOD,0.01,0.2192017259978425,0.08368058482154549,0.01100323624595465,0.8531452396205491,0.34959980429210225
DAPT,MLP,RANDOM,0.1,DOMAIN_TEMPLATE_OOD,0.02,0.34406688241639694,0.12896836276124424,0.02384034519956845,0.8531452396205491,0.4901129688349089
DAPT,MLP,RANDOM,0.1,IID_BALANCED,0.005,0.2129489603024574,0.09762794651369293,0.007277882797731521,0.8826838023162255,0.3391390597978132
DAPT,MLP,RANDOM,0.1,IID_BALANCED,0.01,0.3002835538752363,0.08619757979738231,0.013894139886578411,0.8826838023162255,0.45064337741610344
DAPT,MLP,RANDOM,0.1,IID_BALANCED,0.02,0.4330812854442344,0.11660773652523154,0.029395085066162518,0.8826838023162255,0.58296767446218
DAPT,MLP,RANDOM,0.1,IID_ORIGINAL,0.005,0.2129489603024574,0.09762794651369293,0.006372303060712429,0.8186177868868401,0.3378065076155207
DAPT,MLP,RANDOM,0.1,IID_ORIGINAL,0.01,0.3002835538752363,0.08619757979738231,0.011640742599096799,0.8186177868868401,0.44803851218636426
DAPT,MLP,RANDOM,0.1,IID_ORIGINAL,0.02,0.4330812854442344,0.11660773652523154,0.025890617160060157,0.8186177868868401,0.5753612297924013
DAPT,MLP,RANDOM,0.1,TEMPLATE_OOD,0.005,0.2506440281030445,0.1114550719775664,0.00456674473067911,0.9004263288575178,0.3873389782307446
DAPT,MLP,RANDOM,0.1,TEMPLATE_OOD,0.01,0.33114754098360655,0.09898671848582377,0.00846018735362992,0.9004263288575178,0.48664030754873877
DAPT,MLP,RANDOM,0.1,TEMPLATE_OOD,0.02,0.4465749414519906,0.13118363844346898,0.01940866510538636,0.9004263288575178,0.5982058628614233
DAPT,MLP,RANDOM,0.1,TEMPORAL,0.005,0.25735,0.11512995073201221,0.004399999999999999,0.905967553321665,0.39533017804347576
DAPT,MLP,RANDOM,0.1,TEMPORAL,0.01,0.339225,0.1024044575038932,0.008525,0.905967553321665,0.4951993786730508
DAPT,MLP,RANDOM,0.1,TEMPORAL,0.02,0.46130000000000004,0.13589404573662037,0.019,0.905967553321665,0.6116569041802772
DAPT,MLP,RANDOM,0.15,DOMAIN_OOD,0.005,0.16101607050285116,0.06715283093203053,0.00523587350959041,0.875768457020528,0.2707301926658334
DAPT,MLP,RANDOM,0.15,DOMAIN_OOD,0.01,0.26656298600311035,0.11224088295336197,0.0114048729911871,0.875768457020528,0.4053837783681919
DAPT,MLP,RANDOM,0.15,DOMAIN_OOD,0.02,0.37195438050803525,0.11803675348056437,0.02301710730948672,0.875768457020528,0.5230154365986441
DAPT,MLP,RANDOM,0.15,DOMAIN_TEMPLATE_OOD,0.005,0.1485976267529665,0.0600208625672956,0.00544768069039909,0.8643620032024802,0.25306248787711944
DAPT,MLP,RANDOM,0.15,DOMAIN_TEMPLATE_OOD,0.01,0.2477885652642934,0.10515054485904439,0.01181229773462778,0.8643620032024802,0.38262880692991397
DAPT,MLP,RANDOM,0.15,DOMAIN_TEMPLATE_OOD,0.02,0.3466019417475728,0.11142608519205244,0.02308522114347351,0.8643620032024802,0.4964995884224632
DAPT,MLP,RANDOM,0.15,IID_BALANCED,0.005,0.2472589792060491,0.10888880858734762,0.00567107750472583,0.893932890614248,0.3838224937119351
DAPT,MLP,RANDOM,0.15,IID_BALANCED,0.01,0.3647448015122873,0.10958871680037725,0.013137996219281611,0.893932890614248,0.5203528112145255
DAPT,MLP,RANDOM,0.15,IID_BALANCED,0.02,0.4718336483931947,0.08677345733968281,0.027315689981096358,0.893932890614248,0.6247926231447709
DAPT,MLP,RANDOM,0.15,IID_ORIGINAL,0.005,0.2472589792060491,0.10888880858734762,0.00491721023582534,0.8361025833144217,0.3826979319344666
DAPT,MLP,RANDOM,0.15,IID_ORIGINAL,0.01,0.3647448015122873,0.10958871680037725,0.01083793276467632,0.8361025833144217,0.5175663997823899
DAPT,MLP,RANDOM,0.15,IID_ORIGINAL,0.02,0.4718336483931947,0.08677345733968281,0.024034119417962817,0.8361025833144217,0.617362916056772
DAPT,MLP,RANDOM,0.15,TEMPLATE_OOD,0.005,0.24944379391100696,0.08129422081215061,0.00380562060889923,0.909606179250108,0.3916658295442418
DAPT,MLP,RANDOM,0.15,TEMPLATE_OOD,0.01,0.35509367681498827,0.10886527900467885,0.00869437939110066,0.909606179250108,0.511517385270964
DAPT,MLP,RANDOM,0.15,TEMPLATE_OOD,0.02,0.45298594847775175,0.1041052279841248,0.01794496487119434,0.909606179250108,0.6091132461604973
DAPT,MLP,RANDOM,0.15,TEMPORAL,0.005,0.25387499999999996,0.08277481584932031,0.0033,0.915886242821513,0.39729428762146807
DAPT,MLP,RANDOM,0.15,TEMPORAL,0.01,0.36517499999999997,0.11356765298955313,0.0077,0.915886242821513,0.522156548795799
DAPT,MLP,RANDOM,0.15,TEMPORAL,0.02,0.46864999999999996,0.10681299858475402,0.0168,0.915886242821513,0.624022139959244
DAPT,MLP,RANDOM,0.2,DOMAIN_OOD,0.005,0.24007257646448937,0.07978975755461658,0.00533955417314667,0.8906514590767445,0.37953178363021256
DAPT,MLP,RANDOM,0.2,DOMAIN_OOD,0.01,0.32477967858994294,0.07597168736449647,0.01010886469673402,0.8906514590767445,0.4821684278950677
DAPT,MLP,RANDOM,0.2,DOMAIN_OOD,0.02,0.4450492483151892,0.08149445620802556,0.023587350959046068,0.8906514590767445,0.6021627449992957
DAPT,MLP,RANDOM,0.2,DOMAIN_TEMPLATE_OOD,0.005,0.21936353829557712,0.08234489258732136,0.005555555555555499,0.8790295437516169,0.3514349292787493
DAPT,MLP,RANDOM,0.2,DOMAIN_TEMPLATE_OOD,0.01,0.2958468176914778,0.07985260348321759,0.010409924487594351,0.8790295437516169,0.44771656661761056
DAPT,MLP,RANDOM,0.2,DOMAIN_TEMPLATE_OOD,0.02,0.41235167206040996,0.08347058523335656,0.02367853290183383,0.8790295437516169,0.5698751881546987
DAPT,MLP,RANDOM,0.2,IID_BALANCED,0.005,0.2661625708884688,0.08689165914172661,0.00633270321361053,0.9042177740447384,0.41147072341673924
DAPT,MLP,RANDOM,0.2,IID_BALANCED,0.01,0.3852551984877126,0.053556840401684916,0.01455576559546308,0.9042177740447384,0.5484694378700425
DAPT,MLP,RANDOM,0.2,IID_BALANCED,0.02,0.519187145557656,0.0623055072471874,0.031190926275992393,0.9042177740447384,0.6676906825491826
DAPT,MLP,RANDOM,0.2,IID_ORIGINAL,0.005,0.2661625708884688,0.08689165914172661,0.00536879076768686,0.8502970487963559,0.4102423217287445
DAPT,MLP,RANDOM,0.2,IID_ORIGINAL,0.01,0.3852551984877126,0.053556840401684916,0.012192674360260839,0.8502970487963559,0.5452078414276699
DAPT,MLP,RANDOM,0.2,IID_ORIGINAL,0.02,0.519187145557656,0.0623055072471874,0.026793778223783187,0.8502970487963559,0.6594599168378437
DAPT,MLP,RANDOM,0.2,TEMPLATE_OOD,0.005,0.3331967213114754,0.07336236641821936,0.00430327868852455,0.9180686658951209,0.49404330291955717
DAPT,MLP,RANDOM,0.2,TEMPLATE_OOD,0.01,0.4130854800936768,0.0649131499062563,0.008255269320843039,0.9180686658951209,0.5785788850495125
DAPT,MLP,RANDOM,0.2,TEMPLATE_OOD,0.02,0.5149297423887588,0.06860256801104044,0.01926229508196716,0.9180686658951209,0.6688465556094523
DAPT,MLP,RANDOM,0.2,TEMPORAL,0.005,0.34245000000000003,0.0714287523807232,0.003925,0.9241543813094666,0.5048168037354391
DAPT,MLP,RANDOM,0.2,TEMPORAL,0.01,0.42837499999999995,0.06254267987187273,0.008075,0.9241543813094666,0.5940447734669736
DAPT,MLP,RANDOM,0.2,TEMPORAL,0.02,0.534925,0.0662589668984089,0.019375,0.9241543813094666,0.6861602813509947
DAPT,MLP,RANDOM,0.25,DOMAIN_OOD,0.005,0.25064800414722654,0.05630996542448203,0.0060653188180404,0.9039071673763255,0.39590994624879855
DAPT,MLP,RANDOM,0.25,DOMAIN_OOD,0.01,0.36179367547952307,0.10297480188836206,0.01145671332296523,0.9039071673763255,0.519176974141899
DAPT,MLP,RANDOM,0.25,DOMAIN_OOD,0.02,0.49517884914463456,0.07705061606261177,0.02560912389839289,0.9039071673763255,0.6479856548012228
DAPT,MLP,RANDOM,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.23004314994606254,0.05254479866976154,0.006256742179072221,0.8940430520284984,0.3694151524761021
DAPT,MLP,RANDOM,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.33403451995685,0.10143139393609053,0.01138079827400211,0.8940430520284984,0.4885762141251278
DAPT,MLP,RANDOM,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.4616504854368932,0.0820638927829006,0.025404530744336518,0.8940430520284984,0.6169924688735143
DAPT,MLP,RANDOM,0.25,IID_BALANCED,0.005,0.336578449905482,0.06933386011856725,0.00661625708884684,0.9134009997419094,0.4974344155580561
DAPT,MLP,RANDOM,0.25,IID_BALANCED,0.01,0.44234404536862,0.08326287665129058,0.01455576559546308,0.9134009997419094,0.6027890965668543
