effect,representation,classifier,label_budget,scenario,metric,mean,ci95_low,ci95_high,n_seeds
IID_to_SHIFT,BASE,XGBOOST,0.25,DOMAIN_OOD,drop_recall,0.10153698253990187,0.008782584436572205,0.19429138064323154,5
IID_to_SHIFT,BASE,XGBOOST,0.25,DOMAIN_OOD,drop_f1,0.13723439657221198,0.010400241239440222,0.26406855190498374,5
IID_to_SHIFT,BASE,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,drop_ap,-0.0314725813987027,-0.04646147436238933,-0.016483688435016075,5
IID_to_SHIFT,BASE,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,drop_recall,0.10776637852454103,0.023778649305876032,0.19175410774320603,5
IID_to_SHIFT,BASE,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,drop_f1,0.14604520524958256,0.03191365027162496,0.26017676022754016,5
IID_to_SHIFT,BASE,XGBOOST,0.25,TEMPLATE_OOD,drop_ap,-0.06697233680855039,-0.07737910573968207,-0.05656556787741871,5
IID_to_SHIFT,BASE,XGBOOST,0.25,TEMPLATE_OOD,drop_recall,0.0052723091157811765,-0.07681670318656217,0.08736132141812453,5
IID_to_SHIFT,BASE,XGBOOST,0.25,TEMPLATE_OOD,drop_f1,0.0048698476701657615,-0.10075379930472315,0.11049349464505469,5
IID_to_SHIFT,BASE,XGBOOST,0.25,TEMPORAL,drop_ap,-0.07271700441321911,-0.08068661151824252,-0.0647473973081957,5
IID_to_SHIFT,BASE,XGBOOST,0.25,TEMPORAL,drop_recall,0.00389631379962192,-0.07927237190692847,0.08706499950617232,5
IID_to_SHIFT,BASE,XGBOOST,0.25,TEMPORAL,drop_f1,0.00313100259655017,-0.10329956279132231,0.10956156798442264,5
IID_to_SHIFT,BASE,XGBOOST,1.0,DOMAIN_OOD,drop_ap,-0.028774533293267977,-0.03050470143654259,-0.027044365149993366,5
IID_to_SHIFT,BASE,XGBOOST,1.0,DOMAIN_OOD,drop_recall,0.14832890877571564,0.1363908457594235,0.16026697179200777,5
IID_to_SHIFT,BASE,XGBOOST,1.0,DOMAIN_OOD,drop_f1,0.16641939955034565,0.1472167428398674,0.1856220562608239,5
IID_to_SHIFT,BASE,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,drop_ap,-0.020947072412154055,-0.023297406483679232,-0.018596738340628877,5
IID_to_SHIFT,BASE,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,drop_recall,0.1746359478203771,0.16732457250619204,0.1819473231345622,5
IID_to_SHIFT,BASE,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,drop_f1,0.19987044788388086,0.18521747547062511,0.2145234202971366,5
IID_to_SHIFT,BASE,XGBOOST,1.0,TEMPLATE_OOD,drop_ap,-0.04780873416516516,-0.0496597973058262,-0.04595767102450411,5
IID_to_SHIFT,BASE,XGBOOST,1.0,TEMPLATE_OOD,drop_recall,0.0553350628422679,0.0496980730668362,0.0609720526176996,5
IID_to_SHIFT,BASE,XGBOOST,1.0,TEMPLATE_OOD,drop_f1,0.05734730499048728,0.050085893785091706,0.06460871619588285,5
IID_to_SHIFT,BASE,XGBOOST,1.0,TEMPORAL,drop_ap,-0.05368488405864258,-0.0554183493128094,-0.051951418804475756,5
IID_to_SHIFT,BASE,XGBOOST,1.0,TEMPORAL,drop_recall,0.04416890359168243,0.036440279533665285,0.05189752764969957,5
IID_to_SHIFT,BASE,XGBOOST,1.0,TEMPORAL,drop_f1,0.04528288505875437,0.035818016957034585,0.05474775316047416,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,DOMAIN_OOD,drop_ap,-0.05103319773922497,-0.06491417481800199,-0.037152220660447946,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,DOMAIN_OOD,drop_recall,0.041310864616376654,0.015017920007949898,0.06760380922480341,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,DOMAIN_OOD,drop_f1,0.06298982776923248,0.024195317205052358,0.1017843383334126,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,DOMAIN_TEMPLATE_OOD,drop_ap,-0.04328443090244096,-0.05599843271031646,-0.03057042909456546,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,DOMAIN_TEMPLATE_OOD,drop_recall,0.04169169812167225,0.014216695261894084,0.06916670098145042,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,DOMAIN_TEMPLATE_OOD,drop_f1,0.06381511565358895,0.022478210530937424,0.10515202077624047,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,TEMPLATE_OOD,drop_ap,-0.09226270991245215,-0.10407506733239283,-0.08045035249251148,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,TEMPLATE_OOD,drop_recall,-0.009211848611891992,-0.042619694287455406,0.024195997063671426,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,TEMPLATE_OOD,drop_f1,-0.012932854080343498,-0.060116786334882745,0.03425107817419575,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,TEMPORAL,drop_ap,-0.09256613283738599,-0.10504115611654881,-0.08009110955822317,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,TEMPORAL,drop_recall,-0.006586672967863888,-0.03561211962512323,0.022438773689395453,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.1,TEMPORAL,drop_f1,-0.009448890884401517,-0.05105429221029225,0.03215651044148921,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,DOMAIN_OOD,drop_ap,-0.05678999034347352,-0.07717352273807696,-0.03640645794887008,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,DOMAIN_OOD,drop_recall,0.019103309255508155,0.0025073225553286747,0.03569929595568763,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,DOMAIN_OOD,drop_f1,0.026461018610466968,0.0018433199983950883,0.051078717222538844,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,DOMAIN_TEMPLATE_OOD,drop_ap,-0.04982907326266224,-0.072544672985835,-0.027113473539489473,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,DOMAIN_TEMPLATE_OOD,drop_recall,0.026360620168317417,-0.0019583274772977076,0.054679567813932545,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,DOMAIN_TEMPLATE_OOD,drop_f1,0.03760117177299668,-0.0035066174938310976,0.07870896103982447,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,TEMPLATE_OOD,drop_ap,-0.08758611912852299,-0.1090443130289857,-0.06612792522806027,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,TEMPLATE_OOD,drop_recall,-0.03924277170039357,-0.08325159854224073,0.004766055141453583,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,TEMPLATE_OOD,drop_f1,-0.05263870904308796,-0.11102816199082322,0.00575074390464729,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,TEMPORAL,drop_ap,-0.08861536246889926,-0.10841299399240145,-0.06881773094539706,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,TEMPORAL,drop_recall,-0.03921408317580341,-0.07561361751954579,-0.0028145488320610243,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,0.25,TEMPORAL,drop_f1,-0.053061710787481994,-0.10070237257667763,-0.005421048998286347,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,DOMAIN_OOD,drop_ap,-0.05397497084421769,-0.0639486672160118,-0.044001274472423586,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,DOMAIN_OOD,drop_recall,0.08395517232255464,0.05657565277448423,0.11133469187062506,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,DOMAIN_OOD,drop_f1,0.11255304278243243,0.06842979215124423,0.15667629341362063,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,DOMAIN_TEMPLATE_OOD,drop_ap,-0.047520783975804656,-0.05844875544935342,-0.03659281250225589,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,DOMAIN_TEMPLATE_OOD,drop_recall,0.0924913791872883,0.05846013127401707,0.1265226271005595,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,DOMAIN_TEMPLATE_OOD,drop_f1,0.1250861868566757,0.07228904916303433,0.17788332455031705,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,TEMPLATE_OOD,drop_ap,-0.08557593755566303,-0.09565306989963054,-0.07549880521169552,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,TEMPLATE_OOD,drop_recall,0.019756688196986928,-0.03802791485027396,0.07754129124424781,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,TEMPLATE_OOD,drop_f1,0.02566371863147666,-0.05597367118926516,0.10730110845221849,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,TEMPORAL,drop_ap,-0.08812204386235352,-0.0975525384516199,-0.07869154927308714,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,TEMPORAL,drop_recall,0.013906805293005664,-0.03841586563334647,0.0662294762193578,5
IID_to_SHIFT,CONTRASTIVE,LOGREG,1.0,TEMPORAL,drop_f1,0.017874529938864347,-0.055959129498213536,0.09170818937594223,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,DOMAIN_OOD,drop_ap,-0.044353633407335155,-0.06558567350119682,-0.023121593313473493,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,DOMAIN_OOD,drop_recall,0.06101548252177245,0.04424592181450175,0.07778504322904314,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,DOMAIN_OOD,drop_f1,0.09604487116334985,0.07610342739846818,0.11598631492823153,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,DOMAIN_TEMPLATE_OOD,drop_ap,-0.03719160403930342,-0.05598876479586043,-0.018394443282746406,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,DOMAIN_TEMPLATE_OOD,drop_recall,0.06284230897074328,0.050978067495151914,0.07470655044633463,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,DOMAIN_TEMPLATE_OOD,drop_f1,0.09940754479941297,0.08698324578418033,0.1118318438146456,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,TEMPLATE_OOD,drop_ap,-0.08824053353304304,-0.10062174952034333,-0.07585931754574274,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,TEMPLATE_OOD,drop_recall,-0.006904791418566253,-0.03337680960162295,0.019567226764490443,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,TEMPLATE_OOD,drop_f1,-0.010677881384251848,-0.05026964704540677,0.028913884276903078,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,TEMPORAL,drop_ap,-0.0858138676131583,-0.10115513467637673,-0.07047260054993988,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,TEMPORAL,drop_recall,-0.005593667296786398,-0.02969641309526321,0.018509078501690413,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.1,TEMPORAL,drop_f1,-0.008777042037236938,-0.045672081438776435,0.028117997364302556,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,DOMAIN_OOD,drop_ap,-0.053142553934302894,-0.059125576821738926,-0.04715953104686686,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,DOMAIN_OOD,drop_recall,0.030154707621508736,0.0023811960832077726,0.057928219159809696,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,DOMAIN_OOD,drop_f1,0.04306670718350718,-0.0023820830693768516,0.0885154974363912,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,DOMAIN_TEMPLATE_OOD,drop_ap,-0.046278900147221136,-0.05357243565494661,-0.03898536463949566,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,DOMAIN_TEMPLATE_OOD,drop_recall,0.03221053747784894,-0.0009501773677711642,0.06537125232346905,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,DOMAIN_TEMPLATE_OOD,drop_f1,0.04669557320177018,-0.008241651008844497,0.10163279741238486,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,TEMPLATE_OOD,drop_ap,-0.08754538125397385,-0.09556524132592446,-0.07952552118202323,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,TEMPLATE_OOD,drop_recall,-0.04094409495181135,-0.09037889433340751,0.008490704429784807,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,TEMPLATE_OOD,drop_f1,-0.05450376846007278,-0.12518489621171727,0.016177359291571713,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,TEMPORAL,drop_ap,-0.08673067010140398,-0.09414897996771067,-0.07931236023509729,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,TEMPORAL,drop_recall,-0.037765406427221176,-0.08152951639566011,0.005998703541217766,5
IID_to_SHIFT,CONTRASTIVE,MLP,0.25,TEMPORAL,drop_f1,-0.050681516583164575,-0.11301614720281163,0.011653114036482476,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,DOMAIN_OOD,drop_ap,-0.03537691582995819,-0.04660494933262507,-0.024148882327291298,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,DOMAIN_OOD,drop_recall,0.07766583271350327,0.03232028842560394,0.1230113770014026,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,DOMAIN_OOD,drop_f1,0.10094722976835935,0.0382387674528349,0.1636556920838838,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,DOMAIN_TEMPLATE_OOD,drop_ap,-0.028187740115971027,-0.03957774591669613,-0.016797734315245925,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,DOMAIN_TEMPLATE_OOD,drop_recall,0.08373903663055204,0.03203512379088361,0.13544294947022048,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,DOMAIN_TEMPLATE_OOD,drop_f1,0.1097485229146838,0.03859880333305099,0.1808982424963166,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,TEMPLATE_OOD,drop_ap,-0.06949563255227556,-0.08045706700764721,-0.05853419809690392,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,TEMPLATE_OOD,drop_recall,-0.01489155890438854,-0.05577675660550693,0.025993638796729848,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,TEMPLATE_OOD,drop_f1,-0.021500177326439707,-0.07294939021572214,0.02994903556284272,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,TEMPORAL,drop_ap,-0.06945249713645218,-0.08071389948871278,-0.05819109478419158,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,TEMPORAL,drop_recall,-0.01858043478260868,-0.05928965112083202,0.02212878155561466,5
IID_to_SHIFT,CONTRASTIVE,MLP,1.0,TEMPORAL,drop_f1,-0.025713642045067785,-0.07701562170465326,0.025588337614517682,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,DOMAIN_OOD,drop_ap,-0.08252874218646973,-0.092813135422041,-0.07224434895089846,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,DOMAIN_OOD,drop_recall,0.02666258999785387,0.013298245623649372,0.04002693437205837,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,DOMAIN_OOD,drop_f1,0.0449682337519859,0.021473364733086777,0.06846310277088502,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,drop_ap,-0.07509485679007537,-0.0852626228271275,-0.06492709075302323,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,drop_recall,0.03604468344131016,0.021251183397185215,0.05083818348543511,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,drop_f1,0.06139227157268362,0.03640712548316341,0.08637741766220383,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,TEMPLATE_OOD,drop_ap,-0.12256390303048141,-0.13306564185749575,-0.11206216420346707,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,TEMPLATE_OOD,drop_recall,-0.01939156554499453,-0.056576755517522254,0.017793624427533187,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,TEMPLATE_OOD,drop_f1,-0.032302204143818285,-0.09319988135209921,0.02859547306446264,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,TEMPORAL,drop_ap,-0.12076906400228023,-0.13267007008580747,-0.10886805791875298,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,TEMPORAL,drop_recall,-0.020712759924385628,-0.05536869409686375,0.013943174248092494,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.1,TEMPORAL,drop_f1,-0.034359186658554794,-0.09102035460576509,0.0223019812886555,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,DOMAIN_OOD,drop_ap,-0.07675418437842632,-0.09336628841167283,-0.060142080345179816,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,DOMAIN_OOD,drop_recall,0.03044174038479442,-0.008482571107613357,0.0693660518772022,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,DOMAIN_OOD,drop_f1,0.04293485137182955,-0.016446508383478914,0.10231621112713801,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,drop_ap,-0.07007135382318039,-0.08826844432436792,-0.05187426332199285,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,drop_recall,0.03660302253544678,-0.0070778487508590185,0.08028389382175258,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,drop_f1,0.052249384976513345,-0.014631585516359867,0.11913035546938655,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,TEMPLATE_OOD,drop_ap,-0.11380497076752563,-0.1283566830347228,-0.09925325850032846,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,TEMPLATE_OOD,drop_recall,-0.043898721904702884,-0.08796819028196042,0.0001707464725546476,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,TEMPLATE_OOD,drop_f1,-0.06830921873506791,-0.13295536002054356,-0.003663077449592267,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,TEMPORAL,drop_ap,-0.11259461477475219,-0.12506091478583914,-0.10012831476366524,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,TEMPORAL,drop_recall,-0.0458484877126654,-0.0903191330390524,-0.0013778423862784092,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,0.25,TEMPORAL,drop_f1,-0.07031909006057314,-0.133831407500403,-0.006806772620743279,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,DOMAIN_OOD,drop_ap,-0.04876932824493618,-0.06015146046461375,-0.03738719602525862,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,DOMAIN_OOD,drop_recall,0.04227476159817177,0.006482742956451321,0.07806678023989222,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,DOMAIN_OOD,drop_f1,0.06068414896096628,0.009743870583809933,0.11162442733812263,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,drop_ap,-0.04287657282427386,-0.054442603604695355,-0.03131054204385236,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,drop_recall,0.053771235952306665,0.015475019337076734,0.0920674525675366,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,DOMAIN_TEMPLATE_OOD,drop_f1,0.07847326240751948,0.02454983742270797,0.132396687392331,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,TEMPLATE_OOD,drop_ap,-0.08793264483831134,-0.09797735384168221,-0.07788793583494047,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,TEMPLATE_OOD,drop_recall,-0.04134275266398976,-0.07839598114110906,-0.0042895241868704664,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,TEMPLATE_OOD,drop_f1,-0.060545220271368036,-0.11388820284336612,-0.007202237699369944,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,TEMPORAL,drop_ap,-0.08735375578493924,-0.09733487231337239,-0.0773726392565061,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,TEMPORAL,drop_recall,-0.04260141776937618,-0.07863715166823049,-0.0065656838705218795,5
IID_to_SHIFT,CONTRASTIVE,XGBOOST,1.0,TEMPORAL,drop_f1,-0.06184487918572483,-0.11335122341909674,-0.010338534952352915,5
IID_to_SHIFT,DAPT,LOGREG,0.1,DOMAIN_OOD,drop_ap,-0.04637328947494372,-0.0541098482495521,-0.03863673070033534,5
IID_to_SHIFT,DAPT,LOGREG,0.1,DOMAIN_OOD,drop_recall,0.05702622689601848,-0.003557908040324624,0.11761036183236159,5
IID_to_SHIFT,DAPT,LOGREG,0.1,DOMAIN_OOD,drop_f1,0.07492485010131124,-0.0007478213366996916,0.15059752153932215,5
IID_to_SHIFT,DAPT,LOGREG,0.1,DOMAIN_TEMPLATE_OOD,drop_ap,-0.03534380337450227,-0.04239319482057521,-0.028294411928429332,5
IID_to_SHIFT,DAPT,LOGREG,0.1,DOMAIN_TEMPLATE_OOD,drop_recall,0.06565235744305982,0.0035152105019264773,0.12778950438419318,5
IID_to_SHIFT,DAPT,LOGREG,0.1,DOMAIN_TEMPLATE_OOD,drop_f1,0.08774733323693143,0.01070295336732556,0.16479171310653729,5
IID_to_SHIFT,DAPT,LOGREG,0.1,TEMPLATE_OOD,drop_ap,-0.07042535982044633,-0.07726083026992364,-0.06358988937096902,5
IID_to_SHIFT,DAPT,LOGREG,0.1,TEMPLATE_OOD,drop_recall,0.010516617009690856,-0.07364043209373423,0.09467366611311594,5
IID_to_SHIFT,DAPT,LOGREG,0.1,TEMPLATE_OOD,drop_f1,0.010415000590884793,-0.10170519220982598,0.12253519339159556,5
IID_to_SHIFT,DAPT,LOGREG,0.1,TEMPORAL,drop_ap,-0.07417359462923293,-0.08217442878048586,-0.06617276047797999,5
IID_to_SHIFT,DAPT,LOGREG,0.1,TEMPORAL,drop_recall,0.0018882797731569034,-0.08162162470060667,0.08539818424692049,5
IID_to_SHIFT,DAPT,LOGREG,0.1,TEMPORAL,drop_f1,-0.0009588021200831242,-0.11322202432960635,0.11130442008944011,5
IID_to_SHIFT,DAPT,LOGREG,0.25,DOMAIN_OOD,drop_ap,-0.05993460933774242,-0.08131200284618854,-0.03855721582929629,5
IID_to_SHIFT,DAPT,LOGREG,0.25,DOMAIN_OOD,drop_recall,-0.019576438030224186,-0.08513425184788978,0.04598137578744141,5
IID_to_SHIFT,DAPT,LOGREG,0.25,DOMAIN_OOD,drop_f1,-0.024427670915368748,-0.1152248990165238,0.0663695571857863,5
IID_to_SHIFT,DAPT,LOGREG,0.25,DOMAIN_TEMPLATE_OOD,drop_ap,-0.05146758923326977,-0.07303085093814321,-0.02990432752839633,5
IID_to_SHIFT,DAPT,LOGREG,0.25,DOMAIN_TEMPLATE_OOD,drop_recall,-0.008691981573586364,-0.06840114567886967,0.05101718253169693,5
IID_to_SHIFT,DAPT,LOGREG,0.25,DOMAIN_TEMPLATE_OOD,drop_f1,-0.010032610476376236,-0.09660977821425683,0.07654455726150435,5
IID_to_SHIFT,DAPT,LOGREG,0.25,TEMPLATE_OOD,drop_ap,-0.07576222526155311,-0.09118894381675889,-0.06033550670634733,5
IID_to_SHIFT,DAPT,LOGREG,0.25,TEMPLATE_OOD,drop_recall,-0.04893606424564929,-0.11336063755261638,0.015488509061317803,5
IID_to_SHIFT,DAPT,LOGREG,0.25,TEMPLATE_OOD,drop_f1,-0.06071181705792348,-0.14686797107675018,0.025444336960903223,5
IID_to_SHIFT,DAPT,LOGREG,0.25,TEMPORAL,drop_ap,-0.07872199929021229,-0.09130662642053357,-0.066137372159891,5
IID_to_SHIFT,DAPT,LOGREG,0.25,TEMPORAL,drop_recall,-0.058223534971644605,-0.12686870960791696,0.010421639664627752,5
IID_to_SHIFT,DAPT,LOGREG,0.25,TEMPORAL,drop_f1,-0.07189372671794902,-0.16104397949038274,0.017256526054484703,5
IID_to_SHIFT,DAPT,LOGREG,1.0,DOMAIN_OOD,drop_ap,-0.03457089448819006,-0.041046016076670085,-0.02809577289971004,5
IID_to_SHIFT,DAPT,LOGREG,1.0,DOMAIN_OOD,drop_recall,0.03995733217305068,-0.029112191334529622,0.10902685568063099,5
IID_to_SHIFT,DAPT,LOGREG,1.0,DOMAIN_OOD,drop_f1,0.04716521114820012,-0.03609767514982476,0.130428097446225,5
IID_to_SHIFT,DAPT,LOGREG,1.0,DOMAIN_TEMPLATE_OOD,drop_ap,-0.02898090339587638,-0.03541590094168206,-0.0225459058500707,5
IID_to_SHIFT,DAPT,LOGREG,1.0,DOMAIN_TEMPLATE_OOD,drop_recall,0.0679016197543553,-0.0035478852507333375,0.13935112475944395,5
IID_to_SHIFT,DAPT,LOGREG,1.0,DOMAIN_TEMPLATE_OOD,drop_f1,0.08339141085664219,-0.0030358178393132124,0.16981863955259757,5
IID_to_SHIFT,DAPT,LOGREG,1.0,TEMPLATE_OOD,drop_ap,-0.05181299088314788,-0.05786291412433901,-0.04576306764195674,5
IID_to_SHIFT,DAPT,LOGREG,1.0,TEMPLATE_OOD,drop_recall,-0.02904169415139695,-0.07707685586863455,0.01899346756584066,5
IID_to_SHIFT,DAPT,LOGREG,1.0,TEMPLATE_OOD,drop_f1,-0.03566808833446,-0.09226170949384566,0.02092553282492566,5
IID_to_SHIFT,DAPT,LOGREG,1.0,TEMPORAL,drop_ap,-0.05519557272840718,-0.06086888403715288,-0.04952226141966148,5
IID_to_SHIFT,DAPT,LOGREG,1.0,TEMPORAL,drop_recall,-0.044658790170132315,-0.09283346816512517,0.0035158878248605363,5
IID_to_SHIFT,DAPT,LOGREG,1.0,TEMPORAL,drop_f1,-0.05336675836997494,-0.11094205649596026,0.00420853975601037,5
IID_to_SHIFT,DAPT,MLP,0.1,DOMAIN_OOD,drop_ap,-0.04124086042994457,-0.06190320286948048,-0.020578517990408666,5
IID_to_SHIFT,DAPT,MLP,0.1,DOMAIN_OOD,drop_recall,0.06985666001268079,-0.0424570004331882,0.18217032045854978,5
IID_to_SHIFT,DAPT,MLP,0.1,DOMAIN_OOD,drop_f1,0.09711398606873509,-0.050570211216795835,0.244798183354266,5
IID_to_SHIFT,DAPT,MLP,0.1,DOMAIN_TEMPLATE_OOD,drop_ap,-0.027784041572861407,-0.050342439528789154,-0.005225643616933659,5
IID_to_SHIFT,DAPT,MLP,0.1,DOMAIN_TEMPLATE_OOD,drop_recall,0.08192841105829525,-0.03124576910627963,0.19510259122287013,5
IID_to_SHIFT,DAPT,MLP,0.1,DOMAIN_TEMPLATE_OOD,drop_f1,0.11562458768791899,-0.03371577501489083,0.2649649503907288,5
IID_to_SHIFT,DAPT,MLP,0.1,TEMPLATE_OOD,drop_ap,-0.0765522772929825,-0.09291899171256031,-0.060185562873404694,5
IID_to_SHIFT,DAPT,MLP,0.1,TEMPLATE_OOD,drop_recall,0.0013297813469805076,-0.1359294186567028,0.1385889813506638,5
IID_to_SHIFT,DAPT,MLP,0.1,TEMPLATE_OOD,drop_f1,0.00220338112143858,-0.18314505063340944,0.1875518128762866,5
IID_to_SHIFT,DAPT,MLP,0.1,TEMPORAL,drop_ap,-0.08225940211348279,-0.09779620775188681,-0.06672259647507876,5
IID_to_SHIFT,DAPT,MLP,0.1,TEMPORAL,drop_recall,-0.005690359168241973,-0.13692984489895538,0.1255491265624714,5
