representation,classifier,label_budget,scenario,target_fpr,n_test,prevalence_phish,average_precision_mean,average_precision_std,roc_auc_mean,recall_mean,recall_std,precision_mean,f1_mean,calibration_empirical_fpr_mean,empirical_fpr_mean,empirical_fpr_std,fp_mean,fn_mean
CONTRASTIVE,LOGREG,1.0,IID_BALANCED,0.005,2116,0.5,0.8711262205677317,0.010464078059757496,0.8639766867614108,0.25160680529300566,0.04157393647634073,0.9649113651564558,0.3976277651647353,0.00468384074941452,0.009262759924385633,0.0034984414977923908,9.8,791.8
CONTRASTIVE,LOGREG,1.0,IID_BALANCED,0.01,2116,0.5,0.8711262205677317,0.010464078059757496,0.8639766867614108,0.3022684310018904,0.03165575618029703,0.957810101404494,0.458831802574475,0.00936768149882904,0.01323251417769376,0.0017682690863770993,14.0,738.2
CONTRASTIVE,LOGREG,1.0,IID_BALANCED,0.02,2116,0.5,0.8711262205677317,0.010464078059757496,0.8639766867614108,0.41379962192816633,0.03159219459515813,0.9345400344424745,0.5730890218283075,0.01990632318501171,0.028922495274102077,0.004152340763041361,30.6,620.2
CONTRASTIVE,LOGREG,1.0,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8021659623827171,0.015361889876111494,0.8648143739382735,0.25160680529300566,0.04157393647634073,0.9454238671545173,0.3959677432752724,0.00468384074941452,0.00772704465629704,0.0022043033252873855,15.4,791.8
CONTRASTIVE,LOGREG,1.0,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8021659623827171,0.015361889876111494,0.8648143739382735,0.3022684310018904,0.03165575618029703,0.9321915486109331,0.4559084670759561,0.00936768149882904,0.01154039136979428,0.0010643855211036844,23.0,738.2
CONTRASTIVE,LOGREG,1.0,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8021659623827171,0.015361889876111494,0.8648143739382735,0.41379962192816633,0.03159219459515813,0.8911589908242219,0.564662622288363,0.01990632318501171,0.026793778223783243,0.0038475242373669466,53.4,620.2
CONTRASTIVE,LOGREG,1.0,TEMPLATE_OOD,0.005,6832,0.5,0.8877418999383802,0.008056669647852358,0.8758335721415683,0.23185011709601872,0.07116443705450036,0.9798940720352791,0.37030402464379575,0.00468384074941452,0.004742388758782201,0.0020533580698770706,16.2,2624.0
CONTRASTIVE,LOGREG,1.0,TEMPLATE_OOD,0.01,6832,0.5,0.8877418999383802,0.008056669647852358,0.8758335721415683,0.2866510538641686,0.05046154055765162,0.9750737469424937,0.4411786831442964,0.00936768149882904,0.007142857142857143,0.0017392799505284483,24.4,2436.8
CONTRASTIVE,LOGREG,1.0,TEMPLATE_OOD,0.02,6832,0.5,0.8877418999383802,0.008056669647852358,0.8758335721415683,0.4091334894613583,0.05175193639203607,0.9596509925412295,0.5721335657922106,0.01990632318501171,0.01715456674473068,0.0024193153994607,58.6,2018.4
CONTRASTIVE,LOGREG,1.0,TEMPORAL,0.005,8000,0.5,0.8902880062450705,0.00814158887911161,0.879000625,0.23769999999999997,0.06976845633952353,0.9783498035665191,0.37809321333640805,0.00468384074941452,0.00515,0.002020210385083692,20.6,3049.2
CONTRASTIVE,LOGREG,1.0,TEMPORAL,0.01,8000,0.5,0.8902880062450705,0.00814158887911161,0.879000625,0.2935,0.0514547738310062,0.9745485737286856,0.44924165696822316,0.00936768149882904,0.00745,0.0019316443772081854,29.8,2826.0
CONTRASTIVE,LOGREG,1.0,TEMPORAL,0.02,8000,0.5,0.8902880062450705,0.00814158887911161,0.879000625,0.42225,0.05132616291911952,0.9588645533713483,0.5848411558343495,0.01990632318501171,0.01805,0.002527350391220022,72.2,2311.0
CONTRASTIVE,MLP,0.1,DOMAIN_OOD,0.005,3858,0.5,0.7982482775871034,0.026238908196260718,0.7910740300899668,0.08284085018144116,0.026396351700679475,0.9294820390141318,0.15118636294176174,0.00468384074941452,0.006324520476931052,0.0025237245089970105,12.2,1769.2
CONTRASTIVE,MLP,0.1,DOMAIN_OOD,0.01,3858,0.5,0.7982482775871034,0.026238908196260718,0.7910740300899668,0.13302229134266458,0.051175887012291185,0.9206259338624531,0.22959251874412762,0.00936768149882904,0.011197511664074651,0.003820038035653819,21.6,1672.4
CONTRASTIVE,MLP,0.1,DOMAIN_OOD,0.02,3858,0.5,0.7982482775871034,0.026238908196260718,0.7910740300899668,0.19917055469155004,0.042230624665607244,0.908929050323621,0.32521682546470376,0.01990632318501171,0.019595645412130637,0.003075665520827647,37.8,1544.8
CONTRASTIVE,MLP,0.1,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.7910862482190717,0.02650956165171456,0.7811114834946802,0.08101402373247032,0.029796221153561363,0.927409379748584,0.14782368930569864,0.00468384074941452,0.006364617044228695,0.002734367174894623,11.8,1703.8
CONTRASTIVE,MLP,0.1,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.7910862482190717,0.02650956165171456,0.7811114834946802,0.12815533980582522,0.04964236736891992,0.9204828723708689,0.22224816638501194,0.00936768149882904,0.010787486515641855,0.0038329747582394537,20.0,1616.4
CONTRASTIVE,MLP,0.1,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.7910862482190717,0.02650956165171456,0.7811114834946802,0.19104638619201725,0.03964933294702257,0.909402646831736,0.31434390418682334,0.01990632318501171,0.018770226537216828,0.003245223075834158,34.8,1499.8
CONTRASTIVE,MLP,0.1,IID_BALANCED,0.005,2116,0.5,0.8396561269271064,0.01563278321021591,0.8424299870283483,0.1438563327032136,0.038453827266151056,0.9447368686137517,0.24825407283493695,0.00468384074941452,0.007939508506616257,0.0018424942050678569,8.4,905.8
CONTRASTIVE,MLP,0.1,IID_BALANCED,0.01,2116,0.5,0.8396561269271064,0.01563278321021591,0.8424299870283483,0.20340264650283552,0.051633111280134626,0.9377259997618144,0.331948250792432,0.00936768149882904,0.013043478260869565,0.0034984414977923908,13.8,842.8
CONTRASTIVE,MLP,0.1,IID_BALANCED,0.02,2116,0.5,0.8396561269271064,0.01563278321021591,0.8424299870283483,0.2914933837429111,0.036768579201454765,0.9238593576931091,0.44205818834592703,0.01990632318501171,0.024196597353497162,0.006074203785655812,25.6,749.6
CONTRASTIVE,MLP,0.1,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.7538946441797683,0.021685616051534115,0.8406337113735504,0.1438563327032136,0.038453827266151056,0.9157000352256629,0.24723123410511158,0.00468384074941452,0.00672353236327145,0.0019626299263028548,13.4,905.8
CONTRASTIVE,MLP,0.1,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.7538946441797683,0.021685616051534115,0.8406337113735504,0.20340264650283552,0.051633111280134626,0.900183413142865,0.32959121373226646,0.00936768149882904,0.011540391369794279,0.0025337443397797483,23.0,842.8
CONTRASTIVE,MLP,0.1,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.7538946441797683,0.021685616051534115,0.8406337113735504,0.2914933837429111,0.036768579201454765,0.8756532223317606,0.43626569666722476,0.01990632318501171,0.02207727044656297,0.004431390299211162,44.0,749.6
CONTRASTIVE,MLP,0.1,TEMPLATE_OOD,0.005,6832,0.5,0.8421351777128112,0.02322581414201944,0.8261823321440911,0.15076112412177983,0.05281423130428103,0.967857083027208,0.25790911548936346,0.00468384074941452,0.0049180327868852455,0.0019129167743213746,16.8,2901.0
CONTRASTIVE,MLP,0.1,TEMPLATE_OOD,0.01,6832,0.5,0.8421351777128112,0.02322581414201944,0.8261823321440911,0.20761124121779856,0.07001244059135049,0.9592009228809314,0.33686204922642815,0.00936768149882904,0.00860655737704918,0.0026395349130795905,29.4,2706.8
CONTRASTIVE,MLP,0.1,TEMPLATE_OOD,0.02,6832,0.5,0.8421351777128112,0.02322581414201944,0.8261823321440911,0.27658079625292736,0.05826608057565566,0.9471646105117095,0.4255513196639379,0.01990632318501171,0.015281030444964872,0.003023878573446541,52.2,2471.2
CONTRASTIVE,MLP,0.1,TEMPORAL,0.005,8000,0.5,0.8397085117929265,0.023839154702171704,0.8243891624999999,0.14945,0.050743349317915555,0.9637924865669039,0.25600827614234856,0.00468384074941452,0.0055,0.0021139418156609704,22.0,3402.2
CONTRASTIVE,MLP,0.1,TEMPORAL,0.01,8000,0.5,0.8397085117929265,0.023839154702171704,0.8243891624999999,0.2081,0.06938290495503918,0.9553470698673138,0.3373152659073363,0.00936768149882904,0.00955,0.003129496764657219,38.2,3167.6
CONTRASTIVE,MLP,0.1,TEMPORAL,0.02,8000,0.5,0.8397085117929265,0.023839154702171704,0.8243891624999999,0.2794,0.05932105444106671,0.9430461863511355,0.42839680454955387,0.01990632318501171,0.01675,0.0035881750236018313,67.0,2882.4
CONTRASTIVE,MLP,0.25,DOMAIN_OOD,0.005,3858,0.5,0.8417031697244466,0.011454566511491706,0.8327008759108002,0.15717988595127008,0.05371468941716424,0.9552805841421671,0.26700367130411423,0.00468384074941452,0.0066355624675997925,0.0013910220699843174,12.8,1625.8
CONTRASTIVE,MLP,0.25,DOMAIN_OOD,0.01,3858,0.5,0.8417031697244466,0.011454566511491706,0.8327008759108002,0.21586314152410577,0.02804796706123309,0.9551809907863626,0.351470094054992,0.00936768149882904,0.010057024364955935,0.0031872319645286466,19.4,1512.6
CONTRASTIVE,MLP,0.25,DOMAIN_OOD,0.02,3858,0.5,0.8417031697244466,0.011454566511491706,0.8327008759108002,0.3123898392949715,0.03634669067525273,0.939003779748154,0.4679073102812457,0.01990632318501171,0.020217729393468116,0.002617808433997429,39.0,1326.4
CONTRASTIVE,MLP,0.25,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8348395159373648,0.01175728190052365,0.8238870095155638,0.1551240560949299,0.05823069833267238,0.9536056500223495,0.2633748052858512,0.00468384074941452,0.006580366774541532,0.0015909256961976939,12.2,1566.4
CONTRASTIVE,MLP,0.25,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8348395159373648,0.01175728190052365,0.8238870095155638,0.2145631067961165,0.029961746170485068,0.9562260007883847,0.3497559571106298,0.00936768149882904,0.009600862998921251,0.0029394663632014485,17.8,1456.2
CONTRASTIVE,MLP,0.25,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8348395159373648,0.01175728190052365,0.8238870095155638,0.3028047464940669,0.037231677853049344,0.940701062000177,0.4571719211005993,0.01990632318501171,0.018985976267529667,0.0026533708470871296,35.2,1292.6
CONTRASTIVE,MLP,0.25,IID_BALANCED,0.005,2116,0.5,0.8640765499817391,0.007022251289138457,0.8696411533692346,0.18733459357277882,0.04332594343390145,0.9523108377294518,0.31121016754354497,0.00468384074941452,0.00945179584120983,0.0032052599164108077,10.0,859.8
CONTRASTIVE,MLP,0.25,IID_BALANCED,0.01,2116,0.5,0.8640765499817391,0.007022251289138457,0.8696411533692346,0.25822306238185255,0.018234863500728452,0.9433651657411903,0.4051918991077789,0.00936768149882904,0.015500945179584122,0.0022762938712272774,16.4,784.8
CONTRASTIVE,MLP,0.25,IID_BALANCED,0.02,2116,0.5,0.8640765499817391,0.007022251289138457,0.8696411533692346,0.3661625708884688,0.04274574016077932,0.9291118431384053,0.5240228528858455,0.01990632318501171,0.028166351606805296,0.005955381475245127,29.8,670.6
CONTRASTIVE,MLP,0.25,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.7885606157901437,0.012872735246825022,0.8687840333416486,0.18733459357277882,0.04332594343390145,0.931255934704758,0.3100703784876214,0.00468384074941452,0.007325639739086803,0.0018298627725850947,14.6,859.8
CONTRASTIVE,MLP,0.25,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.7885606157901437,0.012872735246825022,0.8687840333416486,0.25822306238185255,0.018234863500728452,0.9128503335105556,0.4022532489760272,0.00936768149882904,0.013146011038635223,0.0028026573093364654,26.2,784.8
CONTRASTIVE,MLP,0.25,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.7885606157901437,0.012872735246825022,0.8687840333416486,0.3661625708884688,0.04274574016077932,0.8820443294112998,0.5162414475383377,0.01990632318501171,0.026091319618665332,0.0042870063950414105,52.0,670.6
CONTRASTIVE,MLP,0.25,TEMPLATE_OOD,0.005,6832,0.5,0.8761059970441176,0.00917836603478034,0.8627040096473957,0.22827868852459016,0.07673179569599216,0.9749077769428254,0.3645741469476942,0.00468384074941452,0.0055620608899297425,0.0013885879655306118,19.0,2636.2
CONTRASTIVE,MLP,0.25,TEMPLATE_OOD,0.01,6832,0.5,0.8761059970441176,0.00917836603478034,0.8627040096473957,0.30023419203747076,0.03261300181507946,0.9722955314015355,0.458039774828028,0.00936768149882904,0.008489461358313816,0.0016943555185582884,29.0,2390.4
CONTRASTIVE,MLP,0.25,TEMPLATE_OOD,0.02,6832,0.5,0.8761059970441176,0.00917836603478034,0.8627040096473957,0.3939110070257611,0.03558965373054016,0.9577222040029577,0.5574686909977865,0.01990632318501171,0.017388758782201405,0.001858380591112867,59.4,2070.4
CONTRASTIVE,MLP,0.25,TEMPORAL,0.005,8000,0.5,0.8752912858915476,0.010183366062596351,0.86255129375,0.2251,0.07303051588206123,0.973396268754143,0.360751895070786,0.00468384074941452,0.0059499999999999996,0.0014832396974191326,23.8,3099.6
CONTRASTIVE,MLP,0.25,TEMPORAL,0.01,8000,0.5,0.8752912858915476,0.010183366062596351,0.86255129375,0.30095,0.028968948893599827,0.9682923662541245,0.4585996877479036,0.00936768149882904,0.0098,0.0016900443781155566,39.2,2796.2
CONTRASTIVE,MLP,0.25,TEMPORAL,0.02,8000,0.5,0.8752912858915476,0.010183366062596351,0.86255129375,0.39985,0.03571528034329283,0.9523925035382023,0.5625111537119377,0.01990632318501171,0.019950000000000002,0.0022248595461286974,79.8,2400.6
CONTRASTIVE,MLP,1.0,DOMAIN_OOD,0.005,3858,0.5,0.8621583648685249,0.006619155392303597,0.852092626767617,0.18320373250388805,0.030973459464437497,0.9772934489891296,0.3076674963344749,0.00468384074941452,0.00414722654224987,0.000518403317781234,8.0,1575.6
CONTRASTIVE,MLP,1.0,DOMAIN_OOD,0.01,3858,0.5,0.8621583648685249,0.006619155392303597,0.852092626767617,0.27247278382581647,0.04184898881527408,0.957378698460244,0.4228756381261798,0.00936768149882904,0.012130637636080872,0.004025561152580026,23.4,1403.4
CONTRASTIVE,MLP,1.0,DOMAIN_OOD,0.02,3858,0.5,0.8621583648685249,0.006619155392303597,0.852092626767617,0.3571798859512701,0.052067929619449324,0.9444820687538031,0.5166711476272731,0.01990632318501171,0.020943494038361845,0.004299935998616426,40.4,1240.0
CONTRASTIVE,MLP,1.0,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8549691891545377,0.0070089276069505895,0.8444081952313957,0.17713052858683925,0.032736955794820236,0.9766456835420427,0.2988662031881504,0.00468384074941452,0.004099244875943904,0.0004824310631067505,7.6,1525.6
CONTRASTIVE,MLP,1.0,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8549691891545377,0.0070089276069505895,0.8444081952313957,0.26170442286947143,0.03861407883675601,0.9589386889955229,0.4100317812739111,0.00936768149882904,0.01121898597626753,0.004025481803030267,20.8,1368.8
CONTRASTIVE,MLP,1.0,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8549691891545377,0.0070089276069505895,0.8444081952313957,0.34120819848975187,0.046814770811518164,0.9455859791091153,0.5000631431419873,0.01990632318501171,0.019633225458468177,0.004118362280220297,36.4,1221.4
CONTRASTIVE,MLP,1.0,IID_BALANCED,0.005,2116,0.5,0.8882114042052176,0.007874160315094468,0.8882475227003905,0.2608695652173913,0.030119953438805636,0.9644159658194409,0.41002458240801004,0.00468384074941452,0.00945179584120983,0.002988920283713024,10.0,782.0
CONTRASTIVE,MLP,1.0,IID_BALANCED,0.01,2116,0.5,0.8882114042052176,0.007874160315094468,0.8882475227003905,0.3657844990548204,0.014019278803583482,0.9492597734936007,0.5279154507180766,0.00936768149882904,0.019659735349716448,0.005917760242910597,20.8,671.0
CONTRASTIVE,MLP,1.0,IID_BALANCED,0.02,2116,0.5,0.8882114042052176,0.007874160315094468,0.8882475227003905,0.4568998109640832,0.027012961327631393,0.9361189275557973,0.6136028448364124,0.01990632318501171,0.031379962192816635,0.0063192872024373445,33.2,574.6
CONTRASTIVE,MLP,1.0,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.8267814490385668,0.01077108882865688,0.8892286518884147,0.2608695652173913,0.030119953438805636,0.9492334874036817,0.40861472610283417,0.00468384074941452,0.007325639739086803,0.0015707451924233341,14.6,782.0
CONTRASTIVE,MLP,1.0,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.8267814490385668,0.01077108882865688,0.8892286518884147,0.3657844990548204,0.014019278803583482,0.9253501791904067,0.5241239792016107,0.00936768149882904,0.015755143000501758,0.004023446100698336,31.4,671.0
CONTRASTIVE,MLP,1.0,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.8267814490385668,0.01077108882865688,0.8892286518884147,0.4568998109640832,0.027012961327631393,0.9007904475864235,0.6057530479270549,0.01990632318501171,0.026894129453085797,0.005694434905814795,53.6,574.6
CONTRASTIVE,MLP,1.0,TEMPLATE_OOD,0.005,6832,0.5,0.8962770815908423,0.0021977392911203793,0.8841285961777885,0.27576112412177983,0.030964785156760075,0.9845167729530695,0.4301149034292739,0.00468384074941452,0.004332552693208431,0.0007289168382897384,14.8,2474.0
CONTRASTIVE,MLP,1.0,TEMPLATE_OOD,0.01,6832,0.5,0.8962770815908423,0.0021977392911203793,0.8841285961777885,0.36668618266978925,0.026788993413391166,0.9729455499653001,0.5321637971019555,0.00936768149882904,0.010245901639344263,0.0022957241131964464,35.0,2163.4
CONTRASTIVE,MLP,1.0,TEMPLATE_OOD,0.02,6832,0.5,0.8962770815908423,0.0021977392911203793,0.8841285961777885,0.447248243559719,0.03938055490581453,0.9621892143211346,0.6098235296977161,0.01990632318501171,0.01762295081967213,0.0030939174685281853,60.2,1888.2
CONTRASTIVE,MLP,1.0,TEMPORAL,0.005,8000,0.5,0.8962339461750191,0.002135159073515334,0.8847395875,0.27945,0.031147532004959858,0.9816707463225395,0.43432836814790193,0.00468384074941452,0.0052,0.0008177713616898062,20.8,2882.2
CONTRASTIVE,MLP,1.0,TEMPORAL,0.01,8000,0.5,0.8962339461750191,0.002135159073515334,0.8847395875,0.3748,0.030490469822552758,0.9682290254120114,0.5398166830945589,0.00936768149882904,0.01235,0.002897196921163627,49.4,2500.8
CONTRASTIVE,MLP,1.0,TEMPORAL,0.02,8000,0.5,0.8962339461750191,0.002135159073515334,0.8847395875,0.45885,0.04392273044791273,0.9562359662532879,0.6191013362889402,0.01990632318501171,0.0211,0.004400284081738359,84.4,2164.6
CONTRASTIVE,XGBOOST,0.1,DOMAIN_OOD,0.005,3858,0.5,0.7900165808706953,0.010516679180716684,0.776412245927954,0.0640746500777605,0.018950460006249226,0.9509444070069538,0.11955403180452118,0.00468384074941452,0.0033177812337998962,0.0014006486351587659,6.4,1805.4
CONTRASTIVE,XGBOOST,0.1,DOMAIN_OOD,0.01,3858,0.5,0.7900165808706953,0.010516679180716684,0.776412245927954,0.11135303265940902,0.013279627266063644,0.9301293192212444,0.1986673011184868,0.00936768149882904,0.008398133748055989,0.0020211082104321337,16.2,1714.2
CONTRASTIVE,XGBOOST,0.1,DOMAIN_OOD,0.02,3858,0.5,0.7900165808706953,0.010516679180716684,0.776412245927954,0.19564541213063763,0.0216386040770288,0.9177562388604574,0.3220346024264226,0.01990632318501171,0.01762571280456195,0.003419104706654463,34.0,1551.6
CONTRASTIVE,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.7825826954743009,0.00920017356363493,0.7690388663713199,0.0546925566343042,0.013573598980228177,0.9443297814267394,0.10312999398382347,0.00468384074941452,0.0032362459546925572,0.0015255809734337597,6.0,1752.6
CONTRASTIVE,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.7825826954743009,0.00920017356363493,0.7690388663713199,0.0982740021574973,0.006890493817765395,0.9252016283856692,0.17760719422567206,0.00936768149882904,0.007982740021574973,0.001996413756561138,14.8,1671.8
CONTRASTIVE,XGBOOST,0.1,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.7825826954743009,0.00920017356363493,0.7690388663713199,0.1802588996763754,0.024059359978886627,0.9131919626168458,0.3004817215381495,0.01990632318501171,0.01715210355987055,0.0033984863003286643,31.8,1519.8
CONTRASTIVE,XGBOOST,0.1,IID_BALANCED,0.005,2116,0.5,0.8092001390492273,0.0037019944346179823,0.8096751369527697,0.09073724007561437,0.01860587871930957,0.9351098160315822,0.1649939389519777,0.00468384074941452,0.006238185255198488,0.002276293871227277,6.6,962.0
CONTRASTIVE,XGBOOST,0.1,IID_BALANCED,0.01,2116,0.5,0.8092001390492273,0.0037019944346179823,0.8096751369527697,0.1555765595463138,0.01191076295049025,0.9204136683575165,0.2659578269129649,0.00936768149882904,0.013610586011342154,0.003931310839902726,14.4,893.4
CONTRASTIVE,XGBOOST,0.1,IID_BALANCED,0.02,2116,0.5,0.8092001390492273,0.0037019944346179823,0.8096751369527697,0.24631379962192815,0.014544713846254323,0.9066900431780572,0.3871367959843482,0.01990632318501171,0.02551984877126654,0.005089947832830344,27.0,797.4
CONTRASTIVE,XGBOOST,0.1,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.7074878386842255,0.006540938959643341,0.8068655227132393,0.09073724007561437,0.01860587871930957,0.907492417295329,0.1645222655565071,0.00468384074941452,0.004917210235825389,0.0016412872286799926,9.8,962.0
CONTRASTIVE,XGBOOST,0.1,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.7074878386842255,0.006540938959643341,0.8068655227132393,0.1555765595463138,0.01191076295049025,0.8772917788003729,0.2640779992131694,0.00936768149882904,0.011640742599096839,0.002592676504317875,23.2,893.4
CONTRASTIVE,XGBOOST,0.1,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.7074878386842255,0.006540938959643341,0.8068655227132393,0.24631379962192815,0.014544713846254323,0.8472110485414447,0.3813310420114143,0.01990632318501171,0.023783241344706475,0.004674687285038481,47.4,797.4
CONTRASTIVE,XGBOOST,0.1,TEMPLATE_OOD,0.005,6832,0.5,0.830051741714707,0.00964094686581477,0.8118080674220776,0.1101288056206089,0.029354689744618273,0.9714830517300047,0.19682446970032536,0.00468384074941452,0.003161592505854801,0.0012827226171081172,10.8,3039.8
CONTRASTIVE,XGBOOST,0.1,TEMPLATE_OOD,0.01,6832,0.5,0.830051741714707,0.00964094686581477,0.8118080674220776,0.17207259953161594,0.023787177897683698,0.960311824551783,0.2913467156394465,0.00936768149882904,0.006967213114754099,0.001248871721762385,23.8,2828.2
CONTRASTIVE,XGBOOST,0.1,TEMPLATE_OOD,0.02,6832,0.5,0.830051741714707,0.00964094686581477,0.8118080674220776,0.2622950819672131,0.03487970324921576,0.9410988415587843,0.4092387641619286,0.01990632318501171,0.01639344262295082,0.0032201405152224817,56.0,2520.0
CONTRASTIVE,XGBOOST,0.1,TEMPORAL,0.005,8000,0.5,0.8282569026865059,0.01208664837715756,0.8115813874999999,0.11145000000000001,0.02935898499607914,0.9699818909231158,0.19888145221506187,0.00468384074941452,0.0035000000000000005,0.0015103807466993215,14.0,3554.2
CONTRASTIVE,XGBOOST,0.1,TEMPORAL,0.01,8000,0.5,0.8282569026865059,0.01208664837715756,0.8115813874999999,0.17370000000000002,0.021834176192382447,0.9566900051064359,0.2935439276836164,0.00936768149882904,0.00785,0.0014534441853748638,31.4,3305.2
CONTRASTIVE,XGBOOST,0.1,TEMPORAL,0.02,8000,0.5,0.8282569026865059,0.01208664837715756,0.8115813874999999,0.2676,0.034221521006524536,0.9345341039844015,0.41501815839357914,0.01990632318501171,0.0189,0.0048881233617821054,75.6,2929.6
CONTRASTIVE,XGBOOST,0.25,DOMAIN_OOD,0.005,3858,0.5,0.8223814861199001,0.009197245089359792,0.8091698532749303,0.11435977190254018,0.032532854442138354,0.9636196304818296,0.20313781156305355,0.00468384074941452,0.004561949196474858,0.0022417572120725406,8.8,1708.4
CONTRASTIVE,XGBOOST,0.25,DOMAIN_OOD,0.01,3858,0.5,0.8223814861199001,0.009197245089359792,0.8091698532749303,0.1618455158113012,0.023813848243420976,0.951851955490181,0.2760997948871054,0.00936768149882904,0.008087091757387248,0.0029462461873266607,15.6,1616.8
CONTRASTIVE,XGBOOST,0.25,DOMAIN_OOD,0.02,3858,0.5,0.8223814861199001,0.009197245089359792,0.8091698532749303,0.2361845515811301,0.03601616144250519,0.9373615447472554,0.376142541509486,0.01990632318501171,0.015863141524105753,0.003975176674480211,30.6,1473.4
CONTRASTIVE,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,0.005,3708,0.5,0.8156986555646542,0.00958941129487574,0.8012332296477833,0.10819848975188781,0.02388094674614583,0.9642826714917472,0.19382327795836976,0.00468384074941452,0.004207119741100324,0.001996413756561138,7.8,1653.4
CONTRASTIVE,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,0.01,3708,0.5,0.8156986555646542,0.00958941129487574,0.8012332296477833,0.15296655879180152,0.02289197667361871,0.9522962309621528,0.2630879780420838,0.00936768149882904,0.007551240560949299,0.0025867483944513056,14.0,1570.4
CONTRASTIVE,XGBOOST,0.25,DOMAIN_TEMPLATE_OOD,0.02,3708,0.5,0.8156986555646542,0.00958941129487574,0.8012332296477833,0.22373247033441207,0.03481451324224066,0.937236675464316,0.36015060601444615,0.01990632318501171,0.01499460625674218,0.004043509129232214,27.8,1439.2
CONTRASTIVE,XGBOOST,0.25,IID_BALANCED,0.005,2116,0.5,0.8347783125825357,0.007102022565219365,0.8406241401367206,0.1448015122873346,0.05097577036961494,0.9332282552563145,0.24735094114093864,0.00468384074941452,0.011342155009451797,0.006125463798117071,12.0,904.8
CONTRASTIVE,XGBOOST,0.25,IID_BALANCED,0.01,2116,0.5,0.8347783125825357,0.007102022565219365,0.8406241401367206,0.19886578449905482,0.031635995149855475,0.9312696792133313,0.3266852128935335,0.00936768149882904,0.014933837429111533,0.005019250679528074,15.8,847.6
CONTRASTIVE,XGBOOST,0.25,IID_BALANCED,0.02,2116,0.5,0.8347783125825357,0.007102022565219365,0.8406241401367206,0.28223062381852554,0.037179333071826096,0.917542286916831,0.43065073664124326,0.01990632318501171,0.02533081285444234,0.0034984414977923908,26.8,759.4
CONTRASTIVE,XGBOOST,0.25,IID_ORIGINAL,0.005,3051,0.3467715503113733,0.7456273017414738,0.014835267413342026,0.8393327496900778,0.1448015122873346,0.05097577036961494,0.8996313249449018,0.2460726629348831,0.00468384074941452,0.009031610637230306,0.00459867104360847,18.0,904.8
CONTRASTIVE,XGBOOST,0.25,IID_ORIGINAL,0.01,3051,0.3467715503113733,0.7456273017414738,0.014835267413342026,0.8393327496900778,0.19886578449905482,0.031635995149855475,0.8878439384907282,0.3238202867757067,0.00936768149882904,0.01354741595584546,0.004272299640222379,27.0,847.6
CONTRASTIVE,XGBOOST,0.25,IID_ORIGINAL,0.02,3051,0.3467715503113733,0.7456273017414738,0.014835267413342026,0.8393327496900778,0.28223062381852554,0.037179333071826096,0.8684651745286516,0.4248897814222891,0.01990632318501171,0.022779729051680884,0.004496250239281458,45.4,759.4
CONTRASTIVE,XGBOOST,0.25,TEMPLATE_OOD,0.005,6832,0.5,0.8594322725089996,0.007393047753137865,0.8414904341876499,0.18870023419203746,0.04586901187696359,0.9804238234422419,0.314381881669951,0.00468384074941452,0.003922716627634661,0.0017878725391806173,13.4,2771.4
CONTRASTIVE,XGBOOST,0.25,TEMPLATE_OOD,0.01,6832,0.5,0.8594322725089996,0.007393047753137865,0.8414904341876499,0.242271662763466,0.019632798445108065,0.9716679450278793,0.3875026727329209,0.00936768149882904,0.007084309133489461,0.0014548915269073973,24.2,2588.4
