stage1_model,label_budget,scenario,target_fpr,ranker,review_fraction_of_stage1_negatives,stage1_recall_mean,stage1_fpr_mean,review_precision_mean,capture_rate_mean,assisted_recall_mean,recall_gain_pp_mean
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,DAPT_XGBOOST,0.1,0.6306364617044229,0.006202804746494067,0.8231650788066606,0.30416944473479324,0.7429881337648327,11.235167206040991
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,DAPT_XGBOOST,0.2,0.6306364617044229,0.006202804746494067,0.696431679796792,0.51451461310123,0.8206580366774542,19.002157497303127
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,SELF,0.05,0.6306364617044229,0.006202804746494067,0.8871427408783206,0.16432303337560525,0.6913160733549083,6.067961165048542
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,SELF,0.1,0.6306364617044229,0.006202804746494067,0.8754162990075665,0.3235336950802583,0.7501078748651564,11.947141316073354
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,SELF,0.2,0.6306364617044229,0.006202804746494067,0.8117060979874609,0.5997212674264869,0.8521035598705502,22.14670981661273
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,STRUCT_LOGREG,0.05,0.6306364617044229,0.006202804746494067,0.8618149475501609,0.15956088794854556,0.6895900755124056,5.895361380798272
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,STRUCT_LOGREG,0.1,0.6306364617044229,0.006202804746494067,0.7448905362063563,0.2751977892544857,0.7323085221143474,10.167206040992449
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,STRUCT_LOGREG,0.2,0.6306364617044229,0.006202804746494067,0.6331301749719376,0.4676620054130923,0.8033980582524272,17.27615965480043
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,STRUCT_MLP,0.05,0.6306364617044229,0.006202804746494067,0.9668098173774791,0.17907383168408536,0.6967637540453074,6.612729234088457
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,STRUCT_MLP,0.1,0.6306364617044229,0.006202804746494067,0.8784729812058322,0.32457296535482427,0.7505393743257821,11.990291262135921
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,STRUCT_MLP,0.2,0.6306364617044229,0.006202804746494067,0.7494234453679207,0.5536739629739597,0.8351132686084142,20.447680690399135
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,T0_E2E,0.05,0.6306364617044229,0.006202804746494067,0.9881574396223728,0.18307528148699093,0.698220064724919,6.7583603020496215
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,T0_E2E,0.1,0.6306364617044229,0.006202804746494067,0.9711277689042307,0.35897176300340583,0.7631607335490831,13.252427184466018
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.01,T0_E2E,0.2,0.6306364617044229,0.006202804746494067,0.9269935238962461,0.6849695679114369,0.8835490830636461,25.291262135922327
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,BASE_LOGREG,0.05,0.7229773462783171,0.018932038834951457,0.8442857745235097,0.19241689838830542,0.7762135922330098,5.323624595469254
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,BASE_LOGREG,0.1,0.7229773462783171,0.018932038834951457,0.7667264157829206,0.34927238818554673,0.8196332254584682,9.665587918015103
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,BASE_LOGREG,0.2,0.7229773462783171,0.018932038834951457,0.6563938909327074,0.5972878153838297,0.8883495145631068,16.537216828478964
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,BASE_MLP,0.05,0.7229773462783171,0.018932038834951457,0.8927969440015426,0.20331940708282784,0.7792880258899676,5.631067961165049
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,BASE_MLP,0.1,0.7229773462783171,0.018932038834951457,0.8277346461288113,0.3768624910339023,0.8273462783171521,10.436893203883495
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,BASE_MLP,0.2,0.7229773462783171,0.018932038834951457,0.6915280956715784,0.6292694353485544,0.8971952535059332,17.421790722761592
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,CONTRASTIVE_LOGREG,0.05,0.7229773462783171,0.018932038834951457,0.7584972505042151,0.17266798487026802,0.7708198489751888,4.784250269687163
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,CONTRASTIVE_LOGREG,0.1,0.7229773462783171,0.018932038834951457,0.6852972588549868,0.31193837064687907,0.8093851132686083,8.640776699029125
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,CONTRASTIVE_LOGREG,0.2,0.7229773462783171,0.018932038834951457,0.5687772111153037,0.5173576122884939,0.8662891046386193,14.331175836030203
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,CONTRASTIVE_MLP,0.05,0.7229773462783171,0.018932038834951457,0.793407815947728,0.18050876889185746,0.7730312837108955,5.005393743257822
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,CONTRASTIVE_MLP,0.1,0.7229773462783171,0.018932038834951457,0.7133358419840092,0.32445223637238085,0.8129449838187701,8.996763754045306
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,CONTRASTIVE_MLP,0.2,0.7229773462783171,0.018932038834951457,0.588065172830741,0.5350278374413591,0.871143473570658,14.81661272923409
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,CONTRASTIVE_XGBOOST,0.05,0.7229773462783171,0.018932038834951457,0.7636169793140803,0.1738645903659049,0.771143473570658,4.816612729234089
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,CONTRASTIVE_XGBOOST,0.1,0.7229773462783171,0.018932038834951457,0.6971671237147923,0.3172612503541298,0.8108953613807983,8.791801510248112
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,CONTRASTIVE_XGBOOST,0.2,0.7229773462783171,0.018932038834951457,0.5529658230362596,0.5031309010765944,0.8622977346278317,13.932038834951456
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_E2E,0.05,0.7229773462783171,0.018932038834951457,0.9717977072684276,0.22151550462315267,0.7842502696871628,6.127292340884574
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_E2E,0.1,0.7229773462783171,0.018932038834951457,0.9653974278074683,0.43995890997965487,0.8446601941747574,12.16828478964401
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_E2E,0.2,0.7229773462783171,0.018932038834951457,0.8001302029916578,0.7277017040407969,0.9245954692556634,20.161812297734627
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_LOGREG,0.05,0.7229773462783171,0.018932038834951457,0.8656569574939692,0.19731933498883486,0.777562028047465,5.458468176914778
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_LOGREG,0.1,0.7229773462783171,0.018932038834951457,0.8086195766059354,0.3683037524853236,0.8249190938511326,10.194174757281552
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_LOGREG,0.2,0.7229773462783171,0.018932038834951457,0.6596948896618929,0.6005246702532093,0.88915857605178,16.618122977346275
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_MLP,0.05,0.7229773462783171,0.018932038834951457,0.8467255793851324,0.19290550696501962,0.7763754045307444,5.339805825242719
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_MLP,0.1,0.7229773462783171,0.018932038834951457,0.7910173668386763,0.36022584807931374,0.8227076591154262,9.973031283710895
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_MLP,0.2,0.7229773462783171,0.018932038834951457,0.670272486577056,0.6097898852142613,0.8918554476806904,16.887810140237324
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_XGBOOST,0.05,0.7229773462783171,0.018932038834951457,0.8262746767089004,0.18826496659266673,0.7750809061488673,5.210355987055018
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_XGBOOST,0.1,0.7229773462783171,0.018932038834951457,0.7345123996048687,0.3344417823069051,0.8155879180151026,9.261057173678532
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,DAPT_XGBOOST,0.2,0.7229773462783171,0.018932038834951457,0.6099331942299651,0.5550606693258453,0.8766450916936354,15.366774541531822
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,SELF,0.05,0.7229773462783171,0.018932038834951457,0.8502620716922911,0.19377276077185818,0.7765911542610572,5.361380798274003
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,SELF,0.1,0.7229773462783171,0.018932038834951457,0.8103160187025684,0.36903303919759406,0.8251348435814455,10.215749730312837
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,SELF,0.2,0.7229773462783171,0.018932038834951457,0.659877993551729,0.6000062259995137,0.8892664509169365,16.62891046386192
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,STRUCT_LOGREG,0.05,0.7229773462783171,0.018932038834951457,0.7011167808872698,0.15959886196798512,0.7672060409924487,4.422869471413158
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,STRUCT_LOGREG,0.1,0.7229773462783171,0.018932038834951457,0.5898537439247705,0.2684806058072121,0.7973570658036677,7.43797195253506
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,STRUCT_LOGREG,0.2,0.7229773462783171,0.018932038834951457,0.5036985724871851,0.4582095190646903,0.8498921251348437,12.691477885652642
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,STRUCT_MLP,0.05,0.7229773462783171,0.018932038834951457,0.8982083319986127,0.20473976560043314,0.7796116504854369,5.6634304207119746
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,STRUCT_MLP,0.1,0.7229773462783171,0.018932038834951457,0.7507031369906467,0.34168705077847306,0.8176375404530745,9.466019417475728
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,STRUCT_MLP,0.2,0.7229773462783171,0.018932038834951457,0.6278236484787354,0.5709984161846619,0.8811758360302051,15.819848975188782
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,T0_E2E,0.05,0.7229773462783171,0.018932038834951457,0.9726018272649704,0.2216695999335999,0.7843042071197411,6.132686084142394
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,T0_E2E,0.1,0.7229773462783171,0.018932038834951457,0.950749374347134,0.43316993851727625,0.8428263214670981,11.9848975188781
B0_STRUCT_XGB,1.0,DOMAIN_TEMPLATE_OOD,0.02,T0_E2E,0.2,0.7229773462783171,0.018932038834951457,0.8044616555118754,0.7317610168049302,0.9256742179072276,20.269687162891046
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,BASE_LOGREG,0.05,0.5741020793950851,0.006899810964083175,0.9509630156472262,0.15937054623209423,0.6419659735349716,6.786389413988658
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,BASE_LOGREG,0.1,0.5741020793950851,0.006899810964083175,0.9009273532856662,0.3009480199670092,0.7022684310018904,12.81663516068053
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,BASE_LOGREG,0.2,0.5741020793950851,0.006899810964083175,0.7780367314376452,0.5190840947573931,0.795179584120983,22.107750472589792
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,BASE_MLP,0.05,0.5741020793950851,0.006899810964083175,0.9615419630156472,0.16114380181159993,0.6427221172022685,6.862003780718337
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,BASE_MLP,0.1,0.5741020793950851,0.006899810964083175,0.9029230591693121,0.3016128775631345,0.7025519848771267,12.84499054820416
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,BASE_MLP,0.2,0.5741020793950851,0.006899810964083175,0.7793858185306292,0.5200131065326854,0.7955576559546313,22.145557655954633
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,CONTRASTIVE_LOGREG,0.05,0.5741020793950851,0.006899810964083175,0.8662773826458038,0.14519782292234665,0.6359168241965973,6.181474480151229
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,CONTRASTIVE_LOGREG,0.1,0.5741020793950851,0.006899810964083175,0.7900457562825984,0.26392440373709036,0.6864839319470699,11.23818525519849
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,CONTRASTIVE_LOGREG,0.2,0.5741020793950851,0.006899810964083175,0.6793289893917215,0.4533430549092623,0.7671077504725898,19.300567107750474
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,CONTRASTIVE_MLP,0.05,0.5741020793950851,0.006899810964083175,0.856959696538644,0.14362695326981723,0.6352551984877126,6.11531190926276
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,CONTRASTIVE_MLP,0.1,0.5741020793950851,0.006899810964083175,0.8079035134821122,0.2698763399095243,0.6890359168241966,11.493383742911156
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,CONTRASTIVE_MLP,0.2,0.5741020793950851,0.006899810964083175,0.7162425210170066,0.4779797918382056,0.7775992438563326,20.349716446124766
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,CONTRASTIVE_XGBOOST,0.05,0.5741020793950851,0.006899810964083175,0.8199407302038881,0.13743164316312464,0.6326086956521739,5.850661625708886
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,CONTRASTIVE_XGBOOST,0.1,0.5741020793950851,0.006899810964083175,0.748758540345853,0.2501252182027167,0.6806238185255198,10.652173913043478
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,CONTRASTIVE_XGBOOST,0.2,0.5741020793950851,0.006899810964083175,0.6689499386842593,0.44633035239286284,0.7641776937618148,19.00756143667297
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_E2E,0.05,0.5741020793950851,0.006899810964083175,0.9734722617354196,0.16314753695626744,0.6435727788279773,6.947069943289226
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_E2E,0.1,0.5741020793950851,0.006899810964083175,0.964109010893082,0.3221068788979659,0.7112476370510398,13.714555765595467
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_E2E,0.2,0.5741020793950851,0.006899810964083175,0.8358692793990844,0.55759054566704,0.8116257088846881,23.752362948960304
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_LOGREG,0.05,0.5741020793950851,0.006899810964083175,0.9549810336652442,0.16006154740461548,0.6422495274102079,6.814744801512288
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_LOGREG,0.1,0.5741020793950851,0.006899810964083175,0.8950117801663637,0.2990199222549928,0.7014177693761814,12.73156899810964
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_LOGREG,0.2,0.5741020793950851,0.006899810964083175,0.7730676598550864,0.5157916041755752,0.7937618147448016,21.965973534971646
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_MLP,0.05,0.5741020793950851,0.006899810964083175,0.9523319108582265,0.1596186006483137,0.6420604914933837,6.795841209829869
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_MLP,0.1,0.5741020793950851,0.006899810964083175,0.8996830989232523,0.3005903497166834,0.7020793950850661,12.797731568998111
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_MLP,0.2,0.5741020793950851,0.006899810964083175,0.7933706980291466,0.5293494074961542,0.7995274102079395,22.542533081285445
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_XGBOOST,0.05,0.5741020793950851,0.006899810964083175,0.9615960170697013,0.16116630222188782,0.6427221172022685,6.862003780718338
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_XGBOOST,0.1,0.5741020793950851,0.006899810964083175,0.8424880220059725,0.2814362880789681,0.6939508506616257,11.984877126654064
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,DAPT_XGBOOST,0.2,0.5741020793950851,0.006899810964083175,0.7175172255713059,0.4787270880719669,0.7779773156899811,20.387523629489607
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,SELF,0.05,0.5741020793950851,0.006899810964083175,0.9244348032242768,0.15491447960612953,0.6400756143667297,6.5973534971644625
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,SELF,0.1,0.5741020793950851,0.006899810964083175,0.8371239531619455,0.2796326180704976,0.693194706994329,11.909262759924387
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,SELF,0.2,0.5741020793950851,0.006899810964083175,0.7227848818302915,0.4821748184953035,0.7794896030245747,20.538752362948962
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,STRUCT_LOGREG,0.05,0.5741020793950851,0.006899810964083175,0.8105011853959223,0.13581696182416655,0.6319470699432892,5.784499054820417
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,STRUCT_LOGREG,0.1,0.5741020793950851,0.006899810964083175,0.7527321711743113,0.25143485717723435,0.6811909262759924,10.708884688090738
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,STRUCT_LOGREG,0.2,0.5741020793950851,0.006899810964083175,0.6223267095630439,0.4151533594020864,0.750945179584121,17.684310018903595
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,STRUCT_MLP,0.05,0.5741020793950851,0.006899810964083175,0.8845211000474158,0.14819718768064513,0.6372400756143668,6.313799621928167
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,STRUCT_MLP,0.1,0.5741020793950851,0.006899810964083175,0.7885427370556336,0.26331579402711747,0.6862948960302457,11.21928166351607
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,STRUCT_MLP,0.2,0.5741020793950851,0.006899810964083175,0.6508972436746715,0.43415380207503923,0.7590737240075615,18.49716446124764
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,T0_E2E,0.05,0.5741020793950851,0.006899810964083175,0.9814376481744903,0.16447829473630513,0.6441398865784499,7.003780718336484
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,T0_E2E,0.1,0.5741020793950851,0.006899810964083175,0.9727629694874379,0.32500434988160515,0.7124763705103969,13.837429111531193
B0_STRUCT_XGB,1.0,IID_BALANCED,0.005,T0_E2E,0.2,0.5741020793950851,0.006899810964083175,0.8328870799835875,0.5556242414177784,0.8107750472589792,23.667296786389414
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,BASE_LOGREG,0.05,0.6103024574669187,0.008506616257088847,0.9456477847710725,0.16884025261741584,0.6760869565217391,6.578449905482041
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,BASE_LOGREG,0.1,0.6103024574669187,0.008506616257088847,0.8649814343315703,0.3078050888420008,0.7302457466918715,11.994328922495274
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,BASE_LOGREG,0.2,0.6103024574669187,0.008506616257088847,0.7342459690233631,0.5214868788047494,0.8135160680529301,20.321361058601134
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,BASE_MLP,0.05,0.6103024574669187,0.008506616257088847,0.9428530174009626,0.16833169774558795,0.6758979206049149,6.559546313799622
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,BASE_MLP,0.1,0.6103024574669187,0.008506616257088847,0.8752274505462753,0.31147540439722504,0.7316635160680529,12.136105860113421
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,BASE_MLP,0.2,0.6103024574669187,0.008506616257088847,0.7288614166132209,0.5177868542045213,0.8120037807183366,20.17013232514178
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,CONTRASTIVE_LOGREG,0.05,0.6103024574669187,0.008506616257088847,0.8410534369986425,0.15017946932390394,0.6688090737240076,5.850661625708885
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,CONTRASTIVE_LOGREG,0.1,0.6103024574669187,0.008506616257088847,0.7499037787405116,0.26695922179674303,0.7142722117202268,10.396975425330812
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,CONTRASTIVE_LOGREG,0.2,0.6103024574669187,0.008506616257088847,0.6359130372772628,0.45165712564904964,0.7862948960302457,17.599243856332706
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,CONTRASTIVE_MLP,0.05,0.6103024574669187,0.008506616257088847,0.8367772429964211,0.14940517959516825,0.6685255198487713,5.822306238185256
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,CONTRASTIVE_MLP,0.1,0.6103024574669187,0.008506616257088847,0.7825534939543529,0.2785430947815587,0.7188090737240076,10.850661625708884
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,CONTRASTIVE_MLP,0.2,0.6103024574669187,0.008506616257088847,0.6833875949517869,0.485386001137857,0.7994328922495274,18.913043478260867
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,CONTRASTIVE_XGBOOST,0.05,0.6103024574669187,0.008506616257088847,0.7948103171664815,0.14191692373158277,0.6655954631379963,5.529300567107753
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,CONTRASTIVE_XGBOOST,0.1,0.6103024574669187,0.008506616257088847,0.7204850902390928,0.2564457219854678,0.7102079395085066,9.990548204158788
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,CONTRASTIVE_XGBOOST,0.2,0.6103024574669187,0.008506616257088847,0.6369745539349722,0.4524907009508672,0.786578449905482,17.62759924385633
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_E2E,0.05,0.6103024574669187,0.008506616257088847,0.9646787609527335,0.17223227018562823,0.6774102079395086,6.710775047258977
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_E2E,0.1,0.6103024574669187,0.008506616257088847,0.9597927412207874,0.3415941714562857,0.7433837429111531,13.30812854442344
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_E2E,0.2,0.6103024574669187,0.008506616257088847,0.7543890336428116,0.535799105539488,0.8190926275992438,20.879017013232517
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_LOGREG,0.05,0.6103024574669187,0.008506616257088847,0.9388174750092558,0.16761480566586728,0.6756143667296787,6.531190926275992
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_LOGREG,0.1,0.6103024574669187,0.008506616257088847,0.8609178763902362,0.30637893825965795,0.729678638941399,11.937618147448017
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_LOGREG,0.2,0.6103024574669187,0.008506616257088847,0.7266976077722174,0.5160672766293767,0.8114366729678639,20.113421550094518
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_MLP,0.05,0.6103024574669187,0.008506616257088847,0.9320772553375292,0.1664299247478195,0.6751417769376181,6.4839319470699435
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_MLP,0.1,0.6103024574669187,0.008506616257088847,0.8704744893268515,0.3098091492890147,0.7310018903591683,12.069943289224954
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_MLP,0.2,0.6103024574669187,0.008506616257088847,0.7479111552705445,0.5311882582272609,0.817296786389414,20.69943289224953
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_XGBOOST,0.05,0.6103024574669187,0.008506616257088847,0.9360402320128347,0.167122810085566,0.6754253308128544,6.512287334593573
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_XGBOOST,0.1,0.6103024574669187,0.008506616257088847,0.7865892831344177,0.2799320284438591,0.7193761814744801,10.907372400756143
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,DAPT_XGBOOST,0.2,0.6103024574669187,0.008506616257088847,0.6744624120177505,0.47898894915904444,0.7969754253308128,18.66729678638941
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,SELF,0.05,0.6103024574669187,0.008506616257088847,0.8273728248796741,0.1477102659585378,0.6678638941398866,5.756143667296787
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,SELF,0.1,0.6103024574669187,0.008506616257088847,0.7790876523451157,0.277229251133486,0.718336483931947,10.803402646502835
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,SELF,0.2,0.6103024574669187,0.008506616257088847,0.6539527365178579,0.4644047578302694,0.7913043478260869,18.100189035916824
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,STRUCT_LOGREG,0.05,0.6103024574669187,0.008506616257088847,0.7607473775145008,0.13581099765827984,0.6632325141776938,5.293005671077504
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,STRUCT_LOGREG,0.1,0.6103024574669187,0.008506616257088847,0.6794818249079534,0.24172464474868352,0.7045368620037806,9.4234404536862
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,STRUCT_LOGREG,0.2,0.6103024574669187,0.008506616257088847,0.5504454848741077,0.3908302855687126,0.7626654064272211,15.236294896030245
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,STRUCT_MLP,0.05,0.6103024574669187,0.008506616257088847,0.8124524250277675,0.14504484755866204,0.6668241965973535,5.6521739130434785
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,STRUCT_MLP,0.1,0.6103024574669187,0.008506616257088847,0.7122569686144201,0.25343404551271387,0.7090737240075614,9.877126654064273
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,STRUCT_MLP,0.2,0.6103024574669187,0.008506616257088847,0.5781829870925294,0.4106597067761525,0.7703213610586012,16.001890359168243
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,T0_E2E,0.05,0.6103024574669187,0.008506616257088847,0.9796181661113168,0.17490230184218386,0.6784499054820416,6.814744801512288
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,T0_E2E,0.1,0.6103024574669187,0.008506616257088847,0.965924696623156,0.3437747847172655,0.7442344045368621,13.393194706994327
B0_STRUCT_XGB,1.0,IID_BALANCED,0.01,T0_E2E,0.2,0.6103024574669187,0.008506616257088847,0.750605729533796,0.53305324799608,0.8180529300567108,20.775047258979207
B0_STRUCT_XGB,1.0,IID_BALANCED,0.02,BASE_LOGREG,0.05,0.6680529300567108,0.020321361058601134,0.8468678739101275,0.16857413123987564,0.724007561436673,5.5954631379962185
B0_STRUCT_XGB,1.0,IID_BALANCED,0.02,BASE_LOGREG,0.1,0.6680529300567108,0.020321361058601134,0.7662874341384863,0.3035335573128425,0.7688090737240076,10.075614366729676
B0_STRUCT_XGB,1.0,IID_BALANCED,0.02,BASE_LOGREG,0.2,0.6680529300567108,0.020321361058601134,0.6580937558018537,0.520791062253501,0.8409262759924386,17.287334593572776
B0_STRUCT_XGB,1.0,IID_BALANCED,0.02,BASE_MLP,0.05,0.6680529300567108,0.020321361058601134,0.8925626221094684,0.1776366403332032,0.72703213610586,5.8979206049149315
B0_STRUCT_XGB,1.0,IID_BALANCED,0.02,BASE_MLP,0.1,0.6680529300567108,0.020321361058601134,0.7741227525889645,0.306578967792249,0.7698487712665407,10.179584120982986
B0_STRUCT_XGB,1.0,IID_BALANCED,0.02,BASE_MLP,0.2,0.6680529300567108,0.020321361058601134,0.6570816147239565,0.5200822152538179,0.8406427221172021,17.258979206049144
