model,seed,label_budget,n_train,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,calibration_recall,fit_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
DAPT_EMB_MLP,52,0.25,1000,DOMAIN_OOD,3858,0.02,0.9405919313430787,0.01990632318501171,0.5739514348785872,0.6101978599999711,0.9097361680880964,0.9047067742602136,0.9563981042654028,0.5230689476412649,0.6762734584450402,0.023846552617936754,1009,46,1883,920,0.5
DAPT_EMB_MLP,52,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9405919313430787,0.01990632318501171,0.5739514348785872,0.6101978599999711,0.9251190511333787,0.9205940052048769,0.9661185849526657,0.5676229508196722,0.7151023418771898,0.01990632318501171,1939,68,3348,1477,0.5
DAPT_EMB_MLP,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9405919313430787,0.01990632318501171,0.5739514348785872,0.6101978599999711,0.900573898751755,0.8960502904009988,0.9523809523809523,0.4962243797195254,0.6524822695035462,0.02481121898597627,920,46,1808,934,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,IID_ORIGINAL,3051,0.005,0.9908658862113954,0.00468384074941452,0.2229580573951435,0.5722786489995997,0.8011190241305566,0.8791597623819475,0.9350180505415162,0.2448015122873346,0.3880149812734082,0.009031610637230306,259,18,1975,799,0.3467715503113733
CONTRASTIVE_EMB_MLP,52,0.25,1000,IID_BALANCED,2116,0.005,0.9908658862113954,0.00468384074941452,0.2229580573951435,0.5722786489995997,0.8716183188662708,0.879415453775537,0.955719557195572,0.2448015122873346,0.3897667419112114,0.011342155009451797,259,12,1046,799,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,TEMPORAL,8000,0.005,0.9908658862113954,0.00468384074941452,0.2229580573951435,0.5722786489995997,0.8816295857921419,0.86700678125,0.9754098360655737,0.2975,0.4559386973180077,0.0075,1190,30,3970,2810,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,DOMAIN_OOD,3858,0.005,0.9908658862113954,0.00468384074941452,0.2229580573951435,0.5722786489995997,0.8479003469964791,0.8382699895002501,0.9585365853658536,0.20373250388802489,0.3360410431808465,0.008812856402280975,393,17,1912,1536,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9908658862113954,0.00468384074941452,0.2229580573951435,0.5722786489995997,0.8822411408842583,0.8684451852831969,0.976145038167939,0.2994730679156909,0.4583333333333333,0.007318501170960188,1023,25,3391,2393,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9908658862113954,0.00468384074941452,0.2229580573951435,0.5722786489995997,0.8397159770783035,0.8301247252216555,0.9558441558441558,0.19848975188781015,0.32871817775792767,0.009169363538295576,368,17,1837,1486,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,IID_ORIGINAL,3051,0.01,0.9855802655220033,0.00936768149882904,0.271523178807947,0.5722786489995997,0.8011190241305566,0.8791597623819475,0.9226006191950464,0.28166351606805295,0.43157132512671975,0.012543903662819869,298,25,1968,760,0.3467715503113733
CONTRASTIVE_EMB_MLP,52,0.25,1000,IID_BALANCED,2116,0.01,0.9855802655220033,0.00936768149882904,0.271523178807947,0.5722786489995997,0.8716183188662708,0.879415453775537,0.9430379746835443,0.28166351606805295,0.43377001455604075,0.017013232514177693,298,18,1040,760,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,TEMPORAL,8000,0.01,0.9855802655220033,0.00936768149882904,0.271523178807947,0.5722786489995997,0.8816295857921419,0.86700678125,0.9694602272727273,0.34125,0.5048076923076923,0.01075,1365,43,3957,2635,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,DOMAIN_OOD,3858,0.01,0.9855802655220033,0.00936768149882904,0.271523178807947,0.5722786489995997,0.8479003469964791,0.8382699895002501,0.9518072289156626,0.24572317262830481,0.39060568603213847,0.012441679626749611,474,24,1905,1455,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9855802655220033,0.00936768149882904,0.271523178807947,0.5722786489995997,0.8822411408842583,0.8684451852831969,0.9730185497470489,0.33782201405152223,0.5015210777922642,0.00936768149882904,1154,32,3384,2262,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9855802655220033,0.00936768149882904,0.271523178807947,0.5722786489995997,0.8397159770783035,0.8301247252216555,0.9521739130434783,0.23624595469255663,0.37856525496974935,0.011866235167206042,438,22,1832,1416,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,IID_ORIGINAL,3051,0.02,0.9628323912620546,0.01990632318501171,0.40618101545253865,0.5722786489995997,0.8011190241305566,0.8791597623819475,0.8881856540084389,0.39792060491493386,0.5496083550913838,0.026593075765178123,421,53,1940,637,0.3467715503113733
CONTRASTIVE_EMB_MLP,52,0.25,1000,IID_BALANCED,2116,0.02,0.9628323912620546,0.01990632318501171,0.40618101545253865,0.5722786489995997,0.8716183188662708,0.879415453775537,0.9293598233995585,0.39792060491493386,0.557246856386499,0.030245746691871456,421,32,1026,637,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,TEMPORAL,8000,0.02,0.9628323912620546,0.01990632318501171,0.40618101545253865,0.5722786489995997,0.8816295857921419,0.86700678125,0.9542234332425068,0.43775,0.6001713796058269,0.021,1751,84,3916,2249,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,DOMAIN_OOD,3858,0.02,0.9628323912620546,0.01990632318501171,0.40618101545253865,0.5722786489995997,0.8479003469964791,0.8382699895002501,0.9403409090909091,0.3431829963711768,0.5028484618306115,0.02177293934681182,662,42,1887,1267,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9628323912620546,0.01990632318501171,0.40618101545253865,0.5722786489995997,0.8822411408842583,0.8684451852831969,0.9577278731836195,0.4244730679156909,0.5882352941176471,0.01873536299765808,1450,64,3352,1966,0.5
CONTRASTIVE_EMB_MLP,52,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9628323912620546,0.01990632318501171,0.40618101545253865,0.5722786489995997,0.8397159770783035,0.8301247252216555,0.9390625,0.32416396979503775,0.48195669607056935,0.021035598705501618,601,39,1815,1253,0.5
B0_STRUCT_XGB,62,0.25,1000,IID_ORIGINAL,3051,0.005,0.9811338186264039,0.00468384074941452,0.4900662251655629,0.2423678410004868,0.8534514561245229,0.8785356498216348,0.9613970588235294,0.4943289224952741,0.6529338327091136,0.010536879076768691,523,21,1972,535,0.3467715503113733
B0_STRUCT_XGB,62,0.25,1000,IID_BALANCED,2116,0.005,0.9811338186264039,0.00468384074941452,0.4900662251655629,0.2423678410004868,0.9031747367208288,0.8802748703728188,0.9757462686567164,0.4943289224952741,0.6562107904642409,0.012287334593572778,523,13,1045,535,0.5
B0_STRUCT_XGB,62,0.25,1000,TEMPORAL,8000,0.005,0.9811338186264039,0.00468384074941452,0.4900662251655629,0.2423678410004868,0.9476725661556972,0.93858390625,0.9845123482628715,0.588,0.7362654562529347,0.00925,2352,37,3963,1648,0.5
B0_STRUCT_XGB,62,0.25,1000,DOMAIN_OOD,3858,0.005,0.9811338186264039,0.00468384074941452,0.4900662251655629,0.2423678410004868,0.9214283360207876,0.9113352956874163,0.9743062692702981,0.49144634525660963,0.653342522398346,0.012960082944530845,948,25,1904,981,0.5
B0_STRUCT_XGB,62,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9811338186264039,0.00468384074941452,0.4900662251655629,0.2423678410004868,0.9435579486497017,0.9346747071913958,0.9818731117824774,0.5708430913348946,0.7219548315438726,0.01053864168618267,1950,36,3380,1466,0.5
B0_STRUCT_XGB,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9811338186264039,0.00468384074941452,0.4900662251655629,0.2423678410004868,0.9146627578990499,0.9046721337229396,0.9725400457665904,0.45846817691477887,0.6231671554252199,0.012944983818770227,850,24,1830,1004,0.5
B0_STRUCT_XGB,62,0.25,1000,IID_ORIGINAL,3051,0.01,0.9679690003395082,0.00936768149882904,0.5033112582781457,0.2423678410004868,0.8534514561245229,0.8785356498216348,0.9603448275862069,0.5264650283553876,0.6800976800976801,0.01154039136979428,557,23,1970,501,0.3467715503113733
B0_STRUCT_XGB,62,0.25,1000,IID_BALANCED,2116,0.01,0.9679690003395082,0.00936768149882904,0.5033112582781457,0.2423678410004868,0.9031747367208288,0.8802748703728188,0.9754816112084063,0.5264650283553876,0.6838551258440762,0.013232514177693762,557,14,1044,501,0.5
B0_STRUCT_XGB,62,0.25,1000,TEMPORAL,8000,0.01,0.9679690003395082,0.00936768149882904,0.5033112582781457,0.2423678410004868,0.9476725661556972,0.93858390625,0.981117230527144,0.6235,0.7624579639254051,0.012,2494,48,3952,1506,0.5
B0_STRUCT_XGB,62,0.25,1000,DOMAIN_OOD,3858,0.01,0.9679690003395082,0.00936768149882904,0.5033112582781457,0.2423678410004868,0.9214283360207876,0.9113352956874163,0.9686311787072244,0.5282529808190772,0.6836632002683664,0.017107309486780714,1019,33,1896,910,0.5
B0_STRUCT_XGB,62,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9679690003395082,0.00936768149882904,0.5033112582781457,0.2423678410004868,0.9435579486497017,0.9346747071913958,0.9792452830188679,0.607728337236534,0.75,0.01288056206088993,2076,44,3372,1340,0.5
B0_STRUCT_XGB,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9679690003395082,0.00936768149882904,0.5033112582781457,0.2423678410004868,0.9146627578990499,0.9046721337229396,0.967741935483871,0.5016181229773463,0.6607460035523979,0.016720604099244876,930,31,1823,924,0.5
B0_STRUCT_XGB,62,0.25,1000,IID_ORIGINAL,3051,0.02,0.9377651810646058,0.01990632318501171,0.5629139072847682,0.2423678410004868,0.8534514561245229,0.8785356498216348,0.9299847792998478,0.5775047258979206,0.712536443148688,0.02308078273958856,611,46,1947,447,0.3467715503113733
B0_STRUCT_XGB,62,0.25,1000,IID_BALANCED,2116,0.02,0.9377651810646058,0.01990632318501171,0.5629139072847682,0.2423678410004868,0.9031747367208288,0.8802748703728188,0.957680250783699,0.5775047258979206,0.7205188679245284,0.02551984877126654,611,27,1031,447,0.5
B0_STRUCT_XGB,62,0.25,1000,TEMPORAL,8000,0.02,0.9377651810646058,0.01990632318501171,0.5629139072847682,0.2423678410004868,0.9476725661556972,0.93858390625,0.9763550381957076,0.671,0.7953770929026522,0.01625,2684,65,3935,1316,0.5
B0_STRUCT_XGB,62,0.25,1000,DOMAIN_OOD,3858,0.02,0.9377651810646058,0.01990632318501171,0.5629139072847682,0.2423678410004868,0.9214283360207876,0.9113352956874163,0.9630252100840336,0.5940902021772939,0.7348509137544085,0.02280974598237429,1146,44,1885,783,0.5
B0_STRUCT_XGB,62,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9377651810646058,0.01990632318501171,0.5629139072847682,0.2423678410004868,0.9435579486497017,0.9346747071913958,0.9740147249891729,0.6583723653395784,0.7856768558951965,0.01756440281030445,2249,60,3356,1167,0.5
B0_STRUCT_XGB,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9377651810646058,0.01990632318501171,0.5629139072847682,0.2423678410004868,0.9146627578990499,0.9046721337229396,0.9622467771639043,0.5636461704422869,0.7108843537414966,0.022114347357065803,1045,41,1813,809,0.5
T0_E2E,62,0.25,1000,IID_ORIGINAL,3051,0.005,0.9990471005439759,0.00468384074941452,0.5209713024282561,73.59846881300018,0.8881534578733183,0.8981807308566753,0.9749552772808586,0.5151228733459358,0.6740878169449598,0.007024586051179127,545,14,1979,513,0.3467715503113733
T0_E2E,62,0.25,1000,IID_BALANCED,2116,0.005,0.9990471005439759,0.00468384074941452,0.5209713024282561,73.59846881300018,0.9246075051138892,0.8991829288774696,0.9802158273381295,0.5151228733459358,0.6753407682775713,0.010396975425330813,545,11,1047,513,0.5
T0_E2E,62,0.25,1000,TEMPORAL,8000,0.005,0.9990471005439759,0.00468384074941452,0.5209713024282561,73.59846881300018,0.9669999135365398,0.9585090625,0.9936421435059037,0.547,0.7055788455336988,0.0035,2188,14,3986,1812,0.5
T0_E2E,62,0.25,1000,DOMAIN_OOD,3858,0.005,0.9990471005439759,0.00468384074941452,0.5209713024282561,73.59846881300018,0.9558441244676338,0.9493221117423859,0.991494532199271,0.4230171073094868,0.5930232558139535,0.0036288232244686366,816,7,1922,1113,0.5
T0_E2E,62,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9990471005439759,0.00468384074941452,0.5209713024282561,73.59846881300018,0.9662163208584575,0.958038593696011,0.9935064935064936,0.5374707259953162,0.6975683890577508,0.00351288056206089,1836,12,3404,1580,0.5
T0_E2E,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9990471005439759,0.00468384074941452,0.5209713024282561,73.59846881300018,0.9514542534931323,0.9438166290210154,0.9907407407407407,0.4039913700107875,0.5739463601532567,0.0037756202804746495,749,7,1847,1105,0.5
T0_E2E,62,0.25,1000,IID_ORIGINAL,3051,0.01,0.9980956912040712,0.00936768149882904,0.6070640176600441,73.59846881300018,0.8881534578733183,0.8981807308566753,0.9650793650793651,0.5746691871455577,0.7203791469194313,0.011038635223281485,608,22,1971,450,0.3467715503113733
T0_E2E,62,0.25,1000,IID_BALANCED,2116,0.01,0.9980956912040712,0.00936768149882904,0.6070640176600441,73.59846881300018,0.9246075051138892,0.8991829288774696,0.977491961414791,0.5746691871455577,0.7238095238095238,0.013232514177693762,608,14,1044,450,0.5
T0_E2E,62,0.25,1000,TEMPORAL,8000,0.01,0.9980956912040712,0.00936768149882904,0.6070640176600441,73.59846881300018,0.9669999135365398,0.9585090625,0.991375931007448,0.63225,0.7720958632269882,0.0055,2529,22,3978,1471,0.5
T0_E2E,62,0.25,1000,DOMAIN_OOD,3858,0.01,0.9980956912040712,0.00936768149882904,0.6070640176600441,73.59846881300018,0.9558441244676338,0.9493221117423859,0.9884504331087585,0.5324002073613271,0.6920485175202157,0.006220839813374806,1027,12,1917,902,0.5
T0_E2E,62,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9980956912040712,0.00936768149882904,0.6070640176600441,73.59846881300018,0.9662163208584575,0.958038593696011,0.9911339244050397,0.6217798594847775,0.7641662169454938,0.0055620608899297425,2124,19,3397,1292,0.5
T0_E2E,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9980956912040712,0.00936768149882904,0.6070640176600441,73.59846881300018,0.9514542534931323,0.9438166290210154,0.9874476987447699,0.5091693635382956,0.6718861209964413,0.006472491909385114,944,12,1842,910,0.5
T0_E2E,62,0.25,1000,IID_ORIGINAL,3051,0.02,0.9660279750823976,0.01990632318501171,0.695364238410596,73.59846881300018,0.8881534578733183,0.8981807308566753,0.9422043010752689,0.6625708884688091,0.7780244173140954,0.021575514300050176,701,43,1950,357,0.3467715503113733
T0_E2E,62,0.25,1000,IID_BALANCED,2116,0.02,0.9660279750823976,0.01990632318501171,0.695364238410596,73.59846881300018,0.9246075051138892,0.8991829288774696,0.9668965517241379,0.6625708884688091,0.786315199102636,0.022684310018903593,701,24,1034,357,0.5
T0_E2E,62,0.25,1000,TEMPORAL,8000,0.02,0.9660279750823976,0.01990632318501171,0.695364238410596,73.59846881300018,0.9669999135365398,0.9585090625,0.9789097988319273,0.75425,0.8520192036147981,0.01625,3017,65,3935,983,0.5
T0_E2E,62,0.25,1000,DOMAIN_OOD,3858,0.02,0.9660279750823976,0.01990632318501171,0.695364238410596,73.59846881300018,0.9558441244676338,0.9493221117423859,0.9736842105263158,0.6905132192846034,0.8080072793448589,0.01866251944012442,1332,36,1893,597,0.5
T0_E2E,62,0.25,1000,TEMPLATE_OOD,6832,0.02,0.9660279750823976,0.01990632318501171,0.695364238410596,73.59846881300018,0.9662163208584575,0.958038593696011,0.9800383877159309,0.7473653395784543,0.8480318883906328,0.01522248243559719,2553,52,3364,863,0.5
T0_E2E,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.9660279750823976,0.01990632318501171,0.695364238410596,73.59846881300018,0.9514542534931323,0.9438166290210154,0.9727201870615745,0.6731391585760518,0.7956646477526299,0.018878101402373247,1248,35,1819,606,0.5
DAPT_E2E,62,0.25,1000,IID_ORIGINAL,3051,0.005,0.9980881810188295,0.00468384074941452,0.6423841059602649,74.20271465600035,0.8665174142812642,0.8506497694672374,0.9735294117647059,0.6257088846880907,0.761795166858458,0.009031610637230306,662,18,1975,396,0.3467715503113733
DAPT_E2E,62,0.25,1000,IID_BALANCED,2116,0.005,0.9980881810188295,0.00468384074941452,0.6423841059602649,74.20271465600035,0.9041250667052352,0.8512583931589723,0.9807407407407407,0.6257088846880907,0.7639930755914599,0.012287334593572778,662,13,1045,396,0.5
DAPT_E2E,62,0.25,1000,TEMPORAL,8000,0.005,0.9980881810188295,0.00468384074941452,0.6423841059602649,74.20271465600035,0.9634758856080932,0.9499380312499999,0.9894179894179894,0.6545,0.7878423111646103,0.007,2618,28,3972,1382,0.5
DAPT_E2E,62,0.25,1000,DOMAIN_OOD,3858,0.005,0.9980881810188295,0.00468384074941452,0.6423841059602649,74.20271465600035,0.9559204706516481,0.9437102413007543,0.9882246376811594,0.5655780196993261,0.7194197164523574,0.00673924313115604,1091,13,1916,838,0.5
DAPT_E2E,62,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9980881810188295,0.00468384074941452,0.6423841059602649,74.20271465600035,0.9627585710017807,0.9492098161153738,0.9902395740905058,0.6533957845433255,0.7873015873015873,0.006440281030444965,2232,22,3394,1184,0.5
DAPT_E2E,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9980881810188295,0.00468384074941452,0.6423841059602649,74.20271465600035,0.952478733874853,0.9380704305335908,0.9893410852713178,0.5507011866235167,0.7075537075537075,0.005933117583603021,1021,11,1843,833,0.5
DAPT_E2E,62,0.25,1000,IID_ORIGINAL,3051,0.01,0.9833908081054689,0.00936768149882904,0.695364238410596,74.20271465600035,0.8665174142812642,0.8506497694672374,0.9543010752688172,0.6710775047258979,0.7880133185349611,0.017059708981435023,710,34,1959,348,0.3467715503113733
DAPT_E2E,62,0.25,1000,IID_BALANCED,2116,0.01,0.9833908081054689,0.00936768149882904,0.695364238410596,74.20271465600035,0.9041250667052352,0.8512583931589723,0.9712722298221614,0.6710775047258979,0.7937395192845165,0.01984877126654064,710,21,1037,348,0.5
DAPT_E2E,62,0.25,1000,TEMPORAL,8000,0.01,0.9833908081054689,0.00936768149882904,0.695364238410596,74.20271465600035,0.9634758856080932,0.9499380312499999,0.9844256975989617,0.7585,0.856820107314318,0.012,3034,48,3952,966,0.5
DAPT_E2E,62,0.25,1000,DOMAIN_OOD,3858,0.01,0.9833908081054689,0.00936768149882904,0.695364238410596,74.20271465600035,0.9559204706516481,0.9437102413007543,0.9816849816849816,0.6946604458268533,0.8136004857316332,0.012960082944530845,1340,25,1904,589,0.5
DAPT_E2E,62,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9833908081054689,0.00936768149882904,0.695364238410596,74.20271465600035,0.9627585710017807,0.9492098161153738,0.9847850893875999,0.757903981264637,0.856575682382134,0.0117096018735363,2589,40,3376,827,0.5
DAPT_E2E,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9833908081054689,0.00936768149882904,0.695364238410596,74.20271465600035,0.952478733874853,0.9380704305335908,0.9820872274143302,0.680151024811219,0.8036966220522626,0.012405609492988134,1261,23,1831,593,0.5
DAPT_E2E,62,0.25,1000,IID_ORIGINAL,3051,0.02,0.8074606657028199,0.01990632318501171,0.7240618101545254,74.20271465600035,0.8665174142812642,0.8506497694672374,0.9481865284974094,0.6918714555765595,0.8,0.02007024586051179,732,40,1953,326,0.3467715503113733
DAPT_E2E,62,0.25,1000,IID_BALANCED,2116,0.02,0.8074606657028199,0.01990632318501171,0.7240618101545254,74.20271465600035,0.9041250667052352,0.8512583931589723,0.9682539682539683,0.6918714555765595,0.8070562293274531,0.022684310018903593,732,24,1034,326,0.5
DAPT_E2E,62,0.25,1000,TEMPORAL,8000,0.02,0.8074606657028199,0.01990632318501171,0.7240618101545254,74.20271465600035,0.9634758856080932,0.9499380312499999,0.9786575935663471,0.791,0.8748790266832573,0.01725,3164,69,3931,836,0.5
DAPT_E2E,62,0.25,1000,DOMAIN_OOD,3858,0.02,0.8074606657028199,0.01990632318501171,0.7240618101545254,74.20271465600035,0.9559204706516481,0.9437102413007543,0.9766803840877915,0.738206324520477,0.8408621198700915,0.01762571280456195,1424,34,1895,505,0.5
DAPT_E2E,62,0.25,1000,TEMPLATE_OOD,6832,0.02,0.8074606657028199,0.01990632318501171,0.7240618101545254,74.20271465600035,0.9627585710017807,0.9492098161153738,0.9786463988418386,0.7915690866510539,0.8752225279171387,0.01727166276346604,2704,59,3357,712,0.5
DAPT_E2E,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.8074606657028199,0.01990632318501171,0.7240618101545254,74.20271465600035,0.952478733874853,0.9380704305335908,0.9768618944323934,0.7286947141316074,0.8347235094223046,0.017259978425026967,1351,32,1822,503,0.5
BASE_EMB_MLP,62,0.25,1000,IID_ORIGINAL,3051,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.8527395629635568,0.8994296673517993,0.9791666666666666,0.3553875236294896,0.521497919556172,0.004014049172102358,376,8,1985,682,0.3467715503113733
BASE_EMB_MLP,62,0.25,1000,IID_BALANCED,2116,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.9085741599882311,0.8996948267051647,0.9947089947089947,0.3553875236294896,0.5236768802228412,0.001890359168241966,376,2,1056,682,0.5
BASE_EMB_MLP,62,0.25,1000,TEMPORAL,8000,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.9157362715187515,0.902927375,0.9869451697127938,0.378,0.5466377440347071,0.005,1512,20,3980,2488,0.5
BASE_EMB_MLP,62,0.25,1000,DOMAIN_OOD,3858,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.8817100173567283,0.8682454721676004,0.973404255319149,0.2846034214618974,0.4404332129963899,0.007776049766718507,549,15,1914,1380,0.5
BASE_EMB_MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.9105415885372715,0.8971975110925855,0.9849445324881141,0.3638758782201405,0.5314236853356135,0.0055620608899297425,1243,19,3397,2173,0.5
BASE_EMB_MLP,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.005,0.9820255041122438,0.00468384074941452,0.3973509933774834,0.47515840100004425,0.8721632965405901,0.8572848699392202,0.9720558882235529,0.2626752966558792,0.41358811040339705,0.007551240560949299,487,14,1840,1367,0.5
BASE_EMB_MLP,62,0.25,1000,IID_ORIGINAL,3051,0.01,0.9615125060081483,0.00936768149882904,0.47019867549668876,0.47515840100004425,0.8527395629635568,0.8994296673517993,0.974025974025974,0.42533081285444235,0.5921052631578947,0.006021073758153537,450,12,1981,608,0.3467715503113733
BASE_EMB_MLP,62,0.25,1000,IID_BALANCED,2116,0.01,0.9615125060081483,0.00936768149882904,0.47019867549668876,0.47515840100004425,0.9085741599882311,0.8996948267051647,0.9911894273127754,0.42533081285444235,0.5952380952380952,0.003780718336483932,450,4,1054,608,0.5
BASE_EMB_MLP,62,0.25,1000,TEMPORAL,8000,0.01,0.9615125060081483,0.00936768149882904,0.47019867549668876,0.47515840100004425,0.9157362715187515,0.902927375,0.9746136865342163,0.4415,0.6077081899518239,0.0115,1766,46,3954,2234,0.5
BASE_EMB_MLP,62,0.25,1000,DOMAIN_OOD,3858,0.01,0.9615125060081483,0.00936768149882904,0.47019867549668876,0.47515840100004425,0.8817100173567283,0.8682454721676004,0.9537815126050421,0.35303265940902023,0.5153234960272418,0.017107309486780714,681,33,1896,1248,0.5
BASE_EMB_MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.01,0.9615125060081483,0.00936768149882904,0.47019867549668876,0.47515840100004425,0.9105415885372715,0.8971975110925855,0.971198928332217,0.4244730679156909,0.5907516805866775,0.012587822014051522,1450,43,3373,1966,0.5
BASE_EMB_MLP,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.01,0.9615125060081483,0.00936768149882904,0.47019867549668876,0.47515840100004425,0.8721632965405901,0.8572848699392202,0.9513343799058085,0.3268608414239482,0.4865515857085508,0.016720604099244876,606,31,1823,1248,0.5
BASE_EMB_MLP,62,0.25,1000,IID_ORIGINAL,3051,0.02,0.8943365216255189,0.01990632318501171,0.5386313465783664,0.47515840100004425,0.8527395629635568,0.8994296673517993,0.9264448336252189,0.5,0.6494782074892572,0.021073758153537382,529,42,1951,529,0.3467715503113733
BASE_EMB_MLP,62,0.25,1000,IID_BALANCED,2116,0.02,0.8943365216255189,0.01990632318501171,0.5386313465783664,0.47515840100004425,0.9085741599882311,0.8996948267051647,0.9618181818181818,0.5,0.6579601990049752,0.01984877126654064,529,21,1037,529,0.5
BASE_EMB_MLP,62,0.25,1000,TEMPORAL,8000,0.02,0.8943365216255189,0.01990632318501171,0.5386313465783664,0.47515840100004425,0.9157362715187515,0.902927375,0.964456003467707,0.55625,0.7055652449659109,0.0205,2225,82,3918,1775,0.5
BASE_EMB_MLP,62,0.25,1000,DOMAIN_OOD,3858,0.02,0.8943365216255189,0.01990632318501171,0.5386313465783664,0.47515840100004425,0.8817100173567283,0.8682454721676004,0.9462254395036195,0.47433903576982894,0.6319060773480663,0.02695697252462416,915,52,1877,1014,0.5
BASE_EMB_MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.02,0.8943365216255189,0.01990632318501171,0.5386313465783664,0.47515840100004425,0.9105415885372715,0.8971975110925855,0.9618599791013585,0.5389344262295082,0.6908067542213884,0.021370023419203747,1841,73,3343,1575,0.5
BASE_EMB_MLP,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.02,0.8943365216255189,0.01990632318501171,0.5386313465783664,0.47515840100004425,0.8721632965405901,0.8572848699392202,0.9451901565995525,0.4557713052858684,0.6149927219796215,0.026429341963322545,845,49,1805,1009,0.5
DAPT_EMB_MLP,62,0.25,1000,IID_ORIGINAL,3051,0.005,0.9941483736038209,0.00468384074941452,0.41280353200883,0.5746223939995616,0.8507119927827643,0.8871914175986463,0.9805825242718447,0.3818525519848771,0.5496598639455782,0.004014049172102358,404,8,1985,654,0.3467715503113733
DAPT_EMB_MLP,62,0.25,1000,IID_BALANCED,2116,0.005,0.9941483736038209,0.00468384074941452,0.41280353200883,0.5746223939995616,0.9022143230988775,0.8874409932783258,0.9853658536585366,0.3818525519848771,0.5504087193460491,0.005671077504725898,404,6,1052,654,0.5
DAPT_EMB_MLP,62,0.25,1000,TEMPORAL,8000,0.005,0.9941483736038209,0.00468384074941452,0.41280353200883,0.5746223939995616,0.9164563160254998,0.904406875,0.9912280701754386,0.31075,0.47316330414921964,0.00275,1243,11,3989,2757,0.5
DAPT_EMB_MLP,62,0.25,1000,DOMAIN_OOD,3858,0.005,0.9941483736038209,0.00468384074941452,0.41280353200883,0.5746223939995616,0.8860006459471634,0.8752166396446586,0.9882075471698113,0.21721099015033696,0.3561410964725882,0.002592016588906169,419,5,1924,1510,0.5
DAPT_EMB_MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.005,0.9941483736038209,0.00468384074941452,0.41280353200883,0.5746223939995616,0.9111131460727355,0.8990091400709705,0.9903474903474904,0.3003512880562061,0.4609164420485175,0.002927400468384075,1026,10,3406,2390,0.5
