representation,classifier,seed,label_budget,target_fpr,comparison,n_each_test,iid_ap,ood_ap,ap_delta_ood_minus_iid,iid_empirical_fpr,ood_empirical_fpr,empirical_fpr_delta
CONTRASTIVE,MLP,52,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8964949627689724,0.8602174182404386,-0.03627754452853382,0.015122873345935728,0.006616257088846881,-0.008506616257088848
CONTRASTIVE,MLP,52,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.8964949627689724,0.8884624242406102,-0.008032538528362276,0.02835538752362949,0.017013232514177693,-0.011342155009451797
CONTRASTIVE,MLP,52,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8964949627689724,0.8686833165980961,-0.027811646170876392,0.02835538752362949,0.015122873345935728,-0.013232514177693762
CONTRASTIVE,MLP,52,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8964949627689724,0.8990132358987208,0.002518273129748394,0.02835538752362949,0.015122873345935728,-0.013232514177693762
CONTRASTIVE,MLP,52,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8964949627689724,0.8602174182404386,-0.03627754452853382,0.02835538752362949,0.01606805293005671,-0.012287334593572778
CONTRASTIVE,MLP,62,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.812644780355594,0.8060366517504447,-0.006608128605149255,0.010396975425330813,0.003780718336483932,-0.006616257088846882
CONTRASTIVE,MLP,62,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.812644780355594,0.7823103445484308,-0.030334435807163107,0.010396975425330813,0.000945179584120983,-0.00945179584120983
CONTRASTIVE,MLP,62,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.812644780355594,0.8124217775606281,-0.0002230027949658986,0.010396975425330813,0.000945179584120983,-0.00945179584120983
CONTRASTIVE,MLP,62,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.812644780355594,0.7669449508845865,-0.04569982947100748,0.010396975425330813,0.002835538752362949,-0.007561436672967864
CONTRASTIVE,MLP,62,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.812644780355594,0.8060366517504447,-0.006608128605149255,0.013232514177693762,0.005671077504725898,-0.007561436672967863
CONTRASTIVE,MLP,62,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.812644780355594,0.7823103445484308,-0.030334435807163107,0.013232514177693762,0.003780718336483932,-0.00945179584120983
CONTRASTIVE,MLP,62,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.812644780355594,0.8124217775606281,-0.0002230027949658986,0.013232514177693762,0.003780718336483932,-0.00945179584120983
CONTRASTIVE,MLP,62,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.812644780355594,0.7669449508845865,-0.04569982947100748,0.013232514177693762,0.006616257088846881,-0.006616257088846881
CONTRASTIVE,MLP,62,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.812644780355594,0.8060366517504447,-0.006608128605149255,0.023629489603024575,0.012287334593572778,-0.011342155009451797
CONTRASTIVE,MLP,62,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.812644780355594,0.7823103445484308,-0.030334435807163107,0.023629489603024575,0.014177693761814745,-0.00945179584120983
CONTRASTIVE,MLP,62,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.812644780355594,0.8124217775606281,-0.0002230027949658986,0.023629489603024575,0.011342155009451797,-0.012287334593572778
CONTRASTIVE,MLP,62,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.812644780355594,0.7669449508845865,-0.04569982947100748,0.023629489603024575,0.014177693761814745,-0.00945179584120983
CONTRASTIVE,MLP,62,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.8585153305815928,0.8616693867544458,0.003154056172853026,0.014177693761814745,0.010396975425330813,-0.0037807183364839316
CONTRASTIVE,MLP,62,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8585153305815928,0.8383940275820905,-0.020121302999502322,0.014177693761814745,0.001890359168241966,-0.012287334593572778
CONTRASTIVE,MLP,62,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8585153305815928,0.8676109392119443,0.009095608630351526,0.014177693761814745,0.004725897920604915,-0.00945179584120983
CONTRASTIVE,MLP,62,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8585153305815928,0.82965192152959,-0.028863409052002797,0.014177693761814745,0.005671077504725898,-0.008506616257088847
CONTRASTIVE,MLP,62,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.8585153305815928,0.8616693867544458,0.003154056172853026,0.01606805293005671,0.010396975425330813,-0.005671077504725898
CONTRASTIVE,MLP,62,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8585153305815928,0.8383940275820905,-0.020121302999502322,0.01606805293005671,0.001890359168241966,-0.014177693761814745
CONTRASTIVE,MLP,62,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8585153305815928,0.8676109392119443,0.009095608630351526,0.01606805293005671,0.004725897920604915,-0.011342155009451797
CONTRASTIVE,MLP,62,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8585153305815928,0.82965192152959,-0.028863409052002797,0.01606805293005671,0.005671077504725898,-0.010396975425330813
CONTRASTIVE,MLP,62,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.8585153305815928,0.8616693867544458,0.003154056172853026,0.036862003780718335,0.01984877126654064,-0.017013232514177693
CONTRASTIVE,MLP,62,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8585153305815928,0.8383940275820905,-0.020121302999502322,0.036862003780718335,0.01984877126654064,-0.017013232514177693
CONTRASTIVE,MLP,62,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8585153305815928,0.8676109392119443,0.009095608630351526,0.036862003780718335,0.01984877126654064,-0.017013232514177693
CONTRASTIVE,MLP,62,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8585153305815928,0.82965192152959,-0.028863409052002797,0.036862003780718335,0.020793950850661626,-0.016068052930056708
CONTRASTIVE,MLP,62,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.8799700522479956,0.8901892619834921,0.010219209735496504,0.014177693761814745,0.007561436672967864,-0.006616257088846881
CONTRASTIVE,MLP,62,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8799700522479956,0.8712379239225374,-0.008732128325458222,0.014177693761814745,0.001890359168241966,-0.012287334593572778
CONTRASTIVE,MLP,62,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8799700522479956,0.8914307766212715,0.011460724373275832,0.014177693761814745,0.003780718336483932,-0.010396975425330813
CONTRASTIVE,MLP,62,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8799700522479956,0.8651583466996318,-0.014811705548363863,0.014177693761814745,0.002835538752362949,-0.011342155009451797
CONTRASTIVE,MLP,62,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.8799700522479956,0.8901892619834921,0.010219209735496504,0.02835538752362949,0.01606805293005671,-0.012287334593572778
CONTRASTIVE,MLP,62,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8799700522479956,0.8712379239225374,-0.008732128325458222,0.02835538752362949,0.012287334593572778,-0.01606805293005671
CONTRASTIVE,MLP,62,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8799700522479956,0.8914307766212715,0.011460724373275832,0.02835538752362949,0.017013232514177693,-0.011342155009451797
CONTRASTIVE,MLP,62,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8799700522479956,0.8651583466996318,-0.014811705548363863,0.02835538752362949,0.013232514177693762,-0.015122873345935728
CONTRASTIVE,MLP,62,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.8799700522479956,0.8901892619834921,0.010219209735496504,0.04158790170132325,0.01984877126654064,-0.02173913043478261
CONTRASTIVE,MLP,62,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8799700522479956,0.8712379239225374,-0.008732128325458222,0.04158790170132325,0.023629489603024575,-0.017958412098298678
CONTRASTIVE,MLP,62,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8799700522479956,0.8914307766212715,0.011460724373275832,0.04158790170132325,0.02551984877126654,-0.01606805293005671
CONTRASTIVE,MLP,62,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8799700522479956,0.8651583466996318,-0.014811705548363863,0.04158790170132325,0.01890359168241966,-0.022684310018903593
CONTRASTIVE,MLP,72,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.8412058068198993,0.8292844191731631,-0.011921387646736226,0.006616257088846881,0.004725897920604915,-0.0018903591682419658
CONTRASTIVE,MLP,72,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8412058068198993,0.7983469924754529,-0.04285881434444638,0.006616257088846881,0.003780718336483932,-0.0028355387523629487
CONTRASTIVE,MLP,72,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8412058068198993,0.8328614448150474,-0.00834436200485189,0.006616257088846881,0.004725897920604915,-0.0018903591682419658
CONTRASTIVE,MLP,72,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8412058068198993,0.7926341089957579,-0.04857169782414139,0.006616257088846881,0.003780718336483932,-0.0028355387523629487
CONTRASTIVE,MLP,72,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.8412058068198993,0.8292844191731631,-0.011921387646736226,0.011342155009451797,0.010396975425330813,-0.0009451795841209833
CONTRASTIVE,MLP,72,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8412058068198993,0.7983469924754529,-0.04285881434444638,0.011342155009451797,0.004725897920604915,-0.006616257088846882
CONTRASTIVE,MLP,72,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8412058068198993,0.8328614448150474,-0.00834436200485189,0.011342155009451797,0.007561436672967864,-0.0037807183364839325
CONTRASTIVE,MLP,72,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8412058068198993,0.7926341089957579,-0.04857169782414139,0.011342155009451797,0.003780718336483932,-0.007561436672967865
CONTRASTIVE,MLP,72,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.8412058068198993,0.8292844191731631,-0.011921387646736226,0.017013232514177693,0.015122873345935728,-0.001890359168241965
CONTRASTIVE,MLP,72,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8412058068198993,0.7983469924754529,-0.04285881434444638,0.017013232514177693,0.012287334593572778,-0.004725897920604915
CONTRASTIVE,MLP,72,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8412058068198993,0.8328614448150474,-0.00834436200485189,0.017013232514177693,0.013232514177693762,-0.0037807183364839316
CONTRASTIVE,MLP,72,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8412058068198993,0.7926341089957579,-0.04857169782414139,0.017013232514177693,0.013232514177693762,-0.0037807183364839316
CONTRASTIVE,MLP,72,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.8560812918689858,0.8625646719381648,0.006483380069178923,0.006616257088846881,0.005671077504725898,-0.0009451795841209825
CONTRASTIVE,MLP,72,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8560812918689858,0.8337655775118713,-0.022315714357114547,0.006616257088846881,0.004725897920604915,-0.0018903591682419658
CONTRASTIVE,MLP,72,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8560812918689858,0.865807819684931,0.009726527815945185,0.006616257088846881,0.004725897920604915,-0.0018903591682419658
CONTRASTIVE,MLP,72,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8560812918689858,0.8367642250503028,-0.01931706681868306,0.006616257088846881,0.001890359168241966,-0.004725897920604915
CONTRASTIVE,MLP,72,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.8560812918689858,0.8625646719381648,0.006483380069178923,0.017958412098298678,0.011342155009451797,-0.006616257088846882
CONTRASTIVE,MLP,72,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8560812918689858,0.8337655775118713,-0.022315714357114547,0.017958412098298678,0.010396975425330813,-0.007561436672967865
CONTRASTIVE,MLP,72,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8560812918689858,0.865807819684931,0.009726527815945185,0.017958412098298678,0.00945179584120983,-0.008506616257088848
CONTRASTIVE,MLP,72,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8560812918689858,0.8367642250503028,-0.01931706681868306,0.017958412098298678,0.007561436672967864,-0.010396975425330815
CONTRASTIVE,MLP,72,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.8560812918689858,0.8625646719381648,0.006483380069178923,0.027410207939508508,0.020793950850661626,-0.006616257088846882
CONTRASTIVE,MLP,72,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8560812918689858,0.8337655775118713,-0.022315714357114547,0.027410207939508508,0.020793950850661626,-0.006616257088846882
CONTRASTIVE,MLP,72,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8560812918689858,0.865807819684931,0.009726527815945185,0.027410207939508508,0.01606805293005671,-0.011342155009451797
CONTRASTIVE,MLP,72,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8560812918689858,0.8367642250503028,-0.01931706681868306,0.027410207939508508,0.014177693761814745,-0.013232514177693763
CONTRASTIVE,MLP,72,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.879578053929792,0.8904987660492725,0.010920712119480425,0.007561436672967864,0.005671077504725898,-0.0018903591682419658
CONTRASTIVE,MLP,72,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.879578053929792,0.8593135261487852,-0.020264527781006847,0.007561436672967864,0.003780718336483932,-0.003780718336483932
CONTRASTIVE,MLP,72,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.879578053929792,0.8939943009064357,0.014416246976643676,0.007561436672967864,0.003780718336483932,-0.003780718336483932
CONTRASTIVE,MLP,72,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.879578053929792,0.8516341327416583,-0.027943921188133714,0.007561436672967864,0.003780718336483932,-0.003780718336483932
CONTRASTIVE,MLP,72,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.879578053929792,0.8904987660492725,0.010920712119480425,0.020793950850661626,0.017013232514177693,-0.0037807183364839334
CONTRASTIVE,MLP,72,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.879578053929792,0.8593135261487852,-0.020264527781006847,0.020793950850661626,0.012287334593572778,-0.008506616257088848
CONTRASTIVE,MLP,72,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.879578053929792,0.8939943009064357,0.014416246976643676,0.020793950850661626,0.014177693761814745,-0.006616257088846882
CONTRASTIVE,MLP,72,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.879578053929792,0.8516341327416583,-0.027943921188133714,0.020793950850661626,0.011342155009451797,-0.00945179584120983
CONTRASTIVE,MLP,72,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.879578053929792,0.8904987660492725,0.010920712119480425,0.0330812854442344,0.021739130434782608,-0.011342155009451793
CONTRASTIVE,MLP,72,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.879578053929792,0.8593135261487852,-0.020264527781006847,0.0330812854442344,0.01984877126654064,-0.01323251417769376
CONTRASTIVE,MLP,72,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.879578053929792,0.8939943009064357,0.014416246976643676,0.0330812854442344,0.026465028355387523,-0.006616257088846878
CONTRASTIVE,MLP,72,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.879578053929792,0.8516341327416583,-0.027943921188133714,0.0330812854442344,0.01984877126654064,-0.01323251417769376
CONTRASTIVE,MLP,82,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.8443463203727675,0.8108602752494862,-0.03348604512328124,0.006616257088846881,0.010396975425330813,0.0037807183364839325
CONTRASTIVE,MLP,82,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8443463203727675,0.7813519781098166,-0.06299434226295086,0.006616257088846881,0.006616257088846881,0.0
CONTRASTIVE,MLP,82,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8443463203727675,0.8211944298998084,-0.02315189047295907,0.006616257088846881,0.005671077504725898,-0.0009451795841209825
CONTRASTIVE,MLP,82,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8443463203727675,0.7777025625347425,-0.06664375783802501,0.006616257088846881,0.006616257088846881,0.0
CONTRASTIVE,MLP,82,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.8443463203727675,0.8108602752494862,-0.03348604512328124,0.014177693761814745,0.014177693761814745,0.0
CONTRASTIVE,MLP,82,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8443463203727675,0.7813519781098166,-0.06299434226295086,0.014177693761814745,0.00945179584120983,-0.004725897920604915
CONTRASTIVE,MLP,82,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8443463203727675,0.8211944298998084,-0.02315189047295907,0.014177693761814745,0.008506616257088847,-0.005671077504725898
CONTRASTIVE,MLP,82,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8443463203727675,0.7777025625347425,-0.06664375783802501,0.014177693761814745,0.011342155009451797,-0.0028355387523629483
CONTRASTIVE,MLP,82,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.8443463203727675,0.8108602752494862,-0.03348604512328124,0.0330812854442344,0.02551984877126654,-0.00756143667296786
CONTRASTIVE,MLP,82,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8443463203727675,0.7813519781098166,-0.06299434226295086,0.0330812854442344,0.01984877126654064,-0.01323251417769376
CONTRASTIVE,MLP,82,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8443463203727675,0.8211944298998084,-0.02315189047295907,0.0330812854442344,0.020793950850661626,-0.012287334593572775
CONTRASTIVE,MLP,82,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8443463203727675,0.7777025625347425,-0.06664375783802501,0.0330812854442344,0.01984877126654064,-0.01323251417769376
CONTRASTIVE,MLP,82,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.8633805206191119,0.8573311984844333,-0.00604932213467857,0.007561436672967864,0.006616257088846881,-0.0009451795841209833
CONTRASTIVE,MLP,82,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8633805206191119,0.8404798136775142,-0.022900706941597626,0.007561436672967864,0.005671077504725898,-0.0018903591682419658
CONTRASTIVE,MLP,82,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8633805206191119,0.8612776162063891,-0.0021029044127227614,0.007561436672967864,0.003780718336483932,-0.003780718336483932
CONTRASTIVE,MLP,82,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8633805206191119,0.8389399661872432,-0.024440554431868655,0.007561436672967864,0.003780718336483932,-0.003780718336483932
CONTRASTIVE,MLP,82,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.8633805206191119,0.8573311984844333,-0.00604932213467857,0.012287334593572778,0.014177693761814745,0.0018903591682419667
CONTRASTIVE,MLP,82,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8633805206191119,0.8404798136775142,-0.022900706941597626,0.012287334593572778,0.007561436672967864,-0.004725897920604914
CONTRASTIVE,MLP,82,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8633805206191119,0.8612776162063891,-0.0021029044127227614,0.012287334593572778,0.008506616257088847,-0.0037807183364839316
CONTRASTIVE,MLP,82,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8633805206191119,0.8389399661872432,-0.024440554431868655,0.012287334593572778,0.004725897920604915,-0.007561436672967863
CONTRASTIVE,MLP,82,0.25,0.02,IID_BALANCED->TEMPORAL,2116,0.8633805206191119,0.8573311984844333,-0.00604932213467857,0.02551984877126654,0.027410207939508508,0.0018903591682419667
CONTRASTIVE,MLP,82,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8633805206191119,0.8404798136775142,-0.022900706941597626,0.02551984877126654,0.017958412098298678,-0.007561436672967863
CONTRASTIVE,MLP,82,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8633805206191119,0.8612776162063891,-0.0021029044127227614,0.02551984877126654,0.021739130434782608,-0.0037807183364839334
CONTRASTIVE,MLP,82,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8633805206191119,0.8389399661872432,-0.024440554431868655,0.02551984877126654,0.012287334593572778,-0.013232514177693763
CONTRASTIVE,MLP,82,1.0,0.005,IID_BALANCED->TEMPORAL,2116,0.8926369113337584,0.8839589066719675,-0.008678004661790917,0.006616257088846881,0.006616257088846881,0.0
CONTRASTIVE,MLP,82,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8926369113337584,0.8660040281656547,-0.02663288316810375,0.006616257088846881,0.002835538752362949,-0.0037807183364839316
CONTRASTIVE,MLP,82,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8926369113337584,0.8914446035728539,-0.0011923077609045096,0.006616257088846881,0.002835538752362949,-0.0037807183364839316
CONTRASTIVE,MLP,82,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8926369113337584,0.8605742473560007,-0.0320626639777577,0.006616257088846881,0.001890359168241966,-0.004725897920604915
CONTRASTIVE,MLP,82,1.0,0.01,IID_BALANCED->TEMPORAL,2116,0.8926369113337584,0.8839589066719675,-0.008678004661790917,0.013232514177693762,0.01890359168241966,0.005671077504725898
CONTRASTIVE,MLP,82,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8926369113337584,0.8660040281656547,-0.02663288316810375,0.013232514177693762,0.010396975425330813,-0.0028355387523629483
CONTRASTIVE,MLP,82,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8926369113337584,0.8914446035728539,-0.0011923077609045096,0.013232514177693762,0.011342155009451797,-0.001890359168241965
CONTRASTIVE,MLP,82,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8926369113337584,0.8605742473560007,-0.0320626639777577,0.013232514177693762,0.00945179584120983,-0.0037807183364839316
CONTRASTIVE,MLP,82,1.0,0.02,IID_BALANCED->TEMPORAL,2116,0.8926369113337584,0.8839589066719675,-0.008678004661790917,0.02551984877126654,0.024574669187145556,-0.0009451795841209851
CONTRASTIVE,MLP,82,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8926369113337584,0.8660040281656547,-0.02663288316810375,0.02551984877126654,0.01890359168241966,-0.006616257088846882
CONTRASTIVE,MLP,82,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8926369113337584,0.8914446035728539,-0.0011923077609045096,0.02551984877126654,0.01890359168241966,-0.006616257088846882
CONTRASTIVE,MLP,82,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8926369113337584,0.8605742473560007,-0.0320626639777577,0.02551984877126654,0.01606805293005671,-0.00945179584120983
CONTRASTIVE,XGBOOST,42,0.1,0.005,IID_BALANCED->TEMPORAL,2116,0.8107757450371089,0.8319518472386367,0.02117610220152777,0.004725897920604915,0.002835538752362949,-0.0018903591682419658
CONTRASTIVE,XGBOOST,42,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.8107757450371089,0.8088974784526558,-0.0018782665844531143,0.004725897920604915,0.003780718336483932,-0.0009451795841209829
CONTRASTIVE,XGBOOST,42,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.8107757450371089,0.823850414089834,0.01307466905272503,0.004725897920604915,0.004725897920604915,0.0
CONTRASTIVE,XGBOOST,42,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8107757450371089,0.7884629683160411,-0.022312776721067795,0.004725897920604915,0.002835538752362949,-0.0018903591682419658
CONTRASTIVE,XGBOOST,42,0.1,0.01,IID_BALANCED->TEMPORAL,2116,0.8107757450371089,0.8319518472386367,0.02117610220152777,0.014177693761814745,0.006616257088846881,-0.007561436672967864
CONTRASTIVE,XGBOOST,42,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.8107757450371089,0.8088974784526558,-0.0018782665844531143,0.014177693761814745,0.00945179584120983,-0.004725897920604915
CONTRASTIVE,XGBOOST,42,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.8107757450371089,0.823850414089834,0.01307466905272503,0.014177693761814745,0.008506616257088847,-0.005671077504725898
CONTRASTIVE,XGBOOST,42,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8107757450371089,0.7884629683160411,-0.022312776721067795,0.014177693761814745,0.006616257088846881,-0.007561436672967864
CONTRASTIVE,XGBOOST,42,0.1,0.02,IID_BALANCED->TEMPORAL,2116,0.8107757450371089,0.8319518472386367,0.02117610220152777,0.017958412098298678,0.011342155009451797,-0.006616257088846882
CONTRASTIVE,XGBOOST,42,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,0.8107757450371089,0.8088974784526558,-0.0018782665844531143,0.017958412098298678,0.017013232514177693,-0.0009451795841209851
CONTRASTIVE,XGBOOST,42,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,0.8107757450371089,0.823850414089834,0.01307466905272503,0.017958412098298678,0.01606805293005671,-0.0018903591682419667
CONTRASTIVE,XGBOOST,42,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.8107757450371089,0.7884629683160411,-0.022312776721067795,0.017958412098298678,0.011342155009451797,-0.006616257088846882
CONTRASTIVE,XGBOOST,42,0.25,0.005,IID_BALANCED->TEMPORAL,2116,0.84663114012523,0.8626270750657568,0.015995934940526757,0.008506616257088847,0.005671077504725898,-0.0028355387523629483
CONTRASTIVE,XGBOOST,42,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,0.84663114012523,0.8410698071630398,-0.005561332962190191,0.008506616257088847,0.003780718336483932,-0.004725897920604915
CONTRASTIVE,XGBOOST,42,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,0.84663114012523,0.8667714903583013,0.020140350233071258,0.008506616257088847,0.003780718336483932,-0.004725897920604915
CONTRASTIVE,XGBOOST,42,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.84663114012523,0.829085526081162,-0.01754561404406796,0.008506616257088847,0.003780718336483932,-0.004725897920604915
CONTRASTIVE,XGBOOST,42,0.25,0.01,IID_BALANCED->TEMPORAL,2116,0.84663114012523,0.8626270750657568,0.015995934940526757,0.00945179584120983,0.007561436672967864,-0.0018903591682419658
CONTRASTIVE,XGBOOST,42,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,0.84663114012523,0.8410698071630398,-0.005561332962190191,0.00945179584120983,0.007561436672967864,-0.0018903591682419658
CONTRASTIVE,XGBOOST,42,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,0.84663114012523,0.8667714903583013,0.020140350233071258,0.00945179584120983,0.004725897920604915,-0.004725897920604915
CONTRASTIVE,XGBOOST,42,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,0.84663114012523,0.829085526081162,-0.01754561404406796,0.00945179584120983,0.003780718336483932,-0.005671077504725898
