model,seed,label_budget,scenario,target_fpr,review_fraction,direct_recall,direct_fpr,direct_ap,stage1_recall,stage1_fpr,review_precision,assisted_recall,capture_rate
T0_AL_SELECTED,242,0.25,TEMPORAL,0.005,0.05,0.69525,0.005,0.9765623932589033,0.55275,0.00275,0.9930795847750865,0.6245,0.16042481833426495
T0_AL_SELECTED,242,0.25,TEMPORAL,0.005,0.1,0.69525,0.005,0.9765623932589033,0.55275,0.00275,0.9913494809688581,0.696,0.320290665176076
T0_AL_SELECTED,242,0.25,TEMPORAL,0.005,0.2,0.69525,0.005,0.9765623932589033,0.55275,0.00275,0.9593425605536332,0.83,0.6198993851313583
T0_AL_SELECTED,242,0.25,DOMAIN_OOD,0.005,0.05,0.6226023846552617,0.005184033177812338,0.9712449111033867,0.46604458268532917,0.0036288232244686366,1.0,0.5427682737169518,0.1436893203883495
T0_AL_SELECTED,242,0.25,DOMAIN_OOD,0.005,0.1,0.6226023846552617,0.005184033177812338,0.9712449111033867,0.46604458268532917,0.0036288232244686366,0.9932432432432432,0.6184551581130119,0.2854368932038835
T0_AL_SELECTED,242,0.25,DOMAIN_OOD,0.005,0.2,0.6226023846552617,0.005184033177812338,0.9712449111033867,0.46604458268532917,0.0036288232244686366,0.9729272419627749,0.7641264904095386,0.558252427184466
T0_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.005,0.05,0.6841334894613583,0.00468384074941452,0.9764938098168527,0.5327868852459017,0.0032201405152224825,0.9920318725099602,0.6056791569086651,0.15601503759398497
T0_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.005,0.1,0.6841334894613583,0.00468384074941452,0.9764938098168527,0.5327868852459017,0.0032201405152224825,0.9940119760479041,0.6785714285714286,0.31203007518796994
T0_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.005,0.2,0.6841334894613583,0.00468384074941452,0.9764938098168527,0.5327868852459017,0.0032201405152224825,0.964035964035964,0.8152810304449649,0.6046365914786967
T0_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.5954692556634305,0.0048543689320388345,0.9690976943631515,0.43473570658036675,0.0037756202804746495,1.0,0.5129449838187702,0.1383587786259542
T0_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.5954692556634305,0.0048543689320388345,0.9690976943631515,0.43473570658036675,0.0037756202804746495,0.996551724137931,0.5906148867313916,0.27576335877862596
T0_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5954692556634305,0.0048543689320388345,0.9690976943631515,0.43473570658036675,0.0037756202804746495,0.9740932642487047,0.7389428263214671,0.5381679389312977
T0_AL_SELECTED,242,0.25,IID_ORIGINAL,0.01,0.05,0.7400756143667296,0.014049172102358254,0.9065602887209476,0.5661625708884688,0.007526342197691922,0.9508196721311475,0.6758034026465028,0.25272331154684097
T0_AL_SELECTED,242,0.25,IID_ORIGINAL,0.01,0.1,0.7400756143667296,0.014049172102358254,0.9065602887209476,0.5661625708884688,0.007526342197691922,0.8934426229508197,0.7722117202268431,0.4749455337690632
T0_AL_SELECTED,242,0.25,IID_ORIGINAL,0.01,0.2,0.7400756143667296,0.014049172102358254,0.9065602887209476,0.5661625708884688,0.007526342197691922,0.5799180327868853,0.833648393194707,0.616557734204793
T0_AL_SELECTED,242,0.25,IID_BALANCED,0.01,0.05,0.7400756143667296,0.01606805293005671,0.935304300270343,0.5661625708884688,0.010396975425330813,0.9736842105263158,0.6361058601134215,0.16122004357298475
T0_AL_SELECTED,242,0.25,IID_BALANCED,0.01,0.1,0.7400756143667296,0.01606805293005671,0.935304300270343,0.5661625708884688,0.010396975425330813,0.9602649006622517,0.7032136105860114,0.3159041394335512
T0_AL_SELECTED,242,0.25,IID_BALANCED,0.01,0.2,0.7400756143667296,0.01606805293005671,0.935304300270343,0.5661625708884688,0.010396975425330813,0.8278145695364238,0.8024574669187146,0.5446623093681917
T0_AL_SELECTED,242,0.25,TEMPORAL,0.01,0.05,0.81525,0.01375,0.9765623932589033,0.64525,0.00525,0.9888888888888889,0.712,0.18816067653276955
T0_AL_SELECTED,242,0.25,TEMPORAL,0.01,0.1,0.81525,0.01375,0.9765623932589033,0.64525,0.00525,0.9833333333333333,0.778,0.37420718816067655
T0_AL_SELECTED,242,0.25,TEMPORAL,0.01,0.2,0.81525,0.01375,0.9765623932589033,0.64525,0.00525,0.9018518518518519,0.88875,0.6863988724453841
T0_AL_SELECTED,242,0.25,DOMAIN_OOD,0.01,0.05,0.7765681700362882,0.01762571280456195,0.9712449111033867,0.5660964230171073,0.00673924313115604,1.0,0.6376360808709176,0.16487455197132617
T0_AL_SELECTED,242,0.25,DOMAIN_OOD,0.01,0.1,0.7765681700362882,0.01762571280456195,0.9712449111033867,0.5660964230171073,0.00673924313115604,0.9963768115942029,0.7086573354069466,0.32855436081242534
T0_AL_SELECTED,242,0.25,DOMAIN_OOD,0.01,0.2,0.7765681700362882,0.01762571280456195,0.9712449111033867,0.5660964230171073,0.00673924313115604,0.9382940108892922,0.8341109383100052,0.6176821983273596
T0_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.01,0.05,0.8059133489461359,0.013173302107728338,0.9764938098168527,0.627927400468384,0.00585480093676815,0.9957264957264957,0.6961358313817331,0.18332022029897718
T0_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.01,0.1,0.8059133489461359,0.013173302107728338,0.9764938098168527,0.627927400468384,0.00585480093676815,0.987152034261242,0.7628805620608899,0.3627065302911094
T0_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.01,0.2,0.8059133489461359,0.013173302107728338,0.9764938098168527,0.627927400468384,0.00585480093676815,0.9197002141327623,0.8793911007025761,0.6758457907159717
T0_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.7513484358144552,0.016720604099244876,0.9690976943631515,0.5388349514563107,0.007011866235167206,1.0,0.6116504854368932,0.15789473684210525
T0_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.7513484358144552,0.016720604099244876,0.9690976943631515,0.5388349514563107,0.007011866235167206,1.0,0.6844660194174758,0.3157894736842105
T0_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.7513484358144552,0.016720604099244876,0.9690976943631515,0.5388349514563107,0.007011866235167206,0.9425925925925925,0.8133764832793959,0.5953216374269006
T0_AL_SELECTED,242,0.25,IID_ORIGINAL,0.02,0.05,0.7665406427221172,0.02308078273958856,0.9065602887209476,0.6408317580340265,0.01806322127446061,0.9145299145299145,0.7419659735349716,0.28157894736842104
T0_AL_SELECTED,242,0.25,IID_ORIGINAL,0.02,0.1,0.7665406427221172,0.02308078273958856,0.9065602887209476,0.6408317580340265,0.01806322127446061,0.7222222222222222,0.8005671077504726,0.44473684210526315
T0_AL_SELECTED,242,0.25,IID_ORIGINAL,0.02,0.2,0.7665406427221172,0.02308078273958856,0.9065602887209476,0.6408317580340265,0.01806322127446061,0.47863247863247865,0.8525519848771267,0.5894736842105263
T0_AL_SELECTED,242,0.25,IID_BALANCED,0.02,0.05,0.7665406427221172,0.022684310018903593,0.935304300270343,0.6408317580340265,0.023629489603024575,0.9577464788732394,0.7051039697542533,0.17894736842105263
T0_AL_SELECTED,242,0.25,IID_BALANCED,0.02,0.1,0.7665406427221172,0.022684310018903593,0.935304300270343,0.6408317580340265,0.023629489603024575,0.9577464788732394,0.7693761814744802,0.35789473684210527
T0_AL_SELECTED,242,0.25,IID_BALANCED,0.02,0.2,0.7665406427221172,0.022684310018903593,0.935304300270343,0.6408317580340265,0.023629489603024575,0.7102473498233216,0.8308128544423441,0.5289473684210526
T0_AL_SELECTED,242,0.25,TEMPORAL,0.02,0.05,0.866,0.02475,0.9765623932589033,0.7455,0.01275,0.9919678714859438,0.80725,0.24263261296660119
T0_AL_SELECTED,242,0.25,TEMPORAL,0.02,0.1,0.866,0.02475,0.9765623932589033,0.7455,0.01275,0.9537223340040242,0.864,0.4656188605108055
T0_AL_SELECTED,242,0.25,TEMPORAL,0.02,0.2,0.866,0.02475,0.9765623932589033,0.7455,0.01275,0.772635814889336,0.9375,0.7544204322200393
T0_AL_SELECTED,242,0.25,DOMAIN_OOD,0.02,0.05,0.8465526179367548,0.03317781233799896,0.9712449111033867,0.6905132192846034,0.01762571280456195,1.0,0.7553136340072576,0.20938023450586266
T0_AL_SELECTED,242,0.25,DOMAIN_OOD,0.02,0.1,0.8465526179367548,0.03317781233799896,0.9712449111033867,0.6905132192846034,0.01762571280456195,0.972,0.8164852255054432,0.40703517587939697
T0_AL_SELECTED,242,0.25,DOMAIN_OOD,0.02,0.2,0.8465526179367548,0.03317781233799896,0.9712449111033867,0.6905132192846034,0.01762571280456195,0.8336673346693386,0.9061689994815967,0.6968174204355109
T0_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.02,0.05,0.8603629976580797,0.024004683840749413,0.9764938098168527,0.732728337236534,0.01288056206088993,0.9953488372093023,0.7953747072599532,0.2343921139101862
T0_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.02,0.1,0.8603629976580797,0.024004683840749413,0.9764938098168527,0.732728337236534,0.01288056206088993,0.958041958041958,0.8530444964871194,0.45016429353778753
T0_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.02,0.2,0.8603629976580797,0.024004683840749413,0.9764938098168527,0.732728337236534,0.01288056206088993,0.7992998833138857,0.9332552693208431,0.7502738225629791
T0_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.8290183387270766,0.03128371089536138,0.9690976943631515,0.6725997842502697,0.016720604099244876,1.0,0.738403451995685,0.20098846787479407
T0_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.8290183387270766,0.03128371089536138,0.9690976943631515,0.6725997842502697,0.016720604099244876,0.9711934156378601,0.7998921251348435,0.38879736408566723
T0_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.8290183387270766,0.03128371089536138,0.9690976943631515,0.6725997842502697,0.016720604099244876,0.845679012345679,0.8942826321467098,0.6771004942339374
DAPT_AL_SELECTED,242,0.25,IID_ORIGINAL,0.005,0.05,0.6776937618147448,0.005017561465127948,0.887390609946303,0.4896030245746692,0.004014049172102358,0.984251968503937,0.6077504725897921,0.23148148148148148
DAPT_AL_SELECTED,242,0.25,IID_ORIGINAL,0.005,0.1,0.6776937618147448,0.005017561465127948,0.887390609946303,0.4896030245746692,0.004014049172102358,0.9604743083003953,0.719281663516068,0.45
DAPT_AL_SELECTED,242,0.25,IID_ORIGINAL,0.005,0.2,0.6776937618147448,0.005017561465127948,0.887390609946303,0.4896030245746692,0.004014049172102358,0.6831683168316832,0.8156899810964083,0.6388888888888888
DAPT_AL_SELECTED,242,0.25,IID_BALANCED,0.005,0.05,0.6776937618147448,0.006616257088846881,0.9181687793939355,0.4896030245746692,0.004725897920604915,0.975,0.5633270321361059,0.14444444444444443
DAPT_AL_SELECTED,242,0.25,IID_BALANCED,0.005,0.1,0.6776937618147448,0.006616257088846881,0.9181687793939355,0.4896030245746692,0.004725897920604915,0.98125,0.6379962192816635,0.29074074074074074
DAPT_AL_SELECTED,242,0.25,IID_BALANCED,0.005,0.2,0.6776937618147448,0.006616257088846881,0.9181687793939355,0.4896030245746692,0.004725897920604915,0.9373040752351097,0.7722117202268431,0.5537037037037037
DAPT_AL_SELECTED,242,0.25,TEMPORAL,0.005,0.05,0.807,0.00475,0.9757331159827606,0.55275,0.00275,1.0,0.625,0.16154276131917272
DAPT_AL_SELECTED,242,0.25,TEMPORAL,0.005,0.1,0.807,0.00475,0.9757331159827606,0.55275,0.00275,0.9930795847750865,0.69625,0.3208496366685299
DAPT_AL_SELECTED,242,0.25,TEMPORAL,0.005,0.2,0.807,0.00475,0.9757331159827606,0.55275,0.00275,0.9852941176470589,0.8375,0.6366685299049748
DAPT_AL_SELECTED,242,0.25,DOMAIN_OOD,0.005,0.05,0.7677553136340073,0.004665629860031105,0.9723970857065575,0.46604458268532917,0.0036288232244686366,1.0,0.5427682737169518,0.1436893203883495
DAPT_AL_SELECTED,242,0.25,DOMAIN_OOD,0.005,0.1,0.7677553136340073,0.004665629860031105,0.9723970857065575,0.46604458268532917,0.0036288232244686366,0.9932432432432432,0.6184551581130119,0.2854368932038835
DAPT_AL_SELECTED,242,0.25,DOMAIN_OOD,0.005,0.2,0.7677553136340073,0.004665629860031105,0.9723970857065575,0.46604458268532917,0.0036288232244686366,0.9915397631133672,0.7698289269051322,0.5689320388349515
DAPT_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.005,0.05,0.8059133489461359,0.004098360655737705,0.9752517404740284,0.5327868852459017,0.0032201405152224825,1.0,0.6062646370023419,0.15726817042606517
DAPT_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.005,0.1,0.8059133489461359,0.004098360655737705,0.9752517404740284,0.5327868852459017,0.0032201405152224825,0.998003992015968,0.6791569086651054,0.3132832080200501
DAPT_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.005,0.2,0.8059133489461359,0.004098360655737705,0.9752517404740284,0.5327868852459017,0.0032201405152224825,0.989010989010989,0.822599531615925,0.6203007518796992
DAPT_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.7524271844660194,0.004314994606256742,0.9716469563267709,0.43473570658036675,0.0037756202804746495,1.0,0.5129449838187702,0.1383587786259542
DAPT_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.7524271844660194,0.004314994606256742,0.9716469563267709,0.43473570658036675,0.0037756202804746495,0.996551724137931,0.5906148867313916,0.27576335877862596
DAPT_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.7524271844660194,0.004314994606256742,0.9716469563267709,0.43473570658036675,0.0037756202804746495,0.9930915371329879,0.7448759439050702,0.5486641221374046
DAPT_AL_SELECTED,242,0.25,IID_ORIGINAL,0.01,0.05,0.7372400756143668,0.015554440541896638,0.887390609946303,0.5661625708884688,0.007526342197691922,0.9672131147540983,0.6776937618147448,0.2570806100217865
DAPT_AL_SELECTED,242,0.25,IID_ORIGINAL,0.01,0.1,0.7372400756143668,0.015554440541896638,0.887390609946303,0.5661625708884688,0.007526342197691922,0.889344262295082,0.7712665406427222,0.47276688453159044
DAPT_AL_SELECTED,242,0.25,IID_ORIGINAL,0.01,0.2,0.7372400756143668,0.015554440541896638,0.887390609946303,0.5661625708884688,0.007526342197691922,0.5717213114754098,0.8298676748582231,0.6078431372549019
DAPT_AL_SELECTED,242,0.25,IID_BALANCED,0.01,0.05,0.7372400756143668,0.015122873345935728,0.9181687793939355,0.5661625708884688,0.010396975425330813,0.9736842105263158,0.6361058601134215,0.16122004357298475
DAPT_AL_SELECTED,242,0.25,IID_BALANCED,0.01,0.1,0.7372400756143668,0.015122873345935728,0.9181687793939355,0.5661625708884688,0.010396975425330813,0.9735099337748344,0.7051039697542533,0.3202614379084967
DAPT_AL_SELECTED,242,0.25,IID_BALANCED,0.01,0.2,0.7372400756143668,0.015122873345935728,0.9181687793939355,0.5661625708884688,0.010396975425330813,0.847682119205298,0.8081285444234405,0.5577342047930284
DAPT_AL_SELECTED,242,0.25,TEMPORAL,0.01,0.05,0.887,0.01525,0.9757331159827606,0.64525,0.00525,0.9925925925925926,0.71225,0.18886539816772374
DAPT_AL_SELECTED,242,0.25,TEMPORAL,0.01,0.1,0.887,0.01525,0.9757331159827606,0.64525,0.00525,0.987037037037037,0.7785,0.37561663143058494
DAPT_AL_SELECTED,242,0.25,TEMPORAL,0.01,0.2,0.887,0.01525,0.9757331159827606,0.64525,0.00525,0.95,0.90175,0.7230443974630021
DAPT_AL_SELECTED,242,0.25,DOMAIN_OOD,0.01,0.05,0.8698807672369103,0.01762571280456195,0.9723970857065575,0.5660964230171073,0.00673924313115604,1.0,0.6376360808709176,0.16487455197132617
DAPT_AL_SELECTED,242,0.25,DOMAIN_OOD,0.01,0.1,0.8698807672369103,0.01762571280456195,0.9723970857065575,0.5660964230171073,0.00673924313115604,0.9927536231884058,0.7081389320891653,0.32735961768219835
DAPT_AL_SELECTED,242,0.25,DOMAIN_OOD,0.01,0.2,0.8698807672369103,0.01762571280456195,0.9723970857065575,0.5660964230171073,0.00673924313115604,0.9764065335753176,0.844997407983411,0.6427718040621266
DAPT_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.01,0.05,0.8864168618266979,0.014929742388758781,0.9752517404740284,0.627927400468384,0.00585480093676815,1.0,0.6964285714285714,0.1841070023603462
DAPT_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.01,0.1,0.8864168618266979,0.014929742388758781,0.9752517404740284,0.627927400468384,0.00585480093676815,0.9914346895074947,0.7634660421545667,0.36428009441384734
DAPT_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.01,0.2,0.8864168618266979,0.014929742388758781,0.9752517404740284,0.627927400468384,0.00585480093676815,0.9646680942184154,0.8916861826697893,0.7088906372934697
DAPT_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.05,0.8635382955771306,0.016181229773462782,0.9716469563267709,0.5388349514563107,0.007011866235167206,1.0,0.6116504854368932,0.15789473684210525
DAPT_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.1,0.8635382955771306,0.016181229773462782,0.9716469563267709,0.5388349514563107,0.007011866235167206,1.0,0.6844660194174758,0.3157894736842105
DAPT_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.01,0.2,0.8635382955771306,0.016181229773462782,0.9716469563267709,0.5388349514563107,0.007011866235167206,0.9851851851851852,0.825782092772384,0.6222222222222222
DAPT_AL_SELECTED,242,0.25,IID_ORIGINAL,0.02,0.05,0.7627599243856332,0.023582538886101356,0.887390609946303,0.6408317580340265,0.01806322127446061,0.9487179487179487,0.7457466918714556,0.29210526315789476
DAPT_AL_SELECTED,242,0.25,IID_ORIGINAL,0.02,0.1,0.7627599243856332,0.023582538886101356,0.887390609946303,0.6408317580340265,0.01806322127446061,0.7393162393162394,0.8043478260869565,0.45526315789473687
DAPT_AL_SELECTED,242,0.25,IID_ORIGINAL,0.02,0.2,0.7627599243856332,0.023582538886101356,0.887390609946303,0.6408317580340265,0.01806322127446061,0.4465811965811966,0.8383742911153119,0.55
DAPT_AL_SELECTED,242,0.25,IID_BALANCED,0.02,0.05,0.7627599243856332,0.020793950850661626,0.9181687793939355,0.6408317580340265,0.023629489603024575,0.971830985915493,0.7060491493383743,0.18157894736842106
DAPT_AL_SELECTED,242,0.25,IID_BALANCED,0.02,0.1,0.7627599243856332,0.020793950850661626,0.9181687793939355,0.6408317580340265,0.023629489603024575,0.9507042253521126,0.7684310018903592,0.35526315789473684
DAPT_AL_SELECTED,242,0.25,IID_BALANCED,0.02,0.2,0.7627599243856332,0.020793950850661626,0.9181687793939355,0.6408317580340265,0.023629489603024575,0.7102473498233216,0.8308128544423441,0.5289473684210526
DAPT_AL_SELECTED,242,0.25,TEMPORAL,0.02,0.05,0.90575,0.02275,0.9757331159827606,0.7455,0.01275,0.9839357429718876,0.80675,0.2406679764243615
DAPT_AL_SELECTED,242,0.25,TEMPORAL,0.02,0.1,0.90575,0.02275,0.9757331159827606,0.7455,0.01275,0.9818913480885312,0.8675,0.4793713163064833
DAPT_AL_SELECTED,242,0.25,TEMPORAL,0.02,0.2,0.90575,0.02275,0.9757331159827606,0.7455,0.01275,0.7816901408450704,0.93975,0.7632612966601179
DAPT_AL_SELECTED,242,0.25,DOMAIN_OOD,0.02,0.05,0.8916537065837221,0.029030585795749093,0.9723970857065575,0.6905132192846034,0.01762571280456195,1.0,0.7553136340072576,0.20938023450586266
DAPT_AL_SELECTED,242,0.25,DOMAIN_OOD,0.02,0.1,0.8916537065837221,0.029030585795749093,0.9723970857065575,0.6905132192846034,0.01762571280456195,0.996,0.8195956454121306,0.41708542713567837
DAPT_AL_SELECTED,242,0.25,DOMAIN_OOD,0.02,0.2,0.8916537065837221,0.029030585795749093,0.9723970857065575,0.6905132192846034,0.01762571280456195,0.87374749498998,0.9165370658372214,0.7303182579564489
DAPT_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.02,0.05,0.9039812646370023,0.022540983606557378,0.9752517404740284,0.732728337236534,0.01288056206088993,0.9953488372093023,0.7953747072599532,0.2343921139101862
DAPT_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.02,0.1,0.9039812646370023,0.022540983606557378,0.9752517404740284,0.732728337236534,0.01288056206088993,0.9883449883449883,0.8568501170960188,0.4644030668127054
DAPT_AL_SELECTED,242,0.25,TEMPLATE_OOD,0.02,0.2,0.9039812646370023,0.022540983606557378,0.9752517404740284,0.732728337236534,0.01288056206088993,0.8039673278879813,0.9344262295081968,0.7546549835706462
DAPT_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.05,0.8845738942826321,0.026429341963322545,0.9716469563267709,0.6725997842502697,0.016720604099244876,1.0,0.738403451995685,0.20098846787479407
DAPT_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.1,0.8845738942826321,0.026429341963322545,0.9716469563267709,0.6725997842502697,0.016720604099244876,0.9958847736625515,0.8031283710895362,0.3986820428336079
DAPT_AL_SELECTED,242,0.25,DOMAIN_TEMPLATE_OOD,0.02,0.2,0.8845738942826321,0.026429341963322545,0.9716469563267709,0.6725997842502697,0.016720604099244876,0.897119341563786,0.9077669902912622,0.7182866556836903
T0_AL_SELECTED,252,0.25,IID_ORIGINAL,0.005,0.05,0.6001890359168242,0.004014049172102358,0.8825678386957351,0.552930056710775,0.004014049172102358,0.983739837398374,0.667296786389414,0.2558139534883721
T0_AL_SELECTED,252,0.25,IID_ORIGINAL,0.005,0.1,0.6001890359168242,0.004014049172102358,0.8825678386957351,0.552930056710775,0.004014049172102358,0.9227642276422764,0.7674858223062382,0.4799154334038055
T0_AL_SELECTED,252,0.25,IID_ORIGINAL,0.005,0.2,0.6001890359168242,0.004014049172102358,0.8825678386957351,0.552930056710775,0.004014049172102358,0.5772357723577236,0.8213610586011342,0.6004228329809725
T0_AL_SELECTED,252,0.25,IID_BALANCED,0.005,0.05,0.6001890359168242,0.005671077504725898,0.9140105200087695,0.552930056710775,0.005671077504725898,1.0,0.6257088846880907,0.16279069767441862
T0_AL_SELECTED,252,0.25,IID_BALANCED,0.005,0.1,0.6001890359168242,0.005671077504725898,0.9140105200087695,0.552930056710775,0.005671077504725898,0.9869281045751634,0.6956521739130435,0.3192389006342495
T0_AL_SELECTED,252,0.25,IID_BALANCED,0.005,0.2,0.6001890359168242,0.005671077504725898,0.9140105200087695,0.552930056710775,0.005671077504725898,0.8819672131147541,0.8071833648393195,0.5687103594080338
T0_AL_SELECTED,252,0.25,TEMPORAL,0.005,0.05,0.64075,0.00225,0.9724882911740128,0.74475,0.0035,0.9800796812749004,0.80625,0.24094025465230168
T0_AL_SELECTED,252,0.25,TEMPORAL,0.005,0.1,0.64075,0.00225,0.9724882911740128,0.74475,0.0035,0.9481037924151696,0.8635,0.465230166503428
T0_AL_SELECTED,252,0.25,TEMPORAL,0.005,0.2,0.64075,0.00225,0.9724882911740128,0.74475,0.0035,0.7684630738522954,0.93725,0.7541625857002938
T0_AL_SELECTED,252,0.25,DOMAIN_OOD,0.005,0.05,0.5536547433903577,0.002592016588906169,0.9702962006037826,0.7008812856402281,0.0036288232244686366,0.976,0.7641264904095386,0.21143847487001732
T0_AL_SELECTED,252,0.25,DOMAIN_OOD,0.005,0.1,0.5536547433903577,0.002592016588906169,0.9702962006037826,0.7008812856402281,0.0036288232244686366,0.944,0.8232244686365993,0.4090121317157712
T0_AL_SELECTED,252,0.25,DOMAIN_OOD,0.005,0.2,0.5536547433903577,0.002592016588906169,0.9702962006037826,0.7008812856402281,0.0036288232244686366,0.852,0.9217210990150337,0.7383015597920277
T0_AL_SELECTED,252,0.25,TEMPLATE_OOD,0.005,0.05,0.6334894613583139,0.00234192037470726,0.9723820924191258,0.7344847775175644,0.004098360655737705,0.9861111111111112,0.7968384074941453,0.2348401323042999
T0_AL_SELECTED,252,0.25,TEMPLATE_OOD,0.005,0.1,0.6334894613583139,0.00234192037470726,0.9723820924191258,0.7344847775175644,0.004098360655737705,0.9582366589327146,0.8553864168618267,0.4553472987872106
T0_AL_SELECTED,252,0.25,TEMPLATE_OOD,0.005,0.2,0.6334894613583139,0.00234192037470726,0.9723820924191258,0.7344847775175644,0.004098360655737705,0.7911832946635731,0.9341334894613583,0.7519294377067255
T0_AL_SELECTED,252,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.05,0.5426105717367853,0.002696871628910464,0.9673465313856664,0.6779935275080906,0.0037756202804746495,0.983739837398374,0.7432578209277239,0.20268006700167504
T0_AL_SELECTED,252,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.1,0.5426105717367853,0.002696871628910464,0.9673465313856664,0.6779935275080906,0.0037756202804746495,0.9510204081632653,0.8036677454153183,0.39028475711892796
T0_AL_SELECTED,252,0.25,DOMAIN_TEMPLATE_OOD,0.005,0.2,0.5426105717367853,0.002696871628910464,0.9673465313856664,0.6779935275080906,0.0037756202804746495,0.8834355828220859,0.9110032362459547,0.7236180904522613
T0_AL_SELECTED,252,0.25,IID_ORIGINAL,0.01,0.05,0.6918714555765595,0.008028098344204716,0.8825678386957351,0.6389413988657845,0.009031610637230306,0.9661016949152542,0.7466918714555766,0.29842931937172773
T0_AL_SELECTED,252,0.25,IID_ORIGINAL,0.01,0.1,0.6918714555765595,0.008028098344204716,0.8825678386957351,0.6389413988657845,0.009031610637230306,0.75,0.8062381852551985,0.46335078534031415
T0_AL_SELECTED,252,0.25,IID_ORIGINAL,0.01,0.2,0.6918714555765595,0.008028098344204716,0.8825678386957351,0.6389413988657845,0.009031610637230306,0.4258474576271186,0.8289224952741021,0.5261780104712042
T0_AL_SELECTED,252,0.25,IID_BALANCED,0.01,0.05,0.6918714555765595,0.008506616257088847,0.9140105200087695,0.6389413988657845,0.010396975425330813,0.9861111111111112,0.7060491493383743,0.18586387434554974
T0_AL_SELECTED,252,0.25,IID_BALANCED,0.01,0.1,0.6918714555765595,0.008506616257088847,0.9140105200087695,0.6389413988657845,0.010396975425330813,0.9790209790209791,0.7712665406427222,0.36649214659685864
T0_AL_SELECTED,252,0.25,IID_BALANCED,0.01,0.2,0.6918714555765595,0.008506616257088847,0.9140105200087695,0.6389413988657845,0.010396975425330813,0.6783216783216783,0.8223062381852552,0.5078534031413613
T0_AL_SELECTED,252,0.25,TEMPORAL,0.01,0.05,0.755,0.0065,0.9724882911740128,0.8155,0.0085,0.9364406779661016,0.87075,0.2994579945799458
T0_AL_SELECTED,252,0.25,TEMPORAL,0.01,0.1,0.755,0.0065,0.9724882911740128,0.8155,0.0085,0.8789808917197452,0.919,0.5609756097560976
T0_AL_SELECTED,252,0.25,TEMPORAL,0.01,0.2,0.755,0.0065,0.9724882911740128,0.8155,0.0085,0.565356004250797,0.9485,0.7208672086720868
T0_AL_SELECTED,252,0.25,DOMAIN_OOD,0.01,0.05,0.7122861586314152,0.007776049766718507,0.9702962006037826,0.776049766718507,0.011404872991187144,0.9572649572649573,0.8341109383100052,0.25925925925925924
T0_AL_SELECTED,252,0.25,DOMAIN_OOD,0.01,0.1,0.7122861586314152,0.007776049766718507,0.9702962006037826,0.776049766718507,0.011404872991187144,0.9102564102564102,0.8864696734059098,0.4930555555555556
T0_AL_SELECTED,252,0.25,DOMAIN_OOD,0.01,0.2,0.7122861586314152,0.007776049766718507,0.9702962006037826,0.776049766718507,0.011404872991187144,0.6794871794871795,0.9409020217729394,0.7361111111111112
