representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn
DAPT,XGBOOST,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9972030520439148,0.005,0.00468384074941452,0.24282560706401765,3.597422069000004,0.009618625999905817,0.8681639993771044,0.855591688398739,0.9826589595375722,0.09169363538295577,0.16773556980759743,0.0016181229773462784,170,3,1851,1684
DAPT,MLP,62,0.25,1000,IID,3051,0.9941484332084656,0.005,0.00468384074941452,0.41280353200883,0.5512790729999324,0.02090660199996819,0.8507119927827643,0.8871914175986463,0.9805825242718447,0.3818525519848771,0.5496598639455782,0.004014049172102358,404,8,1985,654
DAPT,MLP,62,0.25,1000,TEMPORAL,8000,0.9941484332084656,0.005,0.00468384074941452,0.41280353200883,0.5512790729999324,0.05676269599996431,0.9164563160254998,0.904406875,0.9912280701754386,0.31075,0.47316330414921964,0.00275,1243,11,3989,2757
DAPT,MLP,62,0.25,1000,DOMAIN_OOD,3858,0.9941484332084656,0.005,0.00468384074941452,0.41280353200883,0.5512790729999324,0.02613357999996424,0.8860006459471634,0.8752166396446586,0.9882075471698113,0.21721099015033696,0.3561410964725882,0.002592016588906169,419,5,1924,1510
DAPT,MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.9941484332084656,0.005,0.00468384074941452,0.41280353200883,0.5512790729999324,0.04683652999995047,0.9111131460727355,0.8990091400709705,0.9903474903474904,0.3003512880562061,0.4609164420485175,0.002927400468384075,1026,10,3406,2390
DAPT,MLP,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9941484332084656,0.005,0.00468384074941452,0.41280353200883,0.5512790729999324,0.025539986000012505,0.8745533666984876,0.8625012946147519,0.987012987012987,0.20496224379719524,0.3394372487717731,0.002696871628910464,380,5,1849,1474
CONTRASTIVE,LOGREG,62,0.25,1000,IID,3051,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.039836708999928305,0.8040745133378999,0.8622736287782284,0.9450171821305842,0.2599243856332703,0.407709414381023,0.008028098344204716,275,16,1977,783
CONTRASTIVE,LOGREG,62,0.25,1000,TEMPORAL,8000,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.05785321600001225,0.8709854719228646,0.8457145,0.974124809741248,0.32,0.4817463304478735,0.0085,1280,34,3966,2720
CONTRASTIVE,LOGREG,62,0.25,1000,DOMAIN_OOD,3858,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.023657449999973323,0.8400773628249211,0.8114804432415553,0.9636711281070746,0.26127527216174184,0.4110929853181077,0.009849663037843442,504,19,1910,1425
CONTRASTIVE,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.04675553799995669,0.8682813249956562,0.8418315928897763,0.9746503496503497,0.32640515222482436,0.48903508771929827,0.008489461358313818,1115,29,3387,2301
CONTRASTIVE,LOGREG,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.034257842999977584,0.8308533655679932,0.7978527432450202,0.9647058823529412,0.26537216828478966,0.41624365482233505,0.009708737864077669,492,18,1836,1362
CONTRASTIVE,XGBOOST,62,0.25,1000,IID,3051,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.009575002000019595,0.7403050682840606,0.8316679265899456,0.9242424242424242,0.057655954631379965,0.10854092526690391,0.002508780732563974,61,5,1988,997
CONTRASTIVE,XGBOOST,62,0.25,1000,TEMPORAL,8000,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.023655975999986367,0.8672875379725654,0.8462998125000001,0.9878787878787879,0.12225,0.2175750834260289,0.0015,489,6,3994,3511
CONTRASTIVE,XGBOOST,62,0.25,1000,DOMAIN_OOD,3858,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.012051384999949732,0.8349902474594446,0.8144782602502902,0.9858156028368794,0.0720580611715915,0.13429951690821257,0.0010368066355624676,139,2,1927,1790
CONTRASTIVE,XGBOOST,62,0.25,1000,TEMPLATE_OOD,6832,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.020204672000090795,0.8676602075650022,0.8451554264543764,0.988399071925754,0.12470725995316159,0.22147127631920976,0.0014637002341920376,426,5,3411,2990
CONTRASTIVE,XGBOOST,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.011235224000074595,0.8295757817939666,0.8060510002571775,0.9859154929577465,0.07551240560949299,0.1402805611222445,0.0010787486515641855,140,2,1852,1714
CONTRASTIVE,MLP,62,0.25,1000,IID,3051,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.021829251999974986,0.783842870971318,0.8572152818418339,0.9214876033057852,0.2107750472589792,0.34307692307692306,0.009533366783743101,223,19,1974,835
CONTRASTIVE,MLP,62,0.25,1000,TEMPORAL,8000,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.05793906400003834,0.8680854852064264,0.84272753125,0.9757462686567164,0.2615,0.41246056782334384,0.0065,1046,26,3974,2954
CONTRASTIVE,MLP,62,0.25,1000,DOMAIN_OOD,3858,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.02621239899997363,0.8339482999008877,0.8085809858047789,0.9717948717948718,0.1964748574390876,0.326865028029323,0.005702436495593572,379,11,1918,1550
CONTRASTIVE,MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.04604016700000102,0.8678809869513178,0.8413400364176844,0.9796791443850268,0.2681498829039813,0.42105263157894735,0.0055620608899297425,916,19,3397,2500
CONTRASTIVE,MLP,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.02610934000006182,0.8252236895640325,0.7956198964540937,0.9744245524296675,0.20550161812297735,0.3394209354120267,0.005393743257820928,381,10,1844,1473
BASE,LOGREG,62,1.0,4000,IID,3051,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.7093426309999131,0.020240291000050092,0.8961567104863788,0.9208311320244674,0.987460815047022,0.29773156899810965,0.45751633986928103,0.002007024586051179,315,4,1989,743
BASE,LOGREG,62,1.0,4000,TEMPORAL,8000,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.7093426309999131,0.07092336400000931,0.9499098889746075,0.9445268124999998,0.99153194765204,0.322,0.4861294583883752,0.00275,1288,11,3989,2712
BASE,LOGREG,62,1.0,4000,DOMAIN_OOD,3858,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.7093426309999131,0.021155725000085113,0.925876188699382,0.9218968562829595,0.982532751091703,0.2332814930015552,0.3770423125261835,0.00414722654224987,450,8,1921,1479
BASE,LOGREG,62,1.0,4000,TEMPLATE_OOD,6832,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.7093426309999131,0.041359164000027704,0.9457954310921128,0.9402790594200594,0.9900090826521344,0.3190866510538642,0.4826212087668807,0.0032201405152224825,1090,11,3405,2326
BASE,LOGREG,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.7093426309999131,0.02031645599993226,0.9213074954291286,0.9175894796986951,0.9809069212410502,0.22168284789644013,0.3616366036075671,0.004314994606256742,411,8,1846,1443
BASE,XGBOOST,62,1.0,4000,IID,3051,0.9872643351554871,0.005,0.00468384074941452,0.4613686534216336,10.74354977300004,0.010884695999948235,0.8902611260546913,0.9250154368266249,0.9890350877192983,0.42627599243856334,0.5957727873183619,0.002508780732563974,451,5,1988,607
BASE,XGBOOST,62,1.0,4000,TEMPORAL,8000,0.9872643351554871,0.005,0.00468384074941452,0.4613686534216336,10.74354977300004,0.02981834100000924,0.9439454823909516,0.9410411249999999,0.9929532351057014,0.3875,0.5574536953785291,0.00275,1550,11,3989,2450
BASE,XGBOOST,62,1.0,4000,DOMAIN_OOD,3858,0.9872643351554871,0.005,0.00468384074941452,0.4613686534216336,10.74354977300004,0.013481909000006453,0.918630512238359,0.9179802103766123,0.9874776386404294,0.28615863141524106,0.4437299035369775,0.0036288232244686366,552,7,1922,1377
BASE,XGBOOST,62,1.0,4000,TEMPLATE_OOD,6832,0.9872643351554871,0.005,0.00468384074941452,0.4613686534216336,10.74354977300004,0.02425809900000786,0.9379855713501095,0.934822919694618,0.9921875,0.37177985948477754,0.540885860306644,0.002927400468384075,1270,10,3406,2146
BASE,XGBOOST,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9872643351554871,0.005,0.00468384074941452,0.4613686534216336,10.74354977300004,0.01281009499996344,0.9108628087132487,0.910580522710161,0.9874739039665971,0.2551240560949299,0.405486498071153,0.003236245954692557,473,6,1848,1381
BASE,MLP,62,1.0,4000,IID,3051,0.9989727139472961,0.005,0.00468384074941452,0.445916114790287,2.2825057920000518,0.02051618400003008,0.9061689845490597,0.9348525605213711,0.9817767653758542,0.40737240075614367,0.575818303273213,0.004014049172102358,431,8,1985,627
BASE,MLP,62,1.0,4000,TEMPORAL,8000,0.9989727139472961,0.005,0.00468384074941452,0.445916114790287,2.2825057920000518,0.05876129299997501,0.9583723105512812,0.95490459375,0.9925093632958801,0.3975,0.567654409139593,0.003,1590,12,3988,2410
BASE,MLP,62,1.0,4000,DOMAIN_OOD,3858,0.9989727139472961,0.005,0.00468384074941452,0.445916114790287,2.2825057920000518,0.028765790999955243,0.9440218339907891,0.940445429115132,0.988835725677831,0.321410057024365,0.48513302034428796,0.0036288232244686366,620,7,1922,1309
BASE,MLP,62,1.0,4000,TEMPLATE_OOD,6832,0.9989727139472961,0.005,0.00468384074941452,0.445916114790287,2.2825057920000518,0.04867104699997071,0.9546068170837135,0.9507198782832132,0.9924981245311327,0.38729508196721313,0.5571699305116866,0.002927400468384075,1323,10,3406,2093
BASE,MLP,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9989727139472961,0.005,0.00468384074941452,0.445916114790287,2.2825057920000518,0.02471085399997719,0.9401959447910853,0.9358743857125733,0.9895470383275261,0.3063646170442287,0.46787479406919275,0.003236245954692557,568,6,1848,1286
DAPT,LOGREG,62,1.0,4000,IID,3051,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.020748047999973096,0.898384276037489,0.9224630251247987,0.9833333333333333,0.390359168241966,0.5588633288227334,0.0035122930255895636,413,7,1986,645
DAPT,LOGREG,62,1.0,4000,TEMPORAL,8000,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.0808103150000079,0.9545465207892715,0.9501795000000001,0.9884146341463415,0.40525,0.574822695035461,0.00475,1621,19,3981,2379
DAPT,LOGREG,62,1.0,4000,DOMAIN_OOD,3858,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.027862518000006276,0.935074339323443,0.9324723914624967,0.9796954314720813,0.3001555209953344,0.4595238095238095,0.006220839813374806,579,12,1917,1350
DAPT,LOGREG,62,1.0,4000,TEMPLATE_OOD,6832,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.042742645999965134,0.95110664549115,0.9468683670727093,0.9872468117029257,0.38524590163934425,0.5542219414613603,0.004976580796252928,1316,17,3399,2100
DAPT,LOGREG,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.020197762000066177,0.9296296108537839,0.9272452692740498,0.9784313725490196,0.2691477885652643,0.42216582064297803,0.005933117583603021,499,11,1843,1355
DAPT,XGBOOST,62,1.0,4000,IID,3051,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.01109115099995961,0.8779713239494096,0.9134214552445848,0.9923469387755102,0.3676748582230624,0.5365517241379311,0.0015052684395383843,389,3,1990,669
DAPT,XGBOOST,62,1.0,4000,TEMPORAL,8000,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.02663890300004823,0.939817755904865,0.9346774375000001,0.9966694421315571,0.29925,0.46029609690444145,0.001,1197,4,3996,2803
DAPT,XGBOOST,62,1.0,4000,DOMAIN_OOD,3858,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.014026392999994641,0.9162154600783343,0.911841336873203,0.9949109414758269,0.20269569725246242,0.3367786391042205,0.0010368066355624676,391,2,1927,1538
DAPT,XGBOOST,62,1.0,4000,TEMPLATE_OOD,6832,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.023056353000015406,0.9347872705819936,0.9292164678959464,0.996039603960396,0.29449648711943793,0.45458653411658384,0.00117096018735363,1006,4,3412,2410
DAPT,XGBOOST,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.013010550999979387,0.9060130242250123,0.9009317153267259,0.9941690962099126,0.18392664509169362,0.31042330450614475,0.0010787486515641855,341,2,1852,1513
DAPT,MLP,62,1.0,4000,IID,3051,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.022120646999951532,0.9059421652010946,0.9325491298941381,0.9911894273127754,0.42533081285444235,0.5952380952380952,0.002007024586051179,450,4,1989,608
DAPT,MLP,62,1.0,4000,TEMPORAL,8000,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.05974598600005265,0.9546195533771514,0.9510711875000001,0.9950773558368495,0.35375,0.5219476208041313,0.00175,1415,7,3993,2585
DAPT,MLP,62,1.0,4000,DOMAIN_OOD,3858,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.029298807000031957,0.9355940361381393,0.9340836341228166,0.9918200408997955,0.2514256091238984,0.4011579818031431,0.002073613271124935,485,4,1925,1444
DAPT,MLP,62,1.0,4000,TEMPLATE_OOD,6832,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.04961341800003538,0.9500423375620535,0.946654982202502,0.9947043248014121,0.32991803278688525,0.49549351505825456,0.001756440281030445,1127,6,3410,2289
DAPT,MLP,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.025203338999972402,0.9298233388797028,0.9285253377926266,0.9929078014184397,0.22653721682847897,0.3689064558629776,0.0016181229773462784,420,3,1851,1434
CONTRASTIVE,LOGREG,62,1.0,4000,IID,3051,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.021744622000028357,0.7986082305349789,0.8625965928007003,0.9433333333333334,0.2674858223062382,0.4167893961708395,0.008529854490717512,283,17,1976,775
CONTRASTIVE,LOGREG,62,1.0,4000,TEMPORAL,8000,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.07764073900000312,0.8863034169911015,0.8698228125,0.9752679307502061,0.29575,0.4538653366583541,0.0075,1183,30,3970,2817
CONTRASTIVE,LOGREG,62,1.0,4000,DOMAIN_OOD,3858,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.029208389000018542,0.8466745387487071,0.830321944853604,0.9656862745098039,0.2042509072058061,0.3371844244758237,0.007257646448937273,394,14,1915,1535
CONTRASTIVE,LOGREG,62,1.0,4000,TEMPLATE_OOD,6832,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.04214845600006356,0.8824630071767086,0.8655460218890029,0.974559686888454,0.29156908665105385,0.44885083370887785,0.007611241217798595,996,26,3390,2420
CONTRASTIVE,LOGREG,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.02005340999994587,0.8407054877711282,0.8231253687470108,0.9659685863874345,0.19902912621359223,0.3300536672629696,0.007011866235167206,369,13,1841,1485
CONTRASTIVE,XGBOOST,62,1.0,4000,IID,3051,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.010909860999959164,0.7873022253359577,0.8694921829427572,0.9215686274509803,0.222117202268431,0.357958872810358,0.010035122930255895,235,20,1973,823
CONTRASTIVE,XGBOOST,62,1.0,4000,TEMPORAL,8000,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.0269746500000565,0.8854172391506159,0.8677520000000001,0.9791847354726799,0.28225,0.43819134484766153,0.006,1129,24,3976,2871
CONTRASTIVE,XGBOOST,62,1.0,4000,DOMAIN_OOD,3858,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.013558858000010332,0.8481873426609292,0.8316788232110316,0.9725,0.20165889061689996,0.3340489480463718,0.005702436495593572,389,11,1918,1540
CONTRASTIVE,XGBOOST,62,1.0,4000,TEMPLATE_OOD,6832,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.023282019000021137,0.8854162364843974,0.8661210469810069,0.983419689119171,0.2778103044496487,0.4332344213649852,0.00468384074941452,949,16,3400,2467
CONTRASTIVE,XGBOOST,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.012746590000006108,0.843174051966882,0.8250041602226854,0.9753424657534246,0.19201725997842503,0.32086525461919785,0.0048543689320388345,356,9,1845,1498
CONTRASTIVE,MLP,62,1.0,4000,IID,3051,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.021209310000017467,0.8162530822062976,0.8870470085753824,0.9296875,0.22495274102079396,0.3622526636225266,0.009031610637230306,238,18,1975,820
CONTRASTIVE,MLP,62,1.0,4000,TEMPORAL,8000,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.06079656199995043,0.8961554977657479,0.88007059375,0.9840737636211232,0.2935,0.4521471211245908,0.00475,1174,19,3981,2826
CONTRASTIVE,MLP,62,1.0,4000,DOMAIN_OOD,3858,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.030565347999981896,0.866638797518571,0.8491225976816703,0.9829683698296837,0.20943494038361846,0.3452991452991453,0.0036288232244686366,404,7,1922,1525
CONTRASTIVE,MLP,62,1.0,4000,TEMPLATE_OOD,6832,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.05049288099996829,0.8955348688921942,0.878248334741045,0.9851632047477745,0.29156908665105385,0.44996611700926137,0.004391100702576112,996,15,3401,2420
CONTRASTIVE,MLP,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.02563862500005598,0.8597325748284164,0.8405590291960355,0.9827586206896551,0.215210355987055,0.3530973451327434,0.0037756202804746495,399,7,1847,1455
BASE,LOGREG,72,0.1,400,IID,3051,0.998500342985107,0.005,0.00468384074941452,0.1434878587196468,0.028623116999938247,0.02638056900002539,0.8407499282741737,0.8973951362851265,0.9728260869565217,0.16918714555765596,0.2882447665056361,0.002508780732563974,179,5,1988,879
BASE,LOGREG,72,0.1,400,TEMPORAL,8000,0.998500342985107,0.005,0.00468384074941452,0.1434878587196468,0.028623116999938247,0.06478047299992795,0.925013646181051,0.9322469374999999,0.9714285714285714,0.1445,0.2515778019586507,0.00425,578,17,3983,3422
BASE,LOGREG,72,0.1,400,DOMAIN_OOD,3858,0.998500342985107,0.005,0.00468384074941452,0.1434878587196468,0.028623116999938247,0.023832747000028576,0.9012352664105068,0.913931343406321,0.9452554744525548,0.13426645930533956,0.2351339083068543,0.007776049766718507,259,15,1914,1670
BASE,LOGREG,72,0.1,400,TEMPLATE_OOD,6832,0.998500342985107,0.005,0.00468384074941452,0.1434878587196468,0.028623116999938247,0.04267549900009726,0.9162784283597804,0.9251240203149251,0.9643605870020965,0.13466042154566746,0.23632160287695864,0.004976580796252928,460,17,3399,2956
BASE,LOGREG,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.998500342985107,0.005,0.00468384074941452,0.1434878587196468,0.028623116999938247,0.020125158000041665,0.8943362936326795,0.9067665003741291,0.9431818181818182,0.1343042071197411,0.23512747875354106,0.008090614886731391,249,15,1839,1605
BASE,XGBOOST,72,0.1,400,IID,3051,0.9925349354743958,0.005,0.00468384074941452,0.26490066225165565,2.0547093789999735,0.0077684540000291236,0.8200907226720282,0.8867373235435555,0.9636363636363636,0.2504725897920605,0.3975993998499625,0.005017561465127948,265,10,1983,793
BASE,XGBOOST,72,0.1,400,TEMPORAL,8000,0.9925349354743958,0.005,0.00468384074941452,0.26490066225165565,2.0547093789999735,0.017798609999999826,0.8926100362029488,0.9047052499999999,0.9539078156312625,0.119,0.2116025783507446,0.00575,476,23,3977,3524
BASE,XGBOOST,72,0.1,400,DOMAIN_OOD,3858,0.9925349354743958,0.005,0.00468384074941452,0.26490066225165565,2.0547093789999735,0.009119911999960095,0.8492352701699688,0.8709259048744693,0.9254658385093167,0.07724209434940384,0.14258373205741626,0.006220839813374806,149,12,1917,1780
BASE,XGBOOST,72,0.1,400,TEMPLATE_OOD,6832,0.9925349354743958,0.005,0.00468384074941452,0.26490066225165565,2.0547093789999735,0.015851333000000523,0.8825154662309138,0.895825677758338,0.944578313253012,0.11475409836065574,0.20464630644740275,0.006733021077283372,392,23,3393,3024
BASE,XGBOOST,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9925349354743958,0.005,0.00468384074941452,0.26490066225165565,2.0547093789999735,0.008691808999969908,0.8401710716920899,0.8602284456826197,0.9289940828402367,0.08468176914778856,0.15521502718734553,0.006472491909385114,157,12,1842,1697
BASE,MLP,72,0.1,400,IID,3051,0.9986127018928528,0.005,0.00468384074941452,0.2803532008830022,0.24594270500006132,0.0217157079999879,0.8437032626911638,0.9012825607964359,0.9625,0.29111531190926276,0.44702467343976776,0.006021073758153537,308,12,1981,750
BASE,MLP,72,0.1,400,TEMPORAL,8000,0.9986127018928528,0.005,0.00468384074941452,0.2803532008830022,0.24594270500006132,0.05709702299998298,0.9174490261676487,0.92357390625,0.9708920187793427,0.2585,0.40829220138203354,0.00775,1034,31,3969,2966
BASE,MLP,72,0.1,400,DOMAIN_OOD,3858,0.9986127018928528,0.005,0.00468384074941452,0.2803532008830022,0.24594270500006132,0.026119124000047123,0.8712317389426518,0.8917677875626742,0.9244712990936556,0.15863141524105753,0.27079646017699116,0.012960082944530845,306,25,1904,1623
BASE,MLP,72,0.1,400,TEMPLATE_OOD,6832,0.9986127018928528,0.005,0.00468384074941452,0.2803532008830022,0.24594270500006132,0.04514816400001109,0.9093181388167847,0.9163899804748559,0.9656699889258029,0.25526932084309134,0.4037971752720537,0.009074941451990632,872,31,3385,2544
BASE,MLP,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9986127018928528,0.005,0.00468384074941452,0.2803532008830022,0.24594270500006132,0.025622287000032884,0.8621875935591705,0.882750378492987,0.919093851132686,0.15318230852211434,0.26259824318076747,0.01348435814455232,284,25,1829,1570
DAPT,LOGREG,72,0.1,400,IID,3051,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.026516610999919976,0.8433749936810653,0.895824895641361,0.9666666666666667,0.13705103969754254,0.24006622516556292,0.002508780732563974,145,5,1988,913
DAPT,LOGREG,72,0.1,400,TEMPORAL,8000,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.08806610999999975,0.9225213574727441,0.92564925,0.9804469273743017,0.08775,0.16108306562643415,0.00175,351,7,3993,3649
DAPT,LOGREG,72,0.1,400,DOMAIN_OOD,3858,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.02717962899998838,0.8896127834535545,0.903322215476798,0.9571428571428572,0.06946604458268534,0.12953117448042534,0.003110419906687403,134,6,1923,1795
DAPT,LOGREG,72,0.1,400,TEMPLATE_OOD,6832,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.05347387900008016,0.914617562814465,0.9198686680396426,0.9766666666666667,0.0857728337236534,0.15769644779332614,0.0020491803278688526,293,7,3409,3123
DAPT,LOGREG,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.02000686599990331,0.8782842397749882,0.8929170317771191,0.952,0.06418554476806904,0.12026275896917635,0.003236245954692557,119,6,1848,1735
DAPT,XGBOOST,72,0.1,400,IID,3051,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.0070637320000059844,0.7872256486890885,0.8731092851445087,0.9357798165137615,0.09640831758034027,0.17480719794344474,0.0035122930255895636,102,7,1986,956
DAPT,XGBOOST,72,0.1,400,TEMPORAL,8000,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.017410935000043537,0.884996898704869,0.8930410000000001,0.9716981132075472,0.0515,0.09781576448243115,0.0015,206,6,3994,3794
DAPT,XGBOOST,72,0.1,400,DOMAIN_OOD,3858,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.009058463999963351,0.8299142443524469,0.8591332371774458,0.918918918918919,0.0352514256091239,0.06789815277084374,0.003110419906687403,68,6,1923,1861
DAPT,XGBOOST,72,0.1,400,TEMPLATE_OOD,6832,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.015551523999988603,0.8784002128951791,0.8899325703810145,0.9651162790697675,0.04859484777517564,0.09253065774804906,0.001756440281030445,166,6,3410,3250
DAPT,XGBOOST,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.008614072000000306,0.8141975561256012,0.8449228991457288,0.9076923076923077,0.03182308522114347,0.061490359562272015,0.003236245954692557,59,6,1848,1795
DAPT,MLP,72,0.1,400,IID,3051,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.022776983999960976,0.8356786661899009,0.8922158556839296,0.968,0.11436672967863894,0.20456466610312765,0.002007024586051179,121,4,1989,937
DAPT,MLP,72,0.1,400,TEMPORAL,8000,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.060799115000008896,0.9219385096379451,0.922202,0.9887459807073955,0.15375,0.2661185633924708,0.00175,615,7,3993,3385
DAPT,MLP,72,0.1,400,DOMAIN_OOD,3858,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.02843534799990266,0.8832482522288178,0.8939772499147416,0.968421052631579,0.09538621047174702,0.17366682397357244,0.003110419906687403,184,6,1923,1745
DAPT,MLP,72,0.1,400,TEMPLATE_OOD,6832,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.04737292499999057,0.9152335206793778,0.9169112737140005,0.9869888475836431,0.15544496487119439,0.26858877086494687,0.0020491803278688526,531,7,3409,2885
DAPT,MLP,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.025960144000009677,0.8721081000366391,0.8827061579441633,0.9672131147540983,0.09546925566343042,0.17378497790868924,0.003236245954692557,177,6,1848,1677
