representation,classifier,seed,label_budget,scenario,n_test,target_fpr,threshold,calibration_empirical_fpr,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,prevalence_phish
BASE,XGBOOST,62,1.0,TEMPLATE_OOD,2116,0.01,0.9626537561416627,0.00936768149882904,0.9320136138633089,0.9278411669483742,0.9749478079331941,0.44139886578449905,0.6076772934287573,0.011342155009451797,467,12,1046,591,0.5
BASE,XGBOOST,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9626537561416627,0.00936768149882904,0.9124355300627093,0.9114845573021823,0.9708222811671088,0.34593572778827975,0.5101045296167247,0.010396975425330813,366,11,1047,692,0.5
BASE,XGBOOST,62,1.0,IID_BALANCED,2116,0.02,0.9044615626335145,0.01990632318501171,0.9304936457536666,0.924600934101865,0.9620462046204621,0.5510396975425331,0.7007211538461539,0.021739130434782608,583,23,1035,475,0.5
BASE,XGBOOST,62,1.0,TEMPORAL,2116,0.02,0.9044615626335145,0.01990632318501171,0.9410307820664874,0.9376172540835689,0.9750830564784053,0.554820415879017,0.7072289156626506,0.014177693761814745,587,15,1043,471,0.5
BASE,XGBOOST,62,1.0,DOMAIN_OOD,2116,0.02,0.9044615626335145,0.01990632318501171,0.9208565658976352,0.9204843107335952,0.9584086799276673,0.500945179584121,0.6579764121663563,0.021739130434782608,530,23,1035,528,0.5
BASE,XGBOOST,62,1.0,TEMPLATE_OOD,2116,0.02,0.9044615626335145,0.01990632318501171,0.9320136138633089,0.9278411669483742,0.967741935483871,0.5387523629489603,0.692167577413479,0.017958412098298678,570,19,1039,488,0.5
BASE,XGBOOST,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9044615626335145,0.01990632318501171,0.9124355300627093,0.9114845573021823,0.9600798403193613,0.4546313799621928,0.6170622193713919,0.01890359168241966,481,20,1038,577,0.5
BASE,MLP,62,1.0,IID_BALANCED,2116,0.005,0.9989726543426515,0.00468384074941452,0.9413455363891242,0.9349259936892735,0.9885321100917431,0.40737240075614367,0.5769745649263721,0.004725897920604915,431,5,1053,627,0.5
BASE,MLP,62,1.0,TEMPORAL,2116,0.005,0.9989726543426515,0.00468384074941452,0.9556537484355049,0.9512544623554089,0.9881516587677726,0.3941398865784499,0.5635135135135135,0.004725897920604915,417,5,1053,641,0.5
BASE,MLP,62,1.0,DOMAIN_OOD,2116,0.005,0.9989726543426515,0.00468384074941452,0.9451371098689373,0.9424378486354752,0.9885057471264368,0.32514177693761814,0.48933143669985774,0.003780718336483932,344,4,1054,714,0.5
BASE,MLP,62,1.0,TEMPLATE_OOD,2116,0.005,0.9989726543426515,0.00468384074941452,0.9496909721016406,0.9448445724536434,0.9948586118251928,0.3657844990548204,0.5348997926744989,0.001890359168241966,387,2,1056,671,0.5
BASE,MLP,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9989726543426515,0.00468384074941452,0.9402610336987924,0.9361708970451077,0.9935064935064936,0.2892249527410208,0.4480234260614934,0.001890359168241966,306,2,1056,752,0.5
BASE,MLP,62,1.0,IID_BALANCED,2116,0.01,0.9912247061729432,0.00936768149882904,0.9413455363891242,0.9349259936892735,0.9876977152899824,0.5311909262759924,0.690842040565458,0.006616257088846881,562,7,1051,496,0.5
BASE,MLP,62,1.0,TEMPORAL,2116,0.01,0.9912247061729432,0.00936768149882904,0.9556537484355049,0.9512544623554089,0.9875,0.5226843100189036,0.6835599505562423,0.006616257088846881,553,7,1051,505,0.5
BASE,MLP,62,1.0,DOMAIN_OOD,2116,0.01,0.9912247061729432,0.00936768149882904,0.9451371098689373,0.9424378486354752,0.9844357976653697,0.4782608695652174,0.6437659033078881,0.007561436672967864,506,8,1050,552,0.5
BASE,MLP,62,1.0,TEMPLATE_OOD,2116,0.01,0.9912247061729432,0.00936768149882904,0.9496909721016406,0.9448445724536434,0.9834862385321101,0.5066162570888468,0.6687461010605116,0.008506616257088847,536,9,1049,522,0.5
BASE,MLP,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9912247061729432,0.00936768149882904,0.9402610336987924,0.9361708970451077,0.9874739039665971,0.44706994328922495,0.6154847104749512,0.005671077504725898,473,6,1052,585,0.5
BASE,MLP,62,1.0,IID_BALANCED,2116,0.02,0.9105550646781922,0.01990632318501171,0.9413455363891242,0.9349259936892735,0.9742489270386266,0.6436672967863895,0.7751849743881616,0.017013232514177693,681,18,1040,377,0.5
BASE,MLP,62,1.0,TEMPORAL,2116,0.02,0.9105550646781922,0.01990632318501171,0.9556537484355049,0.9512544623554089,0.9739130434782609,0.6351606805293005,0.7688787185354691,0.017013232514177693,672,18,1040,386,0.5
BASE,MLP,62,1.0,DOMAIN_OOD,2116,0.02,0.9105550646781922,0.01990632318501171,0.9451371098689373,0.9424378486354752,0.9563953488372093,0.6219281663516069,0.7537227949599083,0.02835538752362949,658,30,1028,400,0.5
BASE,MLP,62,1.0,TEMPLATE_OOD,2116,0.02,0.9105550646781922,0.01990632318501171,0.9496909721016406,0.9448445724536434,0.9647577092511013,0.6209829867674859,0.7556066705002875,0.022684310018903593,657,24,1034,401,0.5
BASE,MLP,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9105550646781922,0.01990632318501171,0.9402610336987924,0.9361708970451077,0.9582689335394127,0.5860113421550095,0.7272727272727273,0.02551984877126654,620,27,1031,438,0.5
DAPT,LOGREG,62,1.0,IID_BALANCED,2116,0.005,0.9854148626327516,0.00468384074941452,0.9338098802711656,0.9223541225195737,0.9880382775119617,0.390359168241966,0.559620596205962,0.004725897920604915,413,5,1053,645,0.5
DAPT,LOGREG,62,1.0,TEMPORAL,2116,0.005,0.9854148626327516,0.00468384074941452,0.954686917999678,0.9495311623386137,0.9910714285714286,0.41965973534971646,0.5896414342629482,0.003780718336483932,444,4,1054,614,0.5
DAPT,LOGREG,62,1.0,DOMAIN_OOD,2116,0.005,0.9854148626327516,0.00468384074941452,0.9362668660186892,0.9369374037399808,0.9719626168224299,0.2948960302457467,0.45250181290790426,0.008506616257088847,312,9,1049,746,0.5
DAPT,LOGREG,62,1.0,TEMPLATE_OOD,2116,0.005,0.9854148626327516,0.00468384074941452,0.9487492416526697,0.9430096018810682,0.9872773536895675,0.3667296786389414,0.534803583735355,0.004725897920604915,388,5,1053,670,0.5
DAPT,LOGREG,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9854148626327516,0.00468384074941452,0.9286969948690025,0.9267476888661774,0.9783393501805054,0.2561436672967864,0.4059925093632959,0.005671077504725898,271,6,1052,787,0.5
DAPT,LOGREG,62,1.0,IID_BALANCED,2116,0.01,0.9381694793701173,0.00936768149882904,0.9338098802711656,0.9223541225195737,0.9794871794871794,0.5415879017013232,0.6975045648204504,0.011342155009451797,573,12,1046,485,0.5
DAPT,LOGREG,62,1.0,TEMPORAL,2116,0.01,0.9381694793701173,0.00936768149882904,0.954686917999678,0.9495311623386137,0.9863013698630136,0.5444234404536862,0.7015834348355664,0.007561436672967864,576,8,1050,482,0.5
DAPT,LOGREG,62,1.0,DOMAIN_OOD,2116,0.01,0.9381694793701173,0.00936768149882904,0.9362668660186892,0.9369374037399808,0.9741035856573705,0.4621928166351607,0.6269230769230769,0.012287334593572778,489,13,1045,569,0.5
DAPT,LOGREG,62,1.0,TEMPLATE_OOD,2116,0.01,0.9381694793701173,0.00936768149882904,0.9487492416526697,0.9430096018810682,0.9826689774696707,0.5359168241965974,0.6935779816513762,0.00945179584120983,567,10,1048,491,0.5
DAPT,LOGREG,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9381694793701173,0.00936768149882904,0.9286969948690025,0.9267476888661774,0.9782608695652174,0.42533081285444235,0.5928853754940712,0.00945179584120983,450,10,1048,608,0.5
DAPT,LOGREG,62,1.0,IID_BALANCED,2116,0.02,0.8954939246177674,0.01990632318501171,0.9338098802711656,0.9223541225195737,0.9762658227848101,0.5831758034026465,0.7301775147928994,0.014177693761814745,617,15,1043,441,0.5
DAPT,LOGREG,62,1.0,TEMPORAL,2116,0.02,0.8954939246177674,0.01990632318501171,0.954686917999678,0.9495311623386137,0.9863013698630136,0.6124763705103969,0.7556851311953353,0.008506616257088847,648,9,1049,410,0.5
DAPT,LOGREG,62,1.0,DOMAIN_OOD,2116,0.02,0.8954939246177674,0.01990632318501171,0.9362668660186892,0.9369374037399808,0.9692307692307692,0.5359168241965974,0.6902008520998174,0.017013232514177693,567,18,1040,491,0.5
DAPT,LOGREG,62,1.0,TEMPLATE_OOD,2116,0.02,0.8954939246177674,0.01990632318501171,0.9487492416526697,0.9430096018810682,0.9763406940063092,0.5850661625708885,0.7316784869976359,0.014177693761814745,619,15,1043,439,0.5
DAPT,LOGREG,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.8954939246177674,0.01990632318501171,0.9286969948690025,0.9267476888661774,0.9733333333333334,0.4829867674858223,0.6456096020214782,0.013232514177693762,511,14,1044,547,0.5
DAPT,XGBOOST,62,1.0,IID_BALANCED,2116,0.005,0.9954734444618226,0.00468384074941452,0.9218173503539332,0.9130506251764395,0.9923469387755102,0.3676748582230624,0.5365517241379311,0.002835538752362949,389,3,1055,669,0.5
DAPT,XGBOOST,62,1.0,TEMPORAL,2116,0.005,0.9954734444618226,0.00468384074941452,0.9351847402740832,0.9292392823067384,0.9967320261437909,0.2882797731568998,0.4472140762463343,0.000945179584120983,305,1,1057,753,0.5
DAPT,XGBOOST,62,1.0,DOMAIN_OOD,2116,0.005,0.9954734444618226,0.00468384074941452,0.9187349670507824,0.9136134447775701,0.9952380952380953,0.19754253308128544,0.32965299684542587,0.000945179584120983,209,1,1057,849,0.5
DAPT,XGBOOST,62,1.0,TEMPLATE_OOD,2116,0.005,0.9954734444618226,0.00468384074941452,0.9316370119117676,0.9260303172158476,0.9966216216216216,0.27882797731569,0.4357459379615953,0.000945179584120983,295,1,1057,763,0.5
DAPT,XGBOOST,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9954734444618226,0.00468384074941452,0.9060950974303691,0.902677770591157,0.989010989010989,0.17013232514177692,0.2903225806451613,0.001890359168241966,180,2,1056,878,0.5
DAPT,XGBOOST,62,1.0,IID_BALANCED,2116,0.01,0.9656567573547364,0.00936768149882904,0.9218173503539332,0.9130506251764395,0.9744525547445255,0.504725897920605,0.6650062266500623,0.013232514177693762,534,14,1044,524,0.5
DAPT,XGBOOST,62,1.0,TEMPORAL,2116,0.01,0.9656567573547364,0.00936768149882904,0.9351847402740832,0.9292392823067384,0.9818548387096774,0.4603024574669187,0.6267696267696268,0.008506616257088847,487,9,1049,571,0.5
DAPT,XGBOOST,62,1.0,DOMAIN_OOD,2116,0.01,0.9656567573547364,0.00936768149882904,0.9187349670507824,0.9136134447775701,0.975669099756691,0.3790170132325142,0.5459496255956433,0.00945179584120983,401,10,1048,657,0.5
DAPT,XGBOOST,62,1.0,TEMPLATE_OOD,2116,0.01,0.9656567573547364,0.00936768149882904,0.9316370119117676,0.9260303172158476,0.9801762114537445,0.42060491493383745,0.5886243386243386,0.008506616257088847,445,9,1049,613,0.5
DAPT,XGBOOST,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9656567573547364,0.00936768149882904,0.9060950974303691,0.902677770591157,0.977961432506887,0.33553875236294894,0.4996481351161154,0.007561436672967864,355,8,1050,703,0.5
DAPT,XGBOOST,62,1.0,IID_BALANCED,2116,0.02,0.8714582324028016,0.01990632318501171,0.9218173503539332,0.9130506251764395,0.9482758620689655,0.5718336483931947,0.7134433962264151,0.031190926275992438,605,33,1025,453,0.5
DAPT,XGBOOST,62,1.0,TEMPORAL,2116,0.02,0.8714582324028016,0.01990632318501171,0.9351847402740832,0.9292392823067384,0.9754098360655737,0.5623818525519849,0.7134292565947242,0.014177693761814745,595,15,1043,463,0.5
DAPT,XGBOOST,62,1.0,DOMAIN_OOD,2116,0.02,0.8714582324028016,0.01990632318501171,0.9187349670507824,0.9136134447775701,0.9626334519572953,0.5113421550094518,0.6679012345679012,0.01984877126654064,541,21,1037,517,0.5
DAPT,XGBOOST,62,1.0,TEMPLATE_OOD,2116,0.02,0.8714582324028016,0.01990632318501171,0.9316370119117676,0.9260303172158476,0.9658703071672355,0.5349716446124764,0.6885644768856448,0.01890359168241966,566,20,1038,492,0.5
DAPT,XGBOOST,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.8714582324028016,0.01990632318501171,0.9060950974303691,0.902677770591157,0.9602385685884692,0.45652173913043476,0.6188340807174888,0.01890359168241966,483,20,1038,575,0.5
DAPT,MLP,62,1.0,IID_BALANCED,2116,0.005,0.9997193217277528,0.00468384074941452,0.9391796026334506,0.9322512605372337,0.9911894273127754,0.42533081285444235,0.5952380952380952,0.003780718336483932,450,4,1054,608,0.5
DAPT,MLP,62,1.0,TEMPORAL,2116,0.005,0.9997193217277528,0.00468384074941452,0.9516563705183139,0.9477569405483827,0.9892183288409704,0.34688090737240074,0.5136459062281316,0.003780718336483932,367,4,1054,691,0.5
DAPT,MLP,62,1.0,DOMAIN_OOD,2116,0.005,0.9997193217277528,0.00468384074941452,0.9403252844294304,0.9401838901376139,0.9924812030075187,0.2495274102079395,0.3987915407854985,0.001890359168241966,264,2,1056,794,0.5
DAPT,MLP,62,1.0,TEMPLATE_OOD,2116,0.005,0.9997193217277528,0.00468384074941452,0.9467833502559198,0.9425754267601959,0.9941348973607038,0.32041587901701324,0.48463187991422446,0.001890359168241966,339,2,1056,719,0.5
DAPT,MLP,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9997193217277528,0.00468384074941452,0.9277306999006749,0.9279894654464499,0.9911504424778761,0.21172022684310018,0.34890965732087226,0.001890359168241966,224,2,1056,834,0.5
DAPT,MLP,62,1.0,IID_BALANCED,2116,0.01,0.9945344924926759,0.00936768149882904,0.9391796026334506,0.9322512605372337,0.9788732394366197,0.5255198487712666,0.6838868388683886,0.011342155009451797,556,12,1046,502,0.5
DAPT,MLP,62,1.0,TEMPORAL,2116,0.01,0.9945344924926759,0.00936768149882904,0.9516563705183139,0.9477569405483827,0.9827586206896551,0.4848771266540643,0.649367088607595,0.008506616257088847,513,9,1049,545,0.5
DAPT,MLP,62,1.0,DOMAIN_OOD,2116,0.01,0.9945344924926759,0.00936768149882904,0.9403252844294304,0.9401838901376139,0.9792626728110599,0.4017013232514178,0.5697050938337802,0.008506616257088847,425,9,1049,633,0.5
DAPT,MLP,62,1.0,TEMPLATE_OOD,2116,0.01,0.9945344924926759,0.00936768149882904,0.9467833502559198,0.9425754267601959,0.9837067209775967,0.45652173913043476,0.6236281471917366,0.007561436672967864,483,8,1050,575,0.5
DAPT,MLP,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9945344924926759,0.00936768149882904,0.9277306999006749,0.9279894654464499,0.9787234042553191,0.34782608695652173,0.5132496513249651,0.007561436672967864,368,8,1050,690,0.5
DAPT,MLP,62,1.0,IID_BALANCED,2116,0.02,0.9404441714286805,0.01990632318501171,0.9391796026334506,0.9322512605372337,0.9664233576642336,0.6257088846880907,0.759609868043603,0.021739130434782608,662,23,1035,396,0.5
DAPT,MLP,62,1.0,TEMPORAL,2116,0.02,0.9404441714286805,0.01990632318501171,0.9516563705183139,0.9477569405483827,0.9746835443037974,0.5822306238185255,0.7289940828402367,0.015122873345935728,616,16,1042,442,0.5
DAPT,MLP,62,1.0,DOMAIN_OOD,2116,0.02,0.9404441714286805,0.01990632318501171,0.9403252844294304,0.9401838901376139,0.9663299663299664,0.5425330812854442,0.6949152542372882,0.01890359168241966,574,20,1038,484,0.5
DAPT,MLP,62,1.0,TEMPLATE_OOD,2116,0.02,0.9404441714286805,0.01990632318501171,0.9467833502559198,0.9425754267601959,0.9696,0.5727788279773157,0.7201426024955436,0.017958412098298678,606,19,1039,452,0.5
DAPT,MLP,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9404441714286805,0.01990632318501171,0.9277306999006749,0.9279894654464499,0.9626168224299065,0.4867674858223062,0.6465787821720025,0.01890359168241966,515,20,1038,543,0.5
CONTRASTIVE,LOGREG,62,1.0,IID_BALANCED,2116,0.005,0.989529848098755,0.00468384074941452,0.8680663125710881,0.8617831197001155,0.9625850340136054,0.2674858223062382,0.41863905325443784,0.010396975425330813,283,11,1047,775,0.5
CONTRASTIVE,LOGREG,62,1.0,TEMPORAL,2116,0.005,0.989529848098755,0.00468384074941452,0.8789102033939601,0.8651350231024044,0.9682539682539683,0.2882797731568998,0.4442825928623452,0.00945179584120983,305,10,1048,753,0.5
CONTRASTIVE,LOGREG,62,1.0,DOMAIN_OOD,2116,0.005,0.989529848098755,0.00468384074941452,0.8517581630165932,0.8323244270853806,0.9777777777777777,0.20793950850661624,0.34294621979734996,0.004725897920604915,220,5,1053,838,0.5
CONTRASTIVE,LOGREG,62,1.0,TEMPLATE_OOD,2116,0.005,0.989529848098755,0.00468384074941452,0.8791175503048227,0.8613033829924849,0.9723076923076923,0.29867674858223064,0.4569775849602314,0.008506616257088847,316,9,1049,742,0.5
CONTRASTIVE,LOGREG,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.989529848098755,0.00468384074941452,0.8458014382541688,0.8253034759023875,0.9715639810426541,0.1937618147448015,0.32308904649330183,0.005671077504725898,205,6,1052,853,0.5
CONTRASTIVE,LOGREG,62,1.0,IID_BALANCED,2116,0.01,0.9844276309013368,0.00936768149882904,0.8680663125710881,0.8617831197001155,0.9575757575757575,0.29867674858223064,0.4553314121037464,0.013232514177693762,316,14,1044,742,0.5
CONTRASTIVE,LOGREG,62,1.0,TEMPORAL,2116,0.01,0.9844276309013368,0.00936768149882904,0.8789102033939601,0.8651350231024044,0.9715099715099715,0.3223062381852552,0.48403122782114977,0.00945179584120983,341,10,1048,717,0.5
CONTRASTIVE,LOGREG,62,1.0,DOMAIN_OOD,2116,0.01,0.9844276309013368,0.00936768149882904,0.8517581630165932,0.8323244270853806,0.9689922480620154,0.23629489603024575,0.3799392097264438,0.007561436672967864,250,8,1050,808,0.5
CONTRASTIVE,LOGREG,62,1.0,TEMPLATE_OOD,2116,0.01,0.9844276309013368,0.00936768149882904,0.8791175503048227,0.8613033829924849,0.9688385269121813,0.32325141776937616,0.4847625797306875,0.010396975425330813,342,11,1047,716,0.5
CONTRASTIVE,LOGREG,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9844276309013368,0.00936768149882904,0.8458014382541688,0.8253034759023875,0.9586776859504132,0.21928166351606806,0.3569230769230769,0.00945179584120983,232,10,1048,826,0.5
CONTRASTIVE,LOGREG,62,1.0,IID_BALANCED,2116,0.02,0.9435843229293824,0.01990632318501171,0.8680663125710881,0.8617831197001155,0.9238683127572016,0.42438563327032136,0.5816062176165803,0.03497164461247637,449,37,1021,609,0.5
CONTRASTIVE,LOGREG,62,1.0,TEMPORAL,2116,0.02,0.9435843229293824,0.01990632318501171,0.8789102033939601,0.8651350231024044,0.9458917835671342,0.44612476370510395,0.6062941554271034,0.02551984877126654,472,27,1031,586,0.5
CONTRASTIVE,LOGREG,62,1.0,DOMAIN_OOD,2116,0.02,0.9435843229293824,0.01990632318501171,0.8517581630165932,0.8323244270853806,0.9460154241645244,0.34782608695652173,0.5086385625431928,0.01984877126654064,368,21,1037,690,0.5
CONTRASTIVE,LOGREG,62,1.0,TEMPLATE_OOD,2116,0.02,0.9435843229293824,0.01990632318501171,0.8791175503048227,0.8613033829924849,0.9487704918032787,0.43761814744801514,0.5989650711513583,0.023629489603024575,463,25,1033,595,0.5
CONTRASTIVE,LOGREG,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9435843229293824,0.01990632318501171,0.8458014382541688,0.8253034759023875,0.9454545454545454,0.3440453686200378,0.5045045045045045,0.01984877126654064,364,21,1037,694,0.5
CONTRASTIVE,XGBOOST,62,1.0,IID_BALANCED,2116,0.005,0.9828533530235292,0.00468384074941452,0.8598153554902869,0.8687370685496406,0.9475806451612904,0.222117202268431,0.35987748851454826,0.012287334593572778,235,13,1045,823,0.5
CONTRASTIVE,XGBOOST,62,1.0,TEMPORAL,2116,0.005,0.9828533530235292,0.00468384074941452,0.8828780746027536,0.8669914344216895,0.9764309764309764,0.2741020793950851,0.4280442804428044,0.006616257088846881,290,7,1051,768,0.5
CONTRASTIVE,XGBOOST,62,1.0,DOMAIN_OOD,2116,0.005,0.9828533530235292,0.00468384074941452,0.856059482097605,0.8378534596431544,0.973568281938326,0.20888468809073724,0.34396887159533074,0.005671077504725898,221,6,1052,837,0.5
CONTRASTIVE,XGBOOST,62,1.0,TEMPLATE_OOD,2116,0.005,0.9828533530235292,0.00468384074941452,0.8820544872353001,0.8629346664713176,0.9831081081081081,0.27504725897920607,0.4298375184638109,0.004725897920604915,291,5,1053,767,0.5
CONTRASTIVE,XGBOOST,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9828533530235292,0.00468384074941452,0.8496493378254857,0.826463956318052,0.9904761904761905,0.19659735349716445,0.3280757097791798,0.001890359168241966,208,2,1056,850,0.5
CONTRASTIVE,XGBOOST,62,1.0,IID_BALANCED,2116,0.01,0.9724566936492921,0.00936768149882904,0.8598153554902869,0.8687370685496406,0.9451612903225807,0.276937618147448,0.4283625730994152,0.01606805293005671,293,17,1041,765,0.5
CONTRASTIVE,XGBOOST,62,1.0,TEMPORAL,2116,0.01,0.9724566936492921,0.00936768149882904,0.8828780746027536,0.8669914344216895,0.9753424657534246,0.33648393194706994,0.500351370344343,0.008506616257088847,356,9,1049,702,0.5
CONTRASTIVE,XGBOOST,62,1.0,DOMAIN_OOD,2116,0.01,0.9724566936492921,0.00936768149882904,0.856059482097605,0.8378534596431544,0.9787985865724381,0.2618147448015123,0.41312453392990306,0.005671077504725898,277,6,1052,781,0.5
CONTRASTIVE,XGBOOST,62,1.0,TEMPLATE_OOD,2116,0.01,0.9724566936492921,0.00936768149882904,0.8820544872353001,0.8629346664713176,0.9775280898876404,0.32892249527410206,0.49222065063649223,0.007561436672967864,348,8,1050,710,0.5
CONTRASTIVE,XGBOOST,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9724566936492921,0.00936768149882904,0.8496493378254857,0.826463956318052,0.980544747081712,0.2381852551984877,0.3832699619771863,0.004725897920604915,252,5,1053,806,0.5
CONTRASTIVE,XGBOOST,62,1.0,IID_BALANCED,2116,0.02,0.9370187520980836,0.01990632318501171,0.8598153554902869,0.8687370685496406,0.9180722891566265,0.3601134215500945,0.5173116089613035,0.03213610586011342,381,34,1024,677,0.5
CONTRASTIVE,XGBOOST,62,1.0,TEMPORAL,2116,0.02,0.9370187520980836,0.01990632318501171,0.8828780746027536,0.8669914344216895,0.9534412955465587,0.44517958412098296,0.6069587628865979,0.021739130434782608,471,23,1035,587,0.5
CONTRASTIVE,XGBOOST,62,1.0,DOMAIN_OOD,2116,0.02,0.9370187520980836,0.01990632318501171,0.856059482097605,0.8378534596431544,0.9573333333333334,0.3393194706994329,0.5010467550593162,0.015122873345935728,359,16,1042,699,0.5
CONTRASTIVE,XGBOOST,62,1.0,TEMPLATE_OOD,2116,0.02,0.9370187520980836,0.01990632318501171,0.8820544872353001,0.8629346664713176,0.9648351648351648,0.41493383742911155,0.5803040317250495,0.015122873345935728,439,16,1042,619,0.5
CONTRASTIVE,XGBOOST,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9370187520980836,0.01990632318501171,0.8496493378254857,0.826463956318052,0.9628571428571429,0.31852551984877125,0.4786931818181818,0.012287334593572778,337,13,1045,721,0.5
CONTRASTIVE,MLP,62,1.0,IID_BALANCED,2116,0.005,0.9902929067611695,0.00468384074941452,0.8799700522479956,0.8865766631765896,0.9407114624505929,0.22495274102079396,0.36308161708619374,0.014177693761814745,238,15,1043,820,0.5
CONTRASTIVE,MLP,62,1.0,TEMPORAL,2116,0.005,0.9902929067611695,0.00468384074941452,0.8901892619834921,0.8751898399448257,0.9752321981424149,0.29773156899810965,0.4561911658218682,0.007561436672967864,315,8,1050,743,0.5
CONTRASTIVE,MLP,62,1.0,DOMAIN_OOD,2116,0.005,0.9902929067611695,0.00468384074941452,0.8712379239225374,0.8536445695948771,0.9911111111111112,0.2107750472589792,0.34762275915822294,0.001890359168241966,223,2,1056,835,0.5
CONTRASTIVE,MLP,62,1.0,TEMPLATE_OOD,2116,0.005,0.9902929067611695,0.00468384074941452,0.8914307766212715,0.873778324119768,0.987012987012987,0.28733459357277885,0.445095168374817,0.003780718336483932,304,4,1054,754,0.5
CONTRASTIVE,MLP,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.005,0.9902929067611695,0.00468384074941452,0.8651583466996318,0.8438104137706768,0.987012987012987,0.21550094517958412,0.3537626066718386,0.002835538752362949,228,3,1055,830,0.5
CONTRASTIVE,MLP,62,1.0,IID_BALANCED,2116,0.01,0.9661619067192079,0.00936768149882904,0.8799700522479956,0.8865766631765896,0.9271844660194175,0.3610586011342155,0.5197278911564626,0.02835538752362949,382,30,1028,676,0.5
CONTRASTIVE,MLP,62,1.0,TEMPORAL,2116,0.01,0.9661619067192079,0.00936768149882904,0.8901892619834921,0.8751898399448257,0.9621380846325167,0.40831758034026466,0.5733244857332449,0.01606805293005671,432,17,1041,626,0.5
CONTRASTIVE,MLP,62,1.0,DOMAIN_OOD,2116,0.01,0.9661619067192079,0.00936768149882904,0.8712379239225374,0.8536445695948771,0.9645776566757494,0.33459357277882795,0.4968421052631579,0.012287334593572778,354,13,1045,704,0.5
CONTRASTIVE,MLP,62,1.0,TEMPLATE_OOD,2116,0.01,0.9661619067192079,0.00936768149882904,0.8914307766212715,0.873778324119768,0.959731543624161,0.4054820415879017,0.5700996677740864,0.017013232514177693,429,18,1040,629,0.5
CONTRASTIVE,MLP,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.01,0.9661619067192079,0.00936768149882904,0.8651583466996318,0.8438104137706768,0.9607843137254902,0.32419659735349715,0.48480565371024736,0.013232514177693762,343,14,1044,715,0.5
CONTRASTIVE,MLP,62,1.0,IID_BALANCED,2116,0.02,0.9049394130706788,0.01990632318501171,0.8799700522479956,0.8865766631765896,0.9226713532513181,0.4962192816635161,0.645359557467732,0.04158790170132325,525,44,1014,533,0.5
CONTRASTIVE,MLP,62,1.0,TEMPORAL,2116,0.02,0.9049394130706788,0.01990632318501171,0.8901892619834921,0.8751898399448257,0.962432915921288,0.5085066162570888,0.6654298082869512,0.01984877126654064,538,21,1037,520,0.5
CONTRASTIVE,MLP,62,1.0,DOMAIN_OOD,2116,0.02,0.9049394130706788,0.01990632318501171,0.8712379239225374,0.8536445695948771,0.949290060851927,0.44234404536862004,0.6034816247582205,0.023629489603024575,468,25,1033,590,0.5
CONTRASTIVE,MLP,62,1.0,TEMPLATE_OOD,2116,0.02,0.9049394130706788,0.01990632318501171,0.8914307766212715,0.873778324119768,0.9513513513513514,0.499054820415879,0.6546807191568506,0.02551984877126654,528,27,1031,530,0.5
CONTRASTIVE,MLP,62,1.0,DOMAIN_TEMPLATE_OOD,2116,0.02,0.9049394130706788,0.01990632318501171,0.8651583466996318,0.8438104137706768,0.956989247311828,0.42060491493383745,0.5843729481286933,0.01890359168241966,445,20,1038,613,0.5
BASE,LOGREG,72,0.1,IID_BALANCED,2116,0.005,0.9985003471374513,0.00468384074941452,0.902441313606155,0.8977964272569066,0.9944444444444445,0.16918714555765596,0.28917609046849757,0.000945179584120983,179,1,1057,879,0.5
BASE,LOGREG,72,0.1,TEMPORAL,2116,0.005,0.9985003471374513,0.00468384074941452,0.9280178034051891,0.9293616732358733,0.9940119760479041,0.15689981096408318,0.2710204081632653,0.000945179584120983,166,1,1057,892,0.5
