representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,base_ap,base_recall,base_f1,base_fpr,delta_ssl_ap,delta_ssl_recall,delta_ssl_f1,delta_ssl_fpr
CONTRASTIVE,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.04675553799995669,0.8682813249956562,0.8418315928897763,0.9746503496503497,0.32640515222482436,0.48903508771929827,0.008489461358313818,1115,29,3387,2301,0.9263277616319344,0.24151053864168617,0.38832666509767005,0.00234192037470726,-0.058046436636278176,0.08489461358313818,0.10070842262162821,0.006147540983606558
CONTRASTIVE,LOGREG,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.034257842999977584,0.8308533655679932,0.7978527432450202,0.9647058823529412,0.26537216828478966,0.41624365482233505,0.009708737864077669,492,18,1836,1362,0.8968117348118001,0.21467098166127294,0.3526805494018609,0.002696871628910464,-0.06595836924380694,0.05070118662351672,0.06356310542047416,0.007011866235167205
CONTRASTIVE,XGBOOST,62,0.25,1000,IID,3051,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.009575002000019595,0.7403050682840606,0.8316679265899456,0.9242424242424242,0.057655954631379965,0.10854092526690391,0.002508780732563974,61,5,1988,997,0.8495635672980375,0.29584120982986767,0.45494186046511625,0.002508780732563974,-0.10925849901397688,-0.2381852551984877,-0.34640093519821236,0.0
CONTRASTIVE,XGBOOST,62,0.25,1000,TEMPORAL,8000,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.023655975999986367,0.8672875379725654,0.8462998125000001,0.9878787878787879,0.12225,0.2175750834260289,0.0015,489,6,3994,3511,0.9185938713307445,0.3045,0.4656853374115848,0.00325,-0.051306333358179135,-0.18225,-0.2481102539855559,-0.0017499999999999998
CONTRASTIVE,XGBOOST,62,0.25,1000,DOMAIN_OOD,3858,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.012051384999949732,0.8349902474594446,0.8144782602502902,0.9858156028368794,0.0720580611715915,0.13429951690821257,0.0010368066355624676,139,2,1927,1790,0.8846979755026226,0.19388284085018145,0.3235294117647059,0.004665629860031105,-0.04970772804317802,-0.12182477967858996,-0.18922989485649333,-0.003628823224468637
CONTRASTIVE,XGBOOST,62,0.25,1000,TEMPLATE_OOD,6832,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.020204672000090795,0.8676602075650022,0.8451554264543764,0.988399071925754,0.12470725995316159,0.22147127631920976,0.0014637002341920376,426,5,3411,2990,0.911678703349172,0.30415690866510536,0.4650850492390331,0.0038056206088992973,-0.04401849578416983,-0.17944964871194377,-0.24361377291982333,-0.00234192037470726
CONTRASTIVE,XGBOOST,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.011235224000074595,0.8295757817939666,0.8060510002571775,0.9859154929577465,0.07551240560949299,0.1402805611222445,0.0010787486515641855,140,2,1852,1714,0.8746033024966917,0.18338727076591155,0.30866999546073537,0.0048543689320388345,-0.04502752070272509,-0.10787486515641856,-0.16838943433849088,-0.003775620280474649
CONTRASTIVE,MLP,62,0.25,1000,IID,3051,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.021829251999974986,0.783842870971318,0.8572152818418339,0.9214876033057852,0.2107750472589792,0.34307692307692306,0.009533366783743101,223,19,1974,835,0.8527395629635568,0.3553875236294896,0.521497919556172,0.004014049172102358,-0.0688966919922388,-0.14461247637051042,-0.17842099647924892,0.005519317611640743
CONTRASTIVE,MLP,62,0.25,1000,TEMPORAL,8000,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.05793906400003834,0.8680854852064264,0.84272753125,0.9757462686567164,0.2615,0.41246056782334384,0.0065,1046,26,3974,2954,0.9157362715187515,0.378,0.5466377440347071,0.005,-0.04765078631232511,-0.11649999999999999,-0.13417717621136327,0.0014999999999999996
CONTRASTIVE,MLP,62,0.25,1000,DOMAIN_OOD,3858,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.02621239899997363,0.8339482999008877,0.8085809858047789,0.9717948717948718,0.1964748574390876,0.326865028029323,0.005702436495593572,379,11,1918,1550,0.8817100173567283,0.2846034214618974,0.4404332129963899,0.007776049766718507,-0.04776171745584057,-0.08812856402280977,-0.11356818496706689,-0.002073613271124935
CONTRASTIVE,MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.04604016700000102,0.8678809869513178,0.8413400364176844,0.9796791443850268,0.2681498829039813,0.42105263157894735,0.0055620608899297425,916,19,3397,2500,0.9105415885372715,0.3638758782201405,0.5314236853356135,0.0055620608899297425,-0.04266060158595375,-0.09572599531615922,-0.11037105375666612,0.0
CONTRASTIVE,MLP,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.02610934000006182,0.8252236895640325,0.7956198964540937,0.9744245524296675,0.20550161812297735,0.3394209354120267,0.005393743257820928,381,10,1844,1473,0.8721632965405901,0.2626752966558792,0.41358811040339705,0.007551240560949299,-0.046939606976557635,-0.05717367853290184,-0.07416717499137032,-0.002157497303128371
DAPT,LOGREG,62,1.0,4000,IID,3051,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.020748047999973096,0.898384276037489,0.9224630251247987,0.9833333333333333,0.390359168241966,0.5588633288227334,0.0035122930255895636,413,7,1986,645,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,0.0022275655511102554,0.09262759924385633,0.10134698895345234,0.0015052684395383846
DAPT,LOGREG,62,1.0,4000,TEMPORAL,8000,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.0808103150000079,0.9545465207892715,0.9501795000000001,0.9884146341463415,0.40525,0.574822695035461,0.00475,1621,19,3981,2379,0.9499098889746075,0.322,0.4861294583883752,0.00275,0.004636631814664005,0.08324999999999999,0.08869323664708584,0.002
DAPT,LOGREG,62,1.0,4000,DOMAIN_OOD,3858,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.027862518000006276,0.935074339323443,0.9324723914624967,0.9796954314720813,0.3001555209953344,0.4595238095238095,0.006220839813374806,579,12,1917,1350,0.925876188699382,0.2332814930015552,0.3770423125261835,0.00414722654224987,0.00919815062406093,0.06687402799377917,0.08248149699762602,0.002073613271124935
DAPT,LOGREG,62,1.0,4000,TEMPLATE_OOD,6832,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.042742645999965134,0.95110664549115,0.9468683670727093,0.9872468117029257,0.38524590163934425,0.5542219414613603,0.004976580796252928,1316,17,3399,2100,0.9457954310921128,0.3190866510538642,0.4826212087668807,0.0032201405152224825,0.005311214399037145,0.06615925058548006,0.07160073269447959,0.0017564402810304452
DAPT,LOGREG,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.020197762000066177,0.9296296108537839,0.9272452692740498,0.9784313725490196,0.2691477885652643,0.42216582064297803,0.005933117583603021,499,11,1843,1355,0.9213074954291286,0.22168284789644013,0.3616366036075671,0.004314994606256742,0.00832211542465533,0.047464940668824146,0.06052921703541092,0.001618122977346279
DAPT,XGBOOST,62,1.0,4000,IID,3051,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.01109115099995961,0.8779713239494096,0.9134214552445848,0.9923469387755102,0.3676748582230624,0.5365517241379311,0.0015052684395383843,389,3,1990,669,0.8902611260546913,0.42627599243856334,0.5957727873183619,0.002508780732563974,-0.012289802105281744,-0.05860113421550095,-0.059221063180430855,-0.0010035122930255895
DAPT,XGBOOST,62,1.0,4000,TEMPORAL,8000,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.02663890300004823,0.939817755904865,0.9346774375000001,0.9966694421315571,0.29925,0.46029609690444145,0.001,1197,4,3996,2803,0.9439454823909516,0.3875,0.5574536953785291,0.00275,-0.004127726486086503,-0.08825,-0.09715759847408761,-0.0017499999999999998
DAPT,XGBOOST,62,1.0,4000,DOMAIN_OOD,3858,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.014026392999994641,0.9162154600783343,0.911841336873203,0.9949109414758269,0.20269569725246242,0.3367786391042205,0.0010368066355624676,391,2,1927,1538,0.918630512238359,0.28615863141524106,0.4437299035369775,0.0036288232244686366,-0.002415052160024689,-0.08346293416277864,-0.10695126443275699,-0.002592016588906169
DAPT,XGBOOST,62,1.0,4000,TEMPLATE_OOD,6832,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.023056353000015406,0.9347872705819936,0.9292164678959464,0.996039603960396,0.29449648711943793,0.45458653411658384,0.00117096018735363,1006,4,3412,2410,0.9379855713501095,0.37177985948477754,0.540885860306644,0.002927400468384075,-0.0031983007681158915,-0.07728337236533961,-0.08629932619006014,-0.0017564402810304452
DAPT,XGBOOST,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.013010550999979387,0.9060130242250123,0.9009317153267259,0.9941690962099126,0.18392664509169362,0.31042330450614475,0.0010787486515641855,341,2,1852,1513,0.9108628087132487,0.2551240560949299,0.405486498071153,0.003236245954692557,-0.004849784488236364,-0.07119741100323626,-0.09506319356500825,-0.0021574973031283713
DAPT,MLP,62,1.0,4000,IID,3051,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.022120646999951532,0.9059421652010946,0.9325491298941381,0.9911894273127754,0.42533081285444235,0.5952380952380952,0.002007024586051179,450,4,1989,608,0.9061689845490597,0.40737240075614367,0.575818303273213,0.004014049172102358,-0.0002268193479650904,0.01795841209829868,0.019419791964882194,-0.002007024586051179
DAPT,MLP,62,1.0,4000,TEMPORAL,8000,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.05974598600005265,0.9546195533771514,0.9510711875000001,0.9950773558368495,0.35375,0.5219476208041313,0.00175,1415,7,3993,2585,0.9583723105512812,0.3975,0.567654409139593,0.003,-0.003752757174129817,-0.04375000000000001,-0.04570678833546171,-0.00125
DAPT,MLP,62,1.0,4000,DOMAIN_OOD,3858,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.029298807000031957,0.9355940361381393,0.9340836341228166,0.9918200408997955,0.2514256091238984,0.4011579818031431,0.002073613271124935,485,4,1925,1444,0.9440218339907891,0.321410057024365,0.48513302034428796,0.0036288232244686366,-0.008427797852649799,-0.0699844479004666,-0.08397503854114485,-0.0015552099533437014
DAPT,MLP,62,1.0,4000,TEMPLATE_OOD,6832,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.04961341800003538,0.9500423375620535,0.946654982202502,0.9947043248014121,0.32991803278688525,0.49549351505825456,0.001756440281030445,1127,6,3410,2289,0.9546068170837135,0.38729508196721313,0.5571699305116866,0.002927400468384075,-0.004564479521660059,-0.05737704918032788,-0.061676415453432054,-0.0011709601873536302
DAPT,MLP,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.025203338999972402,0.9298233388797028,0.9285253377926266,0.9929078014184397,0.22653721682847897,0.3689064558629776,0.0016181229773462784,420,3,1851,1434,0.9401959447910853,0.3063646170442287,0.46787479406919275,0.003236245954692557,-0.010372605911382449,-0.07982740021574972,-0.09896833820621515,-0.0016181229773462784
CONTRASTIVE,LOGREG,62,1.0,4000,IID,3051,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.021744622000028357,0.7986082305349789,0.8625965928007003,0.9433333333333334,0.2674858223062382,0.4167893961708395,0.008529854490717512,283,17,1976,775,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.09754847995139992,-0.030245746691871467,-0.04072694369844154,0.006522829904666332
CONTRASTIVE,LOGREG,62,1.0,4000,TEMPORAL,8000,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.07764073900000312,0.8863034169911015,0.8698228125,0.9752679307502061,0.29575,0.4538653366583541,0.0075,1183,30,3970,2817,0.9499098889746075,0.322,0.4861294583883752,0.00275,-0.063606471983506,-0.026249999999999996,-0.03226412173002108,0.00475
CONTRASTIVE,LOGREG,62,1.0,4000,DOMAIN_OOD,3858,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.029208389000018542,0.8466745387487071,0.830321944853604,0.9656862745098039,0.2042509072058061,0.3371844244758237,0.007257646448937273,394,14,1915,1535,0.925876188699382,0.2332814930015552,0.3770423125261835,0.00414722654224987,-0.07920164995067491,-0.029030585795749103,-0.03985788805035978,0.003110419906687403
CONTRASTIVE,LOGREG,62,1.0,4000,TEMPLATE_OOD,6832,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.04214845600006356,0.8824630071767086,0.8655460218890029,0.974559686888454,0.29156908665105385,0.44885083370887785,0.007611241217798595,996,26,3390,2420,0.9457954310921128,0.3190866510538642,0.4826212087668807,0.0032201405152224825,-0.06333242391540428,-0.027517564402810335,-0.033770375058002844,0.004391100702576112
CONTRASTIVE,LOGREG,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.02005340999994587,0.8407054877711282,0.8231253687470108,0.9659685863874345,0.19902912621359223,0.3300536672629696,0.007011866235167206,369,13,1841,1485,0.9213074954291286,0.22168284789644013,0.3616366036075671,0.004314994606256742,-0.08060200765800041,-0.022653721682847905,-0.03158293634459752,0.0026968716289104645
CONTRASTIVE,XGBOOST,62,1.0,4000,IID,3051,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.010909860999959164,0.7873022253359577,0.8694921829427572,0.9215686274509803,0.222117202268431,0.357958872810358,0.010035122930255895,235,20,1973,823,0.8902611260546913,0.42627599243856334,0.5957727873183619,0.002508780732563974,-0.10295890071873359,-0.20415879017013233,-0.23781391450800393,0.007526342197691922
CONTRASTIVE,XGBOOST,62,1.0,4000,TEMPORAL,8000,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.0269746500000565,0.8854172391506159,0.8677520000000001,0.9791847354726799,0.28225,0.43819134484766153,0.006,1129,24,3976,2871,0.9439454823909516,0.3875,0.5574536953785291,0.00275,-0.058528243240335676,-0.10525000000000001,-0.11926235053086753,0.0032500000000000003
CONTRASTIVE,XGBOOST,62,1.0,4000,DOMAIN_OOD,3858,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.013558858000010332,0.8481873426609292,0.8316788232110316,0.9725,0.20165889061689996,0.3340489480463718,0.005702436495593572,389,11,1918,1540,0.918630512238359,0.28615863141524106,0.4437299035369775,0.0036288232244686366,-0.0704431695774298,-0.0844997407983411,-0.10968095549060569,0.0020736132711249356
CONTRASTIVE,XGBOOST,62,1.0,4000,TEMPLATE_OOD,6832,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.023282019000021137,0.8854162364843974,0.8661210469810069,0.983419689119171,0.2778103044496487,0.4332344213649852,0.00468384074941452,949,16,3400,2467,0.9379855713501095,0.37177985948477754,0.540885860306644,0.002927400468384075,-0.052569334865712136,-0.09396955503512883,-0.1076514389416588,0.0017564402810304447
CONTRASTIVE,XGBOOST,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.012746590000006108,0.843174051966882,0.8250041602226854,0.9753424657534246,0.19201725997842503,0.32086525461919785,0.0048543689320388345,356,9,1845,1498,0.9108628087132487,0.2551240560949299,0.405486498071153,0.003236245954692557,-0.06768875674636665,-0.06310679611650485,-0.08462124345195515,0.0016181229773462777
CONTRASTIVE,MLP,62,1.0,4000,IID,3051,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.021209310000017467,0.8162530822062976,0.8870470085753824,0.9296875,0.22495274102079396,0.3622526636225266,0.009031610637230306,238,18,1975,820,0.9061689845490597,0.40737240075614367,0.575818303273213,0.004014049172102358,-0.08991590234276214,-0.1824196597353497,-0.21356563965068642,0.005017561465127948
CONTRASTIVE,MLP,62,1.0,4000,TEMPORAL,8000,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.06079656199995043,0.8961554977657479,0.88007059375,0.9840737636211232,0.2935,0.4521471211245908,0.00475,1174,19,3981,2826,0.9583723105512812,0.3975,0.567654409139593,0.003,-0.06221681278553337,-0.10400000000000004,-0.11550728801500215,0.0017499999999999998
CONTRASTIVE,MLP,62,1.0,4000,DOMAIN_OOD,3858,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.030565347999981896,0.866638797518571,0.8491225976816703,0.9829683698296837,0.20943494038361846,0.3452991452991453,0.0036288232244686366,404,7,1922,1525,0.9440218339907891,0.321410057024365,0.48513302034428796,0.0036288232244686366,-0.07738303647221811,-0.11197511664074652,-0.13983387504514266,0.0
CONTRASTIVE,MLP,62,1.0,4000,TEMPLATE_OOD,6832,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.05049288099996829,0.8955348688921942,0.878248334741045,0.9851632047477745,0.29156908665105385,0.44996611700926137,0.004391100702576112,996,15,3401,2420,0.9546068170837135,0.38729508196721313,0.5571699305116866,0.002927400468384075,-0.059071948191519286,-0.09572599531615927,-0.10720381350242525,0.001463700234192037
CONTRASTIVE,MLP,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.02563862500005598,0.8597325748284164,0.8405590291960355,0.9827586206896551,0.215210355987055,0.3530973451327434,0.0037756202804746495,399,7,1847,1455,0.9401959447910853,0.3063646170442287,0.46787479406919275,0.003236245954692557,-0.0804633699626689,-0.09115426105717367,-0.11477744893644937,0.0005393743257820927
DAPT,LOGREG,72,0.1,400,IID,3051,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.026516610999919976,0.8433749936810653,0.895824895641361,0.9666666666666667,0.13705103969754254,0.24006622516556292,0.002508780732563974,145,5,1988,913,0.8407499282741737,0.16918714555765596,0.2882447665056361,0.002508780732563974,0.002625065406891558,-0.03213610586011342,-0.048178541340073155,0.0
DAPT,LOGREG,72,0.1,400,TEMPORAL,8000,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.08806610999999975,0.9225213574727441,0.92564925,0.9804469273743017,0.08775,0.16108306562643415,0.00175,351,7,3993,3649,0.925013646181051,0.1445,0.2515778019586507,0.00425,-0.0024922887083068668,-0.056749999999999995,-0.09049473633221655,-0.0025000000000000005
DAPT,LOGREG,72,0.1,400,DOMAIN_OOD,3858,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.02717962899998838,0.8896127834535545,0.903322215476798,0.9571428571428572,0.06946604458268534,0.12953117448042534,0.003110419906687403,134,6,1923,1795,0.9012352664105068,0.13426645930533956,0.2351339083068543,0.007776049766718507,-0.01162248295695223,-0.06480041472265423,-0.10560273382642896,-0.004665629860031105
DAPT,LOGREG,72,0.1,400,TEMPLATE_OOD,6832,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.05347387900008016,0.914617562814465,0.9198686680396426,0.9766666666666667,0.0857728337236534,0.15769644779332614,0.0020491803278688526,293,7,3409,3123,0.9162784283597804,0.13466042154566746,0.23632160287695864,0.004976580796252928,-0.0016608655453153043,-0.048887587822014064,-0.07862515508363249,-0.002927400468384075
DAPT,LOGREG,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9970574629277877,0.005,0.00468384074941452,0.12582781456953643,0.030677650000029644,0.02000686599990331,0.8782842397749882,0.8929170317771191,0.952,0.06418554476806904,0.12026275896917635,0.003236245954692557,119,6,1848,1735,0.8943362936326795,0.1343042071197411,0.23512747875354106,0.008090614886731391,-0.016052053857691373,-0.07011866235167205,-0.11486471978436472,-0.0048543689320388345
DAPT,XGBOOST,72,0.1,400,IID,3051,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.0070637320000059844,0.7872256486890885,0.8731092851445087,0.9357798165137615,0.09640831758034027,0.17480719794344474,0.0035122930255895636,102,7,1986,956,0.8200907226720282,0.2504725897920605,0.3975993998499625,0.005017561465127948,-0.032865073982939697,-0.15406427221172023,-0.22279220190651777,-0.0015052684395383841
DAPT,XGBOOST,72,0.1,400,TEMPORAL,8000,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.017410935000043537,0.884996898704869,0.8930410000000001,0.9716981132075472,0.0515,0.09781576448243115,0.0015,206,6,3994,3794,0.8926100362029488,0.119,0.2116025783507446,0.00575,-0.007613137498079792,-0.0675,-0.11378681386831346,-0.00425
DAPT,XGBOOST,72,0.1,400,DOMAIN_OOD,3858,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.009058463999963351,0.8299142443524469,0.8591332371774458,0.918918918918919,0.0352514256091239,0.06789815277084374,0.003110419906687403,68,6,1923,1861,0.8492352701699688,0.07724209434940384,0.14258373205741626,0.006220839813374806,-0.01932102581752193,-0.041990668740279936,-0.07468557928657252,-0.003110419906687403
DAPT,XGBOOST,72,0.1,400,TEMPLATE_OOD,6832,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.015551523999988603,0.8784002128951791,0.8899325703810145,0.9651162790697675,0.04859484777517564,0.09253065774804906,0.001756440281030445,166,6,3410,3250,0.8825154662309138,0.11475409836065574,0.20464630644740275,0.006733021077283372,-0.004115253335734703,-0.0661592505854801,-0.1121156486993537,-0.004976580796252927
DAPT,XGBOOST,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9973386526107788,0.005,0.00468384074941452,0.09050772626931568,1.9210390939999797,0.008614072000000306,0.8141975561256012,0.8449228991457288,0.9076923076923077,0.03182308522114347,0.061490359562272015,0.003236245954692557,59,6,1848,1795,0.8401710716920899,0.08468176914778856,0.15521502718734553,0.006472491909385114,-0.025973515566488747,-0.05285868392664509,-0.09372466762507352,-0.003236245954692557
DAPT,MLP,72,0.1,400,IID,3051,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.022776983999960976,0.8356786661899009,0.8922158556839296,0.968,0.11436672967863894,0.20456466610312765,0.002007024586051179,121,4,1989,937,0.8437032626911638,0.29111531190926276,0.44702467343976776,0.006021073758153537,-0.00802459650126286,-0.17674858223062384,-0.2424600073366401,-0.004014049172102359
DAPT,MLP,72,0.1,400,TEMPORAL,8000,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.060799115000008896,0.9219385096379451,0.922202,0.9887459807073955,0.15375,0.2661185633924708,0.00175,615,7,3993,3385,0.9174490261676487,0.2585,0.40829220138203354,0.00775,0.004489483470296429,-0.10475000000000001,-0.14217363798956273,-0.006
DAPT,MLP,72,0.1,400,DOMAIN_OOD,3858,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.02843534799990266,0.8832482522288178,0.8939772499147416,0.968421052631579,0.09538621047174702,0.17366682397357244,0.003110419906687403,184,6,1923,1745,0.8712317389426518,0.15863141524105753,0.27079646017699116,0.012960082944530845,0.01201651328616593,-0.06324520476931052,-0.09712963620341872,-0.009849663037843442
DAPT,MLP,72,0.1,400,TEMPLATE_OOD,6832,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.04737292499999057,0.9152335206793778,0.9169112737140005,0.9869888475836431,0.15544496487119439,0.26858877086494687,0.0020491803278688526,531,7,3409,2885,0.9093181388167847,0.25526932084309134,0.4037971752720537,0.009074941451990632,0.005915381862593105,-0.09982435597189696,-0.13520840440710685,-0.007025761124121779
DAPT,MLP,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.996471107006073,0.005,0.00468384074941452,0.1346578366445916,0.25938420600004974,0.025960144000009677,0.8721081000366391,0.8827061579441633,0.9672131147540983,0.09546925566343042,0.17378497790868924,0.003236245954692557,177,6,1848,1677,0.8621875935591705,0.15318230852211434,0.26259824318076747,0.01348435814455232,0.00992050647746856,-0.057713052858683916,-0.08881326527207822,-0.010248112189859764
CONTRASTIVE,LOGREG,72,0.1,400,IID,3051,0.9911401084279545,0.005,0.00468384074941452,0.1368653421633554,0.021350437000023703,0.02519098200002645,0.714158115630779,0.8162884841747629,0.8817204301075269,0.15500945179584122,0.26366559485530544,0.011038635223281485,164,22,1971,894,0.8407499282741737,0.16918714555765596,0.2882447665056361,0.002508780732563974,-0.1265918126433947,-0.014177693761814741,-0.024579171650330633,0.008529854490717512
CONTRASTIVE,LOGREG,72,0.1,400,TEMPORAL,8000,0.9911401084279545,0.005,0.00468384074941452,0.1368653421633554,0.021350437000023703,0.08114807499998733,0.821520760175747,0.8161858124999999,0.9510961214165261,0.141,0.24559111691704769,0.00725,564,29,3971,3436,0.925013646181051,0.1445,0.2515778019586507,0.00425,-0.10349288600530393,-0.003500000000000003,-0.005986685041603018,0.003
CONTRASTIVE,LOGREG,72,0.1,400,DOMAIN_OOD,3858,0.9911401084279545,0.005,0.00468384074941452,0.1368653421633554,0.021350437000023703,0.023583606999977746,0.7733443184442788,0.7760239674865179,0.9205607476635514,0.10212545360290305,0.1838544097060196,0.008812856402280975,197,17,1912,1732,0.9012352664105068,0.13426645930533956,0.2351339083068543,0.007776049766718507,-0.12789094796622802,-0.03214100570243651,-0.051279498600834694,0.0010368066355624676
CONTRASTIVE,LOGREG,72,0.1,400,TEMPLATE_OOD,6832,0.9911401084279545,0.005,0.00468384074941452,0.1368653421633554,0.021350437000023703,0.04308581700001923,0.8170254753112712,0.8116944506907844,0.9517102615694165,0.13846604215456673,0.24175824175824176,0.00702576112412178,473,24,3392,2943,0.9162784283597804,0.13466042154566746,0.23632160287695864,0.004976580796252928,-0.09925295304850912,0.003805620608899274,0.0054366388812831234,0.002049180327868852
CONTRASTIVE,LOGREG,72,0.1,400,DOMAIN_TEMPLATE_OOD,3708,0.9911401084279545,0.005,0.00468384074941452,0.1368653421633554,0.021350437000023703,0.019981081999958406,0.764440500316359,0.7670432395508588,0.918918918918919,0.09169363538295577,0.16674840608141245,0.008090614886731391,170,15,1839,1684,0.8943362936326795,0.1343042071197411,0.23512747875354106,0.008090614886731391,-0.1298957933163205,-0.04261057173678531,-0.06837907267212862,0.0
CONTRASTIVE,XGBOOST,72,0.1,400,IID,3051,0.9850609302520752,0.005,0.00468384074941452,0.10375275938189846,2.739367785000013,0.008157773999982965,0.6994203602177599,0.797716867258467,0.928,0.10964083175803403,0.19611158072696533,0.004515805318615153,116,9,1984,942,0.8200907226720282,0.2504725897920605,0.3975993998499625,0.005017561465127948,-0.12067036245426832,-0.14083175803402648,-0.20148781912299718,-0.0005017561465127949
