representation,classifier,seed,label_budget,n_train,scenario,n_test,threshold,target_fpr,calibration_fpr,calibration_recall,fit_seconds,predict_seconds,average_precision,roc_auc,precision,recall,f1,empirical_fpr,tp,fp,tn,fn,iid_ap,iid_recall,iid_f1,iid_fpr,drop_ap,drop_recall,drop_f1,fpr_increase,ap_retention
DAPT,LOGREG,62,0.25,1000,DOMAIN_OOD,3858,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.023444096999924113,0.905880238633723,0.8988656668926787,0.983739837398374,0.31363400725764645,0.47562893081761004,0.005184033177812338,605,10,1919,1324,0.8550317848784235,0.30907372400756145,0.4698275862068966,0.0035122930255895636,-0.05084845375529956,-0.004560283250085007,-0.005801344610713466,0.0016717401522227744,1.0594696649347717
DAPT,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.04270003099998121,0.9278775715725875,0.9209966084660147,0.9892650701899257,0.3507025761124122,0.5178301275124271,0.0038056206088992973,1198,13,3403,2218,0.8550317848784235,0.30907372400756145,0.4698275862068966,0.0035122930255895636,-0.07284578669416408,-0.04162885210485073,-0.0480025413055305,0.00029332758330973376,1.0851965833112531
DAPT,LOGREG,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9942080713275112,0.005,0.00468384074941452,0.32671081677704195,0.5909224370000175,0.020314909000035186,0.8976479495640595,0.8901497563796869,0.9828767123287672,0.30960086299892126,0.47087776866283837,0.005393743257820928,574,10,1844,1280,0.8550317848784235,0.30907372400756145,0.4698275862068966,0.0035122930255895636,-0.042616164685636004,-0.0005271389913598101,-0.001050182455941795,0.0018814502322313646,1.0498416145917846
DAPT,XGBOOST,62,0.25,1000,TEMPORAL,8000,0.9972030520439148,0.005,0.00468384074941452,0.24282560706401765,3.597422069000004,0.020569870000031187,0.9120691488455537,0.9003524375000002,0.9957924263674615,0.1775,0.30129429238277106,0.00075,710,3,3997,3290,0.8262683381364451,0.21833648393194707,0.3567567567567568,0.0030105368790767687,-0.08580081070910861,0.04083648393194708,0.05546246437398572,-0.0022605368790767685,1.1038413391255226
DAPT,XGBOOST,62,0.25,1000,DOMAIN_OOD,3858,0.9972030520439148,0.005,0.00468384074941452,0.24282560706401765,3.597422069000004,0.0101823999999624,0.8810010182242027,0.8705397226206322,0.9838709677419355,0.09486780715396578,0.17304964539007092,0.0015552099533437014,183,3,1926,1746,0.8262683381364451,0.21833648393194707,0.3567567567567568,0.0030105368790767687,-0.05473268008775767,0.12346867677798129,0.18370711136668585,-0.0014553269257330673,1.066240805270599
DAPT,XGBOOST,62,0.25,1000,TEMPLATE_OOD,6832,0.9972030520439148,0.005,0.00468384074941452,0.24282560706401765,3.597422069000004,0.017516218000082517,0.9093961500314885,0.8967782826648532,0.9951690821256038,0.18091334894613584,0.30616794649492196,0.0008782201405152225,618,3,3413,2798,0.8262683381364451,0.21833648393194707,0.3567567567567568,0.0030105368790767687,-0.08312781189504348,0.037423134985811235,0.050588810261834816,-0.002132316738561546,1.1006063140244837
DAPT,XGBOOST,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9972030520439148,0.005,0.00468384074941452,0.24282560706401765,3.597422069000004,0.009618625999905817,0.8681639993771044,0.855591688398739,0.9826589595375722,0.09169363538295577,0.16773556980759743,0.0016181229773462784,170,3,1851,1684,0.8262683381364451,0.21833648393194707,0.3567567567567568,0.0030105368790767687,-0.041895661240659354,0.1266428485489913,0.18902118694915934,-0.0013924139017304903,1.050704667366476
DAPT,MLP,62,0.25,1000,TEMPORAL,8000,0.9941484332084656,0.005,0.00468384074941452,0.41280353200883,0.5512790729999324,0.05676269599996431,0.9164563160254998,0.904406875,0.9912280701754386,0.31075,0.47316330414921964,0.00275,1243,11,3989,2757,0.8507119927827643,0.3818525519848771,0.5496598639455782,0.004014049172102358,-0.06574432324273549,0.07110255198487708,0.07649655979635855,-0.0012640491721023581,1.0772815286495248
DAPT,MLP,62,0.25,1000,DOMAIN_OOD,3858,0.9941484332084656,0.005,0.00468384074941452,0.41280353200883,0.5512790729999324,0.02613357999996424,0.8860006459471634,0.8752166396446586,0.9882075471698113,0.21721099015033696,0.3561410964725882,0.002592016588906169,419,5,1924,1510,0.8507119927827643,0.3818525519848771,0.5496598639455782,0.004014049172102358,-0.03528865316439911,0.16464156183454015,0.19351876747299002,-0.001422032583196189,1.0414813161960563
DAPT,MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.9941484332084656,0.005,0.00468384074941452,0.41280353200883,0.5512790729999324,0.04683652999995047,0.9111131460727355,0.8990091400709705,0.9903474903474904,0.3003512880562061,0.4609164420485175,0.002927400468384075,1026,10,3406,2390,0.8507119927827643,0.3818525519848771,0.5496598639455782,0.004014049172102358,-0.0604011532899712,0.08150126392867102,0.08874342189706069,-0.0010866487037182828,1.0710007074102634
DAPT,MLP,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9941484332084656,0.005,0.00468384074941452,0.41280353200883,0.5512790729999324,0.025539986000012505,0.8745533666984876,0.8625012946147519,0.987012987012987,0.20496224379719524,0.3394372487717731,0.002696871628910464,380,5,1849,1474,0.8507119927827643,0.3818525519848771,0.5496598639455782,0.004014049172102358,-0.023841373915723274,0.17689030818768187,0.21022261517380508,-0.001317177543191894,1.028025200206401
CONTRASTIVE,LOGREG,62,0.25,1000,TEMPORAL,8000,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.05785321600001225,0.8709854719228646,0.8457145,0.974124809741248,0.32,0.4817463304478735,0.0085,1280,34,3966,2720,0.8040745133378999,0.2599243856332703,0.407709414381023,0.008028098344204716,-0.06691095858496465,-0.0600756143667297,-0.07403691606685053,0.00047190165579528466,1.083214873093293
CONTRASTIVE,LOGREG,62,0.25,1000,DOMAIN_OOD,3858,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.023657449999973323,0.8400773628249211,0.8114804432415553,0.9636711281070746,0.26127527216174184,0.4110929853181077,0.009849663037843442,504,19,1910,1425,0.8040745133378999,0.2599243856332703,0.407709414381023,0.008028098344204716,-0.03600284948702115,-0.00135088652847154,-0.00338357093708469,0.0018215646936387258,1.0447755138234203
CONTRASTIVE,LOGREG,62,0.25,1000,TEMPLATE_OOD,6832,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.04675553799995669,0.8682813249956562,0.8418315928897763,0.9746503496503497,0.32640515222482436,0.48903508771929827,0.008489461358313818,1115,29,3387,2301,0.8040745133378999,0.2599243856332703,0.407709414381023,0.008028098344204716,-0.06420681165775632,-0.06648076659155405,-0.08132567333827528,0.00046136301410910213,1.0798518179505765
CONTRASTIVE,LOGREG,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9889472725766256,0.005,0.00468384074941452,0.23620309050772628,0.20188562900000306,0.034257842999977584,0.8308533655679932,0.7978527432450202,0.9647058823529412,0.26537216828478966,0.41624365482233505,0.009708737864077669,492,18,1836,1362,0.8040745133378999,0.2599243856332703,0.407709414381023,0.008028098344204716,-0.026778852230093242,-0.005447782651519351,-0.008534240441312069,0.0016806395198729531,1.033303943584691
CONTRASTIVE,XGBOOST,62,0.25,1000,TEMPORAL,8000,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.023655975999986367,0.8672875379725654,0.8462998125000001,0.9878787878787879,0.12225,0.2175750834260289,0.0015,489,6,3994,3511,0.7403050682840606,0.057655954631379965,0.10854092526690391,0.002508780732563974,-0.1269824696885048,-0.06459404536862004,-0.109034158159125,-0.0010087807325639738,1.1715272191541726
CONTRASTIVE,XGBOOST,62,0.25,1000,DOMAIN_OOD,3858,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.012051384999949732,0.8349902474594446,0.8144782602502902,0.9858156028368794,0.0720580611715915,0.13429951690821257,0.0010368066355624676,139,2,1927,1790,0.7403050682840606,0.057655954631379965,0.10854092526690391,0.002508780732563974,-0.094685179175384,-0.014402106540211533,-0.025758591641308656,-0.0014719740970015062,1.1279002173993662
CONTRASTIVE,XGBOOST,62,0.25,1000,TEMPLATE_OOD,6832,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.020204672000090795,0.8676602075650022,0.8451554264543764,0.988399071925754,0.12470725995316159,0.22147127631920976,0.0014637002341920376,426,5,3411,2990,0.7403050682840606,0.057655954631379965,0.10854092526690391,0.002508780732563974,-0.12735513928094155,-0.06705130532178163,-0.11293035105230585,-0.0010450804983719363,1.1720306191826237
CONTRASTIVE,XGBOOST,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9968312978744507,0.005,0.00468384074941452,0.046357615894039736,5.463288036999984,0.011235224000074595,0.8295757817939666,0.8060510002571775,0.9859154929577465,0.07551240560949299,0.1402805611222445,0.0010787486515641855,140,2,1852,1714,0.7403050682840606,0.057655954631379965,0.10854092526690391,0.002508780732563974,-0.08927071350990601,-0.017856450978113024,-0.03173963585534058,-0.0014300320809997884,1.1205863870644908
CONTRASTIVE,MLP,62,0.25,1000,TEMPORAL,8000,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.05793906400003834,0.8680854852064264,0.84272753125,0.9757462686567164,0.2615,0.41246056782334384,0.0065,1046,26,3974,2954,0.783842870971318,0.2107750472589792,0.34307692307692306,0.009533366783743101,-0.08424261423510837,-0.05072495274102082,-0.06938364474642078,-0.0030333667837431017,1.1074738539507505
CONTRASTIVE,MLP,62,0.25,1000,DOMAIN_OOD,3858,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.02621239899997363,0.8339482999008877,0.8085809858047789,0.9717948717948718,0.1964748574390876,0.326865028029323,0.005702436495593572,379,11,1918,1550,0.783842870971318,0.2107750472589792,0.34307692307692306,0.009533366783743101,-0.050105428929569706,0.01430018981989159,0.016211895047600067,-0.003830930288149529,1.0639227972660903
CONTRASTIVE,MLP,62,0.25,1000,TEMPLATE_OOD,6832,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.04604016700000102,0.8678809869513178,0.8413400364176844,0.9796791443850268,0.2681498829039813,0.42105263157894735,0.0055620608899297425,916,19,3397,2500,0.783842870971318,0.2107750472589792,0.34307692307692306,0.009533366783743101,-0.08403811597999977,-0.05737483564500209,-0.07797570850202429,-0.003971305893813359,1.1072129620517719
CONTRASTIVE,MLP,62,0.25,1000,DOMAIN_TEMPLATE_OOD,3708,0.9959235787391663,0.005,0.00468384074941452,0.18763796909492272,0.599006423999981,0.02610934000006182,0.8252236895640325,0.7956198964540937,0.9744245524296675,0.20550161812297735,0.3394209354120267,0.005393743257820928,381,10,1844,1473,0.783842870971318,0.2107750472589792,0.34307692307692306,0.009533366783743101,-0.041380818592714474,0.005273429136001845,0.003655987664896332,-0.004139623525922173,1.052792236971469
BASE,LOGREG,62,1.0,4000,TEMPORAL,8000,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.7093426309999131,0.07092336400000931,0.9499098889746075,0.9445268124999998,0.99153194765204,0.322,0.4861294583883752,0.00275,1288,11,3989,2712,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.05375317848822869,-0.024268431001890356,-0.02861311851909415,0.0007429754139488209,1.0599818958662428
BASE,LOGREG,62,1.0,4000,DOMAIN_OOD,3858,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.7093426309999131,0.021155725000085113,0.925876188699382,0.9218968562829595,0.982532751091703,0.2332814930015552,0.3770423125261835,0.00414722654224987,450,8,1921,1479,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.029719478213003248,0.06445007599655445,0.08047402734309755,0.0021402019561986914,1.0331632602481695
BASE,LOGREG,62,1.0,4000,TEMPLATE_OOD,6832,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.7093426309999131,0.041359164000027704,0.9457954310921128,0.9402790594200594,0.9900090826521344,0.3190866510538642,0.4826212087668807,0.0032201405152224825,1090,11,3405,2326,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.049638720605734044,-0.021355082055754537,-0.025104868897599664,0.0012131159291713036,1.0553906699853792
BASE,LOGREG,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.994125237692969,0.005,0.00468384074941452,0.3333333333333333,0.7093426309999131,0.02031645599993226,0.9213074954291286,0.9175894796986951,0.9809069212410502,0.22168284789644013,0.3616366036075671,0.004314994606256742,411,8,1846,1443,0.8961567104863788,0.29773156899810965,0.45751633986928103,0.002007024586051179,-0.025150784942749804,0.07604872110166952,0.09587973626171392,0.002307970020205563,1.028065163880879
BASE,XGBOOST,62,1.0,4000,TEMPORAL,8000,0.9872643351554871,0.005,0.00468384074941452,0.4613686534216336,10.74354977300004,0.02981834100000924,0.9439454823909516,0.9410411249999999,0.9929532351057014,0.3875,0.5574536953785291,0.00275,1550,11,3989,2450,0.8902611260546913,0.42627599243856334,0.5957727873183619,0.002508780732563974,-0.05368435633626023,0.038775992438563334,0.03831909193983285,0.000241219267436026,1.0603018089469654
BASE,XGBOOST,62,1.0,4000,DOMAIN_OOD,3858,0.9872643351554871,0.005,0.00468384074941452,0.4613686534216336,10.74354977300004,0.013481909000006453,0.918630512238359,0.9179802103766123,0.9874776386404294,0.28615863141524106,0.4437299035369775,0.0036288232244686366,552,7,1922,1377,0.8902611260546913,0.42627599243856334,0.5957727873183619,0.002508780732563974,-0.02836938618366769,0.14011736102332228,0.15204288378138442,0.0011200424919046627,1.031866365219596
BASE,XGBOOST,62,1.0,4000,TEMPLATE_OOD,6832,0.9872643351554871,0.005,0.00468384074941452,0.4613686534216336,10.74354977300004,0.02425809900000786,0.9379855713501095,0.934822919694618,0.9921875,0.37177985948477754,0.540885860306644,0.002927400468384075,1270,10,3406,2146,0.8902611260546913,0.42627599243856334,0.5957727873183619,0.002508780732563974,-0.047724445295418194,0.0544961329537858,0.054886927011717934,0.0004186197358201013,1.0536072438733963
BASE,XGBOOST,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9872643351554871,0.005,0.00468384074941452,0.4613686534216336,10.74354977300004,0.01281009499996344,0.9108628087132487,0.910580522710161,0.9874739039665971,0.2551240560949299,0.405486498071153,0.003236245954692557,473,6,1848,1381,0.8902611260546913,0.42627599243856334,0.5957727873183619,0.002508780732563974,-0.02060168265855733,0.17115193634363346,0.19028628924720892,0.0007274652221285829,1.0231411684230856
BASE,MLP,62,1.0,4000,TEMPORAL,8000,0.9989727139472961,0.005,0.00468384074941452,0.445916114790287,2.2825057920000518,0.05876129299997501,0.9583723105512812,0.95490459375,0.9925093632958801,0.3975,0.567654409139593,0.003,1590,12,3988,2410,0.9061689845490597,0.40737240075614367,0.575818303273213,0.004014049172102358,-0.05220332600222155,0.009872400756143651,0.008163894133620064,-0.001014049172102358,1.0576088200902172
BASE,MLP,62,1.0,4000,DOMAIN_OOD,3858,0.9989727139472961,0.005,0.00468384074941452,0.445916114790287,2.2825057920000518,0.028765790999955243,0.9440218339907891,0.940445429115132,0.988835725677831,0.321410057024365,0.48513302034428796,0.0036288232244686366,620,7,1922,1309,0.9061689845490597,0.40737240075614367,0.575818303273213,0.004014049172102358,-0.0378528494417294,0.08596234373177869,0.09068528292892508,-0.0003852259476337214,1.0417723957530574
BASE,MLP,62,1.0,4000,TEMPLATE_OOD,6832,0.9989727139472961,0.005,0.00468384074941452,0.445916114790287,2.2825057920000518,0.04867104699997071,0.9546068170837135,0.9507198782832132,0.9924981245311327,0.38729508196721313,0.5571699305116866,0.002927400468384075,1323,10,3406,2093,0.9061689845490597,0.40737240075614367,0.575818303273213,0.004014049172102358,-0.048437832534653835,0.020077318788930543,0.01864837276152642,-0.0010866487037182828,1.0534534213381384
BASE,MLP,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9989727139472961,0.005,0.00468384074941452,0.445916114790287,2.2825057920000518,0.02471085399997719,0.9401959447910853,0.9358743857125733,0.9895470383275261,0.3063646170442287,0.46787479406919275,0.003236245954692557,568,6,1848,1286,0.9061689845490597,0.40737240075614367,0.575818303273213,0.004014049172102358,-0.03402696024202556,0.10100778371191499,0.1079435092040203,-0.0007778032174098012,1.0375503474762586
DAPT,LOGREG,62,1.0,4000,TEMPORAL,8000,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.0808103150000079,0.9545465207892715,0.9501795000000001,0.9884146341463415,0.40525,0.574822695035461,0.00475,1621,19,3981,2379,0.898384276037489,0.390359168241966,0.5588633288227334,0.0035122930255895636,-0.05616224475178244,-0.014890831758034018,-0.015959366212727644,0.0012377069744104363,1.0625147236542225
DAPT,LOGREG,62,1.0,4000,DOMAIN_OOD,3858,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.027862518000006276,0.935074339323443,0.9324723914624967,0.9796954314720813,0.3001555209953344,0.4595238095238095,0.006220839813374806,579,12,1917,1350,0.898384276037489,0.390359168241966,0.5588633288227334,0.0035122930255895636,-0.03669006328595392,0.0902036472466316,0.09933951929892387,0.002708546787785242,1.0408400550461359
DAPT,LOGREG,62,1.0,4000,TEMPLATE_OOD,6832,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.042742645999965134,0.95110664549115,0.9468683670727093,0.9872468117029257,0.38524590163934425,0.5542219414613603,0.004976580796252928,1316,17,3399,2100,0.898384276037489,0.390359168241966,0.5588633288227334,0.0035122930255895636,-0.05272236945366093,0.0051132666026217355,0.004641387361373095,0.0014642877706633642,1.0586857660579323
DAPT,LOGREG,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9854148467137493,0.005,0.00468384074941452,0.4216335540838852,0.6612187260000155,0.020197762000066177,0.9296296108537839,0.9272452692740498,0.9784313725490196,0.2691477885652643,0.42216582064297803,0.005933117583603021,499,11,1843,1355,0.898384276037489,0.390359168241966,0.5588633288227334,0.0035122930255895636,-0.03124533481629488,0.1212113796767017,0.13669750817975534,0.0024208245580134573,1.034779476499866
DAPT,XGBOOST,62,1.0,4000,TEMPORAL,8000,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.02663890300004823,0.939817755904865,0.9346774375000001,0.9966694421315571,0.29925,0.46029609690444145,0.001,1197,4,3996,2803,0.8779713239494096,0.3676748582230624,0.5365517241379311,0.0015052684395383843,-0.06184643195545547,0.06842485822306238,0.07625562723348961,-0.0005052684395383843,1.0704424282073923
DAPT,XGBOOST,62,1.0,4000,DOMAIN_OOD,3858,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.014026392999994641,0.9162154600783343,0.911841336873203,0.9949109414758269,0.20269569725246242,0.3367786391042205,0.0010368066355624676,391,2,1927,1538,0.8779713239494096,0.3676748582230624,0.5365517241379311,0.0015052684395383843,-0.038244136128924744,0.16497916097059998,0.19977308503371055,-0.00046846180397591675,1.043559664291642
DAPT,XGBOOST,62,1.0,4000,TEMPLATE_OOD,6832,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.023056353000015406,0.9347872705819936,0.9292164678959464,0.996039603960396,0.29449648711943793,0.45458653411658384,0.00117096018735363,1006,4,3412,2410,0.8779713239494096,0.3676748582230624,0.5365517241379311,0.0015052684395383843,-0.05681594663258405,0.07317837110362446,0.08196519002134722,-0.0003343082521847544,1.0647127589281695
DAPT,XGBOOST,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9954735040664673,0.005,0.00468384074941452,0.38852097130242824,10.194875885999977,0.013010550999979387,0.9060130242250123,0.9009317153267259,0.9941690962099126,0.18392664509169362,0.31042330450614475,0.0010787486515641855,341,2,1852,1513,0.8779713239494096,0.3676748582230624,0.5365517241379311,0.0015052684395383843,-0.02804170027560271,0.18374821313136877,0.22612841963178631,-0.0004265197879741989,1.0319391983663677
DAPT,MLP,62,1.0,4000,TEMPORAL,8000,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.05974598600005265,0.9546195533771514,0.9510711875000001,0.9950773558368495,0.35375,0.5219476208041313,0.00175,1415,7,3993,2585,0.9059421652010946,0.42533081285444235,0.5952380952380952,0.002007024586051179,-0.048677388176056824,0.07158081285444234,0.07329047443396397,-0.00025702458605117895,1.0537312314691212
DAPT,MLP,62,1.0,4000,DOMAIN_OOD,3858,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.029298807000031957,0.9355940361381393,0.9340836341228166,0.9918200408997955,0.2514256091238984,0.4011579818031431,0.002073613271124935,485,4,1925,1444,0.9059421652010946,0.42533081285444235,0.5952380952380952,0.002007024586051179,-0.02965187093704469,0.17390520373054397,0.19408011343495213,6.658868507375621e-05,1.0327304237246346
DAPT,MLP,62,1.0,4000,TEMPLATE_OOD,6832,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.04961341800003538,0.9500423375620535,0.946654982202502,0.9947043248014121,0.32991803278688525,0.49549351505825456,0.001756440281030445,1127,6,3410,2289,0.9059421652010946,0.42533081285444235,0.5952380952380952,0.002007024586051179,-0.04410017236095887,0.0954127800675571,0.09974458017984067,-0.000250584305020734,1.0486787943589864
DAPT,MLP,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9997193813323975,0.005,0.00468384074941452,0.445916114790287,2.9524954920000255,0.025203338999972402,0.9298233388797028,0.9285253377926266,0.9929078014184397,0.22653721682847897,0.3689064558629776,0.0016181229773462784,420,3,1851,1434,0.9059421652010946,0.42533081285444235,0.5952380952380952,0.002007024586051179,-0.023881173678608203,0.1987935960259634,0.22633163937511763,-0.0003889016087049006,1.0263605940819713
CONTRASTIVE,LOGREG,62,1.0,4000,TEMPORAL,8000,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.07764073900000312,0.8863034169911015,0.8698228125,0.9752679307502061,0.29575,0.4538653366583541,0.0075,1183,30,3970,2817,0.7986082305349789,0.2674858223062382,0.4167893961708395,0.008529854490717512,-0.08769518645612262,-0.028264177693761827,-0.037075940487514614,-0.001029854490717512,1.1098100208626407
CONTRASTIVE,LOGREG,62,1.0,4000,DOMAIN_OOD,3858,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.029208389000018542,0.8466745387487071,0.830321944853604,0.9656862745098039,0.2042509072058061,0.3371844244758237,0.007257646448937273,394,14,1915,1535,0.7986082305349789,0.2674858223062382,0.4167893961708395,0.008529854490717512,-0.04806630821372826,0.06323491510043208,0.07960497169501579,-0.0012722080417802385,1.0601875943371246
CONTRASTIVE,LOGREG,62,1.0,4000,TEMPLATE_OOD,6832,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.04214845600006356,0.8824630071767086,0.8655460218890029,0.974559686888454,0.29156908665105385,0.44885083370887785,0.007611241217798595,996,26,3390,2420,0.7986082305349789,0.2674858223062382,0.4167893961708395,0.008529854490717512,-0.08385477664172969,-0.02408326434481567,-0.03206143753803836,-0.000918613272918917,1.105001142532123
CONTRASTIVE,LOGREG,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9895298303376985,0.005,0.00468384074941452,0.2671081677704194,0.5226020129999824,0.02005340999994587,0.8407054877711282,0.8231253687470108,0.9659685863874345,0.19902912621359223,0.3300536672629696,0.007011866235167206,369,13,1841,1485,0.7986082305349789,0.2674858223062382,0.4167893961708395,0.008529854490717512,-0.04209725723614932,0.06845669609264596,0.0867357289078699,-0.0015179882555503054,1.052713277457645
CONTRASTIVE,XGBOOST,62,1.0,4000,TEMPORAL,8000,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.0269746500000565,0.8854172391506159,0.8677520000000001,0.9791847354726799,0.28225,0.43819134484766153,0.006,1129,24,3976,2871,0.7873022253359577,0.222117202268431,0.357958872810358,0.010035122930255895,-0.09811501381465815,-0.06013279773156899,-0.08023247203730355,-0.004035122930255895,1.1246217915525267
CONTRASTIVE,XGBOOST,62,1.0,4000,DOMAIN_OOD,3858,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.013558858000010332,0.8481873426609292,0.8316788232110316,0.9725,0.20165889061689996,0.3340489480463718,0.005702436495593572,389,11,1918,1540,0.7873022253359577,0.222117202268431,0.357958872810358,0.010035122930255895,-0.06088511732497148,0.020458311651531058,0.02390992476398618,-0.004332686434662323,1.0773338565110628
CONTRASTIVE,XGBOOST,62,1.0,4000,TEMPLATE_OOD,6832,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.023282019000021137,0.8854162364843974,0.8661210469810069,0.983419689119171,0.2778103044496487,0.4332344213649852,0.00468384074941452,949,16,3400,2467,0.7873022253359577,0.222117202268431,0.357958872810358,0.010035122930255895,-0.09811401114843965,-0.0556931021812177,-0.0752755485546272,-0.0053512821808413755,1.124620518005741
CONTRASTIVE,XGBOOST,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9828534126281738,0.005,0.00468384074941452,0.20750551876379691,13.485626507999996,0.012746590000006108,0.843174051966882,0.8250041602226854,0.9753424657534246,0.19201725997842503,0.32086525461919785,0.0048543689320388345,356,9,1845,1498,0.7873022253359577,0.222117202268431,0.357958872810358,0.010035122930255895,-0.05587182663092427,0.030099942290005982,0.03709361819116014,-0.005180753998217061,1.0709661738947616
CONTRASTIVE,MLP,62,1.0,4000,TEMPORAL,8000,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.06079656199995043,0.8961554977657479,0.88007059375,0.9840737636211232,0.2935,0.4521471211245908,0.00475,1174,19,3981,2826,0.8162530822062976,0.22495274102079396,0.3622526636225266,0.009031610637230306,-0.07990241555945032,-0.06854725897920602,-0.0898944575020642,-0.004281610637230306,1.0978892665782989
CONTRASTIVE,MLP,62,1.0,4000,DOMAIN_OOD,3858,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.030565347999981896,0.866638797518571,0.8491225976816703,0.9829683698296837,0.20943494038361846,0.3452991452991453,0.0036288232244686366,404,7,1922,1525,0.8162530822062976,0.22495274102079396,0.3622526636225266,0.009031610637230306,-0.05038571531227343,0.015517800637175505,0.016953518323381322,-0.0054027874127616695,1.061728055195924
CONTRASTIVE,MLP,62,1.0,4000,TEMPLATE_OOD,6832,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.05049288099996829,0.8955348688921942,0.878248334741045,0.9851632047477745,0.29156908665105385,0.44996611700926137,0.004391100702576112,996,15,3401,2420,0.8162530822062976,0.22495274102079396,0.3622526636225266,0.009031610637230306,-0.0792817866858967,-0.0666163456302599,-0.08771345338673475,-0.004640509934654194,1.097128927797248
CONTRASTIVE,MLP,62,1.0,4000,DOMAIN_TEMPLATE_OOD,3708,0.9902929663658142,0.005,0.00468384074941452,0.23178807947019867,1.7433114149999938,0.02563862500005598,0.8597325748284164,0.8405590291960355,0.9827586206896551,0.215210355987055,0.3530973451327434,0.0037756202804746495,399,7,1847,1455,0.8162530822062976,0.22495274102079396,0.3622526636225266,0.009031610637230306,-0.04347949262211881,0.009742385033738948,0.009155318489783237,-0.005255990356755657,1.0532671711383872
BASE,LOGREG,72,0.1,400,TEMPORAL,8000,0.998500342985107,0.005,0.00468384074941452,0.1434878587196468,0.028623116999938247,0.06478047299992795,0.925013646181051,0.9322469374999999,0.9714285714285714,0.1445,0.2515778019586507,0.00425,578,17,3983,3422,0.8407499282741737,0.16918714555765596,0.2882447665056361,0.002508780732563974,-0.08426371790687726,0.02468714555765597,0.03666696454698537,0.0017412192674360265,1.1002244723111037
