representation,classifier,seed,label_budget,target_fpr,comparison,iid_n,ood_n,iid_prevalence,ood_prevalence,iid_ap,ood_ap,ap_delta_ood_minus_iid,iid_empirical_fpr,ood_empirical_fpr,empirical_fpr_delta,iid_recall,ood_recall,recall_delta
CONTRASTIVE,MLP,72,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8412058068198993,0.834229493955926,-0.006976312863973266,0.011342155009451797,0.01,-0.0013421550094517964,0.1767485822306238,0.1745,-0.0022485822306238246
CONTRASTIVE,MLP,72,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8412058068198993,0.7925326923902565,-0.04867311442964284,0.011342155009451797,0.009849663037843442,-0.0014924919716083548,0.1767485822306238,0.10679108346293416,-0.06995749876768965
CONTRASTIVE,MLP,72,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8412058068198993,0.8342894953557086,-0.006916311464190694,0.011342155009451797,0.008782201405152224,-0.0025599536042995724,0.1767485822306238,0.16949648711943793,-0.00725209511118588
CONTRASTIVE,MLP,72,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8412058068198993,0.781608076299622,-0.05959773052027728,0.011342155009451797,0.008629989212513484,-0.002712165796938313,0.1767485822306238,0.10032362459546926,-0.07642495763515456
CONTRASTIVE,MLP,72,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8412058068198993,0.834229493955926,-0.006976312863973266,0.017013232514177693,0.0145,-0.0025132325141776924,0.2608695652173913,0.23975,-0.021119565217391306
CONTRASTIVE,MLP,72,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8412058068198993,0.7925326923902565,-0.04867311442964284,0.017013232514177693,0.01658890616899948,-0.0004243263451782116,0.2608695652173913,0.16588906168999482,-0.09498050352739648
CONTRASTIVE,MLP,72,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8412058068198993,0.8342894953557086,-0.006916311464190694,0.017013232514177693,0.013466042154566744,-0.003547190359610949,0.2608695652173913,0.2306791569086651,-0.030190408308726185
CONTRASTIVE,MLP,72,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8412058068198993,0.781608076299622,-0.05959773052027728,0.017013232514177693,0.01564185544768069,-0.0013713770664970024,0.2608695652173913,0.1483279395900755,-0.11254162562731579
CONTRASTIVE,MLP,72,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8560812918689858,0.8683847932890226,0.012303501420036778,0.006616257088846881,0.0035,-0.0031162570888468807,0.12948960302457466,0.1045,-0.02498960302457466
CONTRASTIVE,MLP,72,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8560812918689858,0.8308823628551516,-0.025198929013834248,0.006616257088846881,0.005702436495593572,-0.0009138205932533085,0.12948960302457466,0.06998444790046657,-0.05950515512410809
CONTRASTIVE,MLP,72,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8560812918689858,0.8702607291626663,0.01417943729368043,0.006616257088846881,0.00351288056206089,-0.003103376526785991,0.12948960302457466,0.09982435597189696,-0.0296652470526777
CONTRASTIVE,MLP,72,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8560812918689858,0.8237199104803565,-0.03236138138862932,0.006616257088846881,0.005393743257820928,-0.0012225138310259526,0.12948960302457466,0.059870550161812294,-0.06961905286276236
CONTRASTIVE,MLP,72,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8560812918689858,0.8683847932890226,0.012303501420036778,0.017958412098298678,0.01125,-0.006708412098298679,0.26937618147448017,0.2625,-0.006876181474480159
CONTRASTIVE,MLP,72,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8560812918689858,0.8308823628551516,-0.025198929013834248,0.017958412098298678,0.01347848626231208,-0.004479925835986599,0.26937618147448017,0.1824779678589943,-0.08689821361548586
CONTRASTIVE,MLP,72,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8560812918689858,0.8702607291626663,0.01417943729368043,0.017958412098298678,0.009074941451990632,-0.008883470646308046,0.26937618147448017,0.24882903981264637,-0.0205471416618338
CONTRASTIVE,MLP,72,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8560812918689858,0.8237199104803565,-0.03236138138862932,0.017958412098298678,0.012405609492988134,-0.005552802605310544,0.26937618147448017,0.16666666666666666,-0.10270951480781351
CONTRASTIVE,MLP,72,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8560812918689858,0.8683847932890226,0.012303501420036778,0.027410207939508508,0.0195,-0.007910207939508508,0.34026465028355385,0.36025,0.019985349716446166
CONTRASTIVE,MLP,72,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8560812918689858,0.8308823628551516,-0.025198929013834248,0.027410207939508508,0.022291342664593053,-0.005118865274915455,0.34026465028355385,0.2820114048729912,-0.05825324541056265
CONTRASTIVE,MLP,72,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8560812918689858,0.8702607291626663,0.01417943729368043,0.027410207939508508,0.015515222482435597,-0.011894985457072911,0.34026465028355385,0.3457259953161593,0.005461345032605425
CONTRASTIVE,MLP,72,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8560812918689858,0.8237199104803565,-0.03236138138862932,0.027410207939508508,0.019956850053937433,-0.0074533578855710755,0.34026465028355385,0.2551240560949299,-0.08514059418862396
CONTRASTIVE,MLP,72,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.879578053929792,0.8926565745659827,0.013078520636190638,0.007561436672967864,0.006,-0.001561436672967864,0.2448015122873346,0.26375,0.018948487712665385
CONTRASTIVE,MLP,72,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.879578053929792,0.8526005745005969,-0.02697747942919515,0.007561436672967864,0.004665629860031105,-0.0028958068129367595,0.2448015122873346,0.16329704510108864,-0.08150446718624596
CONTRASTIVE,MLP,72,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.879578053929792,0.8933361577665259,0.013758103836733815,0.007561436672967864,0.004098360655737705,-0.003463076017230159,0.2448015122873346,0.2508782201405152,0.006076707853180596
CONTRASTIVE,MLP,72,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.879578053929792,0.8428125298427696,-0.036765524087022494,0.007561436672967864,0.0048543689320388345,-0.0027070677409290296,0.2448015122873346,0.14563106796116504,-0.09917044432616956
CONTRASTIVE,MLP,72,1.0,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.879578053929792,0.8926565745659827,0.013078520636190638,0.020793950850661626,0.01575,-0.005043950850661626,0.3780718336483932,0.3805,0.0024281663516068086
CONTRASTIVE,MLP,72,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.879578053929792,0.8526005745005969,-0.02697747942919515,0.020793950850661626,0.01658890616899948,-0.004205044681662145,0.3780718336483932,0.26490409538621046,-0.11316773826218274
CONTRASTIVE,MLP,72,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.879578053929792,0.8933361577665259,0.013758103836733815,0.020793950850661626,0.012587822014051522,-0.008206128836610104,0.3780718336483932,0.36621779859484777,-0.01185403505354543
CONTRASTIVE,MLP,72,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.879578053929792,0.8428125298427696,-0.036765524087022494,0.020793950850661626,0.016181229773462782,-0.004612721077198845,0.3780718336483932,0.24271844660194175,-0.13535338704645145
CONTRASTIVE,MLP,72,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.879578053929792,0.8926565745659827,0.013078520636190638,0.0330812854442344,0.02375,-0.009331285444234401,0.45652173913043476,0.46725,0.010728260869565243
CONTRASTIVE,MLP,72,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.879578053929792,0.8526005745005969,-0.02697747942919515,0.0330812854442344,0.024883359253499222,-0.008197926190735179,0.45652173913043476,0.35044064282011406,-0.1060810963103207
CONTRASTIVE,MLP,72,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.879578053929792,0.8933361577665259,0.013758103836733815,0.0330812854442344,0.02019906323185012,-0.012882222212384283,0.45652173913043476,0.44994145199063235,-0.00658028713980241
CONTRASTIVE,MLP,72,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.879578053929792,0.8428125298427696,-0.036765524087022494,0.0330812854442344,0.024271844660194174,-0.008809440784040227,0.45652173913043476,0.325782092772384,-0.13073964635805074
CONTRASTIVE,MLP,82,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8443463203727675,0.8259007874649719,-0.018445532907795603,0.006616257088846881,0.006,-0.0006162570888468806,0.17296786389413987,0.2,0.02703213610586014
CONTRASTIVE,MLP,82,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8443463203727675,0.7779827679074933,-0.06636355246527414,0.006616257088846881,0.007257646448937273,0.0006413893600903924,0.17296786389413987,0.10523587350959046,-0.06773199038454941
CONTRASTIVE,MLP,82,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8443463203727675,0.8318782712084326,-0.01246804916433486,0.006616257088846881,0.0055620608899297425,-0.0010541961989171383,0.17296786389413987,0.20784543325526933,0.03487756936112946
CONTRASTIVE,MLP,82,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8443463203727675,0.7737568973169286,-0.07058942305583882,0.006616257088846881,0.007551240560949299,0.0009349834721024183,0.17296786389413987,0.10571736785329018,-0.06725049604084969
CONTRASTIVE,MLP,82,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8443463203727675,0.8259007874649719,-0.018445532907795603,0.014177693761814745,0.00975,-0.004427693761814745,0.22400756143667297,0.23375,0.009742438563327044
CONTRASTIVE,MLP,82,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8443463203727675,0.7779827679074933,-0.06636355246527414,0.014177693761814745,0.011404872991187144,-0.0027728207706276004,0.22400756143667297,0.1290824261275272,-0.09492513530914576
CONTRASTIVE,MLP,82,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8443463203727675,0.8318782712084326,-0.01246804916433486,0.014177693761814745,0.009074941451990632,-0.005102752309824113,0.22400756143667297,0.24092505854800936,0.016917497111336388
CONTRASTIVE,MLP,82,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8443463203727675,0.7737568973169286,-0.07058942305583882,0.014177693761814745,0.011326860841423949,-0.002850832920390796,0.22400756143667297,0.13160733549083065,-0.09240022594584232
CONTRASTIVE,MLP,82,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8443463203727675,0.8259007874649719,-0.018445532907795603,0.0330812854442344,0.02125,-0.0118312854442344,0.32419659735349715,0.30375,-0.02044659735349713
CONTRASTIVE,MLP,82,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8443463203727675,0.7779827679074933,-0.06636355246527414,0.0330812854442344,0.023846552617936754,-0.009234732826297647,0.32419659735349715,0.19491964748574392,-0.12927694986775323
CONTRASTIVE,MLP,82,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8443463203727675,0.8318782712084326,-0.01246804916433486,0.0330812854442344,0.019613583138173303,-0.013467702306061098,0.32419659735349715,0.3088407494145199,-0.015355847938977263
CONTRASTIVE,MLP,82,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8443463203727675,0.7737568973169286,-0.07058942305583882,0.0330812854442344,0.02319309600862999,-0.009888189435604412,0.32419659735349715,0.19633225458468176,-0.1278643427688154
CONTRASTIVE,MLP,82,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8633805206191119,0.8681150768639436,0.004734556244831767,0.007561436672967864,0.006,-0.001561436672967864,0.18052930056710775,0.23975,0.05922069943289224
CONTRASTIVE,MLP,82,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8633805206191119,0.8371085917636363,-0.02627192885547558,0.007561436672967864,0.005702436495593572,-0.0018590001773742919,0.18052930056710775,0.1472265422498704,-0.03330275831723736
CONTRASTIVE,MLP,82,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8633805206191119,0.8709623485545449,0.00758182793543305,0.007561436672967864,0.005269320843091335,-0.0022921158298765294,0.18052930056710775,0.24795081967213115,0.06742151910502339
CONTRASTIVE,MLP,82,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8633805206191119,0.8330919247744324,-0.030288595844679467,0.007561436672967864,0.005933117583603021,-0.0016283190893648433,0.18052930056710775,0.1499460625674218,-0.030583237999685958
CONTRASTIVE,MLP,82,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8633805206191119,0.8681150768639436,0.004734556244831767,0.012287334593572778,0.0095,-0.0027873345935727784,0.2580340264650284,0.3005,0.04246597353497161
CONTRASTIVE,MLP,82,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8633805206191119,0.8371085917636363,-0.02627192885547558,0.012287334593572778,0.007257646448937273,-0.005029688144635505,0.2580340264650284,0.19543805080352514,-0.06259597566150324
CONTRASTIVE,MLP,82,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8633805206191119,0.8709623485545449,0.00758182793543305,0.012287334593572778,0.007903981264637002,-0.004383353328935776,0.2580340264650284,0.3088407494145199,0.05080672294949151
CONTRASTIVE,MLP,82,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8633805206191119,0.8330919247744324,-0.030288595844679467,0.012287334593572778,0.007011866235167206,-0.005275468358405572,0.2580340264650284,0.20550161812297735,-0.05253240834205103
CONTRASTIVE,MLP,82,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8633805206191119,0.8681150768639436,0.004734556244831767,0.02551984877126654,0.0215,-0.004019848771266543,0.3610586011342155,0.3835,0.0224413988657845
CONTRASTIVE,MLP,82,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8633805206191119,0.8371085917636363,-0.02627192885547558,0.02551984877126654,0.017107309486780714,-0.008412539284485827,0.3610586011342155,0.272680145152929,-0.08837845598128652
CONTRASTIVE,MLP,82,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8633805206191119,0.8709623485545449,0.00758182793543305,0.02551984877126654,0.018442622950819672,-0.00707722582044687,0.3610586011342155,0.3867096018735363,0.025651000739320806
CONTRASTIVE,MLP,82,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8633805206191119,0.8330919247744324,-0.030288595844679467,0.02551984877126654,0.01564185544768069,-0.00987799332358585,0.3610586011342155,0.27885652642934194,-0.08220207470487356
CONTRASTIVE,MLP,82,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8926369113337584,0.8966471817492311,0.004010270415472639,0.006616257088846881,0.004,-0.0026162570888468807,0.2523629489603025,0.24775,-0.004612948960302482
CONTRASTIVE,MLP,82,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8926369113337584,0.8578395072267172,-0.03479740410704124,0.006616257088846881,0.00414722654224987,-0.0024690305465970104,0.2523629489603025,0.14204250907205807,-0.11032043988824441
CONTRASTIVE,MLP,82,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8926369113337584,0.8958285739448453,0.003191662611086832,0.006616257088846881,0.0032201405152224825,-0.0033961165736243982,0.2523629489603025,0.2535128805620609,0.0011499316017584138
CONTRASTIVE,MLP,82,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8926369113337584,0.8553876937285273,-0.037249217605231144,0.006616257088846881,0.0037756202804746495,-0.0028406368083722312,0.2523629489603025,0.1418554476806904,-0.11050750127961209
CONTRASTIVE,MLP,82,1.0,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8926369113337584,0.8966471817492311,0.004010270415472639,0.013232514177693762,0.01075,-0.0024825141776937624,0.3601134215500945,0.34475,-0.015363421550094514
CONTRASTIVE,MLP,82,1.0,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8926369113337584,0.8578395072267172,-0.03479740410704124,0.013232514177693762,0.011923276308968377,-0.0013092378687253846,0.3601134215500945,0.22757905650596164,-0.13253436504413288
CONTRASTIVE,MLP,82,1.0,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8926369113337584,0.8958285739448453,0.003191662611086832,0.013232514177693762,0.00936768149882904,-0.0038648326788647217,0.3601134215500945,0.34894613583138173,-0.011167285718712783
CONTRASTIVE,MLP,82,1.0,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8926369113337584,0.8553876937285273,-0.037249217605231144,0.013232514177693762,0.010787486515641856,-0.0024450276620519053,0.3601134215500945,0.23516720604099245,-0.12494621550910207
CONTRASTIVE,MLP,82,1.0,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8926369113337584,0.8966471817492311,0.004010270415472639,0.02551984877126654,0.01725,-0.00826984877126654,0.43005671077504726,0.4185,-0.011556710775047274
CONTRASTIVE,MLP,82,1.0,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8926369113337584,0.8578395072267172,-0.03479740410704124,0.02551984877126654,0.01918092275790565,-0.0063389260133608905,0.43005671077504726,0.30274753758424056,-0.1273091731908067
CONTRASTIVE,MLP,82,1.0,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8926369113337584,0.8958285739448453,0.003191662611086832,0.02551984877126654,0.015515222482435597,-0.010004626288830944,0.43005671077504726,0.41861826697892274,-0.01143844379612452
CONTRASTIVE,MLP,82,1.0,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8926369113337584,0.8553876937285273,-0.037249217605231144,0.02551984877126654,0.017259978425026967,-0.008259870346239574,0.43005671077504726,0.30528586839266453,-0.12477084238238273
CONTRASTIVE,XGBOOST,42,0.1,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8107757450371089,0.8361877752091628,0.025412030172053846,0.004725897920604915,0.00225,-0.002475897920604915,0.09829867674858223,0.0895,-0.00879867674858223
CONTRASTIVE,XGBOOST,42,0.1,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8107757450371089,0.7988854037897182,-0.011890341247390745,0.004725897920604915,0.003110419906687403,-0.0016154780139175122,0.09829867674858223,0.06013478486262312,-0.0381638918859591
CONTRASTIVE,XGBOOST,42,0.1,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8107757450371089,0.8327292439824844,0.02195349894537546,0.004725897920604915,0.00234192037470726,-0.002383977545897655,0.09829867674858223,0.08635831381733021,-0.011940362931252016
CONTRASTIVE,XGBOOST,42,0.1,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8107757450371089,0.7873499788848858,-0.023425766152223138,0.004725897920604915,0.002696871628910464,-0.002029026291694451,0.09829867674858223,0.05070118662351672,-0.047597490125065506
CONTRASTIVE,XGBOOST,42,0.1,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8107757450371089,0.8361877752091628,0.025412030172053846,0.014177693761814745,0.0065,-0.007677693761814745,0.17107750472589792,0.1535,-0.01757750472589792
CONTRASTIVE,XGBOOST,42,0.1,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8107757450371089,0.7988854037897182,-0.011890341247390745,0.014177693761814745,0.007776049766718507,-0.0064016439950962374,0.17107750472589792,0.11301192327630896,-0.058065581449588954
CONTRASTIVE,XGBOOST,42,0.1,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8107757450371089,0.8327292439824844,0.02195349894537546,0.014177693761814745,0.00702576112412178,-0.007151932637692965,0.17107750472589792,0.15076112412177986,-0.020316380604118056
CONTRASTIVE,XGBOOST,42,0.1,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8107757450371089,0.7873499788848858,-0.023425766152223138,0.014177693761814745,0.007551240560949299,-0.006626453200865446,0.17107750472589792,0.09924487594390508,-0.07183262878199284
CONTRASTIVE,XGBOOST,42,0.1,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8107757450371089,0.8361877752091628,0.025412030172053846,0.017958412098298678,0.0125,-0.0054584120982986775,0.22873345935727787,0.20675,-0.021983459357277885
CONTRASTIVE,XGBOOST,42,0.1,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8107757450371089,0.7988854037897182,-0.011890341247390745,0.017958412098298678,0.01347848626231208,-0.004479925835986599,0.22873345935727787,0.16381544841886989,-0.06491801093840799
CONTRASTIVE,XGBOOST,42,0.1,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8107757450371089,0.8327292439824844,0.02195349894537546,0.017958412098298678,0.012587822014051522,-0.005370590084247156,0.22873345935727787,0.20081967213114754,-0.027913787226130332
CONTRASTIVE,XGBOOST,42,0.1,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8107757450371089,0.7873499788848858,-0.023425766152223138,0.017958412098298678,0.01348435814455232,-0.004474053953746358,0.22873345935727787,0.1413160733549083,-0.08741738600236956
CONTRASTIVE,XGBOOST,42,0.25,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.84663114012523,0.8697488108756875,0.023117670750457453,0.008506616257088847,0.00375,-0.004756616257088847,0.14839319470699433,0.184,0.03560680529300567
CONTRASTIVE,XGBOOST,42,0.25,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.84663114012523,0.8293680109665564,-0.017263129158673562,0.008506616257088847,0.00414722654224987,-0.004359389714838976,0.14839319470699433,0.10782789009849664,-0.04056530460849769
CONTRASTIVE,XGBOOST,42,0.25,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.84663114012523,0.8669380482052752,0.020306908080045205,0.008506616257088847,0.00351288056206089,-0.004993735695027956,0.14839319470699433,0.1864754098360656,0.038082215129071256
CONTRASTIVE,XGBOOST,42,0.25,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.84663114012523,0.8217936412876471,-0.024837498837582905,0.008506616257088847,0.0037756202804746495,-0.0047309959766141975,0.14839319470699433,0.10571736785329018,-0.04267582685370415
CONTRASTIVE,XGBOOST,42,0.25,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.84663114012523,0.8697488108756875,0.023117670750457453,0.00945179584120983,0.006,-0.0034517958412098298,0.1824196597353497,0.2075,0.02508034026465028
CONTRASTIVE,XGBOOST,42,0.25,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.84663114012523,0.8293680109665564,-0.017263129158673562,0.00945179584120983,0.006220839813374806,-0.0032309560278350243,0.1824196597353497,0.1290824261275272,-0.0533372336078225
CONTRASTIVE,XGBOOST,42,0.25,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.84663114012523,0.8669380482052752,0.020306908080045205,0.00945179584120983,0.0055620608899297425,-0.0038897349512800874,0.1824196597353497,0.21135831381733022,0.028938654081980514
CONTRASTIVE,XGBOOST,42,0.25,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.84663114012523,0.8217936412876471,-0.024837498837582905,0.00945179584120983,0.005393743257820928,-0.004058052583388902,0.1824196597353497,0.12459546925566344,-0.057824190479686274
CONTRASTIVE,XGBOOST,42,0.25,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.84663114012523,0.8697488108756875,0.023117670750457453,0.021739130434782608,0.01525,-0.006489130434782608,0.27599243856332706,0.3075,0.03150756143667294
CONTRASTIVE,XGBOOST,42,0.25,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.84663114012523,0.8293680109665564,-0.017263129158673562,0.021739130434782608,0.017107309486780714,-0.004631820948001894,0.27599243856332706,0.22757905650596164,-0.04841338205736542
CONTRASTIVE,XGBOOST,42,0.25,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.84663114012523,0.8669380482052752,0.020306908080045205,0.021739130434782608,0.014344262295081968,-0.007394868139700641,0.27599243856332706,0.3085480093676815,0.03255557080435445
CONTRASTIVE,XGBOOST,42,0.25,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.84663114012523,0.8217936412876471,-0.024837498837582905,0.021739130434782608,0.016181229773462782,-0.005557900661319826,0.27599243856332706,0.21844660194174756,-0.0575458366215795
CONTRASTIVE,XGBOOST,42,1.0,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8718891954363615,0.8833332474920208,0.011444052055659348,0.003780718336483932,0.00275,-0.0010307183364839322,0.15595463137996218,0.1625,0.0065453686200378225
CONTRASTIVE,XGBOOST,42,1.0,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8718891954363615,0.8444085545405939,-0.027480640895767516,0.003780718336483932,0.002592016588906169,-0.001188701747577763,0.15595463137996218,0.09331259720062209,-0.0626420341793401
CONTRASTIVE,XGBOOST,42,1.0,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8718891954363615,0.8829338144122586,0.011044618975897147,0.003780718336483932,0.0026346604215456673,-0.0011460579149382647,0.15595463137996218,0.16334894613583137,0.007394314755869186
CONTRASTIVE,XGBOOST,42,1.0,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8718891954363615,0.8391582450824123,-0.03273095035394913,0.003780718336483932,0.002157497303128371,-0.0016232210333555611,0.15595463137996218,0.08845738942826321,-0.06749724195169897
CONTRASTIVE,XGBOOST,42,1.0,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8718891954363615,0.8833332474920208,0.011444052055659348,0.011342155009451797,0.01,-0.0013421550094517964,0.31190926275992437,0.2955,-0.01640926275992438
