model,seed,target_fpr,comparison,iid_n,ood_n,iid_prevalence,ood_prevalence,iid_ap,ood_ap,ap_delta_ood_minus_iid,iid_empirical_fpr,ood_empirical_fpr,empirical_fpr_delta,iid_recall,ood_recall,recall_delta
DAPT_E2E,52,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.913535509065912,0.9568682762546215,0.04333276718870949,0.024574669187145556,0.016720604099244876,-0.00785406508790068,0.668241965973535,0.668824163969795,0.0005821979962600254
DAPT_E2E,62,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9041250667052352,0.9634758856080932,0.05935081890285798,0.012287334593572778,0.007,-0.005287334593572778,0.6257088846880907,0.6545,0.028791115311909254
DAPT_E2E,62,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9041250667052352,0.9559204706516481,0.05179540394641291,0.012287334593572778,0.00673924313115604,-0.005548091462416738,0.6257088846880907,0.5655780196993261,-0.06013086498876463
DAPT_E2E,62,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9041250667052352,0.9627585710017807,0.05863350429654557,0.012287334593572778,0.006440281030444965,-0.005847053563127813,0.6257088846880907,0.6533957845433255,0.02768689985523476
DAPT_E2E,62,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9041250667052352,0.952478733874853,0.048353667169617864,0.012287334593572778,0.005933117583603021,-0.006354217009969757,0.6257088846880907,0.5507011866235167,-0.07500769806457397
DAPT_E2E,62,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9041250667052352,0.9634758856080932,0.05935081890285798,0.01984877126654064,0.012,-0.007848771266540641,0.6710775047258979,0.7585,0.08742249527410206
DAPT_E2E,62,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9041250667052352,0.9559204706516481,0.05179540394641291,0.01984877126654064,0.012960082944530845,-0.006888688322009796,0.6710775047258979,0.6946604458268533,0.02358294110095538
DAPT_E2E,62,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9041250667052352,0.9627585710017807,0.05863350429654557,0.01984877126654064,0.0117096018735363,-0.00813916939300434,0.6710775047258979,0.757903981264637,0.0868264765387391
DAPT_E2E,62,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9041250667052352,0.952478733874853,0.048353667169617864,0.01984877126654064,0.012405609492988134,-0.007443161773552507,0.6710775047258979,0.680151024811219,0.00907352008532114
DAPT_E2E,62,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9041250667052352,0.9634758856080932,0.05935081890285798,0.022684310018903593,0.01725,-0.005434310018903592,0.6918714555765595,0.791,0.09912854442344055
DAPT_E2E,62,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9041250667052352,0.9559204706516481,0.05179540394641291,0.022684310018903593,0.01762571280456195,-0.005058597214341643,0.6918714555765595,0.738206324520477,0.04633486894391747
DAPT_E2E,62,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9041250667052352,0.9627585710017807,0.05863350429654557,0.022684310018903593,0.01727166276346604,-0.005412647255437553,0.6918714555765595,0.7915690866510539,0.09969763107449436
DAPT_E2E,62,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9041250667052352,0.952478733874853,0.048353667169617864,0.022684310018903593,0.017259978425026967,-0.005424331593876626,0.6918714555765595,0.7286947141316074,0.036823258555047866
DAPT_E2E,72,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933084214454607,0.9721863145274329,0.039102100072825885,0.007561436672967864,0.00225,-0.005311436672967865,0.45368620037807184,0.49075,0.037063799621928184
DAPT_E2E,72,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933084214454607,0.9659178173964015,0.03283360294179449,0.007561436672967864,0.0015552099533437014,-0.006006226719624162,0.45368620037807184,0.37325038880248834,-0.0804358115755835
DAPT_E2E,72,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933084214454607,0.9725434261816197,0.03945921172701272,0.007561436672967864,0.001756440281030445,-0.005804996391937419,0.45368620037807184,0.48507025761124123,0.03138405723316939
DAPT_E2E,72,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933084214454607,0.9627758651214575,0.029691650666850533,0.007561436672967864,0.0016181229773462784,-0.005943313695621586,0.45368620037807184,0.35490830636461707,-0.09877789401345477
DAPT_E2E,72,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933084214454607,0.9721863145274329,0.039102100072825885,0.012287334593572778,0.00575,-0.006537334593572778,0.554820415879017,0.617,0.06217958412098301
DAPT_E2E,72,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933084214454607,0.9659178173964015,0.03283360294179449,0.012287334593572778,0.004665629860031105,-0.0076217047335416736,0.554820415879017,0.5163297045101088,-0.03849071136890814
DAPT_E2E,72,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933084214454607,0.9725434261816197,0.03945921172701272,0.012287334593572778,0.004098360655737705,-0.008188973937835072,0.554820415879017,0.6048009367681498,0.04998052088913285
DAPT_E2E,72,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933084214454607,0.9627758651214575,0.029691650666850533,0.012287334593572778,0.0048543689320388345,-0.007432965661533944,0.554820415879017,0.4919093851132686,-0.06291103076574839
DAPT_E2E,72,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.933084214454607,0.9721863145274329,0.039102100072825885,0.022684310018903593,0.01825,-0.004434310018903594,0.7069943289224953,0.7765,0.06950567107750472
DAPT_E2E,72,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.933084214454607,0.9659178173964015,0.03283360294179449,0.022684310018903593,0.01658890616899948,-0.006095403849904112,0.7069943289224953,0.7268014515292898,0.019807122606794514
DAPT_E2E,72,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.933084214454607,0.9725434261816197,0.03945921172701272,0.022684310018903593,0.014929742388758781,-0.007754567630144812,0.7069943289224953,0.767271662763466,0.06027733384097078
DAPT_E2E,72,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.933084214454607,0.9627758651214575,0.029691650666850533,0.022684310018903593,0.016720604099244876,-0.005963705919658717,0.7069943289224953,0.6968716289104638,-0.010122700012031416
DAPT_E2E,82,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.92464294251495,0.962330457086451,0.03768751457150099,0.013232514177693762,0.0075,-0.005732514177693762,0.5198487712665406,0.58075,0.06090122873345938
DAPT_E2E,82,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.92464294251495,0.9585367206388212,0.03389377812387118,0.013232514177693762,0.002592016588906169,-0.010640497588787592,0.5198487712665406,0.4598237428719544,-0.06002502839458623
DAPT_E2E,82,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.92464294251495,0.962730774359011,0.03808783184406095,0.013232514177693762,0.005269320843091335,-0.007963193334602426,0.5198487712665406,0.5655737704918032,0.04572499922526263
DAPT_E2E,82,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.92464294251495,0.9538202944114983,0.029177351896548243,0.013232514177693762,0.002696871628910464,-0.010535642548783298,0.5198487712665406,0.43042071197411,-0.08942805929243058
DAPT_E2E,82,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.92464294251495,0.962330457086451,0.03768751457150099,0.015122873345935728,0.013,-0.002122873345935729,0.5595463137996219,0.63575,0.0762036862003781
DAPT_E2E,82,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.92464294251495,0.9585367206388212,0.03389377812387118,0.015122873345935728,0.004665629860031105,-0.010457243485904624,0.5595463137996219,0.5339554173146708,-0.025590896484951164
DAPT_E2E,82,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.92464294251495,0.962730774359011,0.03808783184406095,0.015122873345935728,0.010245901639344262,-0.004876971706591467,0.5595463137996219,0.6217798594847775,0.0622335456851556
DAPT_E2E,82,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.92464294251495,0.9538202944114983,0.029177351896548243,0.015122873345935728,0.004314994606256742,-0.010807878739678986,0.5595463137996219,0.5070118662351673,-0.05253444756445469
DAPT_E2E,82,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.92464294251495,0.962330457086451,0.03768751457150099,0.021739130434782608,0.02525,0.0035108695652173935,0.6455576559546313,0.73375,0.08819234404536869
DAPT_E2E,82,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.92464294251495,0.9585367206388212,0.03389377812387118,0.021739130434782608,0.012441679626749611,-0.009297450808032997,0.6455576559546313,0.6630378434421981,0.017480187487566745
DAPT_E2E,82,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.92464294251495,0.962730774359011,0.03808783184406095,0.021739130434782608,0.02078454332552693,-0.0009545871092556772,0.6455576559546313,0.7259953161592506,0.08043766020461929
DAPT_E2E,82,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.92464294251495,0.9538202944114983,0.029177351896548243,0.021739130434782608,0.011866235167206042,-0.009872895267576566,0.6455576559546313,0.6359223300970874,-0.009635325857543897
DAPT_EMB_MLP,42,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9031099608918588,0.9337253208821631,0.03061535999030429,0.010396975425330813,0.006,-0.004396975425330813,0.32514177693761814,0.4005,0.07535822306238188
DAPT_EMB_MLP,42,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9031099608918588,0.9015195446682549,-0.0015904162236038966,0.010396975425330813,0.00829445308449974,-0.0021025223408310725,0.32514177693761814,0.2846034214618974,-0.040538355475720766
DAPT_EMB_MLP,42,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9031099608918588,0.9266647436538664,0.02355478276200762,0.010396975425330813,0.006733021077283372,-0.003663954348047441,0.32514177693761814,0.3864168618266979,0.061275084889079734
DAPT_EMB_MLP,42,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9031099608918588,0.8903806586209242,-0.012729302270934606,0.010396975425330813,0.008629989212513484,-0.0017669862128173296,0.32514177693761814,0.2702265372168285,-0.054915239720789655
DAPT_EMB_MLP,42,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9031099608918588,0.9337253208821631,0.03061535999030429,0.015122873345935728,0.0085,-0.006622873345935728,0.3657844990548204,0.4485,0.0827155009451796
DAPT_EMB_MLP,42,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9031099608918588,0.9015195446682549,-0.0015904162236038966,0.015122873345935728,0.01088646967340591,-0.004236403672529818,0.3657844990548204,0.33488854328667705,-0.030895955768143357
DAPT_EMB_MLP,42,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9031099608918588,0.9266647436538664,0.02355478276200762,0.015122873345935728,0.009660421545667448,-0.005462451800268281,0.3657844990548204,0.43062060889929743,0.06483610984447702
DAPT_EMB_MLP,42,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9031099608918588,0.8903806586209242,-0.012729302270934606,0.015122873345935728,0.011326860841423949,-0.0037960125045117792,0.3657844990548204,0.31283710895361383,-0.05294739010120658
DAPT_EMB_MLP,42,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9031099608918588,0.9337253208821631,0.03061535999030429,0.03213610586011342,0.01775,-0.014386105860113425,0.5066162570888468,0.55725,0.05063374291115319
DAPT_EMB_MLP,42,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9031099608918588,0.9015195446682549,-0.0015904162236038966,0.03213610586011342,0.02280974598237429,-0.009326359877739134,0.5066162570888468,0.45049248315189216,-0.05612377393695467
DAPT_EMB_MLP,42,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9031099608918588,0.9266647436538664,0.02355478276200762,0.03213610586011342,0.019613583138173303,-0.01252252272194012,0.5066162570888468,0.5351288056206089,0.028512548531762105
DAPT_EMB_MLP,42,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9031099608918588,0.8903806586209242,-0.012729302270934606,0.03213610586011342,0.02319309600862999,-0.008943009851483434,0.5066162570888468,0.41639697950377563,-0.0902192775850712
DAPT_EMB_MLP,52,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8950935541450735,0.9286748912133302,0.03358133706825672,0.011342155009451797,0.007,-0.0043421550094517964,0.2892249527410208,0.334,0.04477504725897924
DAPT_EMB_MLP,52,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8950935541450735,0.9097361680880964,0.014642613943022909,0.011342155009451797,0.0036288232244686366,-0.00771333178498316,0.2892249527410208,0.2534992223950233,-0.035725730345997464
DAPT_EMB_MLP,52,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8950935541450735,0.9251190511333787,0.030025496988305145,0.011342155009451797,0.005269320843091335,-0.006072834166360462,0.2892249527410208,0.31469555035128804,0.025470597610267265
DAPT_EMB_MLP,52,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8950935541450735,0.900573898751755,0.005480344606681453,0.011342155009451797,0.0037756202804746495,-0.0075665347289771475,0.2892249527410208,0.2389428263214671,-0.05028212641955368
DAPT_EMB_MLP,52,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8950935541450735,0.9286748912133302,0.03358133706825672,0.01984877126654064,0.01225,-0.007598771266540641,0.3676748582230624,0.46825,0.1005751417769376
DAPT_EMB_MLP,52,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8950935541450735,0.9097361680880964,0.014642613943022909,0.01984877126654064,0.009849663037843442,-0.0099991082286972,0.3676748582230624,0.39346811819595645,0.025793259972894056
DAPT_EMB_MLP,52,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8950935541450735,0.9251190511333787,0.030025496988305145,0.01984877126654064,0.00936768149882904,-0.010481089767711602,0.3676748582230624,0.4455503512880562,0.0778754930649938
DAPT_EMB_MLP,52,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8950935541450735,0.900573898751755,0.005480344606681453,0.01984877126654064,0.010248112189859764,-0.009600659076680878,0.3676748582230624,0.37001078748651567,0.0023359292634532736
DAPT_EMB_MLP,52,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.8950935541450735,0.9286748912133302,0.03358133706825672,0.0444234404536862,0.02175,-0.022673440453686203,0.5491493383742911,0.5925,0.043350661625708886
DAPT_EMB_MLP,52,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.8950935541450735,0.9097361680880964,0.014642613943022909,0.0444234404536862,0.023846552617936754,-0.020576887835749447,0.5491493383742911,0.5230689476412649,-0.02608039073302626
DAPT_EMB_MLP,52,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.8950935541450735,0.9251190511333787,0.030025496988305145,0.0444234404536862,0.01990632318501171,-0.02451711726867449,0.5491493383742911,0.5676229508196722,0.018473612445381038
DAPT_EMB_MLP,52,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.8950935541450735,0.900573898751755,0.005480344606681453,0.0444234404536862,0.02481121898597627,-0.019612221467709932,0.5491493383742911,0.4962243797195254,-0.052924958654765764
DAPT_EMB_MLP,62,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9022143230988775,0.9164563160254998,0.014241992926622316,0.005671077504725898,0.00275,-0.0029210775047258985,0.3818525519848771,0.31075,-0.07110255198487708
DAPT_EMB_MLP,62,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9022143230988775,0.8860006459471634,-0.016213677151714068,0.005671077504725898,0.002592016588906169,-0.0030790609158197293,0.3818525519848771,0.21721099015033696,-0.16464156183454015
DAPT_EMB_MLP,62,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9022143230988775,0.9111131460727355,0.008898822973858023,0.005671077504725898,0.002927400468384075,-0.002743677036341823,0.3818525519848771,0.3003512880562061,-0.08150126392867102
DAPT_EMB_MLP,62,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9022143230988775,0.8745533666984876,-0.027660956400389902,0.005671077504725898,0.002696871628910464,-0.0029742058758154342,0.3818525519848771,0.20496224379719524,-0.17689030818768187
DAPT_EMB_MLP,62,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9022143230988775,0.9164563160254998,0.014241992926622316,0.00945179584120983,0.0075,-0.0019517958412098302,0.4612476370510397,0.436,-0.025247637051039717
DAPT_EMB_MLP,62,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9022143230988775,0.8860006459471634,-0.016213677151714068,0.00945179584120983,0.008812856402280975,-0.0006389394389288549,0.4612476370510397,0.35199585277345774,-0.10925178427758198
DAPT_EMB_MLP,62,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9022143230988775,0.9111131460727355,0.008898822973858023,0.00945179584120983,0.007903981264637002,-0.0015478145765728275,0.4612476370510397,0.4218384074941452,-0.03940922955689452
DAPT_EMB_MLP,62,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9022143230988775,0.8745533666984876,-0.027660956400389902,0.00945179584120983,0.009169363538295576,-0.00028243230291425357,0.4612476370510397,0.33171521035598706,-0.12953242669505266
DAPT_EMB_MLP,62,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9022143230988775,0.9164563160254998,0.014241992926622316,0.02551984877126654,0.017,-0.00851984877126654,0.5453686200378072,0.548,0.00263137996219287
DAPT_EMB_MLP,62,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9022143230988775,0.8860006459471634,-0.016213677151714068,0.02551984877126654,0.021254536029030584,-0.004265312742235957,0.5453686200378072,0.45671332296526695,-0.08865529707254022
DAPT_EMB_MLP,62,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9022143230988775,0.9111131460727355,0.008898822973858023,0.02551984877126654,0.017857142857142856,-0.007662705914123685,0.5453686200378072,0.5307377049180327,-0.014630915119774435
DAPT_EMB_MLP,62,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9022143230988775,0.8745533666984876,-0.027660956400389902,0.02551984877126654,0.022114347357065803,-0.003405501414200738,0.5453686200378072,0.43635382955771307,-0.1090147904800941
DAPT_EMB_MLP,72,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.908157898094238,0.9386520149561229,0.030494116861884968,0.005671077504725898,0.004,-0.0016710775047258982,0.3620037807183365,0.346,-0.016003780718336524
DAPT_EMB_MLP,72,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.908157898094238,0.906808964017693,-0.0013489340765450164,0.005671077504725898,0.005702436495593572,3.135899086767393e-05,0.3620037807183365,0.22706065318818042,-0.13494312753015608
DAPT_EMB_MLP,72,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.908157898094238,0.9331810867838117,0.02502318868957376,0.005671077504725898,0.004391100702576112,-0.0012799768021497862,0.3620037807183365,0.3363583138173302,-0.025645466901006275
DAPT_EMB_MLP,72,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.908157898094238,0.8972413665739544,-0.010916531520283601,0.005671077504725898,0.005933117583603021,0.00026204007887712256,0.3620037807183365,0.21305285868392665,-0.14895092203440985
DAPT_EMB_MLP,72,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.908157898094238,0.9386520149561229,0.030494116861884968,0.013232514177693762,0.00625,-0.006982514177693761,0.46408317580340264,0.38975,-0.07433317580340265
DAPT_EMB_MLP,72,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.908157898094238,0.906808964017693,-0.0013489340765450164,0.013232514177693762,0.009849663037843442,-0.0033828511398503198,0.46408317580340264,0.27786417833074134,-0.1862189974726613
DAPT_EMB_MLP,72,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.908157898094238,0.9331810867838117,0.02502318868957376,0.013232514177693762,0.00702576112412178,-0.006206753053571982,0.46408317580340264,0.37382903981264637,-0.09025413599075627
DAPT_EMB_MLP,72,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.908157898094238,0.8972413665739544,-0.010916531520283601,0.013232514177693762,0.010248112189859764,-0.002984401987833998,0.46408317580340264,0.2513484358144552,-0.21273473998894743
DAPT_EMB_MLP,72,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.908157898094238,0.9386520149561229,0.030494116861884968,0.02835538752362949,0.012,-0.01635538752362949,0.5160680529300568,0.47675,-0.039318052930056746
DAPT_EMB_MLP,72,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.908157898094238,0.906808964017693,-0.0013489340765450164,0.02835538752362949,0.01658890616899948,-0.011766481354630008,0.5160680529300568,0.3831000518403318,-0.13296800108972495
DAPT_EMB_MLP,72,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.908157898094238,0.9331810867838117,0.02502318868957376,0.02835538752362949,0.013173302107728338,-0.015182085415901152,0.5160680529300568,0.45491803278688525,-0.0611500201431715
DAPT_EMB_MLP,72,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.908157898094238,0.8972413665739544,-0.010916531520283601,0.02835538752362949,0.017259978425026967,-0.011095409098602523,0.5160680529300568,0.348975188781014,-0.16709286414904273
DAPT_EMB_MLP,82,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9098633799595408,0.936441617501975,0.026578237542434158,0.004725897920604915,0.00375,-0.0009758979206049151,0.21644612476370512,0.3585,0.14205387523629487
DAPT_EMB_MLP,82,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9098633799595408,0.9184432464224718,0.008579866462930963,0.004725897920604915,0.002592016588906169,-0.002133881331698746,0.21644612476370512,0.27527216174183516,0.05882603697813005
DAPT_EMB_MLP,82,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9098633799595408,0.9333464506258704,0.023483070666329597,0.004725897920604915,0.0038056206088992973,-0.0009202773117056176,0.21644612476370512,0.34660421545667447,0.13015809069296935
DAPT_EMB_MLP,82,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9098633799595408,0.9095278876487428,-0.00033549231079799124,0.004725897920604915,0.002696871628910464,-0.002029026291694451,0.21644612476370512,0.2551240560949299,0.03867793133122477
DAPT_EMB_MLP,82,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9098633799595408,0.936441617501975,0.026578237542434158,0.01606805293005671,0.009,-0.007068052930056712,0.4054820415879017,0.4845,0.0790179584120983
DAPT_EMB_MLP,82,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9098633799595408,0.9184432464224718,0.008579866462930963,0.01606805293005671,0.00673924313115604,-0.009328809798900672,0.4054820415879017,0.4199066874027994,0.014424645814897719
DAPT_EMB_MLP,82,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9098633799595408,0.9333464506258704,0.023483070666329597,0.01606805293005671,0.007903981264637002,-0.008164071665419709,0.4054820415879017,0.4622365339578454,0.05675449236994373
DAPT_EMB_MLP,82,0.01,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9098633799595408,0.9095278876487428,-0.00033549231079799124,0.01606805293005671,0.007011866235167206,-0.009056186694889504,0.4054820415879017,0.37971952535059333,-0.025762516237308353
DAPT_EMB_MLP,82,0.02,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9098633799595408,0.936441617501975,0.026578237542434158,0.031190926275992438,0.0215,-0.00969092627599244,0.498109640831758,0.5915,0.09339035916824201
DAPT_EMB_MLP,82,0.02,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9098633799595408,0.9184432464224718,0.008579866462930963,0.031190926275992438,0.01762571280456195,-0.013565213471430488,0.498109640831758,0.5334370139968896,0.03532737316513157
DAPT_EMB_MLP,82,0.02,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9098633799595408,0.9333464506258704,0.023483070666329597,0.031190926275992438,0.01873536299765808,-0.012455563278334358,0.498109640831758,0.5687939110070258,0.0706842701752678
DAPT_EMB_MLP,82,0.02,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9098633799595408,0.9095278876487428,-0.00033549231079799124,0.031190926275992438,0.018338727076591153,-0.012852199199401285,0.498109640831758,0.49460625674217906,-0.0035033840895789536
T0_E2E,42,0.005,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9274551164512228,0.9716616420506878,0.04420652559946503,0.00945179584120983,0.0065,-0.00295179584120983,0.6077504725897921,0.6595,0.051749527410207885
T0_E2E,42,0.005,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9274551164512228,0.9645501687117198,0.03709505226049703,0.00945179584120983,0.006220839813374806,-0.0032309560278350243,0.6077504725897921,0.5717988595127009,-0.03595161307709116
T0_E2E,42,0.005,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9274551164512228,0.9712809829538936,0.04382586650267084,0.00945179584120983,0.005269320843091335,-0.004182474998118495,0.6077504725897921,0.647248243559719,0.039497770969926904
T0_E2E,42,0.005,IID_BALANCED->DOMAIN_TEMPLATE_OOD,2116,3708,0.5,0.5,0.9274551164512228,0.9607070732188739,0.033251956767651136,0.00945179584120983,0.005393743257820928,-0.004058052583388902,0.6077504725897921,0.5485436893203883,-0.05920678326940376
T0_E2E,42,0.01,IID_BALANCED->TEMPORAL,2116,8000,0.5,0.5,0.9274551164512228,0.9716616420506878,0.04420652559946503,0.014177693761814745,0.00975,-0.004427693761814745,0.6465028355387523,0.69875,0.052247164461247664
T0_E2E,42,0.01,IID_BALANCED->DOMAIN_OOD,2116,3858,0.5,0.5,0.9274551164512228,0.9645501687117198,0.03709505226049703,0.014177693761814745,0.009849663037843442,-0.004328030723971303,0.6465028355387523,0.623120787973043,-0.023382047565709274
T0_E2E,42,0.01,IID_BALANCED->TEMPLATE_OOD,2116,6832,0.5,0.5,0.9274551164512228,0.9712809829538936,0.04382586650267084,0.014177693761814745,0.00819672131147541,-0.005980972450339335,0.6465028355387523,0.6879391100702577,0.041436274531505335
